odour stim,19/03/2021 Female 7,22/03/2021 Male 1,22/03/2021 Male 2,22/03/2021 Male 7,22/03/2021 Female 11,29/03/2021 Female 3,29/03/2021 Female 5,31/03/2021 Female 1,31/03/2021 Female 4,31/03/2021 Female 9,31/03/2021 Female 10,31/03/2021 Female 13,08/04/2021 Female 1,08/04/2021 Female 5,08/04/2021 Female 7,08/04/2021 Female 8,08/04/2021 Female 9,08/04/2021 Female 13,08/04/2021 Female 14,08/04/2021 Female 15,28/06/2021 Male 14,28/06/2021 Male 15,28/06/2021 Male 16,28/06/2021 Male 18,02/07/2021 Male 1,05/07/2021 Male 1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
8,7.3822,7.6479,8.4851,21.7925,11.0388,11.5225,13.9849,4.8201,18.8733,7.4473,12.0922,4.8959,10.3927,13.6955,8.5155,6.5783,19.2847,8.4127,9.9881,5.1432,7.9131,7.5074,12.5728,5.0935,3.2932,10.3424
8,8.5178,7.5677,8.0988,22.9626,10.7383,11.2659,13.6633,4.031,18.2754,7.72,11.7831,5.0812,10.8081,14.0759,9.1828,5.6674,18.898,9.8038,10.6864,5.6368,7.5424,7.0067,12.1272,5.0477,3.0467,10.3074
8,8.3803,7.6324,8.9259,22.3662,10.1828,11.402,13.3428,4.5125,18.5101,7.2629,11.859,5.2508,9.969,14.3417,9.1615,5.9642,19.9605,9.343,11.0779,5.7604,7.356,6.6524,12.2729,5.1338,2.8153,10.2718
8,8.062,7.6885,7.9909,22.1683,9.6848,11.104,13.8088,4.7323,18.5498,7.4956,12.0717,5.1978,8.4766,14.1303,7.9245,6.2868,20.2507,9.0617,10.2818,5.306,7.6446,6.7689,13.4194,5.1749,2.9152,10.2665
8,8.0908,7.1608,8.0606,22.1245,10.5607,10.5107,12.0351,4.6693,18.4968,7.7375,12.3718,5.2279,8.5049,14.1628,9.2855,5.7763,20.1322,9.1854,9.5278,5.4326,7.5664,6.2741,12.2897,5.9163,2.7767,10.2393
8,8.3391,7.4212,8.9096,21.0318,10.7828,10.5175,13.0528,4.8909,18.1139,7.6789,12.8428,4.8196,9.7484,13.2246,8.7678,6.5695,19.7122,9.1156,9.5308,5.3672,7.8776,6.0873,12.463,5.8592,2.753,10.2389
8.5,8.6235,7.1158,8.5481,21.842,10.0555,10.5551,13.3274,4.5713,17.5356,7.1386,12.1432,5.043,9.2812,12.5849,8.3502,6.1392,19.048,9.4475,9.1693,6.1382,7.4443,6.3721,12.8391,5.8095,2.8593,10.2206
8.5,8.8947,7.1177,8.0294,22.4893,10.5658,10.4464,12.5279,4.3937,18.2154,7.5762,12.8328,5.6764,9.2739,14.7995,9.3227,6.7147,18.2406,9.3094,10.1759,5.4315,7.757,6.1635,13.0843,5.4958,2.5161,10.0867
8.5,8.5968,7.0627,8.8111,21.1213,10.3939,10.3565,13.103,4.5971,17.9338,7.3275,12.8242,5.4274,8.6094,15.3016,8.8589,5.9076,18.2179,8.9989,9.2362,6.0549,7.5208,5.8466,12.7981,5.3788,2.7103,10.0549
8.5,8.5822,7.1435,9.3504,19.6634,10.0802,10.1183,13.2725,4.1752,17.3703,7.3797,12.4172,6.2973,9.4994,13.5842,8.6657,5.7296,17.5156,9.3705,8.9858,5.5006,7.391,5.5547,12.0632,5.3095,2.6369,9.6835
8.5,8.4928,6.6241,8.6494,19.4664,9.9729,10.4015,13.1365,4.1762,17.838,7.3731,12.0516,6.2864,8.5454,13.6897,8.5316,6.3623,17.9117,9.806,8.9017,5.3976,7.2651,5.5035,11.6432,5.2781,2.6348,9.7577
8.5,8.5935,7.0588,8.9129,19.1788,9.8455,10.1023,13.2644,4.4798,17.2942,6.9439,12.0149,6.0676,9.4737,13.6241,8.3278,6.5099,17.1724,9.1159,8.7817,6.0111,7.1984,4.9947,11.3829,5.3256,2.6112,9.4047
8.5,8.7127,6.9819,9.1026,18.4068,10.0809,10.0202,12.262,4.7205,17.4998,7.1501,11.2261,6.2544,9.4132,14.2075,9.3963,5.7937,16.5813,9.8255,9.4848,5.5193,7.385,5.0483,10.9662,5.0356,2.6462,9.5337
8.5,8.9822,6.9906,9.2817,17.9036,10.0418,10.3326,12.583,4.5034,17.9448,7.7857,11.1016,5.9311,9.3014,13.8196,9.9688,6.3391,16.147,10.1206,9.6309,5.1033,7.0297,5.1331,11.5987,5.3867,2.4597,8.8807
8.5,8.7698,6.6862,8.7837,19.6894,9.6057,10.064,12.1384,4.8214,18.9561,7.9911,10.7316,5.5182,9.1106,13.0639,9.4718,6.5508,15.3018,9.7504,9.5676,5.6691,7.2392,4.8265,11.2451,5.6826,2.7296,9.3146
9,8.3519,6.6724,9.7739,20.8902,9.0505,10.0702,13.653,4.4271,18.4096,8.0722,11.0144,6.012,9.7439,14.2768,9.3908,6.8224,15.9277,9.9879,10.289,5.3676,7.3264,4.8895,11.0129,5.7799,2.5857,9.3161
9,8.0244,6.2553,9.2954,20.5248,9.2356,9.6067,13.6275,4.992,18.3098,7.613,11.0439,5.2108,9.4682,12.7449,9.401,6.2232,17.3299,9.2006,9.4641,5.1787,7.3532,4.5124,10.1093,5.5771,2.6767,9.2264
9,8.4187,6.9991,8.9352,18.8634,8.7237,9.9693,12.9512,5.1928,18.2341,7.5422,10.4122,4.9205,9.2176,11.9623,6.8646,6.789,17.5134,9.4286,9.1773,5.3137,7.713,4.616,9.8436,5.2576,2.4676,9.7143
9,8.9515,7.1627,8.52,19.9182,9.2737,9.3871,13.0048,5.1454,18.7577,7.7117,10.9385,5.01,8.3489,12.535,8.7837,6.7928,17.3981,9.3718,8.2151,4.8811,7.5897,4.4856,10.1179,5.03,2.3225,9.5329
9,9.1121,6.9804,8.6776,20.1482,9.1027,9.2214,12.2879,5.5001,18.2159,7.9154,10.46,5.4329,10.1663,11.9737,7.7794,7.2309,16.8567,9.0757,8.7419,6.1926,7.865,5.0542,9.8657,4.8753,2.5799,9.3954
9,8.9511,7.0979,8.6039,18.886,9.6799,9.5273,12.8826,5.0941,18.8242,7.8477,11.0919,5.6854,9.0797,13.2159,8.9703,6.693,17.0264,9.0989,8.4789,6.0791,7.7931,5.4032,10.7378,4.9209,2.4639,9.6037
9,9.1062,7.3838,9.5859,19.9678,9.7684,9.6666,11.7906,5.1219,18.3782,8.6785,10.9523,5.478,9.5464,14.0835,8.7617,6.9532,16.9089,8.7825,9.1533,6.0152,7.501,5.2677,11.1525,4.9135,2.4639,9.5764
9,8.6336,6.8976,9.3138,21.1468,9.5415,9.2589,11.74,5.1855,18.0879,8.4216,10.5666,5.9158,9.5226,13.5289,8.2374,7.0725,17.2037,8.1025,9.0747,6.1505,7.584,5.0648,11.0887,5.1912,2.2098,9.7956
9,8.9631,7.2081,9.2101,21.8451,9.963,9.3232,12.0808,4.9077,18.5132,8.4573,10.8319,5.9144,10.1049,13.5607,7.9912,6.695,16.4631,8.7458,8.8205,6.4817,7.2334,5.1821,11.2711,5.1203,2.5329,9.6598
9,8.6544,7.3089,9.4762,21.661,10.4913,8.9933,11.964,4.654,18.0852,8.6007,9.9828,5.8153,9.1012,13.5939,9.2812,7.0114,16.6069,8.4687,8.6437,6.2921,7.1919,4.5237,11.0489,5.5841,2.3212,9.6315
9,8.0574,6.8274,9.7101,22.8494,10.344,9.3001,11.9384,4.9313,18.187,7.9794,10.1848,5.255,9.5289,14.6153,9.1241,6.3326,16.6992,8.8459,8.5232,6.3181,6.966,4.5005,10.5273,5.5763,2.602,9.5425
9,7.674,7.4424,9.6182,23.2417,10.488,9.2195,12.0403,5.6302,18.4098,7.6508,10.2868,5.7461,8.596,13.7547,8.6778,6.6182,16.3407,8.65,8.5721,6.2473,7.1399,4.3798,10.1435,5.5864,2.5852,9.5437
9,8.2382,6.9097,9.5782,24.5489,10.6675,8.8714,12.4233,5.7237,18.4519,7.8842,9.9681,5.5114,9.854,14.1461,8.3806,6.6228,16.0289,8.6237,8.2325,5.3427,7.3541,4.4483,10.8468,5.3083,2.5785,9.6441
9,8.2286,7.1403,9.9089,26.163,10.6357,9.3553,11.9702,5.9382,17.8227,7.4104,10.0138,5.1144,9.8156,13.8004,8.3445,6.7179,14.8757,8.9821,7.938,5.8818,7.1681,4.1617,10.1881,5.1649,2.3887,10.1303
9,8.4605,6.7888,10.1131,25.5677,10.5859,9.6941,12.2044,5.5872,18.4793,7.9151,10.1267,5.4459,9.6592,14.2672,7.8988,6.6548,15.1281,8.2928,9.0105,6.7181,7.532,4.4875,10.4169,5.3655,2.5437,9.7439
9,7.9551,7.1188,10.0568,25.4484,10.5565,9.6255,11.7456,5.3006,18.4155,8.0074,9.9902,5.4615,8.639,14.606,7.9212,6.3516,15.5544,8.4356,9.1179,7.0547,6.8119,4.6075,10.1289,5.4931,2.4749,9.5572
9,8.1306,6.9789,9.7649,26.2137,9.8864,9.3362,11.6079,4.9958,18.3858,8.3918,9.8335,5.791,8.4477,13.1031,8.8258,6.1985,16.2751,8.2638,8.8594,6.8771,6.8994,5.4186,10.178,5.1913,2.5137,9.6126
9,7.5284,6.9961,10.5249,24.3796,9.9191,9.6426,11.8225,5.2582,19.1376,7.9499,9.3993,5.5358,8.5505,14.1988,8.9519,6.4111,16.9841,8.2819,8.0813,7.8061,6.8422,5.7819,10.2995,6.049,2.7141,9.6048
9,7.2317,6.9196,10.84,23.5791,10.4092,9.6443,11.8305,5.2664,18.654,7.4484,10.1582,5.3042,8.9881,13.8566,8.3635,6.6712,16.3176,8.0113,8.5558,8.2141,6.7215,6.4374,9.6464,5.8341,2.3709,9.5168
9,7.2538,7.0376,9.7554,24.646,11.0003,10.1899,11.3578,4.8154,18.3239,7.3686,10.087,4.8057,9.4322,14.002,9.0679,6.5659,16.8525,7.3973,8.0372,8.3137,6.8804,6.7763,8.0257,5.4476,2.1445,9.357
9,6.9715,6.5551,9.8758,24.7093,11.1722,9.7041,11.7309,4.9691,18.5308,6.9001,10.2202,4.8092,8.9458,12.4639,8.5759,6.1118,17.1422,7.6496,8.0671,8.5321,6.9098,7.5592,9.542,5.433,2.4046,9.3019
9,7.1438,6.774,10.0522,26.1459,11.4874,10.5593,11.069,5.0913,18.4104,6.6684,9.9807,4.5231,9.0162,13.0207,7.8856,6.4614,15.8871,7.9579,7.9079,7.8361,6.9829,6.5254,9.868,5.6713,2.1894,9.3577
9,7.2509,7.1243,9.4241,27.4346,11.5743,10.1787,11.7239,4.9198,18.1586,6.4816,9.9375,4.7127,9.1203,13.2771,10.1715,6.2074,16.3828,8.2251,7.8969,8.0888,6.8519,6.0597,10.2325,5.4921,2.3542,9.1463
9,6.862,7.3084,9.3444,27.4853,11.2777,10.1391,11.9676,5.1157,18.6263,6.4702,9.5054,4.729,9.4648,13.431,8.2661,6.28,15.5409,8.4482,8.1158,7.1486,6.7275,5.3903,10.4271,5.4153,2.2337,9.7422
9.5,6.7328,6.909,9.5712,27.5686,11.2108,10.9255,12.3352,4.4853,17.9335,6.2386,9.4543,4.7762,9.7922,11.8495,9.3245,6.7307,15.5591,8.3861,6.9751,7.3355,6.7181,5.8707,10.3516,5.3056,2.223,10.1127
9.5,7.4215,7.5367,9.4684,26.2572,10.7686,11.3441,11.7682,5.006,18.3742,6.1866,9.4706,4.1969,9.425,13.023,8.7173,6.4568,15.8493,8.3808,7.8678,8.0809,6.4857,5.2935,10.2833,5.3073,2.2386,9.9811
9.5,7.7501,7.6161,8.6471,24.3486,10.2841,11.8115,12.524,4.8035,18.5349,6.0358,8.643,4.4296,8.8462,13.1261,9.1411,6.9612,16.1987,8.6852,8.2171,7.5164,7.0624,4.724,9.7386,5.6782,2.2664,9.6201
9.5,7.4091,7.8319,9.4069,23.0493,9.9586,11.3073,11.4342,4.8562,19.0685,6.4644,9.1456,4.5181,10.129,13.1097,8.4386,7.0994,15.6044,8.5966,7.819,8.0035,7.0876,4.902,9.5148,6.0217,2.4668,9.5056
9.5,7.2939,7.4984,8.8683,21.2022,10.6006,11.7691,11.6193,4.8553,18.8164,6.9175,9.4023,4.2113,9.6089,13.2777,7.8474,6.2108,16.6436,8.8627,7.8731,8.1993,7.0616,4.8668,10.0108,6.5921,2.418,9.4157
9.5,7.9337,7.7834,9.2698,20.3398,10.2697,10.9317,11.3664,4.6464,18.633,7.2168,9.0258,4.1695,9.9486,12.3573,8.0121,7.0165,16.5934,8.8716,8.1482,7.855,6.9176,4.6015,9.9813,6.2166,2.3535,9.2012
9.5,8.267,6.9392,9.0521,20.3746,9.724,11.2157,11.0857,4.7554,18.6733,6.545,9.3346,4.5511,11.2159,12.2676,8.5531,7.2189,14.8487,9.0584,7.6323,7.7875,7.1096,4.606,9.6052,6.2558,2.5258,9.2328
9.5,8.8855,7.6594,9.4268,20.3283,9.3696,11.4364,10.4642,4.8917,18.9083,6.6787,8.805,4.4218,10.6837,13.4633,9.2265,7.1206,15.38,9.0364,8.1474,7.8317,6.6592,4.8312,9.6605,5.9238,2.2469,9.0207
9.5,8.4567,7.3458,9.481,18.309,9.8498,11.5332,10.3463,4.899,18.271,7.106,8.6565,4.5488,10.529,13.2968,8.8006,6.5577,15.1116,8.9026,8.3589,7.4542,6.6722,4.9045,9.3416,5.7993,2.2719,8.9394
10,8.7551,7.3348,9.8629,18.0358,9.9425,11.7714,11.3083,4.8202,18.5643,7.6158,9.1745,4.3764,10.6075,12.4874,8.7661,6.6783,15.1286,8.2587,7.4842,6.9482,6.6482,4.7387,7.0742,5.7679,2.4476,8.8831
10,9.49,7.8329,9.618,19.5206,10.6243,10.7711,10.5863,4.766,18.9473,8.1468,9.1154,4.7498,10.1104,12.6449,9.1271,6.834,14.9262,8.6074,6.9662,7.1722,6.4318,5.0104,6.7086,5.7712,2.202,8.8468
10,9.6165,7.8924,9.0314,19.6252,9.4827,10.5672,10.5779,4.6114,18.2546,7.9219,9.2033,4.5823,9.9877,12.655,8.8148,6.2981,15.0741,8.4073,6.7527,7.0546,6.512,5.6932,8.4499,5.4173,2.3724,8.8149
10,9.4494,7.8442,9.4101,18.3689,9.8194,11.1096,9.9779,4.8176,18.6777,8.1215,8.6842,4.545,10.0485,12.5492,8.6985,6.8862,15.0485,8.6867,7.1847,6.3716,6.7064,5.2204,8.5077,5.7805,2.2886,8.827
10,8.7608,8.0104,9.1746,19.0336,11.1508,10.3457,10.4417,4.7334,18.11,8.3672,9.8429,5.0131,10.9571,13.4539,8.8473,5.9923,16.2657,8.755,7.1394,6.4117,6.6633,4.5064,8.3243,5.8769,2.1997,8.7072
10,8.4141,7.9351,9.0643,18.0882,10.3524,10.7298,10.4282,4.9752,18.7298,8.2468,10.1079,4.9455,10.7943,13.1485,9.6244,6.3888,16.5761,8.6448,6.8747,6.8744,6.6843,4.2963,8.8729,6.1613,2.3297,8.4831
10,8.7015,8.1088,9.2905,18.0176,10.6184,11.1718,10.3695,4.6338,17.9963,7.5618,9.8678,5.1937,10.7393,12.4962,7.4078,6.8968,14.8516,8.9994,7.4373,6.3091,6.3853,4.751,9.2149,6.0969,2.5112,8.7434
10,8.4982,8.2047,8.6214,19.1943,10.3557,10.4433,11.1179,4.7666,17.7504,7.2335,10.3607,5.0073,11.1066,12.9454,9.7847,7.2076,15.3947,8.6297,7.0002,7.053,6.668,4.8039,8.7245,5.9804,2.338,8.6611
10,8.1906,8.3713,8.3546,18.3953,10.2827,10.6674,10.3219,4.5018,17.4885,7.2393,10.703,5.2386,10.0387,13.3243,8.5198,6.6696,16.1525,8.3195,6.7488,7.1019,6.5543,4.4093,6.9261,5.9557,2.4019,8.4198
10,8.4042,8.3756,8.4091,18.3286,9.5908,10.5066,10.3488,4.3093,17.5524,7.4801,10.2369,4.7185,11.1491,12.8644,9.1129,6.7366,15.9375,8.5614,6.9783,7.0265,6.6957,4.8449,8.0871,5.7762,2.5944,8.1616
10,8.1213,7.8365,8.4341,18.3042,9.34,11.0076,10.1218,4.4542,17.4841,7.319,10.5391,4.7059,10.5418,12.7865,8.8751,7.162,17.6274,8.0391,6.5625,6.7316,6.756,5.2218,10.2606,5.8464,2.5082,8.307
10,8.04,7.366,8.4258,18.4029,9.1775,10.9505,10.716,4.6006,17.6492,7.5983,10.5784,4.5094,11.0194,12.5507,9.1057,7.0685,18.5554,8.368,7.0783,6.839,6.7904,4.9121,10.9656,5.9067,2.3685,8.2429
10,7.4923,7.5251,8.1176,18.8769,9.1184,10.773,10.3515,4.8099,17.5653,7.537,10.3748,4.6715,10.2653,12.7477,8.9041,7.1347,17.8934,8.4869,7.2003,7.428,6.7731,5.0201,10.9005,6.2042,2.259,8.3376
10,7.5099,7.3506,8.3225,20.4129,9.0208,11.0772,11.018,4.3907,17.7031,7.3424,9.8287,5.469,10.6939,13.1395,9.3555,6.8111,18.3432,8.2452,7.7206,7.1548,6.7288,5.524,10.7539,5.9629,2.3484,8.3838
10,7.2123,7.7105,8.1928,19.9877,9.0342,11.4875,10.7058,4.5052,17.9104,7.2606,9.6344,5.1183,11.1172,12.3757,8.9234,6.9245,17.7805,8.6135,7.8821,6.9849,6.5803,5.2997,11.2575,5.9101,2.3397,8.5769
10,7.1861,7.6271,7.9542,18.5498,8.4771,11.1265,11.0985,4.792,17.7155,7.1752,8.8936,5.4792,11.1929,13.1583,7.8597,6.7991,16.7183,8.454,8.1796,7.7152,7.1041,4.8363,10.7569,5.5849,2.5061,8.3725
10,6.5997,7.5785,7.9483,18.2188,8.9233,10.8599,11.4388,4.8599,17.6262,7.0042,10.0356,5.2111,10.9877,12.5479,9.6668,6.6994,16.5207,8.4684,7.5022,7.2079,6.6165,4.6903,11.0031,5.9047,2.2408,8.3848
10,6.7126,7.8519,8.0564,16.3182,8.4084,11.3079,11.2922,4.8068,17.1719,7.2776,9.6648,5.116,11.2282,13.3295,8.8834,6.1697,17.1109,7.8449,8.1554,7.1453,6.979,4.1171,11.3204,5.808,2.341,8.0056
10,6.4399,7.8401,8.3007,19.3842,8.5975,11.3682,11.2524,4.4751,17.7582,7.0459,9.2509,5.3444,11.5167,12.7271,8.4582,6.2501,17.3663,8.1386,7.2548,7.5773,6.8663,4.2481,11.2629,5.6928,2.5658,8.0901
10,7.3408,7.7903,7.3794,20.9241,8.208,11.6848,10.8003,4.4586,17.2144,7.3724,9.1366,5.4287,11.7615,13.1047,8.0742,6.3085,17.1916,7.7505,7.5564,7.6333,6.9314,3.9188,11.3296,5.1151,2.4605,7.4083
10,7.3619,8.2379,7.771,21.9922,7.4128,11.2847,11.1307,5.0997,17.0225,7.3505,8.7175,5.0743,11.1327,12.8479,8.7804,6.0189,15.9415,7.8519,7.6317,7.5854,6.8398,4.3171,9.3398,4.9304,2.159,8.0259
10,7.4315,8.5338,7.8467,22.4183,7.2102,11.2961,10.7841,4.9896,16.951,7.0782,9.1231,5.1926,11.445,12.6935,8.7173,5.9222,16.474,7.8571,8.1193,7.3483,6.8685,4.4336,7.9246,5.0459,2.255,8.4916
10,7.7989,8.5705,6.8771,22.6846,7.5393,10.4588,10.9544,5.389,16.5447,6.8967,9.1177,5.1748,11.2842,12.4673,9.0168,6.4754,15.6916,7.9632,7.6136,7.5369,6.8566,3.9338,9.746,5.1866,2.2029,8.392
10,7.6267,8.5809,7.1985,20.4753,7.6653,11.3769,10.5842,5.0494,17.2715,7.0146,9.2935,4.9913,11.7181,12.056,8.5097,5.3826,16.0219,7.8328,7.5394,6.6967,6.7239,3.7326,9.4209,5.0176,2.0787,8.3614
10.5,7.1413,8.5462,7.4966,19.2146,7.7645,10.6704,10.0619,4.978,16.3661,6.5442,9.1279,5.2091,10.4735,13.4491,9.4573,6.2363,16.1823,7.7873,7.7786,7.4305,6.6163,4.2613,9.2852,5.4985,1.9397,8.7097
10.5,6.7565,8.6616,7.1666,18.904,7.4152,11.2573,10.4249,5.0698,16.7255,6.4488,9.3028,5.1027,11.1265,13.3717,8.4209,5.834,16.2747,8.2175,6.8087,7.1749,6.8724,3.7738,8.9569,5.5925,2.2502,8.3961
10.5,7.5996,8.5138,7.5951,18.7133,7.2055,10.5131,11.031,5.2839,16.7344,6.3645,9.3972,5.5575,10.0781,12.8988,9.04,5.2918,16.9939,7.8527,7.6269,6.7351,6.7652,3.7637,8.3875,5.481,2.4037,8.5625
10.5,7.6147,8.5864,7.5801,18.7849,7.7892,10.4894,10.5923,4.881,16.9443,6.6267,9.5002,5.391,10.5447,12.5609,9.7634,5.6206,16.7111,8.2644,7.5059,6.4671,6.5702,3.773,7.5634,5.7023,2.1924,8.6698
10.5,7.2599,8.3309,6.567,20.0638,7.6042,10.7356,10.8558,4.9055,16.4142,6.4249,9.3971,5.7805,10.4913,13.175,8.4587,5.4551,17.1521,8.0092,6.5593,6.0529,6.9991,3.563,6.43,5.2185,2.0842,8.7799
10.5,7.0641,8.0385,7.5225,19.0691,7.4239,10.1744,10.346,5.4836,16.4873,6.2689,9.475,5.4341,10.458,13.0552,9.9206,5.9787,16.4262,7.5011,7.1295,6.0185,6.7906,3.6202,8.2607,5.4868,2.162,8.9832
10.5,6.7662,8.0043,7.1805,20.2326,7.5948,10.4876,9.8529,5.6104,16.3999,6.5375,9.2928,5.1572,9.8256,12.8565,9.8664,5.0402,16.5786,7.6513,7.8556,5.5184,6.9112,3.9919,9.0902,5.6142,2.1337,8.5835
10.5,6.5919,8.3957,7.0921,22.2067,7.147,9.8574,9.256,5.1604,16.3146,6.3224,9.6896,5.6829,9.7223,14.1271,8.9485,5.518,15.921,7.7832,7.7714,5.4912,6.6171,3.9471,8.9754,5.3515,2.3536,8.6612
10.5,6.7176,8.3986,7.2423,21.8586,6.6328,10.556,9.2533,5.5906,16.9605,6.7228,9.197,5.2507,9.9614,14.0292,7.5905,5.7477,16.4094,7.9648,8.2297,5.7162,7.1979,3.611,9.0538,5.5859,2.3105,8.6036
11,6.3687,7.9783,7.3997,21.1092,6.7787,10.4268,9.6283,5.5765,16.4564,6.5933,9.7128,5.2187,10.3434,12.5829,9.9639,5.4457,15.8372,7.5804,8.7688,5.8641,7.0663,4.0597,9.0372,5.4934,2.4112,8.6372
11,6.3145,8.806,7.1668,21.0262,6.3652,9.6513,9.368,5.6359,16.5242,6.3843,9.6435,5.5379,10.0564,13.095,9.211,5.8043,15.1717,7.4771,9.2309,5.8488,7.3821,4.1498,8.7466,5.4438,2.4349,8.5152
11,6.0122,8.5331,7.0695,19.9825,7.2655,8.9643,9.0046,5.5705,16.4032,5.8665,9.4361,4.7629,10.656,13.0114,9.9641,5.3957,15.0745,7.2806,9.4576,6.2024,8.0096,4.5737,6.5046,5.2774,2.5058,8.5128
11,6.0584,8.5295,7.0531,19.1124,7.598,9.2766,9.6734,5.6303,16.4722,6.5304,8.9833,5.1243,11.105,13.1723,9.8244,5.5057,14.9058,7.7036,8.7757,5.8731,7.5166,5.0059,6.6667,5.4601,2.5596,8.7762
11,5.9296,8.1657,7.2363,20.5615,7.6382,9.2476,9.237,5.8923,16.7387,6.6316,9.5894,5.1916,10.2099,13.1248,9.7368,5.2075,13.8761,7.8382,8.9652,6.2604,7.6235,4.7284,8.2712,4.9397,2.6546,9.0306
11,5.8642,8.2207,6.782,21.5236,7.1945,9.6434,8.7861,5.7945,16.1287,6.2091,9.3871,5.0675,10.6743,12.6378,9.604,5.6501,14.2408,7.8421,9.0077,6.5399,7.117,4.4622,8.4398,4.9599,2.6726,9.0324
11,6.2466,8.1943,7.0643,20.4333,7.8022,9.6261,9.1067,5.7012,16.0612,5.9491,9.0388,4.9588,10.2389,11.434,9.7879,5.2061,14.6003,7.612,8.9003,6.4705,7.0467,4.4292,8.3202,5.0602,2.7124,9.061
11,6.2949,7.5252,6.5311,18.8928,7.724,9.5414,9.2809,5.4461,15.6467,6.2963,9.0352,5.1449,9.8348,11.4766,10.879,5.4955,15.215,7.2908,8.3387,6.3775,7.0011,4.0682,8.1749,4.8034,2.4406,8.7589
11,6.3847,8.2199,6.8947,19.2684,7.7798,9.9071,9.5124,5.357,16.0506,6.3875,8.8462,4.8793,9.8538,11.8106,10.6741,5.0116,13.6607,7.9616,8.49,6.146,6.8129,4.0549,7.9513,4.5586,2.3793,8.858
11,6.4141,8.6404,6.9605,20.3309,7.6427,9.5055,9.6515,5.503,15.8294,6.4085,8.7213,5.1619,9.4314,12.7085,10.6442,5.4703,14.0804,8.0289,8.5334,5.9969,6.8335,4.1975,6.2838,4.3064,2.3381,8.0426
11,6.5423,7.6883,6.7797,21.9682,8.0652,9.8179,9.6579,5.7683,15.4202,6.0159,9.0999,4.6174,8.9934,11.5362,9.9021,5.3616,14.533,7.3884,8.2423,5.9586,7.2174,4.5092,8.474,4.5121,2.3334,8.5673
11,6.5381,7.9526,6.886,20.4249,7.8538,9.6588,9.7026,5.6719,15.7037,6.1826,9.0432,5.2654,9.6012,12.2574,8.5234,5.2369,14.3553,7.1635,7.791,6.3174,7.6379,4.9541,9.4553,4.3878,2.1578,8.3687
11,6.8052,8.3095,7.2081,19.2026,8.8884,9.7201,9.2735,5.4486,16.1497,6.4039,8.5466,4.7499,9.3895,12.5836,9.2773,5.3737,13.3142,7.2073,7.4465,6.2519,7.4918,5.4004,10.2768,4.3999,2.3776,8.6434
11,6.8552,8.4695,6.7293,18.4497,8.938,9.7987,10.0537,5.2791,16.2089,6.3,8.5055,4.7128,8.2202,12.939,9.867,5.2525,13.4437,8.0539,6.9022,6.5125,7.4817,5.2074,10.2831,4.43,2.2074,8.8195
11,7.7121,8.0735,6.9836,17.461,9.0434,9.7017,9.1518,5.4584,15.6519,6.3585,8.6398,5.2931,9.6147,13.5797,9.4797,5.6025,13.7228,7.4045,6.6957,6.2977,7.5262,5.5466,10.0177,4.4205,2.2463,9.0264
11,7.8956,7.9377,6.3362,16.2286,9.1128,9.5894,10.2097,5.3407,15.7877,6.3849,8.7505,5.1226,9.2988,13.2696,9.7169,4.9913,12.8034,7.4641,6.3721,6.4005,7.3506,5.5919,10.2493,4.4218,2.4072,8.876
11,8.1848,7.837,6.0002,17.1677,9.3492,9.6809,9.9243,4.8198,16.0918,5.9187,8.0591,5.0132,9.2701,11.815,10.2191,5.5172,13.4513,7.5477,7.2433,6.0369,7.2275,5.0948,9.6928,4.4602,2.414,9.0366
11,7.9745,7.9252,6.5046,19.0308,8.7519,10.1446,10.0328,4.6849,16.2839,6.4176,8.4185,5.2724,8.796,13.2072,8.9818,5.1928,13.164,7.6539,6.5468,6.3712,7.1123,4.7123,9.535,4.6497,2.2946,9.015
11,8.8014,7.6947,6.759,18.2559,8.8628,10.626,11.0531,4.8242,16.1364,6.2231,8.3205,5.2296,9.2091,12.2699,8.6589,5.004,12.7292,8.1971,6.9953,6.06,7.0829,4.1113,8.5096,4.7589,2.2622,8.8655
11,9.1282,7.9616,6.3636,17.9173,7.7573,10.3977,11.4636,4.572,15.9365,6.4995,8.5908,5.1276,9.2679,12.6595,10.7769,5.5186,12.3137,7.7467,6.7102,6.264,6.8972,4.149,8.6168,4.7032,2.4332,8.9862
11,8.9274,7.4036,6.4692,17.3204,8.4671,9.8274,11.9129,4.9675,15.7536,6.4399,8.364,4.8189,8.6826,13.6253,9.8613,5.0621,12.4543,7.3325,7.3388,5.989,6.6273,3.7091,9.6359,4.8345,2.2809,8.8588
