odour stim,09/04/2021 Male 1,09/04/2021 Male 3,16/04/2021 Female 5,21/04/2021 Female 1,21/04/2021 Female 4,21/04/2021 Female 11,22/04/2021 Female 1,22/04/2021 Female 8,22/04/2021 Female 13,23/04/2021 Female 4,23/04/2021 Female 6,23/04/2021 Female 7,23/04/2021 Female 10,23/04/2021 Female 11
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
5,4.2362,14.0214,17.84,6.1899,12.2177,7.1792,2.2528,6.3022,4.1345,2.3993,3.3973,4.4842,9.0882,5.0931
5,3.9919,14.5113,17.4486,5.7263,12.3087,7.0123,2.4089,6.126,4.4526,2.5828,3.3264,4.4102,9.0625,4.8635
5,4.3303,14.6104,16.9945,5.734,12.8614,7.7186,2.1456,6.0901,4.2357,2.4684,2.9638,4.2183,8.8336,4.7875
5,3.9375,14.2089,16.9142,6.0481,12.3923,7.6976,2.1696,6.1441,4.5629,2.2473,3.0276,4.3329,9.0531,4.1444
5,4.2097,15.2195,17.9854,5.9566,13.2226,7.9701,2.3633,6.3248,4.5188,2.2836,2.9226,4.5182,8.7338,4.142
5,4.086,15.411,17.5973,5.6461,10.8088,6.7181,2.4382,6.5817,4.3127,2.3731,3.0159,4.632,8.7412,3.8093
5,3.7976,14.2215,17.7343,5.6702,12.2271,7.75,2.3115,6.211,4.3673,2.313,2.7679,4.5558,9.0734,4.2744
5,4.15,14.9775,17.6105,5.8473,12.7064,7.4815,2.2299,6.5089,4.3926,2.1303,2.6384,4.4737,9.0478,3.8302
5.5,4.0397,14.228,17.4351,5.2132,11.36,8.2678,2.3383,6.5405,4.4696,2.2363,2.6397,4.2502,9.0965,4.0899
5.5,4.0666,15.1899,17.24,5.8318,12.0087,7.7665,2.1863,6.1496,4.4922,2.2298,2.3841,4.6398,8.6682,4.1212
5.5,4.0327,15.413,17.1466,5.8301,11.1791,8.0705,2.2406,6.2456,4.7207,2.3824,2.6015,4.4369,8.638,4.3532
5.5,4.19,14.1047,17.7335,5.6645,11.3881,8.0469,2.3211,6.5342,4.4421,2.4971,2.561,4.6795,8.5799,4.3099
5.5,4.0554,14.7421,17.569,5.257,12.0766,8.556,2.4394,6.4989,4.4235,2.2772,2.2642,4.5303,9.2292,4.8201
5.5,4.1283,14.4639,17.7194,5.8057,9.6679,8.5872,2.1387,6.4518,4.3639,2.3558,2.4392,4.6164,9.1491,5.0781
5.5,4.388,15.5336,17.6987,5.9007,10.886,8.5426,2.2871,6.2367,4.2623,2.5306,2.6056,4.5915,9.0307,5.0787
5.5,4.1302,16.4135,17.3854,5.8029,11.1182,9.2365,2.275,6.3749,4.3564,2.7039,2.8246,4.8999,8.7476,5.2611
5.5,4.2123,14.1254,17.6652,5.8147,9.4648,8.3535,2.3747,6.5278,4.1682,2.7956,2.8059,4.6624,9.0318,4.8257
6,4.1211,14.5874,17.5686,5.9803,10.9469,9.4457,2.175,6.7258,4.3178,2.8226,2.8476,4.8029,8.7518,5.2698
6,3.9845,11.3557,17.4831,5.7901,10.5532,8.1355,2.1223,6.3376,4.5924,3.1192,2.9995,4.5542,9.1381,4.8941
6,4.362,13.0713,17.4007,5.9129,10.7501,9.3017,2.2051,6.4624,4.8188,2.9776,2.6631,5.1484,8.8069,5.0441
6,4.1564,12.2662,18.1238,5.8262,11.3456,7.7357,2.477,6.3252,4.5461,2.9193,2.7376,4.8205,9.0544,4.6839
6,4.2031,12.2151,17.9799,5.5432,9.8577,9.4045,2.4438,6.5479,4.6677,2.965,2.7951,4.742,8.8417,5.1327
6,4.1395,13.1961,17.6871,5.7107,11.0586,8.6449,2.3101,6.2718,4.0853,2.9445,2.6625,5.1469,9.0907,5.3109
6,4.1111,12.6059,17.4439,5.7343,11.4119,9.0573,2.2761,6.3578,4.722,2.977,2.8615,4.6976,8.9511,4.7626
6,4.0154,13.3902,17.6186,5.8248,9.6735,8.2537,2.5932,6.6242,4.2097,3.0538,2.9902,4.8499,9.0186,4.9973
6,4.0627,12.2143,17.9805,5.5901,11.3124,8.4147,2.2455,6.4904,4.5509,2.8997,2.932,4.6345,8.9155,4.7003
6,3.9095,13.3189,18.2739,5.8179,11.2967,8.5984,2.3084,6.2419,4.434,3.0224,2.8257,4.7053,9.382,5.7697
6,4.0492,12.9879,17.7,5.5651,9.7568,8.7422,2.4104,6.4369,4.5124,3.066,3.0326,4.897,9.2291,6.0566
6,4.1347,13.1163,18.389,5.924,13.8433,8.4583,2.4173,6.6511,4.6698,3.1173,3.0606,4.54,9.2717,5.7618
6,4.2457,13.5725,18.5116,5.953,15.9807,8.2785,2.3143,6.5611,4.2041,3.1014,2.9399,4.764,9.1831,5.3249
6,4.1253,14.3995,18.9079,5.6788,11.4188,9.0566,2.2984,6.6026,4.5404,2.8168,3.0313,4.4598,9.5956,5.3182
6,3.9749,15.1077,18.4748,5.8532,11.9817,8.2943,2.4873,5.9726,4.3814,2.8784,3.0771,4.4249,9.4013,5.2426
6,3.9724,14.081,18.5108,6.0488,12.2277,9.1636,2.3656,5.9622,4.4858,2.9996,3.2934,4.3127,8.9643,5.305
6,3.8981,14.7622,19.201,5.9629,12.4306,8.6767,2.6497,6.0621,4.4408,2.9316,3.2755,4.559,8.9626,5.7143
6,4.0448,14.6339,18.6128,5.3603,13.2625,9.3102,2.4205,6.7381,4.4506,2.771,3.2379,4.3178,9.4223,4.0728
6,3.9335,15.6264,18.8093,5.9683,10.7376,8.3174,2.3238,6.5466,4.4947,2.8313,3.3028,4.3,9.3252,4.094
6,4.1463,14.531,18.8894,5.7052,13.0413,9.0849,2.5662,6.6228,4.0711,2.7475,3.2276,4.6422,9.1078,4.4335
6,4.0958,14.5189,18.9338,5.898,12.8466,8.4961,2.1618,6.7941,4.244,2.9051,3.3445,4.8759,9.6279,4.4176
6,4.0006,14.1772,18.879,6.0281,11.4678,9.3971,2.4545,6.5764,4.447,2.8075,3.3215,4.7345,9.7514,4.7964
6,4.0405,13.1131,18.6245,5.621,12.6303,8.2429,2.3677,6.3543,4.4655,2.745,3.425,4.8167,9.4241,4.7859
6,4.2394,14.0073,18.8079,5.7107,12.6027,8.8071,2.5102,6.5757,4.4295,2.9169,3.3265,4.8516,9.5954,4.6212
6.5,3.9554,14.1237,18.5137,5.9467,12.2979,8.633,2.3261,6.1409,4.7855,2.6272,3.3519,4.9828,9.7775,4.8611
6.5,4.224,14.0404,18.2203,5.4911,12.9182,8.2279,2.4457,6.7617,4.5107,2.7091,3.3653,4.9036,9.7882,4.9607
6.5,4.1435,14.6733,18.6799,5.4212,12.1388,9.0611,2.3968,6.8168,4.8264,2.5865,3.2214,4.7977,10.0153,4.839
6.5,4.0774,14.0408,17.8027,5.6105,12.1241,8.7907,2.4511,6.5891,4.7649,2.8467,3.4386,4.8556,9.7712,4.7898
6.5,4.0542,14.2286,18.4201,5.5159,12.9548,8.0754,2.2774,6.4012,4.3183,2.8668,3.4041,4.6037,9.4419,5.1105
6.5,4.1285,13.6686,18.3745,5.742,11.2935,9.2079,2.2813,6.4534,4.7575,2.8299,3.2778,4.7621,9.7731,5.0968
6.5,4.005,13.8595,18.7237,5.4525,12.4605,8.5783,2.4961,6.4703,4.7597,2.6885,3.1464,4.7614,10.0366,5.2905
6.5,4.2324,14.2799,18.7504,5.4346,13.0044,8.3967,2.1447,6.7562,4.4031,2.8306,3.0563,4.8882,9.9362,5.2986
6.5,4.0987,13.8689,19.4823,5.7911,11.0458,8.9591,2.3785,6.6273,4.7412,2.9226,3.0942,4.8172,9.9705,5.3761
7,4.0131,14.0353,19.28,5.2525,13.2229,8.4399,2.5454,6.9468,4.5178,2.8549,2.9388,4.6833,9.9953,5.3256
7,3.7983,14.5818,18.8841,5.7505,12.2385,8.179,2.1971,6.0796,4.3482,2.7365,3.2017,4.5804,10.1605,5.2584
7,4.1862,14.2599,18.6311,5.4067,11.8124,8.2161,2.1115,6.746,4.7303,2.8985,3.0332,4.1956,9.994,5.7715
7,4.2164,14.6619,18.5102,5.6002,12.8727,8.8508,2.2444,6.7121,4.7391,2.9191,2.9657,4.3324,9.6717,5.4217
7,4.1488,14.4293,19.105,6.0334,11.1951,7.3967,2.532,6.9577,4.6598,2.4703,2.9712,4.1347,9.6353,5.9235
7,3.9774,13.9885,18.6635,5.8818,12.8753,8.3741,2.2474,6.2033,4.2182,2.5315,2.9372,4.1274,9.9585,5.6027
7,4.0958,15.0039,18.3233,5.8152,12.5799,8.776,2.3229,6.8116,4.1808,2.7532,3.0372,3.9379,10.063,5.5507
7,4.1818,13.3767,18.5636,5.5565,10.4413,8.0617,2.5422,7.1987,4.255,2.671,2.7907,4.5782,9.2503,5.04
7,4.244,14.4681,18.208,5.253,12.6182,7.6771,2.332,6.7049,3.9793,2.6765,2.8772,4.516,9.6897,5.6073
7,3.9855,13.724,18.8544,5.5266,12.8634,7.5365,2.3662,6.3715,4.36,2.6833,2.863,4.6341,9.6075,5.5998
7,4.1157,15.0424,17.8627,5.5947,12.6837,7.4792,2.3288,5.9656,4.3641,2.7616,2.7298,4.3088,9.7207,5.4193
7,3.9061,15.3611,17.6317,5.7402,12.3124,8.9241,2.4243,6.7701,4.202,2.5396,2.8526,4.4513,9.7323,5.7221
7,4.2411,14.4643,18.2979,5.5997,11.7952,7.8673,2.2901,6.5906,4.5291,2.6216,2.9206,4.1331,9.637,5.4791
7,3.9519,16.737,18.4808,5.5732,12.8523,8.1786,2.4387,6.0947,4.6567,2.5197,2.8461,4.4173,9.5114,5.7136
7,4.1789,15.6805,17.8237,5.3953,13.2673,8.135,2.4523,6.2282,4.5693,2.801,2.9458,4.0208,9.1808,5.8027
7,4.3009,16.1642,17.9035,5.5878,10.6464,7.4941,2.4856,6.4428,4.467,2.7075,2.8701,4.2188,9.5785,5.5213
7,4.2254,15.1676,18.3496,5.5981,12.5015,8.0092,2.258,6.5741,4.7778,2.821,2.8862,4.2362,9.7004,5.5744
7,4.0889,15.5746,17.6491,5.3699,12.7808,6.7876,2.3523,7.0128,4.6685,2.8642,2.8997,4.5325,9.7207,5.3466
7,3.9507,16.4575,17.7573,5.7423,11.4466,8.0609,2.3044,6.9489,4.6161,2.8203,2.9502,4.4059,9.4523,5.6548
7,4.2876,17.1022,17.8094,5.7365,12.61,7.3273,2.3552,6.6942,4.4852,2.8055,2.7332,4.2889,9.675,5.3727
7,4.071,16.0834,18.1947,5.5816,10.8685,8.2613,2.2549,6.4313,4.6702,2.7202,2.8333,4.1048,9.4712,5.7298
7,4.1703,16.1475,18.6826,5.6402,12.348,7.5813,2.4495,6.901,4.6973,2.7484,2.8557,4.2914,9.7873,5.4935
7,4.3751,16.3975,18.4983,5.6673,12.8119,8.044,2.6595,6.8336,4.7261,2.7243,2.6804,4.0605,9.5578,5.9869
7,4.0607,16.2362,18.1402,6.0368,10.8375,7.7594,2.44,6.4902,5.0282,2.85,2.8098,4.0818,9.4391,5.8413
7.5,4.3119,17.8701,17.8765,5.8256,12.0582,8.5951,2.5021,6.5127,4.8511,2.7811,2.8629,3.9504,9.3823,5.8547
7.5,4.3381,17.6693,18.1992,6.0395,11.8024,7.3867,2.7136,6.5489,4.8568,2.723,2.7755,4.1344,9.3928,5.7226
7.5,4.2287,17.6303,17.9731,5.6151,11.1199,7.8923,2.5515,6.2397,4.7327,2.5809,2.8707,3.985,9.3986,5.8963
7.5,4.22,18.029,17.7929,5.6218,12.6486,8.5971,2.8616,6.5365,4.8053,2.7361,2.7208,3.9912,9.5169,5.4054
7.5,4.4955,18.4234,17.9796,5.4915,12.2193,7.873,2.5508,6.7387,4.7908,2.8082,2.7963,3.8271,9.5203,5.2208
7.5,4.0307,17.815,18.1982,5.8251,10.8615,8.328,2.5371,6.4684,4.5975,2.7557,2.6696,4.0236,9.5298,5.3166
7.5,4.2988,17.4751,18.3532,6.1746,11.9708,8.1016,2.5626,6.7801,4.4524,2.7253,2.732,4.2828,9.1085,5.1534
7.5,4.2915,17.3288,18.0044,5.7268,10.772,8.6285,2.4201,6.748,4.5782,2.7481,2.7448,4.0491,9.3163,5.323
7.5,4.4503,17.1312,18.751,6.0224,10.8201,8.0734,2.234,6.3307,4.5122,3.0052,2.7332,4.2559,9.1907,4.8575
8,4.4055,16.2619,18.7076,5.9227,12.0082,7.5284,2.6299,6.2991,4.6047,3.0286,2.6902,4.4996,9.2432,5.324
8,4.4144,16.8315,18.6789,6.0712,9.6294,7.9656,2.3456,6.1944,4.3024,2.8747,2.6763,4.4495,9.6798,5.2493
8,4.2385,17.5985,18.5279,5.8889,11.8355,7.6368,2.3312,6.5679,4.3347,2.8652,2.7029,4.2866,9.5446,5.3464
8,4.2821,16.2725,18.519,5.59,12.1931,7.4593,2.4352,6.3701,4.592,2.846,2.7279,4.6671,9.6263,5.7725
8,4.2177,17.2447,17.8532,5.6671,10.7813,7.6012,2.4399,6.4645,4.6257,2.7391,2.7656,4.7962,9.279,5.4956
8,3.9146,17.3569,18.5975,6.0474,11.4786,8.3535,2.5781,6.5027,4.6798,2.7381,3.1013,4.456,8.9266,5.5815
8,4.3196,17.1121,19.0178,6.1213,11.1945,8.6392,2.317,6.6904,4.2754,2.7937,3.1125,4.1991,9.0645,5.9286
8,4.0058,16.8248,18.3925,6.2459,11.5027,8.6811,2.5758,6.0566,4.331,2.9908,3.0086,4.3703,9.0078,5.3466
8,3.9397,17.1824,18.1165,6.2849,11.9387,7.7286,2.1388,6.6579,4.3874,2.9082,2.8865,4.4182,9.1085,5.3596
8,4.0472,16.6013,18.0659,6.1493,10.4338,9.0469,2.2371,6.393,4.3878,3.0212,3.2827,4.8271,8.5943,5.4239
8,3.9736,15.0892,18.2058,6.1005,11.552,7.9528,2.3639,6.0041,4.3245,2.957,3.2492,4.265,9.2612,5.3541
8,3.9342,14.8353,18.9173,5.6511,11.9718,7.672,2.3994,6.4084,4.0708,2.801,3.4742,4.4329,9.0763,4.9831
8,3.9878,15.0384,17.9468,5.9429,9.4821,8.5152,2.5292,6.3331,3.8831,2.6915,3.3943,4.1993,9.1503,5.3889
8,3.9544,14.7061,18.4064,5.8002,11.0367,7.9552,2.1468,6.7284,4.138,2.9006,3.0452,4.2371,9.1723,4.7516
8,3.9091,14.666,18.3346,6.0052,10.9275,8.5587,2.3927,6.4142,3.9496,2.6995,3.2631,3.8867,9.2119,5.1704
8,4.1197,15.0881,17.8429,5.5335,11.4125,8.9223,2.4373,6.8197,3.7993,2.7684,2.9175,4.0395,9.1089,5.0579
8,4.233,14.2236,18.4563,5.4229,12.1796,6.8893,2.2052,6.5514,4.0432,2.8568,2.6982,3.9079,9.183,5.1733
8,3.9428,14.4813,18.5098,5.8467,10.7308,9.3123,2.1777,6.8157,4.0976,2.92,2.9657,4.0057,9.4117,4.9481
8,4.069,14.3606,18.5833,5.6746,11.7164,8.6862,2.1069,6.4933,3.9047,2.9281,2.6832,3.9828,9.2104,4.7548
8,3.863,14.3462,18.4765,5.9032,13.2053,8.0965,2.3489,6.3182,4.2382,2.674,2.7923,4.3337,9.3167,5.0006
8,3.9401,14.4712,18.2637,5.6619,10.7688,6.7391,2.2863,5.8304,4.2252,2.7552,2.9044,3.9494,9.1207,4.8098
8,3.978,14.6558,18.6841,6.053,12.7452,8.1063,2.3646,6.0912,4.4011,2.9349,2.7271,4.2378,9.1501,5.293
8,3.9165,15.6233,18.5649,5.5627,12.7682,7.7703,2.2354,6.4657,4.3131,2.8083,2.6945,4.4017,8.9727,5.1328
8,3.6096,14.8408,18.1506,5.1771,11.3636,7.1453,1.9384,6.0346,4.1519,2.8741,2.9355,4.7225,8.9701,4.7965
8.5,3.9796,14.6853,18.1302,5.9047,13.2206,7.1786,1.9613,6.6157,4.3224,2.922,2.6775,4.239,9.1686,5.0945
8.5,4.0476,16.5821,17.9592,4.984,11.4011,7.0096,2.2209,6.591,4.4479,2.7839,2.8872,4.4276,9.42,5.7619
8.5,3.9825,16.6545,17.4483,5.4126,12.2751,7.1231,2.2055,6.006,3.8275,3.0061,2.8437,4.1087,9.5495,5.6036
8.5,3.7871,14.8792,17.6219,5.0748,12.3994,7.7041,2.1592,6.5158,4.2676,2.8793,2.701,3.9302,9.5424,5.5846
8.5,4.1566,15.3565,17.3767,5.5469,11.5252,7.8145,2.2128,5.9804,4.1964,2.8582,2.7652,4.304,9.3761,6.6842
8.5,4.0943,12.9116,17.8014,5.3965,12.0308,8.8018,2.224,6.6113,4.2027,2.9183,2.6311,4.336,9.2812,6.9699
8.5,3.8617,15.9361,18.5739,5.4075,12.3926,8.4692,2.2344,6.7359,4.3029,2.774,2.7819,4.5844,9.0332,6.9734
8.5,3.8286,14.0641,18.7305,5.5184,9.9984,8.0189,2.2931,6.5322,4.4977,2.809,2.888,4.5436,8.9917,7.2212
8.5,3.9236,14.3846,17.8261,5.8574,12.3534,8.1851,2.3574,6.652,4.2777,2.4751,2.7411,4.0536,8.9364,6.5779
9,3.8873,14.5928,18.4281,5.6857,11.7341,7.5864,2.2037,6.5298,4.2956,2.5298,2.7044,4.4005,9.0281,6.5576
9,3.8673,14.6009,18.312,5.5686,10.1686,8.4021,2.026,6.1524,4.2455,2.685,2.7997,4.4155,8.9294,7.1708
9,3.9042,14.8779,18.485,5.6364,10.8563,7.7164,2.0771,6.3663,4.2439,2.6076,2.7702,4.0122,9.4331,6.5298
9,3.9127,13.3493,18.7849,5.5241,12.0429,8.806,1.9953,5.8696,3.8382,2.494,2.7392,4.556,9.3861,6.8326
9,4.1264,14.896,18.5113,5.6567,9.3884,7.4518,2.0703,6.4562,4.2662,2.6097,2.6983,4.4598,9.2216,6.1079
9,4.0997,14.5045,19.1679,5.8171,11.7248,9.1512,2.1181,6.3378,4.2842,2.4247,2.9547,4.2909,8.8232,5.7455
9,3.8111,15.0876,18.7459,5.5626,11.2873,8.066,2.2822,6.1793,4.4236,2.4891,2.8892,4.2765,9.4201,5.5215
9,3.9921,14.1128,18.5567,5.646,11.2754,8.7515,2.2179,5.9164,4.0711,2.3873,2.836,4.1375,9.1191,5.8208
9,3.9684,13.3679,18.6862,5.8037,11.3122,6.8612,2.1563,6.0612,4.5035,2.371,2.9894,3.9951,9.0715,5.8337
9,3.676,14.8383,19.2157,6.07,10.4199,8.6043,2.0837,5.9952,4.3953,2.5288,3.197,3.9932,9.3172,5.9106
9,3.9665,15.0648,19.1787,5.892,12.1174,6.8409,2.0289,5.6717,4.287,2.2785,2.8798,3.8081,8.9143,5.8663
9,4.0881,14.0876,18.8126,5.4682,12.1422,7.1262,2.5106,5.8538,4.0087,2.4084,2.7901,4.2209,9.2993,5.8324
9,3.9827,16.147,19.0168,5.5493,9.81,7.5838,2.3138,6.0605,3.9007,2.2286,2.8445,4.701,9.0413,5.6044
9,4.0278,15.2186,19.0586,5.9424,11.5389,8.2374,2.1852,5.9913,4.1309,2.3008,2.8558,4.4162,9.1995,5.5817
9,3.9946,14.3906,19.3921,5.5697,11.4363,7.4078,1.9742,5.877,3.822,2.5641,3.0912,4.5327,9.1775,5.7262
9,3.8282,14.2973,19.0991,5.602,10.6384,7.7009,2.1464,5.7561,4.2074,2.4552,2.8964,4.5349,9.0406,5.2448
9,4.2826,13.1556,18.9915,5.5659,11.5788,7.2553,2.342,5.7505,3.9132,2.2517,2.9545,4.8787,9.0698,5.8839
9,4.0921,14.2122,18.7677,5.1589,9.6139,7.7333,2.2502,5.5037,3.8871,2.4361,3.0381,4.5509,9.5629,5.4864
9,3.9162,12.479,18.9638,5.0264,10.7478,7.642,2.1538,6.0717,4.0992,2.4144,3.0666,4.8647,9.5183,5.3858
9,4.572,12.6387,18.6056,5.0659,11.6946,8.4788,2.2323,5.6458,3.6493,2.5775,3.0879,4.8339,9.6941,5.1542
9,4.2868,13.4302,19.1206,5.5478,9.2845,7.6909,2.3777,5.8133,4.0488,2.4037,2.9666,4.7023,9.2699,5.7253
9,4.471,12.3525,19.0404,5.4773,11.2522,8.0042,1.9881,6.2118,4.0489,2.4298,3.0483,4.3853,9.8873,5.5828
9,4.3084,12.6227,18.9296,5.308,10.9282,8.4654,2.0862,6.2701,3.9095,2.4488,3.222,4.8409,9.2509,5.5269
9,4.6445,11.552,18.9619,5.1331,10.1515,8.7263,2.3222,6.0661,4.033,2.3567,3.2451,4.5564,9.4579,5.0688
9.5,4.5313,12.3991,19.2763,5.6856,11.4898,7.9469,2.3082,6.3704,4.0545,2.327,3.3989,4.8215,9.4872,4.7735
9.5,4.35,12.9451,18.9875,5.673,10.3956,7.2456,2.2977,5.7405,3.9856,2.2972,3.4438,4.5088,9.5049,5.3658
9.5,3.979,12.074,19.459,5.6769,11.413,6.5314,2.0818,5.8805,4.1373,2.4811,3.4343,4.6636,9.6904,4.9714
9.5,4.3424,12.441,19.2602,5.6616,10.8232,7.2061,2.2371,6.545,3.9702,2.4883,3.2049,4.6614,9.3391,4.907
9.5,3.9591,13.4585,19.2661,5.8239,10.172,7.4305,2.2515,6.1199,3.9354,2.4373,3.3169,4.628,9.9098,4.902
9.5,3.9276,13.4314,19.3949,5.6383,12.1449,6.8224,2.0647,6.191,4.2092,2.3552,3.1646,4.2096,10.0019,4.9216
9.5,3.7879,13.7521,19.5569,5.7406,12.0011,6.6675,2.4186,6.2026,4.407,2.2975,2.9211,4.0217,9.4458,4.3607
9.5,3.9534,13.1684,19.7802,6.1497,10.4701,6.8919,2.2363,6.6078,4.055,2.4962,2.8995,4.5685,9.4917,4.6435
9.5,4.0701,12.0102,18.8058,6.0601,10.837,7.9382,2.3755,6.1863,4.186,2.3277,2.9015,4.0514,9.6205,4.4206
10,3.7007,12.5549,18.8946,5.8103,10.4333,7.2103,2.4423,6.3358,4.045,2.3279,3.1089,4.3648,9.9313,5.0268
10,3.8643,12.3399,19.0566,5.7595,11.163,7.8965,2.426,6.2373,4.0576,2.4084,3.0944,4.474,9.8479,4.8546
10,3.9389,13.7928,19.1192,6.0757,11.9269,8.1593,2.0939,6.2312,4.1562,2.4175,3.0182,4.3007,9.3652,4.9621
10,4.1219,13.1771,19.3934,6.2756,10.2022,7.8269,2.3689,6.1648,3.8797,2.454,2.8046,4.1971,9.4331,5.0524
10,3.9195,11.988,19.3629,6.0869,11.5086,8.0687,2.2879,6.4653,4.037,2.3384,2.9409,4.6474,9.146,5.0919
10,4.0543,12.546,19.71,6.2001,11.95,7.4968,2.426,6.1891,3.8452,2.3462,2.8606,4.7788,9.4776,5.2435
10,4.0311,11.9499,20.0286,6.0243,10.3312,7.8766,2.0916,6.2965,4.2409,2.464,3.0272,4.6789,9.2871,5.1183
10,4.1175,13.0402,19.073,6.4191,11.7234,7.4479,2.25,6.664,4.3875,2.4259,2.8761,4.5358,9.6873,5.1358
10,4.1668,11.8391,19.3455,6.1629,10.9283,7.8025,1.9528,6.486,4.2294,2.3756,3.0636,4.4361,9.03,5.6498
10,4.2853,11.5413,19.092,5.8527,11.2154,7.7118,2.2588,5.974,4.0847,2.5568,3.038,4.1203,9.1172,5.5056
10,4.0459,12.0876,18.5264,6.0733,11.7245,8.8003,1.9533,5.0593,4.501,2.3486,3.0538,4.5252,9.3227,5.7133
10,4.3273,11.6558,18.755,5.987,10.7882,7.9313,2.1428,6.3624,5.118,2.5609,2.9772,4.5085,8.925,5.3387
10,3.9277,12.6948,19.0081,5.8089,10.5463,8.3997,2.4433,6.2702,5.0764,2.6313,3.0341,4.5019,9.4826,5.329
10,4.0063,11.429,19.1667,5.566,11.2312,9.6312,2.3786,6.1454,5.2877,2.7012,3.0127,4.4242,9.4987,5.8778
10,3.7587,11.9645,19.237,5.9676,10.363,9.8979,2.4965,6.3974,5.3606,2.4322,2.9552,4.2954,9.8783,5.4368
10,3.5351,12.8011,19.1892,5.7954,11.2683,8.177,2.4206,6.1636,5.332,2.2738,3.1243,4.2952,9.2019,5.676
10,3.6882,11.3643,18.6835,6.052,11.2529,8.4657,2.5719,6.5994,5.3459,2.4193,3.0321,3.9285,9.8026,5.1276
10,3.8048,13.7102,18.7039,5.9013,9.5172,8.6813,2.7808,6.5401,5.6068,2.3633,3.1851,4.1726,9.3649,5.8573
10,3.7084,13.8524,18.6506,5.3194,11.3518,8.5998,2.8042,6.5148,5.3968,2.4148,3.3089,4.5543,8.7389,5.7247
10,3.8447,13.8457,19.1917,5.5458,11.8029,8.9119,2.9224,6.518,5.161,2.4896,3.1785,4.4291,9.6842,6.0537
10,4.0192,13.8951,19.6826,5.4094,11.064,8.6701,3.1353,6.5938,5.1433,2.5692,3.2607,4.2376,9.2566,5.9819
10,3.9057,13.1882,19.1827,5.2825,12.3215,8.5196,3.2485,6.6341,5.295,2.5623,3.1264,4.3476,9.777,4.953
10,3.9179,12.0018,18.6708,5.5938,11.9645,8.4321,3.1282,6.9255,5.32,2.5872,3.1979,4.5773,8.9999,5.5085
10,3.8895,13.1742,18.9743,5.8839,12.7534,9.4937,3.0876,6.9816,5.4435,2.5298,3.3093,4.4976,9.3073,5.1381
10.5,3.681,12.6778,18.9368,5.7573,12.3147,7.9676,3.226,6.9412,5.1433,2.5489,3.1894,4.0762,9.4936,5.8444
10.5,3.7122,13.1535,18.5372,5.8678,10.9033,8.3254,3.0601,6.7245,5.3023,2.5323,3.0473,4.4467,8.9986,5.5327
10.5,3.7424,12.9481,18.774,5.4749,12.0188,7.3282,3.0678,6.5968,5.458,2.4567,3.0216,4.2412,9.5186,5.8425
10.5,3.6546,12.2223,18.4235,5.9794,13.305,8.054,3.3567,6.6629,5.5844,2.3999,3.1899,4.2677,9.2727,6.5711
10.5,3.8437,12.5813,18.3156,5.2576,10.6729,8.0732,3.2958,6.9774,5.2351,2.3897,3.0528,4.57,9.4876,5.8237
10.5,3.7426,12.635,18.4049,5.8778,12.7968,8.5933,3.1913,6.7895,5.5637,2.5202,3.2685,4.5537,9.6175,5.5763
10.5,3.3992,12.7179,18.6227,5.6928,13.4132,9.2979,3.1847,6.809,5.5452,2.3773,3.0132,4.3111,9.2641,4.9024
10.5,3.6754,13.4718,18.4665,5.0893,12.2534,8.3331,2.8446,6.737,5.2908,2.5518,3.0015,4.8182,9.3254,4.881
10.5,3.7359,12.2825,18.1626,5.3913,13.6572,8.6737,3.0633,6.2036,5.5505,2.6,2.9165,4.8469,8.798,4.2982
11,3.6506,13.9083,18.6297,5.7284,12.0529,8.1328,3.2422,6.8497,5.425,2.4466,2.9291,4.6034,9.1761,4.5883
11,3.7877,14.0997,18.7947,5.9842,13.2051,9.2847,3.0811,7.1447,5.1666,2.3226,3.0022,4.6437,9.0784,4.4371
11,3.9199,13.4987,18.5232,5.7718,13.909,8.6465,2.9884,7.0108,5.4621,2.4277,2.9863,4.8274,9.159,4.9477
11,3.7982,13.365,18.8673,5.9602,10.4314,9.4918,3.237,6.4905,5.56,2.5869,2.8422,4.5762,9.588,4.9637
11,3.9598,12.6503,18.7243,5.9459,12.6864,8.9041,3.2678,6.9805,5.6687,2.6114,2.961,4.4835,9.5371,5.2788
11,3.8033,14.0792,19.0909,5.7542,12.536,8.5664,2.99,6.7716,5.5298,2.3611,2.9231,4.5294,9.7236,4.7992
11,3.4819,13.4018,18.3519,5.4706,12.1091,8.6745,3.1641,7.1519,6.0388,2.3124,2.9051,4.2108,9.5578,5.3227
11,4.248,12.5759,18.2477,5.7808,12.9132,8.7513,3.718,6.6959,6.0868,2.5464,2.8956,4.2432,9.5288,4.8005
11,3.7221,12.3638,18.06,5.3029,12.009,8.8157,3.4455,6.5245,6.0592,2.5334,2.9168,4.3381,9.3821,5.1081
