odour stim;16/11/2020 Male1;16/11/2020 Female7;17/11/2020 Female6;17/11/2020 Female12;18/11/2020 Male6;19/11/2020 Male2;19/11/2020 Male7;20/11/2020 Female3;20/11/2020 Female5;20/11/2020 Female11;23/11/2020 Female2;25/11/2020 Female2;16/02/2021 Female3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
1;8.1421;8.0927;9.2561;7.3799;6.0074;14.1203;6.7731;14.994;11.6462;16.3986;19.1127;12.2183;3.4638
1;8.3925;6.6014;9.2084;8.0775;4.8818;14.6473;6.4527;12.976;11.9661;17.18;19.2231;10.8394;3.6128
1;7.8292;5.3294;8.2154;8.1836;3.9009;13.8788;6.6326;11.5272;13.176;17.84;19.7196;9.1843;3.3793
1;8.9946;4.59;7.7823;8.6648;3.8286;14.7113;6.4711;9.7212;13.0697;17.2137;18.552;9.3561;3.3755
1;9.3426;5.7858;7.7879;9.4483;4.6581;16.058;6.6121;8.1559;11.5677;16.7832;18.9934;9.2446;2.9641
1;8.5386;7.2635;7.5144;9.8168;4.2715;13.1501;6.4923;7.4772;11.4703;15.5814;19.0187;9.8644;3.4382
1;9.0887;6.8025;7.3751;8.5005;4.0493;12.7737;6.4717;6.8627;10.7532;15.1871;18.7264;9.7444;3.6022
1;8.8035;7.577;6.6387;9.3578;3.8755;13.9282;6.2887;5.9315;10.9087;13.406;18.7118;9.5856;3.5113
1;8.8372;9.2295;7.2487;8.6311;3.5622;17.5;6.522;6.3436;10.5984;14.1375;18.6732;9.6249;4.1236
1;8.9743;9.4711;7.6195;8.8624;3.9815;18.5881;7.4779;6.1167;9.3116;12.4326;18.2655;9.9146;4.1512
1;7.5782;10.695;7.1176;8.346;4.9471;16.7528;7.5472;6.1055;9.3097;12.8489;16.7875;9.4765;4.1495
1;8.009;11.0472;6.9315;7.4055;4.0882;17.648;7.5073;6.3475;9.2361;12.7024;17.682;8.7719;3.9583
1;7.4069;10.7616;6.3228;6.9975;4.32;16.1065;8.0262;6.3226;9.4575;11.9403;18.5906;8.9457;3.9009
1;7.3683;10.3317;6.8399;7.6782;4.4117;16.777;7.9264;5.7009;9.5749;11.6255;18.9469;8.4331;4.2173
1;6.589;10.083;6.7536;7.6969;4.2526;15.534;7.6394;6.0299;8.5341;10.7661;18.1668;7.374;3.7486
1;6.757;9.8942;7.7411;7.69;4.4498;15.5889;7.2967;6.797;7.5205;11.9305;19.3694;6.8436;4.0966
1;5.7775;10.1844;8.339;8.4517;4.6665;17.5013;7.7187;6.2834;8.1373;11.9447;21.1478;6.9861;3.8103
1;5.9805;9.3589;8.8882;9.3689;4.1708;16.0585;7.6968;8.0748;7.597;14.1475;21.3393;7.4205;3.1716
1;6.5305;10.7412;8.6925;10.3212;4.5571;21.9768;7.7642;12.5356;8.0694;16.1148;19.62;7.0521;3.1033
1;6.0805;12.5894;8.2502;11.2323;4.4419;21.5122;7.9673;18.8906;8.0864;15.6041;21.9588;7.6841;2.9089
1;7.0939;12.8694;9.7895;12.2782;3.7648;19.4425;7.8681;23.2201;8.5041;14.5946;22.5894;8.9552;3.7924
1;7.9269;13.7307;8.7881;11.9636;3.8455;17.1482;7.818;24.3864;8.5536;14.0841;23.1281;9.4554;3.6751
1;7.3684;13.2773;8.0785;12.3087;3.834;14.3301;8.116;24.9041;7.9433;12.0613;21.8599;9.2956;3.2225
1;7.2532;12.4274;7.47;12.8438;3.6958;14.9246;7.8978;25.3709;8.4389;12.9939;22.4077;8.6827;3.6335
1;6.9377;12.5495;9.7412;12.1467;3.9392;14.1385;7.8637;24.222;8.0313;12.6541;23.724;8.5958;3.4621
1;7.4151;12.6122;9.9976;11.289;3.9478;16.5117;7.9153;24.2841;9.4353;12.8501;25.1925;9.1076;3.494
1;7.1955;13.3265;11.5611;11.7739;4.4903;15.1501;7.9376;23.7703;9.2549;12.9367;24.9559;10.0421;3.2558
1;6.5289;14.0428;12.7685;14.2282;4.0923;15.7627;7.7079;21.3354;9.0999;13.8549;24.6765;12.0756;2.9934
1;7.1708;13.1653;11.0731;15.7729;4.5132;18.0573;7.8243;20.5206;8.2265;16.3626;23.8509;11.2593;3.7322
1;7.3464;11.926;10.1782;12.752;4.5465;18.474;7.7274;19.633;7.5381;16.529;22.1004;11.1798;3.5314
1;7.189;10.0996;8.9439;13.563;4.2007;21.4075;7.9943;19.9528;7.1602;15.3236;20.0815;10.0011;3.0667
1;7.2693;9.5291;9.1401;11.7116;3.8002;18.6035;7.6931;19.3576;7.6937;15.7862;18.5744;8.8125;3.287
1;6.3052;8.0198;9.3965;11.0747;3.6751;17.543;7.3136;19.4248;8.1667;14.3063;16.7049;7.676;3.066
1;6.9455;6.3685;9.0709;10.0827;3.1385;20.8716;7.6419;19.372;7.3112;13.8099;15.7855;7.9077;3.2624
1;6.9104;5.9719;9.8787;11.1517;3.6216;20.5072;7.2551;19.5264;6.8079;13.1877;15.0527;8.1056;3.0765
1;6.9018;4.8415;10.2599;10.1565;4.1638;21.7453;7.5338;16.9352;6.1715;11.4285;16.1047;6.9019;3.1194
1;6.4117;4.3564;11.4087;8.1969;3.4054;19.4777;6.6787;14.4656;7.284;11.1596;16.324;6.7578;3.607
1;6.1073;3.9507;12.5255;7.0894;3.7356;18.7504;6.9237;13.8654;7.0867;12.4553;17.3534;7.0626;3.8527
1;6.5823;3.3938;13.1299;6.7633;4.0525;18.9058;6.7831;14.0801;5.8585;11.6008;16.582;6.4826;3.4126
1;7.0938;4.2232;14.2927;6.4359;3.9158;19.8956;7.1226;13.7496;5.2969;9.596;16.8055;6.9954;3.2755
1;8.1976;4.6233;14.4587;7.0391;3.5123;23.0732;6.6359;14.3196;5.1778;9.335;17.6257;6.8189;3.2397
1;7.8607;4.7887;14.2501;7.1372;4.17;19.3545;6.8293;15.5903;5.488;8.6017;17.2882;6.1729;3.4021
1;7.6166;5.8779;15.4114;6.0261;3.6781;19.9967;6.7395;15.445;6.2996;8.0916;17.6065;6.4377;3.0729
1;6.8079;5.2855;15.5996;7.1974;3.6753;20.9419;6.8882;17.0002;5.7875;7.7109;16.993;6.0295;2.5766
1;7.376;5.8685;17.2829;7.4842;3.9689;19.6098;6.5468;18.274;6.7562;7.7248;17.8192;6.5914;2.9449
1;6.9632;5.1752;16.9524;7.413;3.3401;17.9663;6.6532;19.5668;7.4027;7.7779;20.2269;6.9074;3.7968
1;8.7139;4.8905;16.9906;8.1438;3.5108;17.434;6.8038;18.406;6.2139;7.5287;21.8921;6.6332;4.1878
1;6.6925;4.772;16.7641;8.6116;4.417;18.9288;6.7989;16.0331;5.6067;6.5801;23.0449;6.0016;3.8527
1;7.7689;5.3342;13.9256;8.2384;4.2075;19.2078;6.7766;14.2256;6.1135;5.9072;23.4336;6.1662;3.8605
1;9.8654;6.1371;10.8225;9.1681;3.7484;20.7656;6.7813;15.2702;6.4692;6.003;22.7175;6.0153;3.5649
1;13.3414;6.3154;9.6;9.9777;3.8827;20.4896;6.9281;15.375;6.5242;5.7992;21.7072;6.5086;4.0736
1;13.4541;7.1729;10.5222;10.5138;4.2736;21.0516;6.7858;18.0444;6.5464;7.3049;19.9982;8.0224;4.6898
1;14.0027;6.6181;11.3906;11.9771;4.0661;21.796;6.7069;21.349;6.8327;7.4148;18.8193;9.6318;4.7781
1;12.8767;7.6864;12.2845;17.5446;3.4465;20.4344;6.8573;22.376;7.1479;6.8359;17.0904;11.0847;4.9492
1;12.1851;6.8774;12.7716;21.4941;4.4625;21.1641;6.4623;21.8618;6.2449;7.5172;16.2115;11.9854;4.8374
1;11.6724;6.3188;13.9794;21.9508;3.2547;18.2522;6.5679;20.7187;6.5111;7.7148;15.2837;13.9481;4.8746
1;13.091;7.3279;14.8877;24.4059;2.4607;17.1221;6.5156;21.9333;6.9993;6.7002;15.0643;15.0647;3.9438
1;13;6.9829;16.9355;28.6653;1.9875;13.6713;6.576;23.5174;6.8332;6.4857;15.2793;17.1729;4.0012
1;12.2301;6.264;20.236;29.9893;2.0269;14.3526;6.2567;23.7991;6.745;7.3688;14.7622;18.9181;3.6146
1;14.1091;6.4171;20.3201;28.3484;2.3171;14.4871;6.4721;28.2329;7.1419;7.0937;14.916;19.5035;4.0936
1;14.2781;6.0182;18.2449;27.158;2.0621;12.869;6.3741;28.5253;6.5009;7.254;14.132;19.3363;4.5393
1;13.0281;6.4101;16.9658;26.3507;2.2088;14.6926;6.5829;25.708;6.6011;7.1151;12.4833;19.0348;4.7268
1;15.1042;7.6556;16.5243;24.418;2.5241;13.9147;6.419;25.6801;6.9156;7.7551;13.1175;19.1773;3.9093
1;14.8525;7.4424;15.5494;22.2966;2.6172;16.7376;6.4104;23.2237;7.1423;7.1128;13.9628;19.4234;4.1158
1;13.979;7.5214;14.0548;20.8777;2.4695;16.8515;6.365;22.5138;7.7521;7.2504;14.4298;19.2944;4.0833
1;13.1327;7.833;12.6063;21.0427;2.447;16.7383;6.5622;21.1281;6.4756;7.9281;15.4306;16.8851;4.1908
1;12.3473;7.069;12.1436;19.376;3.3817;16.1463;7.0498;20.8187;7.089;8.778;14.0389;14.5723;3.7374
1;12.2142;6.3815;13.648;19.6389;4.3082;16.2171;7.2954;20.6269;7.5834;9.2906;13.6832;13.8716;3.2798
1;10.6809;6.3216;14.4222;19.7952;3.9274;17.9069;7.4821;19.0323;7.055;8.8302;15.1443;12.6156;3.6012
1;10.4976;6.6188;13.5736;21.1398;4.566;15.9276;7.8093;16.5493;6.5428;8.4546;15.5625;11.7261;3.744
1;10.5359;6.9597;13.9419;22.5594;4.648;15.773;7.7372;14.631;6.1494;7.7538;15.5167;11.7289;3.4187
1;9.5839;7.2216;13.6484;21.1877;5.012;14.956;8.0643;13.5245;6.42;7.8208;15.2023;11.7123;4.0339
1;9.9687;7.0943;12.6846;20.8924;5.5965;15.4894;7.9803;12.726;6.4731;7.9561;14.9139;10.559;4.6417
1;10.2841;7.7977;13.3502;19.31;5.6612;18.0637;7.6387;12.0694;5.4713;7.3846;14.523;11.252;4.1881
1;11.4456;7.1327;13.3965;19.0986;6.0055;18.2981;7.7309;10.7285;6.6854;7.2279;13.7855;10.0699;4.538
1;11.7398;7.5909;12.6114;18.7025;5.4928;20.9502;7.8943;10.9549;7.8542;7.0727;14.5292;10.201;4.5902
1;12.1464;8.0335;11.9021;18.4001;5.7057;19.4814;7.494;11.7942;8.017;7.8588;14.8836;10.0376;5.065
1;11.8073;7.7694;12.5905;17.5647;5.6229;20.3206;7.7985;11.3984;8.3874;9.3352;15.1875;10.3085;4.5247
1;11.0773;6.5847;13.4728;15.719;6.0108;19.6941;7.6994;9.7717;8.088;9.5498;13.9697;9.4762;5.051
1;9.592;5.8709;12.9197;12.5904;4.9604;19.9221;7.1199;8.5306;9.063;9.7129;13.16;10.1206;4.379
1;10.6139;6.752;14.0769;13.4292;4.528;22.3709;7.4431;9.2287;9.4896;9.345;13.429;10.6168;3.8996
1;11.3272;7.7537;13.7902;12.9901;5.769;21.0792;7.7948;10.5378;10.3877;9.5329;13.2511;11.6368;4.5331
1;12.2153;8.7711;11.1355;13.5744;5.4053;19.1173;7.976;10.5646;9.3621;9.6355;12.6359;11.6848;3.9655
1;12.408;8.9219;11.7142;13.7763;4.979;16.6798;8.0007;8.9935;9.0026;10.0789;12.1676;12.2761;3.7815
1;11.7332;8.882;12.6391;15.4599;4.9158;16.7661;7.7477;8.8717;8.9633;9.938;12.7051;12.6307;4.3518
1;12.4039;8.4956;15.3905;13.9346;3.5201;19.7905;8.1696;9.28;8.4787;8.0414;14.0131;12.43;4.5004
1;12.277;7.0763;16.9589;14.256;3.9222;18.8646;7.8738;9.8444;8.9433;6.7844;15.9971;11.8643;3.9849
1;11.0636;5.5335;15.7054;18.2134;5.0938;24.1707;8.172;10.462;9.9657;6.175;17.9255;11.9603;3.7779
1;11.2161;4.7603;15.9453;20.5187;5.828;24.4946;7.7916;8.8297;9.4231;6.7574;24.1836;12.6861;3.6251
1;11.5994;5.5838;14.1289;19.6715;5.0871;22.9164;7.9415;8.274;8.9656;8.275;28.3276;11.6363;3.2989
1;12.3093;5.7862;11.3478;15.626;5.134;23.3786;7.4764;7.8892;8.308;9.6223;29.5695;9.8806;3.3831
1;13.2021;5.1923;9.7305;14.2657;5.5492;23.0447;7.4297;8.3184;7.8389;10.4806;27.7919;8.657;3.2368
1;13.383;5.3747;9.5684;13.9935;5.1827;23.0096;7.5021;7.7319;7.7481;10.8195;26.7473;8.0997;3.2252
1;11.8194;5.7002;8.2669;15.7996;4.9149;22.1918;7.4497;7.5458;6.8294;11.5672;25.7651;8.0455;3.3093
1;12.0341;5.9431;8.7485;14.583;4.9537;25.2436;7.8287;7.0721;6.7576;11.0992;24.6315;8.8893;3.09
1;11.7497;5.6067;8.4903;13.937;3.9003;22.8201;7.6452;8.0665;7.5569;10.4269;24.4394;9.1677;3.4641
1;12.445;5.8724;8.7295;12.9996;4.1863;23.3447;7.0845;8.7729;7.2085;8.9342;24.5742;9.875;3.6109
1;13.2084;6.2013;8.9009;13.7594;3.7424;22.1535;6.8759;7.6592;5.987;9.3625;23.7744;9.5926;3.2454
1;11.241;6.2425;7.7062;13.5963;3.3087;22.7844;6.8721;7.578;5.019;7.9824;23.7794;9.6924;3.4655
1;10.4991;5.766;7.1024;15.2146;3.3819;24.1571;6.7961;6.9221;7.521;7.5688;24.2317;11.113;3.2511
1;9.3138;4.6143;6.6379;14.4556;3.5563;21.4043;6.6238;6.5324;7.358;7.2833;24.4234;11.1145;3.237
1;9.136;4.5608;7.6498;14.5724;3.2661;23.6198;6.9494;7.4007;7.1394;9.4589;24.3848;11.2233;3.4173
1;9.2349;5.313;7.3217;14.3263;3.4698;21.1507;7.066;7.72;6.8426;10.2553;24.6995;10.7507;3.1054
1;9.1375;5.2841;8.4057;14.2136;3.6285;18.8658;6.7626;6.6973;6.1285;10.4819;23.1217;10.8332;3.2273
1;9.0961;5.9423;7.4739;14.9013;3.1152;17.0706;6.741;7.093;6.2835;10.8127;22.9401;11.687;3.2181
1;7.3368;5.4522;8.4606;13.4686;2.422;18.4389;6.6154;8.2463;7.1889;9.1585;21.5226;12.1248;3.5921
1;8.0333;4.8101;8.7961;10.892;2.6352;19.2207;6.4491;12.1071;7.3732;8.8538;20.3371;13.8655;3.6785
1;8.4625;5.2909;9.2648;10.5322;3.0837;16.5664;6.373;12.0356;7.8616;8.7305;18.7164;14.1695;3.8862
1;7.9154;4.9237;8.0923;11.61;2.9761;19.2889;6.0842;10.3745;7.5022;9.2;18.5664;13.8502;3.713
1;7.7627;4.6624;8.3303;10.2037;2.9279;18.2468;6.1271;9.3919;7.2792;8.8809;19.4742;12.825;3.671
1;8.0162;4.3639;7.9306;7.9734;3.4547;18.4456;6.1745;9.3989;7.917;6.7797;19.22;13.3981;3.4206
1;8.3983;4.2404;6.9487;7.5949;3.6835;17.623;6.2177;9.6334;8.2026;6.9241;18.0733;13.7415;3.2343
1;7.3029;3.5311;7.2364;6.8988;3.5852;14.8456;6.3727;10.2142;9.1149;6.4945;18.6078;13.2716;3.4821
1;8.3036;3.1353;8.1742;7.3827;3.8364;17.4108;6.2656;10.875;8.8882;7.8955;18.9215;13.9671;2.9467
1;7.7223;2.5134;7.7701;9.7319;3.7013;24.4689;6.2043;14.7946;7.9611;7.8872;21.6157;15.0342;3.4235
1;7.5242;3.2511;8.6682;11.4073;3.41;28.6222;6.6206;19.6104;8.5797;8.7714;26.0051;15.8702;3.3109
1;7.5796;3.4063;7.6647;11.6166;2.9367;30.3067;6.3531;23.1725;8.8172;8.2388;29.1222;16.5659;3.2254
1;7.279;3.3234;9.8713;10.3263;3.8777;30.1994;6.2184;23.5659;9.0336;8.0994;28.9271;17.4438;3.5793
1;6.3842;3.1794;9.0784;8.3844;4.1306;33.7856;6.1526;24.051;8.6571;7.7841;27.9109;18.6985;3.109
1;5.9837;3.2262;8.7813;8.5485;4.1457;32.3387;6.1235;22.6944;8.9003;8.4398;27.6532;18.4495;3.0371
1;5.8376;2.7985;8.257;9.2892;4.0898;33.1625;6.1558;21.8386;9.1555;8.766;28.2026;17.3096;3.0131
1;7.2809;2.621;7.3884;10.7275;4.1172;30.733;6.1634;22.5135;9.0044;9.3833;26.7416;16.8313;2.8915
1;6.7855;2.5026;8.7692;12.3866;4.2632;32.4671;6.3647;23.815;8.5641;8.59;26.3585;17.9912;3.2046
1;6.4326;2.6703;8.8611;12.1978;4.0036;30.6668;6.2293;22.4376;9.0321;8.3585;25.0365;18.9018;3.1936
1;7.17;3.2287;7.141;11.8216;3.3436;29.0371;6.1176;21.5045;8.6241;7.834;25.5713;20.4522;3.1039
1;6.8725;3.5777;7.0859;11.8025;2.9074;32.8702;5.3382;22.6596;8.2353;8.7289;25.0159;20.1072;2.9813
1;7.086;3.467;7.913;11.0617;2.9063;33.3676;5.2183;22.417;7.9181;6.4976;22.5196;19.6344;2.9371
1;6.6842;4.0177;8.3719;9.2138;3.5656;33.1202;6.5778;22.351;7.905;6.8498;20.8331;18.4498;2.7859
1;5.5406;3.7592;10.9414;8.1906;3.6487;32.082;6.5932;19.5657;7.6863;6.6701;18.5248;17.7183;2.5897
1;6.6042;3.5385;11.0263;7.5095;3.3514;33.3197;6.4675;17.0175;7.3515;7.3233;17.6677;17.8279;3.0761
1;7.3299;2.9938;11.368;7.6818;3.2688;32.547;6.4854;16.108;7.1771;7.8739;17.0813;16.3645;3.0519
1;6.6665;3.0977;10.8118;6.6705;3.5838;32.0764;6.3233;16.2199;6.3661;7.6515;16.7526;14.4572;2.78
1;5.8999;3.8648;10.7692;7.2664;2.8037;32.6752;6.4622;15.9114;6.7602;6.6397;16.3363;12.4578;2.8971
1;5.673;3.2656;10.2179;8.1808;3.0201;31.803;6.9139;14.4132;6.3763;6.7044;14.6163;10.5296;2.6675
1;6.0645;3.0681;9.6312;7.7668;2.2684;32.0359;7.2175;12.9115;6.3525;7.1052;15.1063;10.647;2.5912
1;6.9291;2.6325;10.4955;7.7538;2.4729;31.9627;7.5012;11.4881;7.8689;7.1583;15.9968;10.2872;2.9544
1;5.4888;2.7986;9.5712;7.9248;2.4653;30.0018;7.6145;12.4893;8.2303;7.3688;15.581;10.2501;2.8576
1;5.1907;2.9274;9.7653;6.9499;2.4307;27.3927;7.5343;12.8889;8.5168;7.2283;16.1592;10.1449;2.6664
1;5.6278;3.0672;10.0924;6.7081;3.1004;28.3166;7.5696;12.7574;8.6917;7.1389;15.5186;9.4946;3.0185
1;5.8514;3.1986;9.8003;6.8502;2.9125;29.2151;7.5075;11.4276;8.681;6.6132;14.8646;8.3345;2.9465
1;6.8107;3.2088;10.5934;6.3264;2.6389;30.4905;7.4793;11.4243;8.2384;6.2343;14.4136;7.2778;2.7075
1;6.9251;3.1111;10.8381;7.866;2.6698;32.0908;7.4521;12.1794;7.46;5.7568;15.3201;7.6011;2.826
1;7.1885;3.4056;11.4805;6.8392;2.6893;31.823;7.4492;11.4433;7.5184;5.9538;15.4917;6.8057;2.9551
1;7.7775;3.3711;11.1565;6.9616;3.0335;31.81;7.7083;11.1634;7.3073;6.2375;15.0519;6.8261;2.7115
1;7.7023;3.5414;11.3899;6.7372;3.2073;28.8081;7.4236;10.1879;7.5091;6.1133;15.2579;7.9188;3.3787
1;7.3039;3.93;13.069;7.2352;2.6076;25.3422;7.4206;9.6992;7.7991;6.545;16.8611;8.0575;3.4762
1;7.2678;3.5056;14.2048;7.7277;3.0855;25.3018;7.397;9.4721;7.4109;6.8036;18.9411;7.3955;3.9791
1;7.0711;3.3888;13.9784;7.7415;3.1572;24.5974;7.6583;9.1498;8.152;7.2252;20.9125;7.897;3.7643
1;7.989;3.0211;14.4042;7.6997;3.1933;28.8371;7.6188;7.8957;8.6861;6.6745;21.6427;8.0718;4.1768
1;7.2479;3.4778;14.199;7.8361;3.2913;25.6538;7.3746;7.2334;9.7661;7.0191;22.0126;7.0782;3.8574
1;7.0753;3.5995;11.7028;7.9542;3.5588;21.6506;7.0933;8.1515;8.777;6.5837;21.3652;8.2603;3.8662
1;6.7808;2.9778;11.6921;7.5013;2.9564;17.2243;7.2436;8.8186;8.2033;6.6477;20.9422;7.1576;4.0163
1;7.0722;3.0051;13.0965;7.7686;2.5273;17.5939;7.348;9.4272;8.249;6.8383;18.3733;7.563;3.599
1;7.3316;3.0981;12.605;6.2803;2.8848;18.0804;7.3238;9.6694;8.6146;5.7935;15.7978;7.4472;3.6027
1;7.6595;3.9173;11.9312;6.8863;3.1432;15.1988;6.9067;9.6058;8.1902;5.8474;13.4406;8.4436;3.3061
1;8.4493;3.5423;10.7186;7.5836;3.2557;14.5894;7.1448;9.7278;9.2194;5.6817;14.1796;8.4033;3.197
1;8.1772;5.1439;9.241;9.0733;3.0788;16.2216;7.035;10.5935;10.0906;6.6974;14.4324;7.6899;3.2831
1;8.1579;7.106;8.0518;8.3892;3.2434;15.6736;6.7629;11.0646;11.7247;7.6648;13.7802;7.6482;3.3519
1;8.0013;7.4262;8.255;7.7233;2.4907;15.8348;6.9303;9.8511;13.2882;8.3366;12.8018;7.7338;3.3305
1;7.0238;8.4378;8.386;7.6413;2.3687;15.0155;6.7406;12.2746;14.1819;7.2398;13.8961;7.5967;3.0972
1;6.5095;8.1948;7.2686;7.69;2.7479;17.429;6.7422;14.1573;13.6601;6.6283;14.9023;7.7348;3.6586
1;6.8258;8.5657;8.281;8.2337;3.1268;18.5331;6.7088;13.8152;13.2548;6.4604;16.3536;7.4028;3.2357
1;7.1865;8.4963;9.4756;8.117;3.3463;19.6495;6.2745;13.7196;14.2463;6.2462;15.7217;7.4634;3.0462
1;7.0433;7.3317;9.3241;9.4877;3.4161;18.2181;6.3777;14.3629;15.1335;6.3;13.9464;8.0099;3.2378
1;8.3628;6.9468;10.9491;8.733;3.095;18.0508;6.4942;13.9101;15.5738;6.1961;11.5629;8.0742;3.385
1;9.0161;6.9483;12.6043;9.0009;3.1222;18.6218;6.4251;13.9065;14.9745;6.5121;10.8494;7.9909;3.6046
1;8.7438;6.7993;12.8637;8.1072;3.4242;18.2056;6.2969;14.9993;14.2535;6.302;11.0941;8.5689;3.1845
1;7.8108;6.128;12.9322;8.6166;2.8995;19.4534;6.3898;17.2648;13.4843;6.2756;12.5231;8.6201;2.844
1;5.9542;6.6638;12.3961;10.3264;3.5133;16.7187;6.3825;17.9332;14.321;6.4511;12.3022;8.4508;2.9041
1;6.1931;7.5947;13.1308;9.5146;3.1103;17.0155;6.5866;18.2936;14.5833;4.8079;12.4085;8.1129;3.1064
1;6.8721;7.715;13.9269;10.6444;3.0397;18.2843;6.1685;21.2884;13.4762;5.3698;14.0745;8.2203;2.9827
1;6.4625;6.6899;13.5352;10.4545;3.5111;17.8335;6.2592;22.799;12.4418;5.4965;16.0911;8.5965;2.4236
1;5.688;5.7878;12.7093;9.813;3.514;17.4137;6.2122;24.1851;13.7899;6.7899;15.873;8.5186;2.7995
1;5.8507;5.6454;12.649;8.0797;3.0618;15.6846;6.3499;24.9201;13.9005;7.0834;14.917;8.0562;2.8869
1;6.123;5.5159;13.1577;8.7981;3.1681;16.2086;6.0173;23.189;12.3888;7.6015;14.4034;7.9167;3.2265
1;6.6337;5.9491;12.3818;8.5372;2.5196;18.4415;5.547;21.3669;12.3276;7.3482;13.7346;7.1236;3.0858
1;6.0314;5.5471;11.3842;9.8489;2.9675;18.072;5.7987;19.6761;12.0128;7.0156;13.5717;7.4228;3.5621
1;5.581;5.4621;10.2641;8.5973;3.3763;18.2142;6.3387;18.5041;9.9776;7.8155;12.6467;7.8027;3.5422
1;6.4695;6.2352;10.8111;8.9308;3.4263;15.0413;6.5785;21.7467;9.2598;8.0322;12.2944;7.588;3.602
1;6.8282;7.7844;11.4928;8.953;3.0871;13.3035;6.5597;25.029;8.8181;6.85;13.4373;7.5661;3.3065
1;6.6229;8.1212;10.1622;8.379;3.3727;16.3617;6.3374;29.6575;8.4042;6.5841;17.1447;8.4094;3.7398
1;6.3566;7.675;10.3389;10.1187;3.2988;18.5624;6.1136;31.7032;8.4325;6.1519;20.9145;9.0601;3.9818
1;5.9425;9.2136;9.9882;11.033;3.451;21.7783;6.1234;30.3036;8.7189;7.1986;22.2901;8.6469;3.8378
1;6.7186;9.6811;10.0125;10.5381;3.1642;22.1202;5.8963;27.3725;8.701;7.4709;23.2525;9.1326;4.1384
1;7.4775;8.8286;11.2121;9.5758;3.6894;24.3763;6.0538;23.9522;8.0667;7.3207;23.1425;9.4078;3.393
1;7.4275;9.4479;10.509;9.0284;3.5055;24.8567;5.857;21.5387;7.9704;6.6117;22.1778;8.4862;3.686
1;6.9582;9.9255;10.7436;9.4966;3.951;22.0756;5.7524;20.4306;8.5458;7.5601;22.3019;8.0569;3.3498
1;7.2324;9.593;10.1705;8.1033;2.955;20.0445;5.559;17.9218;9.1535;7.6691;21.4558;8.2391;3.5763
1;6.1203;10.741;9.9263;7.6436;2.6894;18.2223;5.8323;17.1597;10.5896;8.206;22.3976;9.4976;3.9097
1;7.2886;12.8711;10.0356;7.6883;2.3508;20.1241;5.9434;14.7883;9.3951;8.4185;21.6235;9.4421;3.4649
1;7.4084;13.3948;9.8229;8.579;2.1754;17.169;5.946;13.5779;9.2471;10.2968;20.3217;10.4348;3.2501
1;6.8112;13.8544;7.9484;10.0996;1.8292;16.1501;5.5309;11.8572;9.0947;10.3678;18.9365;10.3625;3.6225
1;6.5836;13.5675;7.742;8.7551;2.448;16.7611;5.719;11.6139;9.3598;10.6762;17.7939;10.7624;3.7161
1;6.3454;13.3492;8.6326;8.955;2.4127;17.158;5.7717;12.3137;8.4795;11.4271;16.5546;10.8175;3.8149
1;5.5983;13.6054;8.5704;10.0745;2.3576;16.9167;5.687;12.6106;8.9275;10.2504;17.9365;11.1226;3.7272
1;7.1214;13.0712;8.3785;10.3362;2.4086;13.7454;5.6812;11.4923;9.7656;9.3783;19.289;10.5703;4.029
1;8.1151;11.9897;8.7508;9.4066;2.4847;16.9399;5.6828;11.8525;10.2343;9.3027;19.2893;10.4269;3.539
1;7.976;10.7247;7.5645;6.9105;2.6144;16.3678;5.456;13.651;9.4667;9.2503;19.8666;10.1417;3.7107
1;5.5867;10.8702;7.247;6.7328;2.6599;17.0432;6.2128;11.9092;8.5766;9.3742;18.2314;10.2019;3.6299
1;7.5245;10.6839;7.7462;7.3451;2.3524;16.3774;7.0009;11.2077;8.1332;9.3692;18.0594;9.7472;3.6895
1;7.3832;10.8855;7.5667;6.8674;2.4485;16.5997;7.3408;12.1504;7.1919;9.7731;18.1005;10.0028;3.6656
1;7.3786;10.8444;8.0849;7.0623;2.3102;18.058;7.1731;11.4822;6.4952;10.193;19.2561;10.3972;3.3426
1;8.7693;9.6149;7.4685;7.7835;2.3488;14.2867;7.2593;10.8214;7.7044;10.0598;19.3214;10.3456;3.4946
0;7.912;8.6612;7.1635;7.0287;2.2882;14.9689;7.2652;10.3518;7.16;9.5738;19.7786;11.2532;3.8932
0;7.4562;9.4762;7.4202;5.9823;2.2089;17.4786;7.6064;11.2428;8.5933;9.5856;17.8224;9.9088;3.7804
0;6.9583;8.5107;7.745;5.915;2.7448;18.7346;7.7424;11.4455;10.2572;9.6662;18.7943;9.9353;3.2962
0;7.5778;7.7801;7.448;6.1538;2.8681;18.2319;7.4761;10.8557;10.1328;10.2625;18.8846;10.4284;3.8138
0;7.5793;8.1322;7.3656;6.073;2.5484;14.6924;7.4582;10.4936;9.4439;10.4242;19.8454;10.4712;3.8127
0;8.108;8.0486;7.0557;6.989;2.1991;17.9473;7.6499;9.6756;8.7907;10.9062;18.9758;10.4478;3.6582
0;7.3853;6.3145;6.1759;7.291;2.8784;17.6768;7.0966;9.0253;7.4847;12.0481;19.7648;10.2608;3.9566
