odour stim,08/06/2021 Male 1,08/06/2021 Male 10,09/06/2021 Male 1,09/06/2021 Male 3,09/06/2021 Female 4,09/06/2021 Male 5,09/06/2021 Male 9,09/06/2021 Female 11,09/06/2021 Male 12,10/06/2021 Male 5,14/06/2021 Female 2,15/06/2021 Female 1,21/06/2021 Female 1,29/09/2021-male1,29/09/2021-male7,30/09/2021-female10,01/10/2021-male8,08/10/2021-female6,13/10/2021-female4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
11.5,4.2472,1.8636,14.6191,11.4675,13.0005,1.0355,14.6302,8.7281,2.6094,19.1998,12.6645,2.6094,10.4948,2.4182,4.4669,5.0988,14.1128,13.5634,15.5296
11.5,4.1453,1.9279,15.3095,11.2171,12.3195,1.0798,14.342,8.8318,2.6532,18.1281,15.0395,2.6532,12.2452,2.0071,5.96,2.9013,11.6087,13.5183,18.8728
11.5,4.0888,1.8216,15.6709,10.917,12.4056,1.077,13.6526,9.4626,2.338,21.5978,15.429,2.338,12.506,1.6385,6.8334,4.2598,13.605,14.3069,17.2296
11.5,4.0192,1.631,14.9466,10.5544,12.0034,1.2801,12.9158,9.6062,2.2385,23.4308,14.6214,2.2385,12.3333,1.6835,6.0404,4.2739,12.3156,13.8153,16.964
11.5,4.1004,2.0266,14.5789,10.2095,11.6506,1.0475,12.5044,9.4552,2.5701,24.6924,13.2048,2.5701,11.5794,1.8359,6.7212,3.1239,14.6573,13.0893,16.752
11.5,4.0235,1.9825,12.6232,9.898,12.1224,1.2401,13.2648,9.8052,2.1975,24.0238,12.0838,2.1975,11.0248,1.9437,6.8845,4.5091,12.2426,13.8519,11.8656
11.5,3.9384,2.0245,12.6384,9.9811,12.5469,1.0344,13.1425,9.4551,1.9804,23.5932,11.9063,1.9804,9.499,1.435,8.0736,3.2319,13.4717,12.9511,15.6088
11.5,4.1136,1.5937,11.5364,10.9526,13.8936,1.0776,15.7195,10.0388,1.9529,23.6655,10.9059,1.9529,9.2212,2.2621,8.3493,3.2438,13.5958,13.4153,14.6808
11.5,3.9851,1.863,11.1677,10.9913,13.6781,0.9526,16.0349,9.9632,1.9414,23.0738,10.6081,1.9414,8.4284,1.7996,7.9206,5.0013,11.687,13.7649,16.5384
12,3.6846,1.8544,10.1165,10.8472,25.5425,1.1671,15.2142,10.0195,2.2576,22.6837,9.4623,2.2576,7.721,2.4445,8.9766,4.1551,13.1056,12.4908,18.396
12,3.8874,1.8793,9.8683,10.5624,36.3281,1.2488,15.4128,9.9906,2.0464,22.2839,9.7586,2.0464,6.6178,2.6907,9.0789,5.1793,11.0922,14.158,17.3048
12,4.2375,1.5545,9.732,10.4881,34.4437,0.9832,15.9232,9.3188,2.0622,23.9042,9.9484,2.0622,6.4121,2.9952,10.3194,3.8656,12.3449,13.5427,16.4952
12,3.9192,1.7658,9.4029,10.3224,31.4571,1.1412,14.6869,8.9768,2.0762,27.7749,9.2644,2.0762,6.0493,2.9332,10.3588,3.1027,11.2685,13.5214,12.3048
12,3.9595,1.6811,11.5571,10.2194,27.8147,0.9466,13.663,9.1072,2.1587,27.541,8.182,2.1587,5.8355,3.2568,10.9668,4.5038,12.1913,13.5466,15.6056
12,3.6777,1.9626,12.7128,10.2297,25.8697,1.029,12.7904,9.2968,2.0636,25.7168,8.1902,2.0636,7.2243,2.9014,11.2991,3.015,14.8575,12.4252,12.8816
12,4.0294,1.8513,12.764,10.2527,23.0361,1.2389,11.0205,9.562,2.1492,23.9445,7.8987,2.1492,6.9558,3.3998,11.1312,4.9469,12.3759,12.6344,13.5088
12,4.3433,1.5976,11.2978,9.9995,20.6329,1.176,11.2561,9.0743,1.9495,21.0178,8.991,1.9495,8.0357,3.636,14.7211,5.6707,15.3065,13.2168,13.4472
12,3.8402,1.7445,10.6648,9.7869,18.2897,1.0828,10.9633,9.3524,2.2544,19.6391,9.328,2.2544,7.6391,2.887,14.3863,5.4939,19.1108,14.558,12.2544
12,4.0595,1.6785,10.2335,10.2286,18.0855,1.0582,11.5077,9.2955,2.1458,18.1323,9.2857,2.1458,7.6376,2.9581,12.2127,8.5323,26.8729,14.9374,12.092
12,3.7794,1.5549,9.4921,11.206,17.1348,1.1828,12.364,9.4422,2.3954,16.4384,8.5374,2.3954,7.0792,2.8882,10.1158,6.5225,27.275,14.9107,9.1952
12,3.7713,1.7643,9.0883,13.0111,16.4002,0.977,12.5238,9.272,2.335,16.1227,8.8563,2.335,7.7939,2.8888,10.1178,8.1614,26.2331,15.0939,11.8928
12,3.7695,1.6692,8.463,13.2395,15.4555,0.9219,13.0214,9.3855,2.3602,15.6983,8.4664,2.3602,7.7156,3.5052,8.3694,7.7167,23.3668,13.574,11.9784
12,3.6076,1.8136,7.9218,14.5233,16.1951,1.0518,11.9023,9.4,2.1596,15.5171,8.553,2.1596,6.7625,3.1774,9.5366,6.935,18.6079,14.7115,11.7432
12,3.7071,1.795,7.2435,15.1974,17.2421,1.1102,12.5742,9.0347,2.2382,16.8053,8.5952,2.2382,6.6783,3.0007,7.0623,8.2336,15.839,16.2069,12.1328
12,4.0081,1.7161,6.6681,15.7812,21.2345,0.9425,12.9654,8.9063,2.1906,17.8815,8.7099,2.1906,6.2503,2.7293,9.4843,4.7676,16.3734,16.0282,8.6896
12,4.1197,1.5987,6.3047,15.1771,20.8003,1.0251,12.0497,9.4586,2.1978,17.7296,7.71,2.1978,6.8657,2.6158,6.5958,5.3969,12.5046,15.8817,11.2832
12,3.865,1.5248,6.1158,14.8371,19.9003,1.1963,12.8497,8.7775,2.1961,16.5472,7.4701,2.1961,7.2251,2.5888,8.4839,5.4297,13.2052,14.4389,11.2192
12,3.7536,1.6184,5.6826,17.6027,18.0605,1.1392,12.1053,9.3986,2.44,17.5405,7.1444,2.44,8.0454,2.434,6.6505,5.0096,11.7612,16.7115,11.4336
12,3.667,1.7122,5.7254,20.2113,16.9,1.0525,11.6138,9.5856,2.0515,16.7084,8.2113,2.0515,8.1455,2.6511,6.6843,7.0086,11.3813,16.3366,11.2432
12,3.813,1.8559,5.4912,20.7268,16.1465,0.9058,11.5617,9.3327,2.3565,16.6818,8.2092,2.3565,7.8925,2.6338,5.9132,4.2879,13.3658,15.7847,8.676
12,3.7416,1.5895,5.5152,19.2903,15.964,1.1571,11.3591,9.3121,2.3045,16.717,8.003,2.3045,9.1067,2.7032,5.4629,4.5246,11.7963,14.455,10.7656
12,4.066,1.436,5.3505,18.6376,15.5304,0.9921,13.3289,9.0653,2.3443,14.8709,7.9718,2.3443,10.2573,3.0264,6.3226,5.018,13.4547,14.3832,10.0088
12,3.5369,1.4664,4.6718,21.6123,14.9338,0.9472,13.4323,9.5215,2.2897,14.0975,7.9568,2.2897,8.9007,2.9811,5.4933,4.0767,10.6042,14.8046,9.2544
13,3.7358,1.58,5.1017,25.2461,15.5632,0.8947,12.9971,8.7301,2.3502,13.7038,7.9629,2.3502,9.5925,3.593,7.636,6.237,10.4846,14.7534,13.2024
13,3.9541,1.7284,4.4726,25.7684,17.0257,0.9929,12.9685,9.1589,2.0847,13.4034,7.7266,2.0847,7.9282,3.6033,5.3986,3.8848,12.9847,14.5389,13.5688
13,8.2287,5.2434,5.7983,31.8359,39.7024,1.2766,22.7857,15.7526,2.7874,20.9728,8.4917,2.7874,16.1172,3.037,8.3273,8.4545,10.2649,14.8099,12.2648
13,11.0307,7.2181,6.6283,38.6688,50.4533,1.5986,40.1566,18.4458,4.1531,26.5874,19.1001,4.1531,37.6104,17.45,24.1093,10.6412,14.4552,15.3977,12.3272
13,11.1467,6.413,6.9546,37.8394,49.5387,1.5038,48.0841,24.1756,6.147,25.8143,19.5463,6.147,35.8793,18.5301,31.6804,8.7624,17.9808,15.8565,8.9504
13,13.3774,5.496,6.4536,35.2664,45.0127,1.8722,47.2674,30.8095,6.9111,25.95,19.6612,6.9111,34.0326,22.3441,37.907,11.253,18.4397,24.0893,11.312
13,15.1444,5.2417,6.0012,34.8484,41.4586,1.6879,51.3965,37.0531,8.8444,22.7967,20.0025,8.8444,31.0373,23.4753,37.492,8.9828,28.0787,37.029,11.1672
13,15.0507,5.0516,5.7052,33.9191,37.9203,1.4903,47.8764,38.7598,9.5437,20.5498,23.0364,9.5437,33.2635,24.8207,45.6478,14.6833,25.0015,36.9695,10.6424
13,15.502,4.2846,7.1783,37.6418,34.6778,1.5176,52.8877,37.4949,10.5474,19.1388,24.1519,10.5474,31.4571,24.8368,42.867,9.7414,31.717,41.2947,10.4456
13,15.8396,4.1541,10.4464,38.5676,32.1609,1.1988,51.3908,33.6056,11.2564,18.1412,23.8993,11.2564,28.8879,27.5436,49.5021,9.9371,31.9027,43.0092,9.4216
13,18.3202,4.0371,10.9266,42.9934,30.027,1.1688,55.2486,32.6056,12.0848,17.6595,22.4357,12.0848,27.4334,23.9159,40.7979,14.7321,31.9953,43.9031,11.1376
13,17.1817,4.0277,10.0635,50.6489,27.308,1.305,54.6391,31.5966,12.1202,16.6263,20.8318,12.1202,26.9655,24.0337,40.2569,11.2116,41.7267,47.9046,15.5576
13,16.5044,4.1281,9.6311,49.2391,25.4625,1.2376,48.6441,32.7881,13.0212,15.4957,22.7412,13.0212,22.6077,24.8895,44.7179,15.1696,40.566,47.4092,14.308
13,17.9394,4.0261,8.3665,51.1873,24.248,1.0773,54.3338,36.7515,15.0133,16.6475,22.4149,15.0133,21.0438,22.2686,39.2585,9.9381,43.0447,43.326,16.6688
13,17.8092,4.0359,8.2487,53.6885,24.7053,1.1349,50.1772,36.1714,14.8267,18.2886,23.5399,14.8267,26.9088,18.612,38.407,8.5383,38.8144,46.1817,13.0664
13,19.0108,4.1224,8.1201,54.4576,26.8942,1.2858,54.5399,34.1039,14.3378,20.255,23.8532,14.3378,31.3543,18.3955,36.0141,10.4417,35.7872,41.5748,16.072
13,17.3039,3.6677,7.7901,53.0769,28.1201,1.1193,61.0672,45.8388,14.4373,19.7528,23.9667,14.4373,33.9701,16.8719,34.4378,7.3696,41.2168,50.6237,16.472
13,16.2367,4.1261,10.7707,49.5774,27.5861,1.3318,57.8628,48.2063,13.903,17.9821,23.4885,13.903,28.1354,17.9191,34.2758,10.597,35.039,54.758,16.2512
13,15.8327,4.0501,10.8946,50.2032,26.3764,1.2436,57.2955,53.5393,15.4777,15.7521,21.4762,15.4777,25.8324,16.1961,37.5958,10.8618,32.2838,66.642,19.4168
13,14.9395,4.0606,12.2022,49.6474,26.0844,1.3494,51.8212,55.0827,14.9611,15.2032,20.5336,14.9611,20.8467,14.9242,35.0407,10.5541,39.549,62.3473,14.8016
13,14.2102,4.4495,14.1677,48.0448,23.4842,0.9611,52.0167,56.9569,14.9797,13.4823,21.9856,14.9797,20.3446,13.7378,32.7689,12.5449,40.8915,63.0687,18.056
13,14.3446,4.5379,16.3826,48.1324,23.1733,1.1227,57.1178,63.0088,14.1456,11.9076,23.7436,14.1456,15.7567,14.9213,34.8819,9.2129,41.1087,83.3275,19.4552
13,14.4365,4.2742,18.2258,43.8036,22.8925,1.1535,51.1523,59.6592,14.8878,11.7435,23.6454,14.8878,14.4206,14.0897,31.2743,10.616,38.5378,97.9649,19.0816
13,12.9799,3.7446,16.7704,39.5526,23.2304,1.4043,51.7922,62.2571,15.1391,10.8821,22.6686,15.1391,11.8976,15.7516,33.2577,6.9399,31.5338,104.4809,19.5816
13,14.0328,3.2762,17.7942,39.6402,22.2213,1.1206,47.879,65.3101,13.4495,10.0622,20.667,13.4495,11.2755,13.9754,25.3389,6.0157,38.1277,102.1336,18.8048
13,13.971,3.2744,16.7268,40.016,20.4664,1.1213,51.5585,60.3092,13.1303,9.8825,19.9276,13.1303,9.7811,10.159,27.3088,6.0639,32.0845,103.6611,30.2048
13,14.1075,3.6226,14.8307,37.2007,19.5827,1.192,53.9848,56.0593,12.2993,9.4663,18.0477,12.2993,9.3582,10.6569,20.324,4.6919,33.7118,95.842,27.6128
13,12.8165,3.97,14.2134,32.837,19.2248,1.1502,49.0489,51.0331,12.7671,9.5813,17.1509,12.7671,8.2095,10.3955,20.4652,6.8884,52.398,93.6664,28.9272
13,11.9829,4.0702,12.163,30.3048,18.8094,1.0917,45.1771,51.5441,12.3959,9.2348,20.4357,12.3959,7.9007,9.438,16.6486,4.7873,40.43,81.3702,29.0288
13,11.1894,4.1712,10.7843,31.2133,18.3128,1.0556,39.5431,46.2417,11.7626,9.0114,21.5576,11.7626,7.137,8.5506,13.3954,4.6551,43.9959,82.984,25.148
13,11.215,3.608,9.7989,29.8452,17.4024,1.2937,35.3322,41.5216,12.1062,9.1288,24.0178,12.1062,6.8378,8.4019,12.3937,4.9901,36.4709,81.6519,26.3896
13,11.4707,3.5778,8.7638,29.3463,16.6637,1.1604,49.4237,38.6985,11.1244,8.9272,26.841,11.1244,5.7509,9.0457,9.8261,4.2452,33.9369,79.2878,20.6288
13,12.1148,3.1143,7.727,29.3484,17.5807,1.2578,45.2698,45.1863,10.5356,9.1195,25.7927,10.5356,6.338,8.321,12.368,5.6666,40.9327,72.726,24.436
13,14.5386,2.8001,7.7232,29.1163,19.2716,1.5708,51.4477,45.8304,10.3189,8.868,24.2332,10.3189,5.988,9.9591,9.7805,5.3985,32.183,67.171,22.5984
13,13.8844,3.8474,7.2249,27.02,21.4818,1.4103,46.7494,45.3785,10.3372,8.9892,23.1851,10.3372,6.0687,10.3419,11.9962,5.1196,27.3152,61.6084,19.1144
13,15.2709,3.9433,6.3803,25.5075,22.8266,1.7764,46.2742,41.8056,9.6456,8.616,24.3025,9.6456,6.1141,11.5345,9.0037,5.2819,27.6759,58.7427,20.0224
13,14.0843,3.7712,6.5304,24.4373,21.1849,1.9899,43.927,43.1615,9.8567,8.1395,24.2098,9.8567,5.7594,8.7853,8.5496,4.4627,23.2792,52.5282,16.6752
13,13.5955,3.5238,6.0125,23.7308,21.1425,2.7108,37.4536,40.9849,9.401,8.411,24.3652,9.401,5.3523,8.5615,8.0421,5.2826,26.7799,47.8565,20.272
13,14.5887,3.7052,6.011,24.7741,21.1528,2.9729,35.8324,39.9016,10.1571,8.5054,23.9416,10.1571,4.8875,8.6303,7.1192,4.632,20.7099,46.4191,19.0104
13,14.6374,3.7069,5.9174,23.2577,20.245,4.2314,32.5212,36.9828,10.635,7.8316,23.6583,10.635,4.0904,9.6805,9.6051,4.4787,20.782,43.042,17.1072
13,13.4465,3.322,5.7265,22.8788,19.7116,6.1789,32.2266,46.0545,9.4872,8.0536,24.345,9.4872,4.6364,7.9019,6.9088,5.4977,24.5411,42.8443,17.1752
13,12.2753,3.4013,5.9857,20.5795,17.7924,8.2794,26.3399,49.1056,9.0704,7.6436,24.9284,9.0704,4.3853,8.2124,8.6799,4.5281,17.0428,45.7397,13.2096
13,11.5336,3.7546,7.8705,19.7637,16.7227,8.9513,23.5521,49.1555,8.0549,6.8813,24.0831,8.0549,6.1168,7.1935,7.6156,5.5685,20.0877,41.0153,15.1296
13,11.722,3.3496,7.9071,18.5894,16.4684,8.5561,21.2309,45.6863,8.307,8.168,21.7268,8.307,6.3527,9.3627,7.1631,5.1595,20.529,41.4511,14.8416
13,11.3825,3.5584,7.85,17.8414,16.3192,9.0406,18.693,42.5536,8.3533,6.3463,18.9164,8.3533,7.4633,8.2545,8.4069,5.1122,15.7576,39.5893,17.8216
13,10.673,3.9873,7.6289,17.1402,16.6248,9.3156,19.1545,37.7486,8.5903,6.2661,17.6385,8.5903,7.1347,8.5678,7.1908,5.4623,18.5552,36.6695,20.2496
13,10.4183,4.4906,7.2492,16.2023,15.7085,9.8773,17.8922,36.1439,8.4768,6.7155,17.7587,8.4768,7.1832,6.2603,8.3514,4.0917,12.8605,35.8359,19.4872
13,9.8733,4.3104,6.5815,15.5659,15.3102,11.0739,18.1065,34.5118,8.5563,7.0228,17.4562,8.5563,8.988,7.6388,6.9926,4.0998,14.4146,34.3672,19.8072
13,9.945,4.1341,6.0164,14.5226,14.6712,10.8307,16.2648,34.3656,9.4614,6.7697,19.4644,9.4614,9.5898,7.4574,8.2991,4.2485,17.5415,32.0603,17.2832
13,10.0866,3.5559,5.7595,14.6487,14.7304,11.2309,15.0581,33.1758,8.8127,7.8964,23.563,8.8127,11.7873,8.3174,8.1643,3.8894,13.1378,32.2786,19.0888
13,8.9287,3.4849,5.5798,13.8273,15.239,10.1727,13.9808,34.1735,8.7059,9.8057,23.8726,8.7059,13.6096,6.7365,9.9525,4.7127,14.9547,33.4359,16.0744
13,9.4227,3.0555,6.0078,13.2734,15.9262,9.7855,13.4336,35.1219,8.4208,11.9554,21.9812,8.4208,11.8242,7.4506,11.531,3.4289,12.9238,38.8466,16.9032
13,8.5954,2.7642,5.6066,13.2154,15.2275,8.9403,13.8996,35.7463,8.0972,11.3056,19.113,8.0972,10.265,6.3597,12.99,3.2688,11.6412,42.5282,16.3
13,8.0754,2.7576,5.3953,12.3451,14.4455,9.2515,12.2121,35.3223,7.436,11.4486,18.1482,7.436,9.6046,5.9271,14.8398,3.9492,16.5237,43.7443,15.396
13,7.3811,2.9039,5.2309,11.5622,14.1745,8.9543,12.9847,32.6631,7.2785,10.336,17.3469,7.2785,9.4148,4.8085,19.3386,3.9917,11.6058,43.5557,17.3704
13,7.0622,2.784,5.2347,11.1957,13.4049,8.7867,13.744,35.3748,7.5827,9.6783,15.3969,7.5827,9.4827,4.0791,16.0332,4.8849,13.2206,41.6305,16.2256
13,6.7062,2.7342,5.0969,11.6777,13.636,8.6352,17.4089,36.8234,6.8159,8.8889,15.0839,6.8159,8.612,4.6344,23.4791,4.2028,10.6706,42.5794,18.1464
13,6.6173,2.433,5.1446,12.1308,13.2929,8.0894,16.5904,36.9956,6.9767,8.437,20.1861,6.9767,8.8719,4.4429,24.757,4.2666,10.7309,39.542,20.3784
13,6.2988,2.429,5.1157,11.7633,14.2087,10.0328,17.3207,37.6126,6.7033,7.9835,19.803,6.7033,7.2511,4.2353,27.7217,4.8003,13.2995,42.8885,23.136
13,5.8873,2.42,5.2809,11.5557,15.2305,9.7984,16.0912,37.6769,7.0247,8.3909,17.9763,7.0247,7.8409,4.7818,31.7073,3.8145,9.3047,36.0313,22.8232
13,5.6005,2.4048,5.7858,10.8037,15.5501,9.5081,16.4996,37.8646,6.8954,8.4108,16.5628,6.8954,7.0039,5.277,30.4878,3.6457,11.3378,41.6198,29.5504
13,5.3481,2.1251,6.5247,10.7211,16.1973,9.0868,15.8747,41.4621,6.828,7.7084,17.4727,6.828,6.7031,4.4168,32.3029,3.7472,9.0628,30.926,33.7912
13,5.2735,2.0507,6.676,11.0753,14.6991,9.5018,13.7284,37.3003,6.2811,7.4674,20.1463,6.2811,6.0268,4.7353,22.3691,3.9678,9.7372,37.613,28.7104
13,5.2154,1.9593,7.2601,10.6471,14.2609,9.1022,13.313,34.3655,5.8766,7.1169,20.3687,5.8766,5.5487,4.0179,29.8501,4.7062,11.3351,51.8038,28.6768
13,5.1315,2.0936,6.2627,10.4764,13.8218,9.2462,11.8908,34.1702,5.4402,7.1855,18.2099,5.4402,5.1405,4.1697,21.9184,3.7641,8.4961,46.2809,21.0776
0,5.0744,2.0435,5.9381,10.4404,14.1171,8.5019,12.079,35.7659,5.0293,7.4908,17.3523,5.0293,4.8114,3.5149,25.3866,3.45,10.9804,56.358,25.8072
0,4.9703,1.9447,5.7031,10.9489,13.5726,8.8599,10.5301,39.2023,4.9084,7.9908,16.9912,4.9084,5.7551,3.8139,23.7522,4.2615,7.8627,44.9527,24.0832
0,4.486,1.9287,5.0668,10.6706,13.2662,9.3954,10.6214,36.5597,4.4151,7.9896,19.1261,4.4151,6.8471,2.8127,22.5383,3.4146,8.341,64.7092,23.4344
0,4.6483,1.9803,5.0306,10.6916,12.9672,10.6329,9.0354,33.6079,4.8258,7.5388,18.5787,4.8258,8.7202,3.6193,17.9939,3.1904,8.21,67.3076,23.888
0,4.5393,1.918,4.7358,10.4543,12.613,10.3766,9.7139,30.3002,4.4578,7.6207,17.4636,4.4578,9.5615,2.7435,18.7024,3.4839,8.3802,66.7908,20.904
0,4.6312,2.0729,4.3834,10.0814,12.3054,10.027,8.6024,27.7398,4.398,7.5132,16.9357,4.398,9.3652,3.6702,16.6199,2.7459,10.2117,56.2611,22.6968
0,4.4188,1.8415,4.1476,10.24,12.3517,9.3421,8.5777,27.5836,3.9372,7.1657,16.3684,3.9372,8.3124,2.6219,19.9399,3.7957,8.1528,50.2649,18.8152
0,4.3029,1.6649,4.4112,9.2691,12.5077,9.1845,8.0239,25.6151,3.6855,7.6549,17.089,3.6855,6.9496,3.0728,17.1065,3.1352,10.5029,47.3611,20.9376
0,4.4892,1.9747,4.3939,10.3208,12.4305,10.9502,7.9508,26.601,3.7598,7.2459,20.7782,3.7598,6.8591,2.9369,21.3705,3.0537,7.792,42.826,24.6392
0,3.9363,1.8302,4.2644,10.5008,12.1575,10.4421,7.9344,24.2569,3.2245,7.7508,19.5352,3.2245,5.8382,2.8761,20.5216,3.964,9.6424,39.3702,31.5888
0,4.2567,1.8344,4.1453,9.9285,12.4509,10.9287,7.3199,25.8406,3.5292,7.4746,16.9755,3.5292,6.0206,3.3749,18.5645,3.012,9.6672,39.5748,37.8128
0,3.9542,1.8166,4.0027,9.6738,12.6126,10.129,8.0843,28.0721,3.1593,6.4697,14.4845,3.1593,5.8452,2.8239,17.8949,2.8496,8.9327,39.0977,28.6112
0,4.0964,1.8438,4.0265,10.0219,12.7578,9.3515,7.5906,26.2898,3.2623,6.7902,14.6788,3.2623,5.0974,3.2361,16.3417,3.6613,10.6739,34.8595,33.1696
0,3.8061,1.9879,3.6317,9.8796,12.1732,8.9851,8.3767,29.7703,3.0228,6.9425,17.0695,3.0228,5.2289,2.7832,15.319,2.7009,9.1344,33.9672,27.8632
0,4.1722,1.8861,3.9285,9.3134,11.8528,8.7075,7.2242,31.8362,2.88,6.8084,17.2162,2.88,4.4765,3.0469,12.3875,2.792,9.6212,30.7817,26.196
0,4.2908,1.6987,3.8443,10.0481,12.0746,8.6846,8.2522,30.595,3.2042,6.9103,16.369,3.2042,4.4009,3.1962,13.3935,2.9978,8.0728,27.2267,24.2656
0,4.5927,1.6857,3.5477,9.5525,11.1426,10.355,7.5688,28.8124,2.9764,7.1185,14.9169,2.9764,4.0749,2.9598,10.5589,2.9897,8.5351,35.2878,19.2088
0,5.7221,1.6188,3.435,9.6744,11.5343,10.5613,8.3963,27.8137,2.9798,7.0597,14.4048,2.9798,3.7074,3.0248,11.7108,3.0802,10.2128,35.4122,20.0176
0,5.9952,1.8159,3.5921,9.5004,12.1064,10.7265,12.2558,26.1347,2.8938,6.871,13.8087,2.8938,3.9445,2.9579,8.7578,2.9239,9.3942,33.6542,12.5664
0,6.6722,1.8563,3.9107,9.4261,11.7221,10.4653,12.1714,24.3801,2.9569,6.7736,13.9472,2.9569,3.5666,3.8785,10.185,2.6427,10.3942,28.8855,17.4504
0,6.4982,1.7616,3.663,9.9308,12.0251,10.4011,12.503,23.8475,2.7659,6.7862,15.1286,2.7659,3.787,3.9577,8.1852,3.5121,9.6811,29.829,16.3312
0,6.3658,1.6706,3.7558,9.2775,11.9615,9.5123,10.0991,23.5428,2.8182,7.6096,14.0608,2.8182,3.6414,3.7509,7.451,2.456,9.542,30.1389,16.6792
0,6.1234,1.7686,3.6833,9.8966,11.7656,8.9473,10.2731,21.5053,2.7634,6.5559,12.7413,2.7634,3.5192,3.5134,7.7929,2.7192,10.8424,45.1198,15.124
0,5.7695,1.7525,3.8151,9.651,11.6116,9.552,8.8449,19.5696,2.438,6.5693,10.8178,2.438,3.5188,3.6063,6.6809,3.4493,9.2611,50.1962,13.2896
0,5.8312,1.8931,3.5592,9.1398,11.5293,9.8135,9.2846,18.3255,2.5819,6.6118,10.0483,2.5819,3.5002,3.3247,8.0797,2.8207,12.3148,51.7153,14.8776
0,5.4243,1.8775,3.6422,9.2537,11.1406,9.0247,8.4746,18.7467,2.5578,6.0892,10.4656,2.5578,3.56,3.5137,5.7715,2.9338,9.837,64.1916,11.4336
0,5.3902,1.8522,3.5511,9.6947,11.117,9.3537,9.3333,16.6918,2.3916,6.0472,10.1407,2.3916,3.6473,3.2811,8.5859,3.8609,10.8255,59.1214,13.8928
0,5.3335,1.6564,3.4261,10.015,11.0504,9.2521,9.1704,16.2283,2.6149,7.1988,10.5223,2.6149,4.0578,3.819,6.3374,2.6058,12.9436,58.1435,13.476
0,5.2713,1.7156,3.6763,11.5882,10.8705,9.056,8.8742,15.6459,2.663,7.1118,10.9662,2.663,3.7187,2.9752,6.4233,2.209,9.4784,51.5603,12.9248
0,5.0974,2.021,3.2269,10.9655,10.8025,8.6983,9.8552,14.0395,2.4745,7.3482,10.9055,2.4745,3.6593,3.6066,6.0216,3.2995,10.0955,69.0038,12.2056
0,5.2357,2.0129,3.598,10.6079,10.7727,10.616,9.5057,13.5485,2.3828,6.8088,13.9239,2.3828,3.5825,3.2956,5.3994,2.3384,8.4679,65.5641,11.7072
0,5.3367,2.1022,3.5708,10.5344,10.4836,12.2606,9.1993,13.4628,2.4848,7.3504,13.8703,2.4848,3.4245,3.6171,6.9582,2.2243,8.6408,61.9901,12.2448
0,5.2535,2.1556,3.4729,10.412,10.5443,11.3664,10.1628,13.0047,2.3022,7.0415,13.9282,2.3022,3.1932,3.5285,5.9551,3.0498,11.7422,57.4221,9.6728
0,5.4468,1.9243,3.5521,10.4461,10.2745,10.4677,13.2857,13.3128,2.5118,6.5253,12.4269,2.5118,2.891,3.6336,7.9484,2.6015,9.0189,50.4076,12.2096
0,5.0401,1.8504,3.4522,10.381,10.5799,9.7435,13.4691,12.8103,2.605,6.7664,11.1278,2.605,2.9837,3.6913,5.6457,2.9353,9.6346,52.1397,11.9088
0,5.5357,1.9148,3.5805,9.992,10.9042,9.0195,14.1464,12.216,2.6964,6.2858,11.2089,2.6964,2.8983,3.204,6.0486,2.9587,8.2519,41.1618,12.168
0,5.7164,1.8794,3.3004,10.6717,10.9654,8.2301,12.8812,12.7742,2.8358,6.3714,10.5202,2.8358,2.8688,3.391,5.9085,2.7236,8.276,38.6313,12.248
0,5.9932,1.9031,3.4148,10.6093,10.7686,8.0005,14.9838,12.5753,2.6812,6.7218,10.9852,2.6812,2.532,3.0405,5.324,3.4575,9.9158,35.6229,9.3328
0,5.5902,1.9511,4.1041,10.3588,10.6384,8.0786,13.6162,13.2987,3.026,6.43,11.2157,3.026,2.7039,3.3447,6.2991,2.749,7.403,43.0489,11.8272
0,5.5263,1.9946,4.2759,10.4045,10.7214,7.4984,13.0848,13.3264,2.9172,6.878,10.9484,2.9172,2.7404,2.7615,5.0713,2.5854,8.6688,38.687,11.4256
0,5.5315,1.8418,4.1038,10.3998,10.6197,7.8303,14.2153,12.4031,2.7524,6.6807,10.2511,2.7524,2.6752,3.232,7.6393,3.5647,7.5374,36.0069,11.7904
0,5.0396,1.7458,3.9279,11.2795,10.4865,7.4091,17.6038,11.9466,2.7328,6.8867,9.838,2.7328,3.5402,3.2915,5.1509,2.732,8.5527,36.5954,12.8904
0,4.9843,2.0254,4.1479,14.6626,10.0719,7.3152,20.1691,11.7494,2.8515,6.7101,9.2363,2.8515,3.9352,3.8202,5.2651,2.429,10.2457,37.1511,9.6224
0,5.2022,1.7793,3.8614,15.1757,10.7781,6.9777,17.8899,11.628,2.7617,6.847,8.9972,2.7617,4.0012,3.5877,5.3828,3.5685,8.0287,38.4321,12.2936
