odour stim;29/09/2020 Female1;29/09/2020 Male3;29/09/2020 Female5;30/09/2020 Female1;30/09/2020 Male5;30/09/2020 Male6;21/10/2020 Male1;21/10/2020 Male2;30/10/2020 Male5;02/11/2020 Male5;03/11/2020 Male4;06/10/2020 Male1;06/11/2020 Female2;06/11/2020 Female3;11/11/2020 Female4;11/11/2020 Male5;11/11/2020 Female6
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
1;3.6494;5.8004;8.4235;5.7207;8.909;9.6145;5.1634;4.3475;10.9167;6.9005;8.5527;6.3537;2.1273;2.7813;2.4853;13.5337;5.1408
1;4.7853;5.5231;7.5171;5.4528;8.4813;9.2196;5.0238;4.3624;10.5528;6.8871;8.1552;6.1892;1.9016;2.3742;2.2954;13.6402;4.9579
1;3.9482;5.0047;7.3094;4.9252;8.4634;8.6083;5.3176;4.2134;9.8663;6.8505;8.0715;6.424;2.1141;2.3186;5.8013;12.642;4.739
1;3.9199;4.9796;7.9453;4.1672;7.8962;8.0088;4.6673;4.0288;10.0857;6.6295;7.2528;6.6683;1.8282;1.8772;4.2573;13.2887;4.7038
1;4.035;4.7743;7.0568;3.7561;7.2491;8.1288;4.6906;4.3985;9.7997;5.8988;7.2033;6.6618;1.9651;2.008;7.6673;13.013;4.2524
1;4.2247;4.6578;7.6679;3.1207;7.4932;7.1817;4.8609;4.2428;9.9397;6.2383;6.7219;6.6854;1.6941;2.8064;5.195;12.6249;3.972
1;4.1159;4.5072;7.94;3.0088;7.5394;7.3162;5.0501;4.1711;10.0055;5.7602;6.7108;6.0665;1.5929;2.903;6.56;12.1641;4.549
1;4.0724;4.549;7.9382;2.8804;6.7284;6.9319;5.5091;5.738;9.3631;5.9488;6.585;5.8654;1.7189;2.8514;3.2659;12.5674;5.0057
1;4.4548;4.7453;8.3643;2.6019;6.2866;6.5231;5.1993;5.3415;9.5625;5.5489;5.8878;5.6885;1.7212;2.8033;4.2479;12.5851;5.3288
1;4.4044;3.8465;8.0078;2.2936;6.221;6.9869;4.78;4.5134;9.7229;5.8121;5.3952;5.323;1.7683;3.0519;3.1856;12.4884;5.5415
1;3.6136;3.6464;8.1726;2.4853;5.3257;7.3264;4.885;4.6853;10.1094;6.2332;5.5606;5.2146;1.8454;2.4499;4.3981;12.6469;5.236
1;3.6663;3.9261;6.9416;2.4295;5.7299;7.8085;4.7592;5.2771;10.3447;5.7511;5.7429;5.219;1.915;2.6836;2.909;13.1127;5.3076
1;3.7223;3.52;5.4583;2.2757;4.6167;8.1969;5.0433;4.9334;10.1747;5.9007;5.7095;5.1445;2.1896;1.7771;3.9088;12.904;5.671
1;3.4074;3.6353;5.1818;2.1278;4.808;8.8984;5.2588;5.2913;10.9843;5.945;5.5814;5.4522;2.3367;3.7815;2.7212;12.6247;5.7727
1;3;3.6698;5.1329;2.3439;4.7555;9.4212;5.5059;5.7;12.4623;6.151;6.3287;6.4114;2.5756;3.0939;4.1137;14.3252;6.5621
1;2.792;3.6211;4.8725;2.0709;4.7851;9.2226;5.2273;5.8365;13.2727;6.1527;6.9721;6.7525;2.3291;3.4335;2.8574;13.7457;6.7466
1;3.0258;3.2999;5.2579;2.2253;4.7655;9.2359;5.2009;5.8766;13.9643;6.0529;7.3212;7.4632;2.3312;2.8216;2.8677;13.7839;7.9608
1;2.4879;3.6664;5.1226;2.1017;4.6134;8.5033;5.3962;5.7639;14.3478;5.7884;7.7999;7.6336;3.0261;2.9304;2.4683;12.3262;8.2561
1;2.591;3.7655;5.6192;3.7037;5.2397;8.3463;5.5343;5.3868;14.4705;6.0032;7.923;8.0118;3.5099;2.6141;2.796;13.2828;7.8018
1;2.6461;4.5808;5.399;5.8794;4.8125;7.3763;5.6225;6.2354;15.0021;6.2366;8.0575;8.0478;3.5375;2.3218;2.6924;13.4121;7.8666
1;2.9647;4.3967;5.6954;6.7982;4.6192;7.3339;6.0778;6.1778;14.7556;6.3517;8.1062;7.9055;3.4825;2.5672;3.0404;14.5044;7.549
1;2.8665;4.4573;5.0871;7.5436;5.7331;8.349;5.6469;6.89;14.7169;6.5421;8.3107;7.8282;3.4284;2.5123;3.3502;14.1004;7.3872
1;2.8154;3.6607;5.4384;8.4666;6.3859;8.9386;5.6654;6.9015;14.898;6.581;8.5476;7.8934;3.4048;2.4432;2.8755;14.9017;7.52
1;2.9531;3.8058;5.2694;9.1472;7.0065;9.3499;6.1206;6.5958;14.5231;6.6907;8.6983;8.416;3.2093;1.9608;3.3803;15.9001;7.0186
1;2.9756;5.7538;5.2926;8.9345;8.4834;9.998;5.8564;6.8892;14.0504;5.9468;8.4983;7.9425;3.0124;2.2535;3.2791;16.9033;7.389
1;2.4589;7.778;5.3928;8.0311;8.7198;11.641;5.7305;7.3791;13.9807;6.4137;8.296;7.4993;3.1572;2.0285;2.8473;16.1166;7.3346
1;2.1829;8.6329;5.9499;8.1653;8.8084;12.8871;6.7484;5.707;13.5002;6.0328;8.0433;7.5216;3.2975;2.1451;2.5619;16.9277;7.0386
1;2.3773;8.9243;5.4059;8.0937;8.9558;12.344;6.9808;6.4195;13.8115;6.2795;7.1531;7.2477;3.0321;2.2955;3.4119;17.007;6.9469
1;2.5819;8.7092;5.4815;8.312;8.9253;11.5072;6.7022;6.7697;12.9634;6.2491;6.7528;6.6352;3.0214;2.2221;2.0262;16.4867;6.517
1;2.5545;8.1807;5.884;9.0707;8.3428;10.2346;6.4886;6.566;12.9757;5.6261;6.2948;6.5359;3.1202;2.2784;2.7462;16.0815;6.2469
1;2.5633;7.8896;5.2149;8.2764;7.3895;9.1059;7.0231;7.1636;12.6488;5.9367;6.4756;6.3607;2.8151;2.3718;3.1795;16.9526;6.2837
1;2.4496;8.082;5.0493;8.3901;6.6664;9.3845;6.9043;7.2688;12.0528;5.4983;6.5365;6.2494;2.9356;2.3181;4.0479;16.5977;5.8907
1;2.5473;7.6238;5.356;9.0905;6.7651;9.2372;7.199;7.3354;11.5714;5.3006;6.3419;6.0473;2.9066;2.2225;2.3626;15.9151;5.7129
1;2.4923;7.4295;4.9777;9.1415;6.4123;8.7356;8.8702;6.2129;11.3674;5.1365;6.7831;6.0836;2.5587;2.4841;3.5375;16.3107;5.1574
1;2.7312;7.0683;4.8866;9.0595;5.9392;8.2166;8.9346;6.0649;11.2253;5.1007;6.7293;6.3524;2.7692;2.2066;2.6626;15.9924;4.5072
1;2.8909;7.2501;5.0215;8.8946;5.9231;7.8961;8.3485;6.4146;10.8582;5.4201;6.759;6.4291;3.0331;2.4157;2.6862;14.8236;4.4088
1;2.1408;7.1792;4.9811;9.0057;5.5004;7.8787;6.789;6.8051;9.9472;5.9527;6.8319;6.0331;3.541;2.0014;1.9533;13.9545;4.3476
1;2.0545;6.8024;5.14;8.6646;5.5999;7.7288;6.5827;6.2731;9.4999;5.5068;6.7048;5.6595;3.6064;2.3442;2.1734;12.9831;4.4874
1;2.8225;6.7338;4.372;7.9137;5.4302;8.2143;6.6974;6.5778;8.9205;5.4789;6.989;5.5188;3.4853;2.0234;1.5989;12.9913;4.6898
1;3.1242;6.687;4.4469;7.0102;4.7604;8.1771;6.4855;7.4101;9.1812;5.4978;6.9219;5.2772;3.2121;1.7843;2.0447;12.1334;4.2774
1;3.545;6.6955;4.3091;6.4996;4.9012;8.2915;4.878;6.8797;9.7344;5.759;6.5591;5.1754;3.0693;1.8441;1.4654;12.0495;4.5582
1;3.6189;7.2061;3.5555;6.5689;4.4762;8.2272;5.1552;7.0812;9.6924;5.2583;6.0621;5.1404;2.8689;2.2154;1.7043;12.2653;3.834
1;3.3241;7.1468;3.8246;6.5502;4.7576;8.3996;5.1591;7.6076;9.0995;5.3155;6.254;5.2813;2.6341;2.149;0.5481;12.2748;4.1664
1;2.8558;7.41;4.0642;6.6141;4.9973;7.9102;4.5671;8.723;9.5695;5.2114;6.6575;4.7525;2.4847;2.1339;0.6941;11.4666;4.1642
1;2.7934;7.3833;3.9499;6.9182;4.8483;8.3951;4.4986;7.9248;9.6493;5.0469;7.4417;4.9113;2.542;2.1441;0.2242;12.4088;3.6332
1;2.9403;7.8512;4.1956;6.5665;5.4046;8.0138;4.7733;8.3941;11.4704;4.9292;7.9555;4.9402;2.5672;2.0471;0.726;12.5192;4.0942
1;2.7622;7.5733;3.6477;6.6732;4.333;7.7821;4.0415;8.1967;11.8171;4.8934;8.1632;4.6363;2.5206;2.2096;1.3115;12.7868;3.6141
1;3.2081;8.0384;3.9122;7.2704;5.2999;7.3318;4.2387;8.0614;12.2908;4.9506;8.326;4.7316;2.6895;2.3805;2.7749;12.9853;3.2025
1;5.0681;8.2034;3.9562;6.7906;4.9935;8.2422;4.2315;8.0683;13.0845;5.1042;8.3979;4.9733;3.2374;2.3806;2.3557;13.3286;3.6155
1;6.7936;8.4437;3.7603;6.9476;4.7652;8.2288;4.1327;10.2964;13.6771;5.0641;8.62;4.5653;4.778;2.142;3.3367;13.7048;3.4513
1;6.7144;8.0898;3.4507;6.6138;4.3722;8.0708;3.9951;10.793;13.9864;4.9406;8.8633;4.6524;5.772;2.1577;1.8114;12.6358;3.5795
1;7.1825;8.0751;4.1791;5.5682;5.0726;7.9943;4.058;9.9906;13.7739;5.3875;8.882;4.593;5.8008;2.5949;2.4643;12.8078;3.4228
1;6.3152;7.6911;3.9444;5.2631;4.7591;7.4944;3.6629;9.6167;14.2141;5.3725;9.4791;4.451;5.8574;2.7859;1.5607;14.3155;3.1811
1;6.2692;7.4507;3.6435;4.3745;5.1997;7.1819;3.7534;7.4243;14.6095;5.1729;9.3533;4.3835;6.0555;2.8259;3.414;13.8213;3.4545
1;5.9927;7.4646;3.6456;4.7554;4.6926;7.589;4.2569;7.3825;14.4629;5.0162;8.4864;4.168;6.0393;2.8786;1.9915;12.8184;3.2525
1;5.6312;8.0103;3.4954;4.942;5.23;7.4542;3.0116;7.0022;14.0984;5.1892;8.5184;4.2163;5.9123;3.2768;4.4276;12.8738;3.4353
1;5.3441;7.7653;3.8399;4.6114;4.6063;7.3291;3.4542;6.1758;13.3411;5.2497;8.3775;4.4184;5.5354;3.1075;3.4201;12.5757;3.0892
1;4.8957;7.6116;3.7572;4.6518;4.8251;7.7796;3.3609;5.4388;13.1833;5.0039;7.6973;4.2192;5.0315;3.7038;4.3243;11.4381;2.9535
1;4.304;7.8834;3.7015;4.6857;5.5344;7.6622;2.8001;6.2436;12.5663;4.9708;7.7699;4.3949;4.382;3.1398;2.4554;11.6713;2.9852
1;4.0568;7.4554;4.23;4.4558;5.3821;7.275;3.4321;5.2445;12.4194;4.6458;7.3467;4.2147;3.9192;3.4934;2.7893;11.4402;3.0716
1;3.9485;7.3966;3.9578;4.3388;5.8771;6.8665;4.3334;5.5602;12.7814;4.6631;7.2267;4.2613;3.6396;2.4833;2.5754;11.4065;2.8539
1;3.5079;7.4783;3.6648;4.8156;5.8185;7.1174;4.3032;5.4054;12.5155;4.3;7.1509;4.357;3.1689;2.3454;2.5607;10.6975;2.974
1;3.0954;7.2219;3.8041;4.7941;5.392;7.2129;4.2103;5.3265;12.8684;4.4624;6.9703;4.4566;3.0369;2.1289;2.4008;11.3951;2.8268
1;2.9817;7.8977;3.7055;4.9624;4.8084;6.8983;4.3212;5.5017;12.9085;4.939;6.3859;4.1984;3.0041;2.1816;2.1858;11.2704;2.8794
1;3.0626;7.4243;3.9564;5.3898;4.3219;6.896;4.4909;5.6225;12.6716;4.7131;6.5056;4.4724;2.7481;2.1087;1.9117;10.9898;3.0923
1;2.9511;7.6544;3.8278;5.6148;3.9294;6.7204;3.9903;4.5216;12.8278;4.3967;6.1985;4.1787;2.5177;1.8107;1.8302;11.4997;3.1129
1;3.122;7.8695;4.0467;5.3578;4.2009;6.2986;3.7401;5.0708;12.6441;4.2948;6.7417;4.1005;2.3187;1.9828;2.2832;11.5767;3.1011
1;3.1246;8.2154;4.2974;4.7525;3.931;6.9587;3.2351;4.8412;12.6235;4.1614;7.3541;4.3197;2.3076;1.8079;1.694;11.0512;2.9792
1;3.147;8.0173;4.1144;4.6854;3.8415;6.5406;3.3099;4.5297;12.9087;4.1036;7.6152;4.1472;2.1568;2.1988;2.3729;10.3217;2.7606
1;2.8577;7.6391;4.3257;4.2987;3.8738;6.6559;3.7421;4.8248;12.3684;3.9141;7.6947;3.9439;2.1981;1.8858;1.6283;11.2469;2.9659
1;2.7622;7.562;5.5857;4.3311;3.6156;6.3196;3.6375;4.0953;11.9756;4.1882;8.2472;3.9898;2.2228;2.0071;2.5043;11.4926;3.1362
1;2.9798;7.2284;5.9182;3.4944;3.4577;6.1723;3.1191;4.9318;12.0949;4.114;8.3574;4.2264;2.1009;1.824;1.5299;11.4162;3.1194
1;2.8753;6.8199;6.5536;3.028;3.67;5.74;3.6726;4.5999;11.983;4.2533;8.322;4.4737;2.0312;1.9045;2.0352;11.484;3.3883
1;2.7131;6.4681;6.7606;2.8131;3.707;6.1365;4.2149;4.0283;12.0932;4.8019;8.3467;4.6201;1.9225;1.6936;1.4265;12.2046;3.0238
1;2.6382;6.2712;7.3208;2.6746;3.4113;5.8249;3.707;4.4688;11.8536;5.1639;8.5955;4.9161;2.0588;1.7815;2.2294;11.3365;3.4725
1;2.9174;6.0883;7.7766;2.8238;4.0455;5.5386;3.4921;3.2219;11.788;5.0656;8.5462;5.3582;2.1942;1.6675;1.6921;10.9961;3.2504
1;2.9434;5.5441;7.6872;2.0946;3.6301;5.7972;3.4088;3.9525;11.7881;4.9123;8.2551;5.5591;2.2136;1.8234;2.4735;11.1451;3.1772
1;2.9834;6.1541;8.4389;2.1381;3.5926;5.554;3.366;4.3704;11.1742;5.5837;8.4108;5.7771;2.9253;1.8889;2.2319;11.3885;3.6487
1;3.2931;6.1134;7.7449;2.2727;3.564;5.8513;3.8325;4.2177;11.0246;7.035;8.2301;6.0257;3.6694;1.851;4.1723;11.2127;3.6936
1;3.5494;5.7338;8.275;1.7006;3.8834;6.0969;4.4486;5.2721;10.6799;8.2772;8.0132;6.4818;3.794;1.899;3.9808;10.4951;3.9403
1;2.9682;6.0395;7.7026;1.9422;3.7843;6.9562;5.8348;5.5313;11.5828;9.3676;7.7516;6.2132;3.9905;1.579;5.9319;11.2454;3.6973
1;3.0186;6.2254;8.8955;1.935;2.8014;7.4751;6.3016;5.7487;12.1512;9.7574;7.3986;6.3691;4.503;2.0217;5.1666;10.9014;3.5688
1;3.2939;6.6362;9.0551;1.8016;3.746;7.6653;6.6034;7.1127;12.5601;10.2396;7.1653;6.0067;4.5362;1.9307;7.0335;11.2237;3.7245
1;3.5339;6.5878;9.2505;1.749;3.6367;8.28;6.3478;7.7443;12.047;10.6219;7.2172;6.0661;4.3253;2.0955;6.3694;10.9209;3.9327
1;4.2438;7.0428;9.4926;1.6734;3.6467;8.4513;6.1377;8.2496;11.8675;10.1519;7.526;6.3898;4.2635;2.085;7.944;11.8903;5.7915
1;3.8202;7.823;9.8548;1.8186;3.4934;7.7008;5.9466;9.7332;11.8727;10.0059;7.8577;6.693;4.0268;1.9376;7.368;11.6832;7.0831
1;3.781;7.5745;9.3176;1.737;3.5631;8.1381;5.5242;9.4423;11.7821;9.8986;8.8817;7.3128;3.9467;1.7709;6.9778;10.8211;7.4915
1;3.5779;7.0396;9.6851;1.9425;3.8036;8.2755;5.6924;8.9964;11.4287;9.6267;8.6599;7.7667;3.5071;2.1078;6.928;11.344;8.2502
1;3.7512;6.31;9.841;2.1817;4.1674;8.5585;6.6991;9.5442;11.5676;9.6611;8.8245;7.4459;3.5273;2.1965;7.0646;11.4289;8.064
1;3.5769;6.674;8.3115;1.8285;4.4365;8.6619;6.0533;10.1098;10.7576;9.8113;8.9083;7.6998;3.3433;2.3119;6.3735;11.2503;8.5817
1;3.1281;6.695;6.819;2.0504;4.4;8.3837;5.5847;10.1121;10.737;9.5294;8.6697;7.6975;3.0964;2.4369;6.7456;11.0007;8.4435
1;3.2353;6.2697;6.0783;1.6944;5.3597;8.2774;5.6163;11.0142;10.8363;9.3508;7.941;8.2399;3.0285;2.3103;5.8165;10.9936;8.2551
1;3.0792;5.6826;5.5452;1.8068;5.2468;8.0848;5.7801;10.519;10.9658;8.6164;7.3346;8.3648;2.9397;2.8469;6.1617;11.1318;8.122
1;3.1141;5.4768;4.9231;2.0309;5.6837;8.4575;5.3392;10.0261;11.2085;8.1657;7.2129;8.1797;2.6265;2.4364;6.7714;10.4982;7.2814
1;3.3213;5.4334;4.69;1.79;5.8675;8.5638;6.5963;9.1155;10.904;7.7485;6.4403;8.0069;2.7502;3.1195;5.0318;10.5473;7.1123
1;3.6296;4.5807;5.0209;1.7178;6.3593;8.7015;6.054;9.1384;11.2836;7.6;6.5419;8.3602;2.6046;2.7429;6.3541;10.8034;6.8429
1;3.6414;4.545;5.4751;2.144;6.76;7.8447;6.2762;9.1619;10.5583;7.2944;6.0695;8.1957;2.7819;3.0916;5.7165;11.1084;6.5463
1;3.9431;3.9801;6.3386;2.6018;5.8049;8.0686;6.6341;8.9532;10.1892;6.5879;5.8053;7.9597;3.0065;2.8734;8.1185;10.28;5.6687
1;3.7204;4.1273;6.4071;2.784;5.6156;7.9442;6.5167;7.9038;9.6464;6.7181;6.0811;7.9796;3.2664;3.2569;4.7861;11.1147;5.205
1;3.8148;4.2566;6.9334;3.6445;5.4831;7.7961;7.6261;7.7081;9.41;7.0324;6.1569;7.7875;3.4477;2.5477;6.1206;11.2042;5.1053
1;3.9044;3.9407;7.4912;4.1447;5.0676;7.3633;7.6092;8.0045;9.2785;6.9017;6.5535;7.7396;3.395;2.6936;6.1483;10.6544;4.5886
1;3.7753;4.2106;7.1581;5.0871;5.359;8.3996;7.7234;7.1344;8.8783;6.8;6.5368;6.8493;3.3255;2.5873;7.1517;10.6568;4.1573
1;3.0685;4.1886;6.7898;6.6853;4.6495;8.3543;7.6466;7.3402;9.3401;6.4652;6.5902;6.0496;3.4092;2.43;5.5027;11.0676;4.2459
1;3.1766;3.8936;7.6457;7.1296;4.8566;8.1638;7.219;7.7812;9.0436;5.7572;7.131;6.126;3.5335;2.3806;3.7517;11.0937;3.9455
1;3.1492;3.7707;7.1617;7.2185;4.9364;8.8214;7.4677;7.2358;8.5283;6.1329;7.4278;5.7819;3.83;2.1899;2.6445;9.8671;4.1324
1;2.9253;4.2462;7.5885;6.6899;4.7221;9.3971;7.4871;7.428;8.7251;6.4429;7.4843;5.5392;4.1815;2.4128;1.4857;10.7495;3.9977
1;3.0766;4.1577;6.7015;7.3004;4.8989;9.1159;7.163;7.1343;8.4883;5.9135;7.5978;5.22;3.7882;2.1043;1.2701;10.4482;3.8926
1;2.5646;3.7898;5.6798;7.281;5.2891;9.259;6.7706;7.2317;8.3797;5.8813;7.6473;4.9316;3.441;2.3173;0.8905;10.6532;3.7412
1;2.5166;3.4725;5.3351;8.097;6.0116;9.7468;5.8069;6.7668;8.6156;5.8587;7.5926;4.6174;3.5906;1.8559;1.4413;9.485;3.4345
1;2.3454;3.9993;4.9873;7.9956;7.011;9.0671;6.2331;6.0508;8.7459;5.7411;8.2797;4.7384;4.8337;2.2434;0.9056;10.1544;3.7898
1;2.2404;4.1486;5.4358;7.4077;8.6918;9.7875;6.1676;6.5246;8.0499;5.6599;7.9186;4.7582;4.7338;1.9303;1.2613;10.0192;3.897
1;2.1014;4.457;4.5132;7.5647;9.2137;10.3207;6.5253;6.1879;8.7734;5.9864;7.8076;4.4357;4.5474;2.1785;0.5967;9.9336;5.2758
1;2.3426;4.9205;4.0086;6.661;9.1562;9.8697;5.4618;6.2676;9.9093;6.0366;7.7666;4.6382;3.9929;1.7425;1.607;10.1633;5.7447
1;2.101;5.273;3.9109;6.2829;10.0232;10.1313;5.3761;6.6649;10.365;5.7304;7.455;4.5269;3.8416;1.8561;1.1168;11.2348;6.315
1;2.3748;5.0291;4.5438;6.1777;9.0872;9.2988;4.9563;6.0135;11.2857;5.7358;7.005;4.4591;3.5573;1.7937;1.1969;11.2901;6.8193
1;2.3223;5.3902;3.5901;6.4548;9.4921;9.293;4.7942;5.9983;11.9075;6.3365;6.7376;4.1901;3.1696;1.7172;0.9317;10.9266;7.2469
1;2.2372;5.4921;4.1194;6.891;9.0031;9.2678;4.4507;5.46;12.8392;7.5395;6.6604;4.1546;2.9376;1.6446;0.7094;12.2235;6.8481
1;2.266;5.7455;3.9339;8.6069;8.5078;8.6493;4.5487;5.3435;12.7669;8.1898;6.964;4.1674;2.598;1.4927;1.0779;12.2659;6.2246
1;2.1099;6.5174;4.0144;8.7418;7.8538;8.5196;4.3635;5.9076;12.1996;8.4545;7.0233;4.1057;2.6485;1.7052;0.7784;12.2231;5.8262
1;2.2365;6.8103;3.7431;8.6448;6.9525;7.8082;5.0623;6.4658;12.0213;8.5507;6.9167;4.3217;2.6093;1.6379;0.8353;12.7656;5.9044
1;2.086;6.8086;3.6646;8.9385;6.7892;7.6504;5.0625;6.6724;11.5187;9.1205;6.4945;4.364;2.3328;1.9278;0.5209;12.1614;5.4524
1;2.0197;6.801;4.0251;8.2961;6.2372;7.2017;5.6371;7.1019;11.6163;8.8452;6.1031;4.452;2.5952;1.6515;0.595;12.5534;5.4738
1;1.9678;7.5284;3.904;7.8519;6.0605;6.7047;5.8259;7.0132;11.1672;8.2058;5.5868;4.3527;2.2381;1.4025;0.6556;12.0458;4.9388
1;1.9657;7.9036;4.3266;7.8875;6.0428;6.318;5.454;6.9394;10.6785;7.6982;5.4189;4.2264;2.489;1.329;0.6603;12.1327;4.623
1;1.8788;7.6474;3.8353;7.7344;6.007;6.0161;6.2188;6.4084;10.2896;6.9487;5.1175;4.0502;2.1728;1.5196;0.277;11.4825;4.7165
1;1.923;7.7244;5.0751;7.6879;5.7208;6.395;5.2434;6.1042;10.688;6.6339;4.9098;4.1899;2.2973;1.462;0.6534;11.6955;4.8419
1;1.9958;7.8689;5.5613;8.2076;5.631;6.7221;5.5556;6.8581;11.1132;6.411;4.7615;4.4676;2.0365;1.7245;0.6745;10.8911;4.9199
1;2.064;8.0689;5.9387;7.878;5.842;6.7246;6.3606;6.1191;10.6354;6.2668;4.8649;4.2102;2.094;1.7301;0.884;11.8462;4.8324
1;2.3764;7.2914;7.0124;7.8172;5.8902;7.1845;6.2369;6.863;10.5176;6.7259;4.8467;4.0513;2.0602;1.5525;0.942;11.4683;4.7201
1;2.5564;7.7658;6.7736;7.693;5.4987;6.9658;5.987;6.1855;10.092;7.1415;4.881;4.0174;1.9935;1.7621;1.1771;11.1118;4.7557
1;2.0252;7.3659;7.1722;7.1146;5.7673;6.8056;6.3889;6.2726;9.5867;6.73;4.7355;4.0619;1.8578;1.6904;0.6166;11.0292;4.3943
1;1.9176;7.3445;9.2704;6.7028;5.1691;6.7495;6.5176;7.1408;9.7522;6.8072;4.6657;4.2289;1.8957;1.7137;0.8175;12.438;4.2879
1;2.2921;7.537;9.2995;6.0687;5.3316;6.4945;5.8275;6.4424;9.933;6.3234;4.348;3.9242;1.8528;1.4547;0.703;12.068;4.2882
1;2.62;7.7392;8.3557;6.4808;5.2235;6.3751;5.6726;6.4997;10;6.0084;4.252;3.8949;1.9039;1.4851;0.8498;11.0336;3.8927
0;2.7503;7.9056;8.4873;5.8155;5.4571;6.2273;5.7154;6.6427;10.5298;6.2081;4.1678;4.1269;1.8239;1.4713;0.9736;11.1803;4.3269
0;2.9733;7.5435;7.0809;5.4112;5.3493;6.5137;6.0571;6.469;10.61;6.4437;4.2883;4.1954;1.8381;1.5964;1.0466;10.957;4.2621
0;3.3046;7.6125;6.2184;5.1196;5.6605;6.2777;5.9312;6.0634;10.2512;7.2615;4.411;4.4122;1.7824;1.5163;1.5815;10.9596;4.1787
0;3.2704;7.5885;6.3888;4.7713;5.405;6.5167;4.7105;6.2962;10.1312;7.0128;4.1901;3.9322;1.7058;1.7583;1.3806;10.6722;4.4213
0;3.2927;7.7951;6.1769;3.987;6.1315;6.4061;4.5328;6.1911;10.2074;7.0425;4.1835;4.1821;1.7084;1.6599;2.0785;11.313;4.4771
0;3.301;7.7408;6.2772;4.2522;6.2382;7.2933;5.3479;6.4539;10.3956;6.8776;4.3139;4.0734;1.692;1.6311;1.2289;11.1681;4.7364
0;3.4468;7.6871;5.5177;3.9279;6.2867;8.1775;4.6017;6.8322;10.8695;6.4367;4.2249;4.1363;1.7217;1.5333;2.0892;10.2799;4.6171
0;3.2758;7.6083;6.42;3.986;7.1885;7.043;4.9764;6.701;11.5283;6.2661;4.2335;4.0876;1.8008;1.5932;1.4152;10.9316;4.5866
0;3.7141;7.534;5.7428;3.4487;7.329;7.5795;5.1566;6.7592;11.7297;5.9387;4.3987;4.2757;1.9287;1.8586;3.1138;11.2836;4.2431
0;3.8936;7.3415;6.1605;3.4223;7.0569;7.7184;5.3757;5.7755;12.2736;5.5516;4.4312;4.4918;1.8783;1.5015;2.97;11.101;4.0423
0;3.4054;7.6404;7.0012;3.7382;6.0044;7.3605;5.5839;5.8461;12.0021;5.7239;4.2248;5.1783;2.1025;1.5643;3.9132;10.5428;4.4024
0;3.6515;6.5091;7.1624;3.7621;5.4321;7.1897;5.1355;6.3705;11.2024;5.4375;4.3366;5.8912;1.8537;1.5409;1.7891;11.1065;4.3332
0;3.2752;6.4776;6.3494;3.5542;5.4864;6.9482;5.5206;5.9063;10.5886;5.2385;4.4433;6.6622;1.8431;2.0058;2.1434;10.7832;3.996
0;3.3175;6.8885;6.1375;3.5283;5.0043;6.9467;5.2087;6.4754;10.2163;4.9027;4.5951;7.0476;1.9285;1.8151;1.3654;10.329;4.5129
0;3.4389;6.7596;6.4451;3.3724;4.581;6.9139;5.1722;6.6278;9.4209;5.7966;4.3517;7.3838;1.7923;1.959;1.7279;10.7818;4.7125
0;3.5163;6.9555;7.3593;3.4197;4.618;7.0642;5.4321;5.92;9.2688;5.9259;4.4225;7.5063;1.6723;1.3189;1.7677;10.7885;5.0532
0;3.149;7.1739;8.0932;3.4555;4.6526;6.6923;4.707;5.7771;8.9362;5.6984;4.5758;7.8029;1.7116;1.868;1.5305;10.8362;5.3429
0;3.0568;6.3948;8.6714;3.2602;4.538;6.5056;4.155;5.8185;8.4785;6.5139;4.4621;7.5351;1.8073;2.3109;1.5775;8.4741;4.8314
0;2.7603;6.4082;8.5659;3.0733;4.0987;7.0358;4.3237;6.2359;8.8543;7.1762;4.7888;7.66;1.5676;2.4125;1.0982;8.8597;4.7131
0;2.654;5.9576;10.3168;3.2822;4.4295;6.8878;3.9571;6.3903;9.3189;7.1926;5.1095;7.5874;1.7439;2.3103;1.5319;8.6436;4.585
0;2.8359;5.65;9.8921;3.3943;3.9365;6.9111;4.6109;6.0952;9.916;7.4733;5.9649;7.9593;1.8753;2.381;1.2503;8.3079;4.2851
0;3.009;5.6003;10.4754;3.2364;3.9129;7.0475;4.1781;5.8888;10.9373;8.0699;5.9244;8.2091;1.7329;2.311;1.9305;7.9182;4.4409
0;2.4061;5.3935;11.0221;3.1651;3.6826;7.2679;3.9943;5.2932;11.4526;7.6079;6.1367;8.6292;1.7431;2.3287;1.4138;8.2091;4.3883
0;2.1937;5.2734;11.7824;3.6111;3.5714;7.3256;3.9171;5.8548;11.6928;7.399;6.2902;8.3015;1.9267;1.6069;2.2025;8.6875;4.3196
0;2.3656;6.2354;10.6922;3.504;4.1995;6.7603;4.0499;5.7472;12.2326;7.3941;7.0671;8.0754;1.7819;1.5315;1.6441;8.8923;4.205
0;2.3182;6.3104;9.2096;3.4779;3.7605;7.0755;3.9847;5.9508;12.0584;7.0436;7.3231;7.971;1.8071;2.3987;2.4934;9.7117;3.9108
