odour stim;16/11/2020 Female5;16/10/2020 Female10;17/11/2020 Male10;18/11/2020 Female4;18/11/2020 Male9;19/11/2020 Male5;19/11/2020 Male9;20/11/2020 Male8;23/11/2020 Female4;23/11/2020 Female8;25/11/2020 Female5;16/02/2021 Male4;17/02/2021 Male3
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
1;5.2916;10.6735;20.0282;15.8518;9.3377;34.4056;28.8913;24.2995;6.775;5.5288;8.4769;22.8114;47.757
1;4.5354;10.3009;21.9599;17.413;8.8655;31.3381;29.6329;24.354;6.1967;5.8652;8.0237;21.3568;49.456
1;4.4379;9.7321;21.0726;17.8767;9.2325;31.5507;28.7062;23.1522;5.9845;5.2309;6.8867;21.7447;48.586
1;4.7796;9.6508;19.8056;18.3026;8.1502;32.403;28.168;21.7204;5.2331;6.2865;6.984;20.6156;49.2203
1;4.4114;9.3458;18.6631;17.5588;9.0527;32.1119;28.1759;19.892;5.2208;6.8988;6.6857;20.3641;47.3784
1;4.2924;9.2387;16.3145;16.8835;8.8298;29.4265;24.9848;17.7735;5.5907;6.0574;5.7765;22.1879;46.2351
1;4.4176;9.796;15.0009;15.7343;10.7509;25.0951;25.5796;15.8022;5.3362;6.6647;5.4389;20.8268;49.1058
1;4.0693;9.9421;15.4511;14.9844;10.9938;23.4888;23.9538;15.3355;5.0816;7.0374;5.6066;20.4054;46.0485
1;3.8782;9.3672;16.8963;15.964;11.5475;25.0974;20.7953;13.8271;4.7747;7.6456;5.4366;19.1893;45.7171
1;3.829;8.8605;16.6794;16.392;11.9478;25.7836;17.0168;12.2633;4.3409;7.0887;5.2827;18.0284;48.2289
1;4.3908;8.3576;16.398;15.4576;10.2889;26.9521;18.0094;12.0076;3.9496;7.0767;5.0221;17.5159;47.7118
1;4.3745;8.2548;15.0632;13.559;9.3919;29.971;17.0197;12.2359;4.5961;7.706;6.0877;17.8222;47.7347
1;4.1895;7.9892;13.4222;11.9414;7.5713;29.3609;17.0229;12.0585;4.4717;7.1297;5.3606;17.9282;48.5324
1;4.3154;7.7241;12.1845;12.652;8.6776;28.9338;15.7233;11.2621;4.454;6.701;5.9113;19.4792;47.1242
1;4.3701;6.6361;14.1746;12.0233;8.1455;26.2534;16.2211;11.5299;4.9946;6.0296;5.0906;19.3183;46.5064
1;4.0989;5.5533;13.1923;11.3982;9.1136;27.1306;16.5551;12.4168;5.2049;6.237;6.2597;16.9573;49.1221
1;4.0343;6.9144;14.0415;11.8369;7.7882;25.2879;18.2983;12.035;4.8666;5.445;5.9066;16.0259;46.5738
1;3.9755;6.8883;13.5077;12.6275;8.8797;26.8042;17.9513;11.7886;5.0866;6.796;5.3724;16.1993;44.4822
1;4.6507;7.2243;15.7911;14.0852;10.1371;27.4458;20.2629;12.9897;5.9885;7.0251;10.3838;15.6971;46.2418
1;3.8163;9.8775;16.3809;13.2684;14.2168;27.0325;23.4914;15.0179;7.612;6.9309;14.2683;16.5758;47.5936
1;3.9265;12.457;18.4449;13.4545;12.833;30.8563;26.832;19.7675;9.0193;8.4772;15.7376;19.7657;48.8249
1;4.0206;13.1571;22.0274;13.6137;14.9605;32.2437;30.4119;23.3256;9.4496;8.3826;17.1732;22.1163;47.6408
1;3.4757;13.9014;18.9728;12.2125;14.7496;33.5452;33.3674;26.1698;10.2517;9.174;17.6922;23.612;48.1976
1;4.5997;13.4906;19.08;12.1314;14.0385;33.1917;37.2891;29.0219;10.6438;9.7249;18.6974;25.6778;48.3628
1;3.8686;13.496;18.9938;12.7733;14.5207;33.9555;38.0762;28.6947;11.1427;10.8562;19.7954;26.4769;46.4001
1;3.803;13.7918;20.3869;15.3457;14.346;36.6059;38.3723;29.4444;11.4127;10.2316;19.0563;27.301;50.9434
1;3.5339;14.8548;19.9003;15.7646;13.7033;35.3253;38.6895;27.2739;12.7178;9.5251;19.571;26.7786;51.4767
1;3.4257;14.1925;19.5385;15.5105;12.3023;33.1955;38.6821;26.6721;14.519;16.3699;17.781;27.3078;50.6803
1;3.3705;13.7302;17.8669;15.5415;11.4374;34.2036;37.9505;26.2129;14.0044;17.2921;18.9875;27.1412;59.0823
1;2.7619;12.5346;16.5045;14.7749;9.6238;35.1722;33.9532;25.3692;13.6235;17.1053;18.8553;27.8514;60.2686
1;2.5338;12.372;16.9611;14.4032;9.5902;32.3282;32.3501;24.2383;11.9289;18.1123;16.4753;25.8996;57.7552
1;2.8805;11.2754;16.5687;14.478;7.503;29.7439;31.4178;21.8839;10.3156;18.4681;16.3657;26.5124;63.913
1;2.3277;10.6046;17.4709;15.6127;9.8727;30.5122;29.8436;22.0885;9.3667;19.1612;16.5068;25.4392;61.9638
1;2.6242;8.9601;19.4519;14.8781;8.0181;30.683;29.9554;21.9207;9.8495;17.5321;17.1626;24.776;60.4653
1;3.0207;7.4507;16.3767;15.4048;8.734;31.2527;32.2633;20.6908;10.2756;16.3956;16.2981;25.5589;63.6958
1;3.0251;6.517;16.686;15.4084;7.0154;31.8064;31.9509;18.3937;10.0944;14.8093;16.7152;25.7589;60.2481
1;2.6393;6.5344;17.573;14.9743;7.4338;32.2287;30.4852;18.6392;9.6885;17.7743;14.2448;24.5974;60.7992
1;2.5078;6.3866;16.6767;13.7572;7.276;30.7963;32.0654;17.6293;9.4006;16.8518;12.8879;23.9354;62.4075
1;2.9954;6.8755;16.4057;14.1707;8.881;28.5103;31.1455;17.4871;9.1713;15.5304;11.9298;21.7615;59.8474
1;3.3149;6.2935;16.9563;13.8816;6.7007;27.752;31.1361;17.2337;8.7961;11.7793;10.5908;19.5857;61.0054
1;3.3734;5.7789;17.3776;13.1655;7.3229;27.3047;28.3162;18.3229;8.6062;11.7565;9.9625;20.4316;60.6769
1;2.732;5.686;16.109;13.9306;6.4339;28.6908;24.2473;18.0293;8.5945;10.6537;9.3747;19.2553;59.8028
1;2.5297;6.6468;14.6647;13.1152;6.4304;27.9843;21.5208;18.4595;9.6419;10.4705;8.7542;18.8699;62.7985
1;2.8865;6.6479;12.3566;13.799;6.4461;25.9653;21.0431;20.2833;9.1102;10.3896;9.7475;15.84;60.0309
1;2.8631;7.1296;11.1193;13.1407;6.1834;24.5006;22.6669;19.5711;9.6727;10.5477;8.6584;13.941;60.7822
1;2.639;7.4437;10.2506;12.5156;5.7389;23.3902;20.6435;17.2449;10.1308;10.6886;8.3521;14.1589;64.6792
1;2.9584;6.8213;9.8136;12.7102;6.1382;24.6165;19.8137;17.3706;9.2487;11.9834;8.7101;11.5735;60.8374
1;2.9453;6.3388;10.0308;13.3602;6.3027;25.0155;17.9455;17.3341;8.3701;12.2858;8.9561;10.7232;60.5113
1;2.781;6.6587;9.7713;15.1371;5.5612;26.8933;19.9103;17.2704;9.6221;10.69;8.6356;10.0466;63.4219
1;2.6804;6.0717;10.2832;14.2934;6.018;24.8701;16.7059;16.1378;9.4994;9.4927;9.6985;9.8994;60.2165
1;2.8598;6.0071;11.5486;12.6381;7.0365;29.6353;14.5637;15.0319;10.3899;10.1125;9.5423;9.1909;59.004
1;3.2996;5.3759;12.6477;10.8973;7.3295;31.7071;13.4656;16.2151;12.3234;10.6518;10.2797;9.1184;61.8865
1;3.2286;5.6296;12.0313;10.5413;6.2802;29.4106;13.2755;20.0687;12.4539;16.8872;11.3803;9.483;60.1952
1;3.2779;6.7327;12.4858;9.2917;7.4276;25.7489;14.8672;23.7301;11.3972;20.6501;11.888;9.0105;60.4501
1;3.2915;6.9471;12.7175;8.9777;7.4721;25.6773;14.0667;22.9769;12.2869;19.8662;11.4462;10.9014;60.9718
1;3.2557;7.2596;12.4669;10.0461;9.8452;25.0945;14.2328;24.2381;13.091;19.203;11.3887;13.3029;60.1553
1;2.9288;6.8958;13.1802;10.1085;12.2908;22.9679;12.6185;25.4971;11.675;16.8493;11.3901;15.7451;63.4424
1;3.4502;6.7163;13.5324;12.0394;13.1034;21.8614;13.0216;27.5516;11.976;18.2849;12.0321;13.325;60.9649
1;3.9146;7.3839;14.5037;14.1023;13.5094;21.4343;14.4068;28.4966;11.8637;17.7058;13.2419;13.1727;60.1727
1;4.1592;7.6405;12.5044;15.5075;14.458;22.5355;12.793;29.7959;11.3923;17.9919;12.4898;13.9849;63.5211
1;4.3751;6.4387;15.0568;15.2162;16.0912;20.2012;10.2608;28.9453;12.9044;15.5913;12.0742;12.7206;59.8459
1;5.3819;5.3377;15.6693;15.5092;13.3244;18.6683;10.6933;29.512;13.2308;15.0616;11.21;12.4704;59.0413
1;6.3745;5.9738;16.1612;14.1569;13.3868;19.7589;11.1668;28.8579;12.6131;16.2407;9.7239;11.4874;60.607
1;6.2715;5.6133;16.7664;14.4522;12.1737;19.6244;12.424;28.5411;12.4989;16.5968;9.8271;11.8714;59.385
1;6.3185;6.3905;15.6286;15.2124;12.9632;19.2915;12.1678;26.5258;12.3048;13.6438;9.3457;12.411;58.3233
1;5.5562;6.761;15.9783;15.844;11.3546;21.0191;12.9683;26.4014;13.1543;13.1393;8.3332;10.9981;54.735
1;5.3787;7.4108;17.3687;15.0408;10.827;20.1353;12.6783;25.9965;13.9789;12.0559;8.5065;11.9687;51.2935
1;4.5548;6.5371;16.8425;14.9371;8.9356;18.7487;11.8489;25.5046;14.4652;10.9912;8.0527;11.0169;55.3914
1;5.0156;7.3881;16.0785;14.0792;7.174;19.5794;11.7212;24.4175;13.6512;10.8687;8.1961;11.6555;50.0281
1;5.4265;7.7285;16.7296;14.0176;5.7554;19.6256;10.8867;23.4782;13.9288;10.9031;7.6399;10.2115;50.3781
1;4.9523;7.1821;14.958;14.132;5.1871;19.6815;11.8829;23.0269;13.8594;10.531;7.195;9.8791;52.7387
1;4.0726;6.6978;15.1419;14.0058;6.5189;18.972;12.6316;22.4273;13.4674;11.2353;8.0218;9.8793;49.2019
1;4.8065;6.2486;15.2493;13.6454;5.1909;20.1556;12.0517;22.0534;13.284;11.1116;7.8759;8.7765;48.0103
1;5.1028;5.9699;14.6274;12.892;5.2139;20.5388;15.2101;21.9751;13.503;10.6028;6.8551;8.541;47.5873
1;5.4756;5.7672;14.7775;12.6896;5.0597;18.221;16.5756;21.4704;12.0905;10.4121;6.115;7.0588;47.8836
1;5.7488;6.3835;16.0914;12.7569;5.3324;17.8994;14.9615;19.6012;10.7627;9.0373;6.1204;6.9335;50.1183
1;5.5005;5.8623;14.2741;12.0444;5.0835;18.1916;14.777;18.6822;9.1329;8.0315;5.8503;6.8262;47.585
1;5.722;5.4831;12.8065;12.8449;5.9423;18.474;16.9604;15.8994;8.4574;7.767;5.0726;6.7753;47.147
1;5.6154;4.8826;13.2951;12.4707;5.3795;16.6794;18.6903;15.0559;8.1544;8.29;5.2055;6.3105;50.5135
1;5.5164;5.0944;14.9733;13.359;6.0847;15.3018;16.8418;15.1245;9.1406;9.5197;5.5038;5.8656;46.787
1;5.5301;4.5576;14.0121;13.8767;5.0511;16.1089;18.3104;14.7013;8.6234;9.0322;5.7565;6.7938;46.1198
1;5.4908;4.7848;13.674;12.972;5.6626;16.4978;18.1284;13.3353;8.5731;8.3446;5.4951;6.8855;50.0759
1;5.8616;4.7859;14.4552;13.9727;7.8103;15.7294;15.1999;12.0529;8.3348;8.8082;5.4718;5.8394;46.963
1;5.9148;6.0699;17.7241;12.6179;9.5795;16.9228;18.4536;12.1505;7.8014;10.7377;8.6485;5.7641;45.5183
1;6.9503;7.3292;19.0525;10.8605;11.1383;16.8329;24.6502;12.0639;10.8913;11.9269;8.8552;6.4518;49.4653
1;7.1709;8.4295;20.258;9.6221;11.9595;19.816;29.2083;12.5552;12.0504;12.1261;9.2947;7.3079;46.5682
1;7.3058;8.9509;21.1063;8.4772;11.9305;22.7211;31.9152;17.0957;11.4483;11.6104;9.4927;8.1412;47.2845
1;7.522;9.4011;22.4142;9.1729;9.508;26.1027;32.9498;21.5719;11.8386;13.2695;9.2827;9.4873;51.4208
1;7.3837;9.207;23.9561;9.3695;10.3137;29.2833;32.7323;22.9429;12.4386;14.2762;8.9157;9.3783;46.2475
1;7.1358;10.0573;24.1293;10.9172;9.7061;28.5501;30.791;22.6479;12.0484;15.6268;9.0924;11.2685;46.5304
1;6.2178;9.4697;21.5816;11.9191;10.1798;30.0456;29.4086;25.0309;10.5066;15.6194;8.7776;14.4407;50.185
1;6.0477;9.0001;22.2091;12.411;10.4422;28.4348;29.7051;26.1193;12.7131;14.8307;7.6829;14.1683;45.7131
1;6.8704;9.0505;24.8401;11.9949;10.7232;27.5963;28.5091;26.7334;14.2261;18.3937;7.9715;13.9579;46.6579
1;5.6125;9.0578;24.7556;13.9407;10.6084;27.118;27.2844;26.253;12.5431;19.4082;8.3907;12.812;51.2143
1;4.8472;9.7044;22.0822;14.3446;9.0549;25.1357;25.7228;26.2391;11.3825;19.6692;7.8292;12.0884;47.9827
1;4.8673;9.2867;19.1873;15.4991;8.8645;23.719;25.9603;25.2463;9.6631;16.739;6.9999;10.3571;46.7943
1;4.6163;9.3526;18.3441;14.8109;8.313;24.3729;25.6685;23.2107;9.6255;16.5584;6.3341;9.4143;51.2241
1;5.2534;9.1399;16.8309;14.1736;7.302;26.8398;23.3211;21.4502;10.1456;15.2168;5.5513;8.9423;47.7951
1;5.794;8.8705;15.8499;13.7599;5.8842;27.8238;22.4086;20.8394;10.3852;13.725;5.3251;7.6336;47.0833
1;5.7021;8.4211;18.8616;12.0661;6.6455;28.6045;21.1314;19.6935;10.8905;12.8619;5.2644;6.8511;51.6743
1;5.3774;8.4244;17.8262;11.3735;7.4601;28.514;19.8191;18.499;10.651;11.5739;5.2947;7.4417;47.8927
1;5.5768;8.7151;18.778;11.6273;8.6303;27.8275;19.7339;17.5679;10.0522;12.8407;5.3184;6.4126;47.184
1;4.9325;8.8554;18.037;12.3753;8.0758;27.5254;19.3646;17.6356;9.4759;12.8965;6.1589;5.642;51.7478
1;5.3961;7.874;19.4777;10.5452;8.0883;28.4922;19.4313;16.8598;8.0393;12.7179;5.6925;5.933;48.0631
1;5.2235;7.6593;20.2389;10.9103;9.6022;31.6168;18.955;15.9235;7.6374;13.4209;5.8531;5.8474;46.1664
1;4.3668;7.5041;20.7488;10.424;8.7655;30.0271;19.3719;13.5681;6.8928;11.3951;5.5337;5.9058;48.6885
1;4.6667;8.1493;20.3114;9.4688;8.7577;27.7255;20.2318;11.9045;7.1134;11.5807;5.4042;4.9193;44.6925
1;4.7038;7.7133;19.8473;9.5681;7.8126;27.4883;21.2303;12.4298;7.263;9.9473;6.2244;4.5986;45.2873
1;4.61;7.5114;19.6591;8.8211;7.7003;27.6818;21.0319;11.7941;6.8637;8.6526;5.816;4.2966;49.666
1;4.3379;6.8324;18.8664;8.2068;7.257;25.2333;18.9615;10.8318;7.2375;9.001;5.8663;4.9825;45.3838
1;4.0939;6.1495;18.0187;8.19;8.1126;22.9228;18.381;10.7583;6.7538;9.4099;5.9182;4.4973;46.3628
1;3.8631;6.1651;16.7627;9.6764;7.7446;23.8245;19.8379;9.3885;6.277;9.8282;5.5025;4.1898;47.2341
1;3.5848;6.215;16.5092;11.0656;8.4106;23.4136;17.9877;8.7478;5.4858;9.4177;5.7617;4.2078;46.4748
1;3.4254;5.9434;15.8484;12.2734;8.131;22.5549;16.0613;8.7986;5.3206;9.8834;5.3035;4.0241;49.3252
1;4.0609;5.8455;14.2883;12.7132;7.5751;23.1028;15.8331;8.105;6.0403;8.4878;5.9672;4.4456;49.4172
1;4.1476;8.7634;16.3123;14.1617;8.582;22.8211;19.1561;10.968;6.3741;7.9445;8.8599;3.715;48.2251
1;4.1315;10.4017;18.4265;14.8912;10.9349;22.7831;21.0134;11.8084;6.0296;8.2978;10.7781;3.564;45.8181
1;4.5421;11.5164;21.6223;14.9793;13.8847;20.6418;22.0961;13.7866;6.1283;6.7117;12.1237;5.8982;46.6213
1;4.2982;14.1366;21.9227;16.0907;14.3184;20.2868;28.1631;15.9044;5.6114;8.6114;12.9007;7.807;45.5572
1;4.7749;14.622;19.2302;14.7873;17.0101;21.8936;28.6695;17.0774;5.8035;8.7476;12.7996;10.2714;46.3535
1;5.1278;15.41;20.1624;14.8204;16.9816;22.3955;29.1521;16.3937;5.969;9.7469;11.1127;12.7783;48.6254
1;5.0747;17.2984;23.0496;15.3165;16.4849;19.889;29.4804;17.3225;5.5272;11.1979;12.048;13.4022;46.2078
1;5.1952;16.5987;23.8084;17.0904;15.9749;18.3335;31.4238;16.8833;5.3864;14.0151;12.8157;14.3578;45.6508
1;5.2399;14.7369;23.6836;16.9824;13.0428;16.5143;30.1764;15.3128;5.3926;11.9963;15.3882;12.3729;49.083
1;4.7261;15.3123;21.9511;16.4345;14.4112;17.2706;29.9511;17.3592;5.835;10.7333;18.1223;13.131;47.4581
1;4.1999;15.4594;19.5718;15.1698;14.9163;18.3602;29.6856;17.205;5.7552;11.3075;18.4397;15.9776;47.8597
1;4.0202;13.9836;17.1148;15.1106;14.6364;18.1556;33.761;14.902;5.7564;12.1516;17.4842;17.2648;51.1283
1;4.5596;11.838;17.5508;14.0834;14.8682;17.3903;30.2938;13.7774;5.6016;11.1446;15.4026;18.637;49.4032
1;4.661;10.2275;18.6302;15.2164;12.3031;16.6961;29.0077;12.4126;5.0851;11.1344;13.2129;18.8676;49.1415
1;4.1908;10.0943;19.727;15.2116;9.8275;17.4695;30.1482;12.3242;5.1777;10.3371;11.683;17.884;52.629
1;3.7139;10.572;19.0714;14.9117;9.3169;17.7838;29.8913;12.3319;5.1288;10.411;12.0265;18.2864;49.9314
1;4.2656;9.1297;17.5548;14.2377;8.3509;17.9069;26.3078;13.1864;4.9041;10.9567;11.4305;19.247;50.1859
1;4.467;9.0696;15.2005;13.1948;7.4762;18.4569;23.4486;13.4577;4.9029;11.0931;10.9178;19.0999;51.3343
1;4.5344;9.9304;16.9276;11.6501;6.521;19.7659;25.31;13.6303;4.727;9.9291;10.1554;20.3318;48.6358
1;4.0416;10.3524;17.7425;11.5871;5.4638;19.454;24.9651;13.4955;5.0004;10.6279;9.9392;20.1717;49.4604
1;3.6855;10.4455;18.7834;10.9304;5.0633;18.7606;22.0323;13.0819;4.6956;10.7874;9.8051;19.3042;51.5591
1;3.6981;9.9552;17.5048;10.8177;5.4987;18.2054;19.2951;12.2422;5.1715;9.7311;9.9274;19.4098;51.8381
1;3.7798;9.5696;16.1478;11.7351;5.7796;19.691;20.8654;11.8346;5.2644;10.0346;10.759;20.9755;50.7876
1;3.4432;8.7015;13.5803;11.5879;5.5634;22.0499;21.8521;13.4821;4.9028;10.3251;11.0884;18.8485;51.838
1;3.5678;7.8552;12.1249;11.5907;4.8861;23.4488;23.6729;13.5482;4.8767;10.9529;11.9178;20.8461;51.9485
1;3.845;7.7487;12.9629;10.6508;6.1681;21.8335;20.5861;14.2704;5.2896;10.7826;12.4672;23.2149;48.9718
1;3.2393;7.9164;13.8519;11.0469;5.2895;23.1993;21.3968;15.216;5.7094;11.416;13.5513;20.8692;51.2543
1;3.1756;7.5544;14.3829;9.3309;4.9937;20.4637;18.7356;15.6876;6.0459;12.0669;12.4652;21.883;48.8585
1;2.8052;7.7569;13.7939;9.1348;4.795;19.481;18.018;15.2748;6.5377;11.9232;12.5469;23.3682;45.4139
1;3.4463;7.4973;15.1955;10.2087;5.9159;22.0819;18.4837;14.7699;5.9077;10.2662;11.9482;22.2008;50.3828
1;2.7459;7.4593;14.9517;10.2566;5.243;20.0124;17.8523;16.1397;5.5051;9.264;10.625;22.8556;50.5046
1;3.1405;7.4896;16.0943;11.7463;5.2783;22.1888;18.2721;16.5643;5.7334;8.1185;10.6683;23.3183;50.3725
1;3.1322;11.96;14.7809;14.0312;6.5672;25.4502;19.5914;20.8569;5.9675;9.3689;16.7917;24.1609;52.8905
1;3.6935;14.24;14.0674;14.6659;7.2879;25.8193;24.239;25.6279;6.6237;11.2971;20.4722;23.3835;50.9799
1;3.1153;15.5367;15.368;13.7957;6.9646;26.8048;29.9948;25.837;6.7882;10.7815;23.7571;25.213;50.5687
1;3.3775;16.168;16.3087;13.5707;6.3265;28.0607;34.8104;27.3875;6.364;15.4055;23.508;26.5368;55.7258
1;3.593;16.5567;17.1626;13.3725;7.073;27.4615;34.4756;28.7023;6.8372;15.5244;23.9689;24.9479;52.3863
1;3.0997;16.5287;16.4783;13.3616;6.8656;27.7108;35.4645;26.2586;7.0507;13.17;23.1134;24.9343;51.4935
1;3.128;17.2168;15.8573;14.2022;6.8427;28.2081;35.9829;24.0162;7.578;14.9994;23.1958;24.299;55.826
1;3.2159;16.2097;15.0755;14.8104;5.9949;28.5192;35.9315;23.4202;8.0257;13.925;22.2492;24.0547;51.6592
1;3.4752;16.5778;15.8774;14.5781;7.2654;29.0543;38.0366;21.7214;8.1308;12.8677;20.5818;25.311;51.5796
1;2.7031;16.055;17.4317;14.3697;6.3681;29.1653;38.7812;22.0691;9.0717;12.1413;22.2168;25.5948;55.4487
1;2.7202;15.5097;17.3676;13.0055;7.1471;27.5407;37.8421;21.3057;9.7607;11.8673;21.0202;23.437;51.1898
1;2.277;15.5522;17.4885;12.7571;6.7669;25.1641;34.1296;21.7574;11.2762;11.8038;19.1395;24.9333;50.6337
1;2.2869;16.2517;17.0459;12.9399;7.3948;24.2398;35.5794;21.7264;10.8117;10.2375;17.4943;22.7005;55.2715
1;2.27;14.9653;16.1432;12.3506;7.3599;23.3447;34.7661;21.506;11.4431;11.2696;15.4026;24.4903;49.8989
1;2.0691;13.2852;15.563;11.9737;7.0786;24.0444;35.7627;21.3902;11.5768;12.5195;13.4586;24.476;49.9075
1;2.0861;12.3463;14.142;10.9689;7.7591;24.5005;32.0803;21.9703;12.1408;10.5653;11.8038;22.5077;52.269
1;1.9247;11.0643;14.5024;10.9057;7.2224;26.1178;30.5562;20.9723;12.5121;10.117;11.8098;24.2253;48.0988
1;2.4982;10.9622;12.939;10.575;7.7064;28.5908;32.0446;19.3817;12.405;11.3144;12.5278;23.5666;47.6047
1;2.324;11.0035;13.6668;10.6415;7.6316;26.2447;31.8367;18.1642;12.0771;11.001;12.8577;22.7263;50.4781
1;2.8104;11.401;13.8599;11.4174;8.2025;25.3297;29.5528;19.113;11.7831;9.4471;11.204;22.9008;47.9151
1;2.5608;10.6668;12.9314;12.1713;7.7998;23.8279;28.9508;19.1897;12.4268;7.9741;10.6138;21.6439;47.738
1;2.8444;11.369;13.095;12.1053;7.5233;22.6659;26.7737;17.09;13.1862;6.1321;11.174;18.8356;47.8584
1;2.4882;11.3263;12.631;11.8262;6.9193;22.4033;25.6575;16.3842;12.2118;7.2034;10.4979;20.8392;46.44
1;2.5423;9.7461;11.9898;11.793;7.4954;23.7695;25.1571;15.4702;12.5676;6.9023;9.3469;18.7611;45.6979
1;2.613;9.4011;10.8964;11.8972;7.1315;23.8067;24.325;14.713;12.1182;7.2503;10.4565;21.6788;46.0159
1;2.9367;9.6895;9.802;11.6956;6.7511;22.4837;20.8542;13.9561;11.61;6.8173;10.4368;18.9624;44.4589
1;2.2936;9.5479;9.9865;10.5031;7.262;21.0244;21.6341;12.4537;11.8212;7.6679;10.9594;18.0181;45.9694
1;2.0629;8.9794;10.887;9.5647;7.5421;24.0015;19.3245;11.5229;12.9279;7.1713;11.1993;18.816;43.4138
1;2.7863;8.9775;11.1638;10.1762;7.4901;25.6993;19.2267;11.3244;12.4868;6.7126;9.5612;14.5449;42.9157
1;2.7682;8.5591;10.1024;9.4273;7.5484;26.1028;21.2151;11.8088;13.1075;5.767;9.3337;13.9313;45.0988
1;2.6465;7.7;9.1336;9.2518;7.7598;26.1877;21.1876;11.4287;12.7184;6.6279;9.8378;13.8556;43.3967
1;2.5412;7.7045;8.7835;8.1278;7.0458;23.977;22.5345;10.6869;11.8265;6.2883;9.317;14.8742;42.7513
1;2.9083;10.0181;7.3377;10.5453;6.7012;22.0477;25.4666;11.4715;11.8417;6.1404;11.1323;14.3705;44.9223
1;2.6941;13.3695;10.3696;9.4153;7.8117;24.0518;24.5611;13.6777;12.2018;6.9627;11.022;13.9463;44.7411
1;2.9752;15.5395;12.1702;10.255;8.4281;27.4871;28.6085;15.3219;11.5449;8.7199;13.1607;18.0658;43.8778
1;2.5224;16.6912;13.2591;13.0531;8.6088;27.4053;33.4196;14.0181;12.441;9.91;14.3758;18.1125;46.3863
1;2.7124;15.7674;13.126;14.2497;7.7348;28.0955;36.1822;15.2844;14.6507;11.751;14.9085;20.2861;45.2549
1;2.7183;15.6568;13.4125;15.3705;7.8512;30.6504;35.7491;18.6463;15.0916;11.6306;17.1755;20.0051;42.8781
1;2.6964;15.2928;14.6793;14.5045;6.049;33.0982;37.5712;20.5376;15.0216;14.7793;18.6342;19.2218;47.0316
1;3.156;14.829;14.461;13.258;6.2233;33.5602;36.4837;22.5967;15.1051;12.6711;21.1482;20.0333;47.3499
1;3.0218;13.7798;15.1592;13.1402;6.1939;33.294;33.4747;21.9136;14.0983;12.7374;21.7457;17.6683;45.1419
1;2.8329;14.1591;15.3515;11.3965;6.3239;32.9124;29.5772;22.6062;14.6083;13.5038;21.205;18.381;45.8022
1;2.8422;13.4143;15.7981;10.7411;6.4761;33.5435;28.7494;21.8818;14.6774;14.093;20.014;19.4612;47.5154
1;3.0108;13.0091;15.1525;10.7243;7.1423;30.6386;30.9012;22.6226;14.9875;14.6275;17.4158;20.0195;44.3203
1;3.1066;12.2503;14.1312;12.626;7.1277;26.1154;29.3642;22.6673;14.5533;12.7776;17.1209;20.5377;43.6536
1;3.1633;11.6473;13.9078;13.59;7.3451;23.3755;30.6235;19.9773;14.7441;10.4285;15.5167;20.2853;46.2949
1;3.2648;10.7184;14.9961;13.8296;8.598;19.7553;30.6762;17.8138;14.4262;10.9908;13.9752;23.1996;43.6251
1;3.1542;10.3257;16.3037;14.1302;8.6122;20.3825;30.83;16.2657;13.4094;12.069;11.6546;22.4956;42.5922
1;3.5058;10.7487;17.3017;14.544;8.2919;21.1273;30.503;14.7203;13.8946;10.5048;10.5598;21.9011;46.2183
1;3.5757;10.4864;17.6974;15.2534;9.5161;19.5069;30.8407;12.5675;13.9726;7.8431;8.8858;18.6623;43.4755
1;3.7444;9.1196;18.7433;15.2634;9.9025;19.943;28.9105;10.812;13.3107;6.8943;8.4529;18.1712;41.985
1;3.5764;7.8438;19.1364;14.4658;8.9549;19.8811;28.8076;10.1039;11.6245;6.4657;7.7568;17.3441;47.5646
1;3.4936;6.5836;17.1581;13.306;9.4296;18.8395;28.4321;9.3075;11.9492;6.2133;7.337;17.4757;42.737
1;3.5137;6.1451;15.4662;13.3071;7.9849;17.8593;28.5897;8.4799;11.5918;5.4945;8.5526;18.3223;40.4595
1;3.3732;6.3835;12.6518;12.9005;7.5404;19.0826;28.8753;8.0893;11.3966;5.4805;8.4793;19.0734;46.2342
1;3.8873;6.7613;15.3314;12.2968;7.5039;19.3037;29.4467;7.1875;11.0349;4.9858;7.5767;20.5307;42.542
1;4.4363;6.3513;16.015;12.1875;8.071;19.6659;26.7959;6.6858;10.4039;6.2698;7.2886;19.1396;41.7245
0;3.9893;6.6053;16.7553;11.6791;8.2746;21.2062;27.2996;6.9564;9.987;5.6709;6.4519;20.5558;45.5907
0;3.6809;6.4098;16.2944;10.8657;9.311;21.2501;27.216;6.9448;9.8207;4.9597;6.1227;21.457;40.3191
0;3.5616;5.4797;16.2271;9.5993;8.6216;22.6636;28.3314;7.1375;10.1896;4.3095;5.8284;20.4775;41.5158
0;3.6658;5.2466;15.9044;9.3578;7.9428;22.6231;27.8619;6.5391;10.3023;4.7067;5.3861;20.196;43.6687
0;3.3204;6.0338;15.0759;8.9665;7.958;20.4178;27.7494;6.0613;11.606;4.6683;5.3867;19.401;41.6744
