odour stim;12/11/2020 Male5;09/12/2020 Male8;11/12/2020 Female4;11/12/2020 Male7;14/12/2020 Female2;14/12/2020 Female9;08/02/2021 Female4;08/02/2021 Male7;08/02/2021 Female8;09/02/2021 Male2;09/02/2021 Female7;09/02/2021 Male8;09/02/2021 Female9;10/02/2021 Male1
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
0.5;19.7063;12.5393;14.4443;13.2688;20.4656;25.0869;9.6169;13.9933;21.237;16.8512;12.1557;4.671;4.4278;14.6545
0.5;19.4217;12.8622;16.8431;13.4279;18.8227;29.7904;9.7065;14.2319;20.7721;14.9842;10.075;5.1185;4.3316;15.8198
0.5;19.5425;12.0662;19.4171;12.7223;18.1137;25.7394;9.209;14.7721;19.7155;12.7919;9.6618;5.0506;4.1965;17.9706
0.5;18.1066;11.7864;19.3677;12.0561;21.5905;22.8617;10.6188;13.9578;18.3135;13.9357;8.9363;4.568;3.9112;15.0062
0.5;19.604;11.2448;16.8844;14.0665;22.4151;21.3647;11.0483;12.4803;16.4612;10.8694;9.7609;5.067;4.2383;9.9655
0.5;19.3067;10.8957;14.499;13.5548;22.0315;21.1696;12.3044;11.4056;15.0445;11.439;9.9603;4.4283;4.193;12.3942
0.5;19.6869;11.6776;12.4306;15.1788;23.7604;22.5941;11.2674;10.7464;14.8837;9.3213;9.1185;4.7825;3.956;11.2225
0.5;18.8545;11.1562;15.2499;14.9985;24.4581;20.0106;11.275;12.9302;14.8738;11.172;10.608;4.9493;3.89;15.2057
0.5;19.038;11.1522;16.5837;18.7809;24.4408;19.96;11.8381;12.4782;15.6349;10.1931;11.5951;4.8354;4.5254;11.5597
0.5;17.7822;10.673;16.6713;20.9851;26.528;18.1162;12.4856;14.2758;14.1219;9.9734;10.6247;5.3585;5.7832;15.3185
0.5;18.421;10.5448;17.0199;18.5575;25.394;20.1847;12.2274;17.4435;13.4797;11.7647;9.9568;5.4506;5.0815;15.192
0.5;16.5407;9.7533;17.1732;17.0854;28.0434;20.4619;11.6785;18.082;14.466;14.3517;10.9902;5.1807;4.8958;16.4829
0.5;15.3138;10.8772;16.4624;15.57;26.1028;18.9893;10.3498;14.8521;13.6702;16.5622;9.447;5.2428;5.7874;10.3853
0.5;15.9717;11.418;16.6037;15.5361;24.1106;20.6012;10.0298;14.2709;13.3163;16.9077;8.8819;5.6108;5.6102;10.3276
0.5;18.7132;10.7917;16.0693;15.5761;24.614;18.2734;9.8648;13.2657;12.8733;16.631;9.5542;6.0987;4.9428;10.8397
0.5;17.1286;9.8129;17.5528;16.0234;26.6289;18.2153;9.7279;12.5469;14.112;16.8256;10.1338;5.0159;4.4119;11.4432
0.5;19.1783;11.6453;18.0545;18.9295;30.5079;16.5299;10.1028;12.0682;16.4262;17.383;11.4269;5.3931;4.1097;11.3389
0.5;18.5144;13.9929;16.0035;14.8579;28.2513;17.017;10.1062;10.972;15.316;16.9774;11.77;5.2916;3.6304;13.7123
0.5;18.579;13.1426;15.6366;17.8243;25.9582;17.7681;9.6398;10.9622;14.5932;15.3666;12.5924;5.0122;3.9181;11.8893
0.5;16.7521;11.9853;17.5288;16.9489;27.4748;19.9016;8.8453;10.6094;15.0892;13.3237;11.7023;5.0586;3.7646;11.9506
0.5;18.6681;11.9091;16.6036;15.3757;27.0679;21.1325;9.2606;10.1247;14.5541;12.7316;10.7773;5.6764;4.6422;10.9996
0.5;19.6252;12.3241;18.6722;15.9522;24.7773;18.9509;10.3355;10.1252;13.557;11.2689;10.8972;5.2492;3.9905;10.0192
0.5;20.639;11.9976;18.6922;19.9685;22.6202;18.3263;9.9191;11.491;12.3735;12.9022;11.3221;5.437;3.7467;7.1225
0.5;20.6667;12.453;16.6394;20.5237;23.7666;17.2789;9.6821;14.1646;11.7225;11.7125;12.9144;4.8096;3.7664;9.6641
0.5;20.9213;12.7342;18.1681;19.4373;22.2849;20.8239;9.3971;13.527;10.5063;14.0851;11.501;5.4556;3.3237;9.4383
0.5;22.8058;11.162;16.6459;21.0826;21.5856;20.1363;9.2785;12.7743;10.3366;13.2243;12.6087;5.5546;4.0634;9.9766
0.5;24.0224;10.8877;17.2056;19.748;21.9357;20.5728;9.6981;12.3591;9.4999;14.3998;11.2975;5.2121;4.5335;12.5467
0.5;23.5778;11.7932;17.691;19.9389;23.3616;18.4396;8.6676;13.0535;9.1934;12.0839;11.3425;5.0556;5.272;10.0577
0.5;21.1553;11.4712;15.6872;19.733;21.801;18.6548;9.8897;13.1788;8.8427;12.3726;9.9364;4.7916;4.7975;10.9274
0.5;19.3117;10.7917;15.6547;16.7629;22.9833;18.1528;11.0575;12.2902;11.1081;9.6241;11.4895;5.1428;4.7294;10.7424
0.5;21.6775;10.3012;16.6658;19.4649;24.821;17.3537;10.6235;11.1557;10.7366;12.2801;11.3553;5.8996;4.923;12.9445
0.5;21.8069;10.3108;14.7331;19.944;23.5738;20.8271;10.9009;11.4304;10.7661;11.4161;10.5559;5.8203;5.2915;11.8389
0.5;23.3202;10.1947;12.5467;18.3061;26.5992;20.9377;10.3157;12.2475;10.4612;14.0987;10.6262;5.5523;5.8393;12.4297
0.5;21.4229;11.365;11.9119;16.0034;28.3287;21.9305;9.4957;12.7534;10.6838;12.7352;12.8889;5.6275;6.4082;11.3958
0.5;21.9487;13.7907;11.7569;17.3374;26.5249;19.2103;9.174;14.5862;10.1932;12.8888;12.7427;5.8919;5.8714;11.0138
0.5;20.4097;12.7101;13.1465;18.1159;24.6924;18.5068;9.6357;17.1559;11.2875;11.6001;13.7323;5.4763;4.9895;10.2593
0.5;21.3663;13.0813;13.9485;20.3615;22.2003;18.6899;9.1795;16.6009;11.1605;11.3944;14.5174;5.3026;5.1317;11.0565
0.5;19.948;12.2103;12.3937;17.8331;24.2509;19.4167;9.0766;15.2716;10.5018;12.8265;12.1701;5.7447;4.827;11.8483
0.5;20.32;11.8558;10.8245;19.7446;22.3078;18.9857;9.2359;16.7987;9.8469;12.0039;13.5993;6.1276;4.2569;12.0705
0.5;19.2028;13.5297;10.9455;19.0092;20.265;17.5295;8.2518;17.6335;9.4206;12.1092;12.2236;5.709;4.4183;13.0633
0.5;20.8212;14.2027;9.8086;18.9692;20.7451;18.4402;8.8393;19.425;10.452;12.2951;12.2378;5.2071;5.4245;11.7973
0.5;20.771;15.4289;11.4782;20.2986;18.5411;16.4524;9.356;18.3898;11.4646;13.0782;12.9451;5.5573;5.9285;12.2472
0.5;18.812;14.3605;13.054;21.7196;19.865;16.997;9.1607;18.0499;11.1637;12.2623;13.3432;5.3199;7.5171;10.6654
0.5;19.0559;13.3802;11.0933;23.5986;21.1017;15.6074;8.2131;18.5317;10.3465;11.9531;13.2134;5.4429;8.9824;11.6071
0.5;20.3929;13.6654;11.5324;20.2583;19.9042;19.7109;8.3021;19.7892;11.383;10.6437;11.4457;5.4579;9.211;10.5077
0.5;21.8387;16.2119;13.06;17.8075;18.9078;19.764;9.2545;20.0856;11.9954;11.8929;11.6392;5.3053;9.3873;10.8877
0.5;21.6382;15.725;11.5358;15.8262;17.4886;18.7494;9.2719;18.1867;11.7413;11.3882;13.2154;5.5256;10.4521;12.0314
0.5;22.4077;14.5051;10.5033;13.7909;18.9131;17.6303;8.3879;18.2889;11.1027;11.7406;12.2647;5.3875;12.6013;11.0402
0.5;21.0532;13.2174;10.5464;13.5518;23.4264;15.702;8.9357;19.2893;10.3276;11.8783;13.6672;5.0885;13.2537;11.7776
0.5;23.3027;14.1834;9.4914;15.4815;22.7081;17.0721;8.3855;16.8521;9.6418;12.4822;16.4931;5.2216;12.5764;12.4611
0.5;22.0001;17.0824;11.064;14.1791;20.8711;16.5456;9.39;19.2433;9.331;12.9373;17.0625;4.9673;11.7711;9.7561
0.5;22.6096;15.7503;10.0435;16.5051;19.0512;21.2207;9.134;17.7372;10.4647;13.7435;16.3078;5.229;12.5612;5.4959
0.5;23.3485;15.3815;9.0381;15.7747;17.6918;19.1862;9.6928;18.1173;11.1367;11.9852;15.9125;5.1992;12.4624;10.4893
0.5;22.0454;15.2163;9.7853;15.4787;16.4092;21.9678;11.5556;18.5409;11.1178;13.6969;16.8212;5.135;14.9862;14.5468
0.5;20.0875;17.6002;10.0774;13.3355;15.8639;23.6167;10.5889;16.8733;11.8219;11.5302;17.4673;5.1364;12.5776;15.0691
0.5;20.725;16.6183;9.999;12.5428;14.9147;21.7934;9.9502;18.0154;10.7959;15.2076;19.1153;5.7251;13.0049;13.1277
0.5;18.9778;16.1524;9.6369;11.2084;14.7796;21.6188;9.1014;18.2529;12.2359;12.2786;19.3395;5.925;12.7531;16.7846
0.5;20.4682;15.2899;9.0879;10.932;14.0621;19.1167;9.5525;17.8226;11.2817;12.421;18.7493;5.3895;13.6154;15.8535
0.5;18.4265;16.7239;9.8725;9.8087;13.8998;23.8027;9.3429;17.4943;10.8955;11.8687;18.3175;5.0215;14.3041;14.605
0.5;18.7156;14.886;10.9769;12.2421;13.119;20.707;9.7472;19.6205;11.5901;13.5384;20.2898;5.3144;13.994;15.8709
0.5;20.0885;13.8117;11.574;11.77;12.9192;19.8227;9.209;17.8512;11.9849;11.1435;20.1214;5.6211;12.9787;13.394
0.5;19.8863;13.063;12.5033;15.1534;12.5609;22.5313;8.5781;16.4122;12.8948;11.6112;17.8875;5.6935;13.6569;11.688
0.5;19.1863;13.5796;12.9867;13.6734;11.9398;23.4963;7.8874;15.7799;12.4095;12.1494;20.1568;5.7873;13.5328;12.084
0.5;19.2272;17.1153;12.5927;15.5391;12.1935;29.1567;8.445;14.7655;12.648;12.4713;19.11;5.4583;13.5607;13.4107
0.5;18.2477;16.3088;14.8668;14.1385;11.821;28.0167;9.1201;13.4943;11.3712;11.0254;18.777;5.0471;11.0998;13.3618
0.5;19.6424;16.7534;12.5156;13.5301;11.6643;33.3565;9.1918;12.6695;10.5502;10.9009;17.7751;5.1803;10.7896;11.1584
0.5;19.4752;19.4931;12.2422;13.4294;11.6971;34.2558;8.8653;14.2697;10.436;11.0381;19.532;4.8497;9.5857;12.9448
0.5;19.3812;17.526;11.871;14.3331;11.1757;33.2923;8.21;15.3556;9.733;12.0065;18.5603;5.137;8.4667;10.8077
0.5;17.5522;19.3251;12.6796;14.4627;10.9973;33.2884;7.7375;14.365;11.3145;13.1995;15.5715;5.1191;7.1707;13.3041
0.5;16.9974;18.9897;16.0681;15.4363;12.2633;30.0848;8.0853;13.2378;10.3953;13.7724;13.8343;5.0776;7.981;10.6772
0.5;19.7567;19.4906;16.6332;15.376;15.0831;32.8953;8.4846;13.8431;11.319;12.9004;13.2292;5.3628;6.9571;12.0974
0.5;18.3751;19.2406;15.4126;14.627;18.302;33.3719;7.5127;13.8283;13.0543;12.0782;13.5762;4.8832;7.7775;12.5505
0.5;19.8178;17.3982;16.6662;12.9645;17.5516;35.6547;8.2669;14.8859;14.1046;12.8085;11.5783;5.3419;9.9642;13.7881
0.5;20.9936;17.8922;16.8213;14.5797;16.5903;35.8336;7.5999;13.8829;15.5668;14.8562;11.0938;5.6722;9.1877;13.8343
0.5;19.9049;16.2579;16.926;13.9929;15.7;34.6445;7.8018;13.1367;14.2966;13.21;10.9821;5.6286;7.7829;10.1347
0.5;19.0162;17.4359;16.587;13.6149;14.8592;35.6343;8.4874;12.0539;12.898;12.3704;10.3148;5.3119;7.1307;9.9625
0.5;17.4298;16.2922;15.4594;11.5595;13.8486;39.3484;8.574;12.9197;12.2363;13.7436;9.6586;5.0606;6.673;9.6114
0.5;17.4695;16.4567;15.2077;14.3493;13.3012;40.2777;7.9116;13.0272;11.2236;14.0078;10.1252;5.4161;6.6384;10.8193
0.5;19.1927;18.1615;17.3761;14.3237;12.7275;35.1367;7.6313;14.8451;11.0991;14.2725;12.2019;5.2548;5.7686;10.6826
0.5;18.7732;19.5828;16.1956;14.1542;12.5369;41.9629;7.8086;16.6878;11.8473;14.9791;12.5616;4.9737;5.1027;12.4432
0.5;19.2432;20.6791;14.4318;13.8582;12.0406;41.1408;7.9804;17.287;11.0914;15.1106;13.1624;5.1942;4.8628;12.7352
0.5;20.5056;18.4052;12.3337;14.817;15.2728;43.7767;8.4739;18.0588;12.5247;14.4912;11.1006;5.5093;5.4809;13.8539
0.5;19.4814;16.2517;15.2582;15.0351;15.5637;40.5856;8.7803;17.471;14.4089;15.4455;13.3411;5.2855;5.3701;12.8929
0.5;18.0057;14.7309;14.5146;13.9563;14.8222;38.0552;8.2402;16.2259;15.227;14.5241;11.0385;5.0934;5.1969;12.9392
0.5;19.9178;13.3101;14.9163;13.6814;13.9995;44.0743;7.7783;14.3783;16.5826;17.0072;13.2178;5.6004;4.596;13.1521
0.5;19.6951;12.5914;12.9353;14.5886;13.5298;36.5433;8.5631;15.1211;15.7245;19.1431;11.4841;5.8454;5.5056;11.6284
0.5;17.7875;11.6302;12.3001;13.146;13.0891;42.7679;8.7731;14.119;16.1975;18.3294;12.0793;5.5804;5.0602;10.5928
0.5;19.2383;11.6241;12.6401;15.0535;12.213;39.7518;8.6561;13.4098;16.1342;16.9948;12.1362;5.5762;5.8598;10.0715
0.5;19.2913;11.2689;12.6477;13.8878;12.0242;39.7541;7.9736;12.5115;17.5983;17.851;13.8995;5.558;5.4752;10.4521
0.5;18.7987;11.0189;12.6974;12.8528;11.9286;39.2503;7.7164;14.913;16.6463;18.4441;12.3455;5.8014;5.8584;9.9652
0.5;17.6214;10.5496;12.9461;12.0783;11.3544;37.6449;7.9126;14.3099;14.4074;18.8434;10.6368;6.1701;5.3564;10.1685
0.5;16.9699;10.4552;14.4268;12.4739;11.0207;44.348;7.9166;13.4364;14.6985;16.3345;11.2772;5.5851;5.0225;11.0106
0.5;20.1027;12.0031;12.7243;12.3911;11.2278;40.5374;8.8325;12.7281;15.2825;14.9476;9.7749;5.7201;5.5731;9.7485
0.5;18.865;11.248;13.936;14.4051;10.9851;39.9661;8.7389;11.7162;16.8779;15.3223;12.9801;5.3803;4.9346;9.6958
0.5;18.341;11.2094;15.1853;14.5742;11.0829;37.9608;7.9676;12.3382;15.6044;17.3679;11.4087;5.1542;4.5614;9.9459
5;16.5412;10.5928;16.3133;14.1363;10.553;41.7204;8.2421;12.0281;13.9847;15.6803;12.2624;5.3782;4.2984;9.7765
5;14.7259;10.7572;17.8155;14.0431;10.9127;43.7861;8.1806;12.8798;13.1699;18.0448;10.1;4.9438;6.1818;10.818
5;16.7637;10.7476;17.1847;13.8986;10.7753;43.7816;8.3537;14.3516;12.0392;16.6678;10.7561;5.182;6.6896;10.0212
5;15.507;11.5855;16.5767;15.3464;12.4087;45.9289;8.2838;16.23;12.9438;17.794;9.7046;5.4627;6.664;11.1444
5;13.9239;12.9357;18.6153;16.3103;12.1603;44.5778;8.7753;19.2897;12.9727;16.7602;9.3525;5.5356;6.6759;10.7598
5;13.0398;13.0668;15.8335;16.5928;12.0869;42.047;8.7871;21.0522;13.0128;16.9231;12.1043;5.1203;6.4954;10.306
5;11.6287;14.0206;13.3333;15.3837;13.6205;38.0849;9.209;19.4787;13.3765;13.5207;13.065;4.8052;6.707;11.7427
5;11.0462;13.6948;12.5793;15.3733;15.149;39.0777;8.4594;18.2306;13.3708;15.5374;13.8382;5.1592;6.0379;11.433
5;10.1414;13.8833;11.6018;16.3315;15.1522;40.5367;7.7945;19.9685;12.6664;14.1726;14.1517;5.4588;5.6981;12.9456
5;9.9521;13.7234;11.0056;14.0474;17.4469;40.1409;6.8925;19.8889;15.1912;15.9489;14.2137;5.7917;5.0492;11.8009
5;10.9035;12.6844;10.4103;13.4819;17.1099;42.1912;6.6226;20.7343;14.4101;17.2273;13.8179;5.4243;5.4682;14.458
5;10.2901;11.7296;10.2236;16.5137;18.407;41.8005;6.2932;21.0827;13.578;17.9145;13.5278;5.3671;5.5008;17.6665
5;9.4851;10.5114;11.3316;19.5399;18.2498;38.7138;5.8455;23.1171;16.218;17.9456;11.8072;5.6527;7.7018;19.1292
5;8.9588;10.649;13.6918;18.2717;17.5569;37.8633;5.5743;22.5776;16.5936;16.249;10.8387;5.6474;7.5112;21.5829
5;9.2525;10.4866;12.6743;17.0448;20.6003;35.7729;6.0784;20.3208;15.8471;16.2194;9.3489;5.5995;8.2871;17.818
5;9.8095;10.4229;12.6422;18.8333;21.8043;29.8085;5.9271;19.0567;16.5266;17.2061;10.2303;5.4379;7.4445;23.3164
5;9.5434;10.5174;12.5188;16.6647;21.234;32.4802;5.4802;18.2715;16.186;18.185;9.0239;5.5038;7.271;20.8487
5;8.9121;11.202;12.5432;19.3629;19.0004;34.6233;6.0597;17.4796;16.0225;17.7815;11.4433;5.3624;7.3408;14.9434
5;9.9183;11.6881;10.9894;16.6313;20.2015;35.851;6.2821;18.0017;16.8273;18.7476;12.344;6.1327;7.0166;10.3223
5;9.0614;12.193;10.5806;15.2188;18.3252;39.1271;5.7474;17.0945;16.1985;18.1916;11.4725;5.6155;6.6394;17.7581
5;8.8485;11.715;12.4639;16.5437;19.6128;40.7142;6.2455;16.3592;15.0609;18.7009;9.8183;5.4177;7.4602;18.6035
5;8.6429;12.2632;11.555;19.537;17.7938;40.3789;5.616;19.0315;13.4971;17.4436;11.3709;6.2219;6.8036;17.9789
5;8.0498;12.083;10.3738;17.2674;18.8453;44.9036;6.3855;19.3732;12.4401;16.7414;10.5241;5.5006;5.765;18.2926
5;7.4076;12.7506;11.5127;18.3741;22.0107;39.4188;5.7779;19.205;11.8106;17.0748;12.3923;5.6752;5.2665;15.418
5;7.3587;12.6346;10.8591;18.6037;21.4153;40.2135;5.4762;16.8328;13.3422;17.5616;11.2689;5.3919;5.158;16.4258
5;6.9166;11.6011;11.588;17.9845;19.7368;38.9014;5.45;17.4498;12.7696;16.3415;11.6284;5.2849;5.2059;18.313
5;7.0094;11.2596;11.9629;18.6553;17.8074;42.1469;5.1126;18.5644;12.8091;17.522;9.5751;5.7464;7.0981;15.5191
5;6.7974;10.6901;11.4044;17.7717;16.3465;38.1181;6.01;17.4443;12.272;15.3195;9.0408;5.6768;7.5432;14.9474
5;7.9067;10.5868;10.4008;17.5884;16.0983;37.9352;5.9451;16.0517;13.2849;16.2663;7.8986;5.8372;6.5292;13.9836
1;7.7958;11.4445;11.3295;18.2399;19.1301;35.2417;6.3961;17.4562;12.8069;15.6373;8.9418;4.8696;6.7345;16.6856
1;7.045;11.1869;11.5327;19.8121;18.3901;38.7288;6.4658;16.756;11.6596;16.5507;11.5582;5.0992;8.021;16.0055
1;7.137;10.555;10.6426;22.3869;19.4211;34.2522;6.4063;17.106;11.7824;14.5337;12.6474;5.0903;6.9033;15.1174
1;7.9064;12.0197;12.052;20.1305;18.4977;34.9089;6.4916;16.5956;13.7215;15.873;12.9465;5.1002;8.1243;17.5188
1;9.217;12.9054;13.6759;23.2463;17.9388;36.5451;5.9085;16.2751;12.5858;16.8266;12.8787;5.3814;8.2663;13.5214
1;9.4694;12.5467;17.1914;22.1835;16.3698;36.2341;5.8135;17.5536;11.7601;20.5539;16.9672;4.7878;8.8804;14.2164
1;8.3769;13.2697;17.0968;20.1869;18.8789;39.3062;6.2387;21.4967;11.1976;17.4266;18.6417;5.2364;10.3951;14.5789
1;8.3865;12.3241;16.632;19.6527;21.4257;38.4096;7.5005;23.634;10.623;19.4402;16.3692;5.1664;9.0754;16.5968
1;7.9847;13.1793;15.4323;22.4212;22.9144;41.4469;6.8583;21.8169;10.3822;18.9911;16.2363;5.1711;9.1422;19.8657
1;8.1171;13.2672;17.1844;22.0151;22.0387;40.4214;7.3042;19.7331;11.403;21.8613;15.2243;5.4514;8.8712;20.2204
1;9.3397;13.2579;18.5209;23.4035;22.6832;37.3926;7.5665;18.0606;10.8826;18.9032;13.2321;5.0204;7.5032;17.55
1;10.6829;12.2755;16.6266;21.494;22.6927;36.5338;7.0049;16.9297;11.6952;18.6135;11.7012;5.2658;6.7018;14.3274
1;9.5532;13.2656;14.3859;19.4071;22.2535;41.3904;6.5778;15.203;11.4362;18.9818;12.5259;4.9121;6.2064;11.0207
1;8.8782;13.981;13.7554;20.7793;23.2778;40.0683;6.9957;19.5217;10.8138;20.9605;12.2364;5.1606;5.5354;13.4935
1;8.3044;16.2042;13.8578;25.5702;21.9756;39.7766;7.3914;22.365;12.7914;19.1698;14.2537;5.4571;5.1929;13.1132
1;8.1766;15.5227;14.7781;21.4;22.4801;37.4712;7.5505;22.2247;12.4163;22.136;15.3984;5.3094;4.6256;14.8467
1;8.8227;16.3919;15.0901;21.1561;21.293;33.7772;9.0068;24.9153;12.1939;19.9768;14.7738;5.4174;4.5876;14.6617
1;9.6059;14.9136;16.9186;21.6333;22.9045;37.6078;9.6864;22.9355;12.9198;20.0126;15.5694;5.5136;4.3493;13.3653
1;8.9685;16.8959;15.8315;22.1845;27.287;36.3214;9.3269;21.5226;11.8962;16.025;14.5576;5.518;4.3604;13.5514
1;10.9468;17.5348;17.0333;20.2967;25.5378;37.7347;9.822;19.4371;12.4407;18.4114;13.5827;5.7298;5.1116;13.7299
1;10.37;18.8645;14.3914;16.7801;26.555;34.9468;9.4196;17.3502;12.1566;15.715;13.0189;5.4162;5.8522;12.9919
1;10.6417;17.4796;13.7592;13.5187;25.0932;39.1919;10.7459;15.9755;12.8916;18.8366;13.1597;4.9272;4.7671;17.5334
1;10.409;17.8565;16.0056;13.8918;26.9856;39.1524;9.9513;15.9692;11.9834;15.4135;11.9601;5.2986;6.2552;16.2504
1;9.5852;16.8326;16.7517;13.8957;29.4715;42.165;8.7784;15.4508;12.4764;19.744;13.2808;5.5798;6.0303;15.9913
1;10.3077;17.6424;16.5011;13.3964;28.8649;36.9896;8.4104;14.6121;12.1589;15.8769;12.19;4.9615;6.5594;12.3864
1;10.5099;15.9676;14.0966;12.1164;29.7029;40.0446;7.546;13.7568;11.4409;16.2892;12.4609;4.6693;7.1732;13.5261
1;9.6387;14.8303;15.5793;11.7384;29.7809;38.807;7.451;18.2224;13.2795;16.6155;10.7508;4.2421;8.1278;15.2149
1;9.3735;15.789;15.6787;12.648;27.9099;39.102;7.0484;18.2114;12.6751;17.8178;12.6507;3.9918;8.6902;13.3343
1;10.243;18.8657;15.6915;14.624;32.1615;39.0707;6.8391;17.0819;11.9715;18.4258;12.8555;3.9853;10.0021;14.6215
1;11.0503;16.9625;14.0281;15.4781;29.4537;39.0085;6.6717;18.5249;12.1162;18.0318;15.167;4.0841;11.4691;16.8723
1;10.4352;16.8594;14.832;15.9062;27.0108;37.2076;7.4777;19.1193;12.1564;17.7519;15.0492;3.8751;11.1615;17.5991
1;9.047;16.3236;17.1789;13.3873;23.906;38.4029;7.2828;19.8032;13.9959;17.7362;16.1297;3.8767;10.8057;16.5417
1;8.4494;15.0081;19.8398;15.3215;25.4777;37.625;6.7836;19.5435;14.0458;21.2312;17.4576;3.7468;9.9904;16.8315
1;10.2472;18.2429;22.8464;15.2319;24.1848;36.8526;6.0287;17.3109;14.9625;17.5531;17.4867;3.782;9.0501;17.2461
1;10.7934;18.9483;23.9056;14.3197;29.3034;31.7912;6.5112;17.0605;15.3681;19.2707;16.7222;3.8726;11.1482;15.8375
1;10.4122;20.1661;22.1945;15.1792;28.33;31.8209;6.2438;16.2543;14.4195;17.0187;17.1978;4.1005;11.2512;16.5868
1;12.1893;20.7282;20.8891;15.774;32.7572;28.5506;6.0948;15.3565;13.8835;17.5889;18.8243;4.0685;11.6001;15.32
1;13.1755;18.913;18.8213;13.7856;29.2096;32.9408;6.3433;16.4098;14.454;18.2022;17.8548;3.8838;13.322;17.3997
1;13.2708;20.0718;17.7295;13.5204;26.956;36.6374;7.4728;21.3308;13.0177;19.3511;16.2195;3.8586;13.2337;15.1387
1;13.1306;18.4891;18.4075;15.2013;27.0789;36.7418;8.0858;24.0983;14.8667;17.5185;15.069;3.7217;13.3664;17.097
1;13.5303;18.3049;15.2104;14.4836;28.9449;37.0333;7.5032;25.5853;14.3178;14.7619;16.305;3.7308;11.0496;18.0774
1;12.7039;20.4585;17.0461;12.7875;27.8382;39.3796;8.4075;30.4157;14.0706;17.2271;15.1012;3.8777;9.6645;18.8642
1;14.0153;20.9597;17.7941;12.0043;28.2189;37.6659;8.0352;34.9929;13.6365;14.9992;15.5007;3.6679;8.417;20.8282
1;14.4417;18.3016;17.5469;11.1019;26.9391;34.8314;8.8015;34.5053;13.5554;18.9475;14.2345;3.6727;7.6672;18.3776
1;15.1863;21.0362;16.9105;13.9827;30.2438;36.0051;8.5775;35.0997;13.6617;16.3015;13.2475;3.8926;6.4999;20.8828
1;15.073;22.104;17.5316;12.1682;29.2533;32.0103;8.3036;36.5498;11.9543;16.4025;14.3652;3.8353;7.6978;18.6808
1;14.9048;20.1905;17.4587;11.4979;27.1964;35.3358;8.6047;33.2814;12.0126;18.0892;13.7876;4.1794;9.3338;21.0958
1;15.4468;21.9925;19.0234;13.5006;28.1059;35.8886;8.3838;32.9524;12.3131;17.6545;16.1939;4.1146;9.3188;18.989
1;16.4294;20.2104;17.3689;14.6371;26.6527;38.5865;9.014;29.5063;13.1234;18.5345;15.0484;3.8982;8.287;18.0363
1;15.9735;17.6791;20.7074;13.6352;24.3387;33.8129;8.186;26.3963;14.1336;15.3022;13.8458;3.8387;8.4183;16.949
1;14.032;16.0013;19.9943;11.8651;21.9551;39.3214;7.5187;22.5868;12.967;13.5874;13.289;3.7591;10.6553;19.0061
1;16.2256;14.8329;16.9499;12.7806;20.8747;35.1153;7.0337;20.9548;12.4619;13.8832;13.6968;3.8068;11.9077;16.3186
1;14.884;13.1371;17.8026;13.5572;22.1415;39.6833;6.4214;19.0669;13.4351;13.4913;11.5834;3.754;12.081;17.6943
1;16.6476;12.2562;18.3622;12.0268;21.0297;34.8426;6.3525;18.368;12.9466;10.9327;12.4963;3.997;10.4144;16.9292
1;15.7232;11.7316;16.1658;10.3728;19.3046;35.7503;6.3261;18.947;12.0295;10.9814;10.9045;3.8162;12.5869;19.7507
1;16.538;11.3765;17.1543;11.7972;18.274;30.1872;8.1212;21.4284;13.1159;9.4947;12.7115;4.4166;13.3685;17.9789
1;17.9692;11.105;15.4322;12.4148;17.2895;37.3969;7.4686;20.9564;12.5201;12.7787;12.6217;4.0775;12.3832;15.5428
1;17.6257;10.5854;16.7414;12.7249;16.1778;39.3798;7.1146;19.3511;12.1101;11.6969;11.8537;4.2861;13.717;16.7232
1;16.9947;10.2839;20.2698;13.9367;18.3913;39.8386;6.2909;19.5625;10.6886;12.0853;11.2241;4.0834;14.3867;16.7105
1;16.4475;10.3113;17.3656;14.8034;17.8973;41.9638;7.8606;18.3303;12.3665;11.1864;14.4283;4.4124;12.9595;18.531
1;17.0953;11.3766;16.2276;13.0159;17.1164;42.692;7.49;17.6406;14.0937;11.6894;14.0924;4.2569;12.5776;17.1708
1;16.5561;12.8228;15.8194;11.6992;15.8582;44.2616;6.5084;18.3425;14.2065;9.604;14.4124;4.511;13.4714;18.7145
1;15.0753;12.3312;13.5029;11.3771;15.3691;42.0356;6.1282;17.0586;13.135;13.0138;14.0972;4.292;12.0311;15.9214
1;13.6602;11.3723;13.9168;11.4974;15.0572;39.3171;5.892;16.3384;13.9768;11.0327;15.9373;4.1247;12.0363;17.8202
1;14.0494;10.9814;14.7212;11.7981;16.3594;42.2846;6.3548;17.6249;13.5443;13.0798;17.4615;3.9029;13.8445;21.1385
1;14.1804;10.5212;16.4118;13.8126;19.6074;40.3791;5.5729;18.5359;12.5295;11.8023;16.671;4.2781;12.3184;20.436
1;14.7029;10.2853;15.0858;14.6598;19.1266;37.4053;6.3024;19.1805;13.8081;12.384;17.005;4.4567;12.1143;19.8719
1;13.9548;9.7659;14.5962;13.7945;18.0391;37.1535;6.0463;17.6899;13.9854;13.4544;19.0856;4.7587;13.4765;21.6139
