odour stim;16/11/2020 Female2;17/11/2020 Male1;17/11/2020 Male7;18/11/2020 Female1;19/11/2020 Female1;20/11/2020 Female1;20/11/2020 Female6;23/11/2020 Female1;25/11/2020 Female1;16/01/2021 Female1;16/01/2021 Female2;17/02/2021 Female1;17/02/2021 Male4
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
1;8.7848;15.168;15.8327;10.1229;27.2417;20.4445;29.6505;12.1208;8.0347;6.9218;22.7093;10.8834;15.694
1;9.6799;15.8755;16.3904;11.0284;27.6363;26.0843;30.1786;14.2757;11.8799;7.1597;23.5972;10.3197;16.6893
1;9.2928;16.2183;17.0744;8.7285;27.355;31.822;31.0168;16.8624;13.1757;6.2834;23.3658;10.0171;18.1443
1;9.6319;16.7543;15.6787;7.8237;26.1691;30.8385;30.6978;17.315;13.574;6.3346;25.0336;10.6356;16.5723
1;12.0469;17.7017;15.8989;7.571;25.208;28.7096;29.4844;21.4164;13.7658;5.8837;27.9823;12.5797;16.0254
1;10.4986;16.8728;15.9901;8.495;25.1439;29.7871;28.4706;24.0385;13.6905;6.6877;29.3535;14.3992;16.6218
1;8.3072;16.4048;15.4485;10.1618;23.9891;33.4003;27.9245;22.9075;13.528;6.6307;30.2286;14.9501;17.0135
1;6.4962;15.7762;15.226;11.6974;24.1416;32.3547;26.4299;20.683;12.9403;6.345;29.0856;14.5723;16.9092
1;6.5641;14.0721;15.8456;11.4802;22.1945;29.0476;25.0469;18.0242;13.1857;6.243;25.8379;13.7174;17.0881
1;6.2557;13.3335;15.2936;9.169;20.3344;26.3034;21.4885;16.5267;11.8365;6.7508;26.075;14.0949;18.4039
1;4.647;12.1277;15.0446;6.5808;17.6625;21.0206;19.6425;16.1692;11.5639;6.9464;26.3908;14.1723;16.4564
1;5.2365;11.2539;14.2582;5.4604;15.6822;18.0891;19.7927;13.8459;11.1053;7.6355;27.9094;15.1241;16.2839
1;6.7283;11.3779;13.8174;5.665;13.4387;16.0383;20.211;13.6868;9.8474;7.538;26.4714;16.203;16.0331
1;7.1967;11.4683;12.2294;5.652;11.4127;13.9396;18.3005;12.4113;9.2574;6.9981;24.4467;17.7659;15.8783
1;7.7276;11.126;11.8936;6.4943;10.7934;14.0871;15.8869;12.202;8.7444;6.0968;25.6686;16.9779;15.3458
1;7.8124;11.1582;11.5905;7.6712;9.5629;14.882;14.8777;12.399;7.6686;5.5279;26.889;17.1515;15.8714
1;8.575;11.2672;11.3677;7.1861;8.2928;14.9487;15.1705;11.7857;7.0786;6.0365;28.087;16.4839;16.5737
1;8.6727;12.1663;9.7107;7.3627;8.9344;16.4586;14.9962;11.5351;6.4933;6.5058;27.0955;15.5352;17.4257
1;9.0276;13.3137;10.0536;7.3565;8.3186;18.1232;15.7817;12.4865;5.9044;6.061;26.6294;14.3777;15.5452
1;8.8267;12.5928;9.2273;7.0444;8.6151;18.4109;15.4102;12.3856;5.7989;5.8656;24.6253;13.7315;12.302
1;8.5433;12.5773;7.9061;7.7367;8.4083;17.8916;15.9381;12.7902;5.06;5.0197;25.1599;14.5833;13.761
1;9.0522;11.3326;8.0575;8.1557;8.1636;19.2774;17.1146;12.8361;4.2946;5.0752;20.7925;14.608;15.7607
1;8.144;12.1455;7.1376;6.8576;7.5651;17.2067;16.2281;13.2588;4.4271;5.037;20.2458;14.4018;16.6711
1;8.144;11.8831;7.3861;5.6385;6.7325;15.6064;15.8617;12.832;4.4435;5.4953;17.1887;13.5932;16.5279
1;8.364;11.9507;7.4354;7.2668;6.4583;15.4397;14.4516;11.6843;4.0876;5.3476;15.9601;12.4217;15.1962
1;8.1281;10.6118;6.6736;8.8205;5.9719;15.8055;13.9809;12.8925;4.3445;5.0623;15.6544;11.9348;13.8286
1;7.7764;11.0589;8.1045;6.9725;7.1911;14.793;14.4404;13.6517;4.005;5.5937;17.4477;11.3107;14.7228
1;8.1765;10.9273;7.7477;5.517;6.7666;15.1621;13.3773;13.4571;3.3314;5.1143;18.2229;10.6087;14.6452
1;7.8417;10.324;7.8605;4.6949;7.1275;16.2923;12.3045;12.3628;3.2554;5.7999;16.9519;9.925;13.9334
1;8.3261;10.7487;7.9982;4.8831;10.5631;16.1099;12.0241;13.2912;4.3656;6.18;16.9713;9.9867;13.3655
1;8.5243;10.8282;8.7587;5.5976;17.673;17.231;11.3954;16.9624;8.5342;6.0175;17.8823;9.7354;14.623
1;7.4464;11.9566;10.2008;6.6067;22.5533;17.437;13.8151;17.6778;11.2844;5.6999;18.42;10.4269;19.0084
1;6.5886;11.3434;10.9277;7.38;23.9316;19.4892;19.2185;16.6109;12.0862;5.1903;19.1948;9.7214;22.4179
1;5.7418;11.1888;11.6021;7.7538;24.6543;19.7919;22.5318;16.833;13.0175;5.7808;21.5671;8.7612;24.1072
1;7.6629;12.1374;11.9966;7.6739;26.6243;18.512;24.4605;14.5488;13.3745;5.7836;21.9663;7.6038;26.6684
1;8.3288;11.8018;13.4449;8.9072;27.9154;17.0045;24.8234;16.2803;12.8464;5.6237;22.9314;6.7966;26.2869
1;8.9988;11.27;13.4607;8.9082;28.3201;17.1824;24.7716;19.6642;12.4504;5.8863;23.9761;6.5716;25.4604
1;8.9337;12.3516;13.8641;9.8174;29.4328;21.2869;25.3933;18.8531;12.0727;6.0145;24.9594;8.7727;23.3651
1;9.5591;12.7899;15.0663;9.6334;28.5521;19.4559;25.3658;20.9017;12.2561;5.4447;25.8811;7.8931;22.1
1;8.0835;12.5041;15.2766;9.6152;26.9535;20.8675;23.9662;22.158;12.0912;5.4151;25.5816;7.7234;21.4706
1;8.1965;12.6849;14.2134;10.0058;25.2388;18.268;21.2873;20.6958;11.5601;5.8229;24.1917;8.9778;22.1202
1;9.024;11.6806;13.8796;9.1721;23.1806;15.8981;18.9492;16.9132;11.0109;5.8846;23.9662;11.1956;21.4096
1;9.0116;10.9632;12.8882;7.3165;23.1872;15.8147;17.5824;13.9844;10.9738;7.7253;22.317;12.5033;19.5206
1;11.2184;10.7145;12.8649;5.7098;24.2177;14.3479;15.4183;11.6789;10.1949;6.661;19.8969;12.7469;21.0162
1;10.1951;10.7438;12.655;5.7413;22.1314;12.0501;14.8215;10.3288;9.678;7.0535;20.7434;13.1073;19.0771
1;8.9999;11.7002;11.0244;4.5739;20.6348;13.4429;13.2078;10.22;9.4029;7.1192;20.8748;13.3184;17.7993
1;8.859;12.3282;10.7807;5.1064;18.3643;16.7443;13.3237;9.5178;8.9979;8.0673;21.3013;13.6108;15.2934
1;8.9321;12.9946;9.1757;6.6853;16.2359;18.263;12.0756;9.7676;7.8785;8.133;23.2385;14.4737;13.8454
1;8.8367;11.2046;9.2661;7.4409;14.0406;18.0053;10.7151;8.1249;8.4969;7.0535;21.4429;15.449;12.3193
1;8.4765;10.9159;8.6292;6.3824;12.2581;17.8449;9.6807;7.8227;8.8688;7.1689;20.489;15.0994;12.2571
1;8.6069;11.8337;8.2413;7.1107;11.4254;18.0588;9.0999;8.6425;8.8016;6.8459;20.1735;15.231;12.4894
1;8.4422;12.3063;8.1531;7.0183;11.2252;18.3914;8.6864;10.6307;7.7655;6.7565;19.0428;14.9494;12.6024
1;8.7237;11.9683;8.2778;6.5284;10.7867;20.0695;8.8107;11.2476;7.4067;7.3572;16.3823;14.4551;11.8089
1;9.0647;11.1318;7.358;6.71;9.6918;17.5293;8.9615;10.5206;7.4769;8.0501;15.8776;13.202;10.9099
1;8.9968;11.0179;7.3182;7.3507;8.4427;16.0058;9.0776;9.1591;7.3211;8.6721;18.2604;13.3949;11.2902
1;8.6927;11.8867;7.7384;6.3916;8.2964;17.134;8.1015;9.2798;6.2042;6.9227;18.8313;12.8696;10.986
1;8.6328;11.4889;8.0737;6.9473;8.8883;18.3791;8.647;9.2102;6.2923;7.6476;20.4676;14.7224;10.9482
1;8.8106;9.8553;7.862;8.8958;9.2569;17.8427;9.2075;9.324;7.2299;7.8794;18.7899;13.8499;10.9689
1;8.5962;10.3262;8.0786;9.9385;8.4547;18.3444;8.6514;9.6996;7.7918;9.3303;20.2536;13.2728;11.0921
1;9.3531;10.6219;6.9305;9.8622;8.6308;17.2422;9.3239;10.5744;8.0717;8.841;22.025;12.0142;10.9577
1;9.6187;8.8548;7.3473;8.9447;8.1738;16.4555;9.3908;10.3899;8.3462;8.4015;21.6314;11.5562;11.5046
1;10.1094;9.1882;8.7935;10.8529;9.3311;16.6692;9.3296;11.7116;8.8423;9.6581;20.9274;11.1423;11.4043
1;10.1276;10.8237;10.2436;12.1938;13.9914;16.351;11.3199;13.1669;10.5622;10.1281;20.1257;10.5962;11.8248
1;10.7519;10.7798;11.0861;10.8498;17.1195;17.9808;16.7793;15.3597;12.3515;8.9978;19.9672;9.3012;13.0535
1;9.5494;11.4275;11.7115;10.1283;21.3677;19.0137;19.8208;20.0041;12.703;8.8249;16.9671;8.0831;15.2391
1;7.7801;12.1651;13.3255;10.6713;23.096;20.4208;25.6522;21.8025;12.9186;9.5387;16.9437;7.6945;15.8845
1;9.7408;13.1128;13.8046;10.2937;23.7041;22.8429;28.4839;20.8111;12.6209;9.7689;19.559;6.7948;16.1526
1;11.0607;12.2318;14.5274;12.4605;23.5504;22.1038;28.2477;21.5785;13.1552;9.679;23.3716;6.5322;17.3686
1;11.3307;11.9407;15.8745;12.4453;23.0085;18.0272;27.8429;21.6652;12.3738;8.4131;24.2293;7.6594;18.7873
1;12.4539;12.479;16.2093;10.1839;22.1187;17.3471;26.861;23.4503;12.5308;9.1562;23.4928;7.8798;20.3985
1;11.9759;14.1208;15.5077;9.6672;21.7197;20.7782;27.5012;22.6646;12.0792;8.8428;23.4991;7.236;20.5408
1;10.9403;13.089;14.6268;10.3252;20.1182;25.077;26.4398;20.6634;11.9907;9.1716;22.8822;6.4359;22.7903
1;11.4517;15.8345;14.6369;10.4723;18.9655;29.0803;25.1836;20.3486;11.4144;7.9911;21.818;6.1128;24.862
1;12.7263;16.0745;13.4873;8.4572;16.4275;27.3397;24.6796;19.6225;11.4897;6.7466;20.4839;5.7095;26.7761
1;10.6181;17.0019;12.1409;8.3763;13.979;21.504;21.8278;17.2113;11.2303;6.8472;19.1569;5.2506;26.4471
1;11.3842;15.5967;10.6752;9.4288;12.2024;20.3399;20.256;15.8483;11.5263;7.9114;17.9529;4.9412;26.0326
1;10.9524;17.0187;9.8807;10.1093;12.2398;16.4471;17.0106;15.5193;11.5405;8.4472;18.8562;5.7621;25.7883
1;11.7985;17.0843;9.0835;10.7872;12.5547;17.3716;14.5858;14.6992;11.0381;8.3561;17.0603;6.543;25.9132
1;9.822;16.5918;8.6752;10.5346;12.3655;16.0887;13.5269;12.821;11.1691;7.5604;15.0276;6.1367;25.5047
1;9.1435;15.2968;8.6691;10.325;11.6056;13.6946;13.4208;12.087;10.6573;7.4669;12.8463;6.0244;25.7522
1;9.6294;15.6683;8.6406;9.3849;11.8838;13.247;12.6805;11.7561;10.869;7.3508;11.5305;6.7978;25.2797
1;9.9433;14.4734;8.8142;7.2708;11.6547;12.6419;13.8911;11.6305;9.7052;7.7533;11.6392;6.1043;25.3002
1;9.3352;15.0699;9.0872;5.5395;12.2033;12.5941;15.2551;11.6615;9.004;7.1305;11.567;6.4743;25.3656
1;9.1365;14.659;8.8345;4.3188;11.2882;11.0862;15.6157;10.371;9.2938;7.5772;10.947;6.4466;23.3132
1;6.9298;15.5328;8.1124;4.1472;11.8169;10.5178;15.0575;10.0609;8.2378;7.574;10.6791;5.5397;24.2703
1;6.2631;16.0966;8.3491;4.5406;10.6057;11.1221;15.5053;10.5398;6.6832;6.7048;10.4744;5.2914;22.2388
1;5.96;16.4356;8.4712;5.0778;10.7488;12.342;16.6608;11.5422;5.6353;7.2678;11.6319;5.4083;21.6631
1;6.1582;14.0208;8.1687;4.2289;11.6589;14.1255;16.8423;9.7461;5.8953;6.2483;10.7842;5.8087;22.2108
1;5.0425;14.9983;7.966;3.5827;11.1957;12.2308;17.0246;9.9222;6.2355;6.4921;10.1223;5.6345;22.5926
1;5.8434;13.1725;8.2017;4.2111;10.4095;12.3382;17.253;10.759;5.3446;6.369;10.0205;6.281;21.5069
1;6.2498;13.6886;8.3963;5.112;10.258;13.456;16.2795;11.4578;4.7388;6.8001;9.6025;6.8285;23.5718
1;6.0032;13.943;8.3769;4.8152;10.427;14.976;17.9655;11.5746;5.0799;6.7609;10.7668;6.398;22.7536
1;5.3058;13.936;8.8938;4.7662;9.9241;15.3807;18.192;10.9486;4.6092;5.9898;11.2769;6.8642;21.5562
1;6.1089;12.8461;9.4651;4.9449;10.6796;18.0135;17.0681;9.289;4.4372;6.8117;11.7557;6.7199;22.4519
1;6.5003;12.434;10.6207;5.638;9.8951;20.201;19.3473;10.9537;8.8922;6.2198;11.7111;7.9519;21.3403
1;10.0993;11.601;10.1237;8.1203;10.8925;16.9889;22.1541;13.7645;10.8985;7.2761;12.1476;7.9524;23.6891
1;9.1338;10.8318;9.8021;9.2453;10.0539;16.4992;23.9914;13.7786;11.8894;7.1852;14.0007;7.6271;25.3399
1;10.5832;12.761;9.0593;8.7158;9.0826;17.0099;24.0318;12.1537;12.2493;6.5324;13.2625;7.5188;26.2412
1;11.8966;13.5469;10.0102;9.9731;10.8857;19.4794;25.4436;10.026;12.6381;6.6978;13.6236;7.7796;25.6351
1;10.8654;13.0863;10.0333;13.2278;11.0109;20.474;25.1587;8.278;12.4035;6.7006;16.1133;8.2162;26.4984
1;10.0256;14.0449;9.9843;12.5916;10.9366;20.4847;25.4509;13.7939;12.2132;6.2018;17.9212;8.6504;26.4455
1;9.8966;12.4793;10.9382;12.5585;11.2326;20.8806;24.3377;17.4246;12.3431;5.8398;19.1719;9.3048;27.7724
1;9.6012;11.1185;11.3176;13.0993;11.8974;19.1102;24.4132;19.0081;12.4433;5.8729;19.849;9.4303;25.5593
1;10.2996;10.6907;11.8598;13.2648;11.2288;21.0956;21.3744;20.0319;12.5812;5.509;21.5368;10.3314;24.3015
1;10.0509;11.0133;10.7205;13.6679;11.4047;18.6076;21.5005;18.4575;11.7734;5.8123;22.703;12.3083;24.56
1;7.8449;11.0044;9.4993;13.5722;11.7562;16.4706;21.057;14.9645;10.9195;5.6792;23.6749;13.9931;24.5719
1;6.4565;11.4469;10.1005;13.1484;11.8188;14.413;23.5825;12.2916;10.6359;5.6224;21.4155;16.2774;24.5254
1;6.349;11.0333;9.646;10.8997;12.1999;11.4347;24.083;10.2415;9.644;5.5538;20.7796;19.6901;24.0719
1;5.4467;12.974;8.9385;9.4619;11.7835;10.3043;25.2992;8.4478;8.4527;5.5513;18.7636;20.9448;24.014
1;6.5171;13.6768;7.9967;9.4317;11.5819;9.6511;24.9769;7.9363;8.0459;5.4983;19.0605;22.6311;23.7144
1;7.2436;13.0117;8.2335;7.7994;11.848;8.2837;25.4809;8.3639;7.7358;5.2808;19.2358;22.6029;23.4494
1;7.694;13.6934;7.762;7.3366;11.9422;7.1517;23.8756;7.3645;7.4044;5.9553;18.7915;23.3282;21.0728
1;8.9109;13.5143;7.1125;6.585;12.7961;6.376;20.4314;7.666;6.8598;6.3071;20.3098;23.8184;19.0348
1;9.0548;12.557;6.665;5.8696;11.9922;6.1508;17.477;7.8512;6.1516;5.4315;18.69;24.289;17.9025
1;8.7284;16.393;7.2281;5.8583;10.976;7.4674;15.4719;6.9833;5.8917;4.908;17.9651;24.4488;18.8667
1;8.4559;16.1739;7.6354;8.4296;11.9506;6.3366;14.5196;6.2717;5.4035;5.2532;16.3562;24.5801;18.1694
1;9.2954;15.5715;7.7754;8.544;12.2762;6.3343;14.1494;6.3052;5.1362;6.8343;16.4624;23.9495;13.9577
1;10.0362;13.7077;7.9205;8.3188;13.5212;6.9638;13.1003;5.6643;5.4918;7.6775;16.3968;23.8598;12.0405
1;8.9159;13.7949;8.5312;7.4846;14.2097;8.9759;12.9268;6.9147;5.1721;7.0301;16.1183;22.5057;10.8758
1;9.9829;15.4107;8.5791;7.3311;13.5354;8.9901;12.9302;6.8678;4.8198;7.0643;15.7588;22.151;10.2175
1;9.4356;14.3087;8.2582;6.7374;13.7841;8.2269;11.848;6.4;4.2326;6.8534;15.2555;22.3883;8.3913
1;9.4163;13.0402;7.8054;7.5876;12.9026;7.4758;11.7091;5.96;5.2133;7.1252;14.8823;21.9808;9.3767
1;10.958;12.3725;8.056;6.7751;12.1229;7.5938;10.8017;5.0242;5.0927;6.5588;14.6628;19.5926;10.0196
1;10.9651;13.3701;8.2591;5.3;11.6853;6.8769;10.2933;4.3238;4.4625;7.4538;14.8615;16.9384;10.3941
1;11.544;11.7377;8.5594;5.0771;12.1526;6.8628;10.2388;4.4462;3.9371;8.5083;13.944;16.0049;10.4419
1;11.4667;12.2965;7.893;4.2836;13.1409;7.0029;9.2251;3.7566;4.1093;5.9307;12.4772;16.3167;9.3873
1;10.7165;10.9787;8.9091;5.0393;13.6806;7.6448;11.7187;3.6743;4.1864;6.3191;12.8416;16.8102;8.724
1;11.2833;10.3451;8.9499;5.3811;13.4296;10.8808;13.3816;5.619;3.9932;7.5223;13.2775;17.7409;9.8252
1;10.4695;12.725;9.3604;6.2277;12.1488;13.3467;14.3967;5.5168;5.246;6.7485;12.5342;18.4671;13.9286
1;9.6639;10.357;9.923;7.9752;11.5895;16.9746;14.7463;6.572;6.5849;7.4961;16.2412;20.4615;16.6386
1;7.8028;9.8822;10.2794;6.5976;12.914;19.1659;14.113;6.8352;7.7537;8.3123;16.3776;21.0089;21.1125
1;5.8665;12.5396;11.9693;5.606;13.5464;24.3911;14.2039;6.3093;9.4337;6.6673;18.1904;21.8057;22.2884
1;7.2992;12.5332;13.8815;4.8361;10.6054;22.9192;15.5437;6.373;9.4782;6.5779;18.107;21.4283;24.6519
1;7.8239;12.6575;15.0592;4.3762;9.8819;20.5578;20.6491;5.3322;9.4487;6.1671;17.418;20.4942;25.7649
1;8.1079;14.358;15.8806;6.2308;9.7188;18.6314;21.3732;5.2175;9.8524;6.1327;18.0331;19.5205;25.296
1;10.074;14.637;15.6714;7.8008;12.7512;17.7903;23.2234;5.6394;10.6471;6.344;16.4213;21.2729;25.9676
1;8.5898;15.2854;14.8889;8.2172;12.7249;18.293;24.6053;6.601;11.7021;6.3315;18.4092;22.4663;25.0233
1;8.1192;15.7316;12.8394;7.8154;11.8496;17.7443;24.228;7.6005;11.5194;5.8278;18.1128;22.3084;25.3625
1;7.2912;16.9862;11.6637;7.5644;11.6601;18.7982;24.7787;7.2466;10.4179;5.1572;16.9442;19.805;24.6108
1;8.6019;17.2668;10.1606;8.7727;12.2014;20.2724;25.5064;8.0309;9.5035;5.326;17.2236;18.4276;25.6959
1;9.5896;15.5138;9.9691;7.6131;11.3194;17.935;23.2787;7.9679;9.3693;5.2073;17.046;18.401;24.6125
1;8.2899;11.8394;9.4533;6.7938;13.0614;16.4774;23.9281;7.424;8.1122;5.0906;17.383;19.0666;24.689
1;8.1172;12.0793;8.0502;7.736;13.1906;13.3301;22.9549;7.3685;6.7542;5.6422;18.5054;18.8351;25.9493
1;9.2679;11.6022;8.9803;7.8194;12.3292;11.35;22.2766;6.6741;5.9844;4.7044;16.8996;18.9102;22.3479
1;7.8344;10.8181;8.9175;8.0594;12.9423;11.2054;21.9828;6.7075;4.8045;5.6863;15.0617;17.6076;19.7339
1;7.2181;10.7373;8.3696;8.169;12.483;11.7136;22.4357;6.8819;5.2553;5.4816;17.9793;18.4427;19.6685
1;8.0941;10.9191;8.4861;7.6275;12.9289;12.2054;22.5675;8.0626;5.2773;5.1051;18.2419;17.8912;19.5893
1;9.1192;10.3128;8.1709;7.3317;12.917;10.9642;22.9017;7.5421;4.7935;5.5577;17.506;17.3874;18.8467
1;9.0644;10.1807;8.4106;7.3243;12.9795;9.7889;20.531;7.4335;4.0081;5.937;15.6467;16.1256;19.9924
1;9.1281;9.2149;9.2567;5.5107;14.9443;8.1957;18.7846;6.5688;3.9856;6.1465;14.0005;14.9027;19.734
1;9.2089;10.0211;9.7037;4.4687;13.9848;7.2074;16.4134;7.6847;3.9406;5.8511;15.4148;14.4205;19.4754
1;9.3369;9.5967;9.3586;3.4598;13.8077;6.8322;14.0748;9.997;3.623;5.7255;16.3552;14.7959;20.0067
1;8.7443;7.1069;8.6861;3.6773;13.6261;6.5223;12.0711;9.8804;3.4756;5.4222;16.172;15.129;19.8078
1;9.2209;8.4077;8.4515;3.3163;13.5146;5.7064;10.5093;9.4934;4.0881;5.9422;16.22;15.192;19.8201
1;9.632;11.7281;10.0074;3.9355;14.525;7.1128;12.3398;9.5386;4.3575;6.0532;17.2121;14.6999;19.2283
1;9.3444;11.6422;10.453;3.873;14.5826;6.7273;12.4763;9.8643;4.939;4.9804;18.6696;14.4051;18.8803
1;7.8438;11.3301;9.6104;3.5157;13.5697;7.0397;13.0203;9.3676;4.1187;4.9254;18.5144;12.6368;17.984
1;7.5226;13.3867;10.9327;3.2926;14.2293;7.0225;13.9561;8.2894;3.9431;5.1022;20.3835;12.2807;17.5241
1;7.5392;13.0707;13.4177;4.3002;13.9632;8.1237;15.0048;11.4547;6.683;5.5611;19.5172;12.117;15.7551
1;9.5413;11.2082;15.0947;6.3626;14.4696;9.543;15.1534;13.7144;8.8503;5.3086;20.3392;12.1319;15.6566
1;9.9833;11.4817;15.7419;7.5634;14.7891;10.3767;13.8617;15.2791;9.8178;4.9016;18.3656;12.5053;15.0063
1;8.1914;8.739;15.9033;7.9153;13.982;10.4321;16.1008;15.0054;11.0611;5.2829;18.0303;13.5803;15.3196
1;7.3105;8.2255;16.0691;7.6704;16.9243;9.826;20.3978;15.2953;11.1531;5.3092;20.4947;16.1037;13.9085
1;6.7582;10.8237;15.7411;8.8567;14.9836;10.5071;21.589;13.0922;10.9492;5.6241;20.6866;17.3494;12.8427
1;6.4788;11.3351;14.4465;10.1617;14.8302;10.3881;20.3311;11.2316;10.5336;5.4272;21.8339;15.8883;14.8424
1;6.5522;11.623;15.5612;10.1327;13.3537;10.3575;21.4373;11.8318;11.245;5.7611;22.6633;16.8987;15.8584
1;6.3627;11.9558;15.8856;9.8094;12.649;9.4791;23.683;13.321;11.1353;5.1526;23.727;16.7625;17.0384
1;5.697;11.393;15.4579;10.6293;12.8384;8.4567;26.1854;16.721;9.6819;5.716;24.9522;19.0145;20.2151
1;6.3338;10.9923;15.6167;10.3991;12.709;8.3282;23.6004;18.8951;8.9522;6.7039;24.2946;20.0347;23.3323
1;5.754;11.9145;15.1708;9.4827;13.3322;7.1516;20.3285;19.7047;8.5789;7.0583;24.5991;20.1682;22.5919
1;5.9368;13.2407;14.0358;8.2652;12.9675;6.1087;16.6054;20.301;7.5716;7.0648;23.9304;20.4844;18.9242
1;6.0256;13.204;13.2429;8.2038;13.8393;5.5885;14.2073;17.6724;7.6886;6.5743;23.9062;22.0106;11.6851
1;5.8211;16.4037;12.6881;9.9886;13.6351;4.9594;12.5638;14.1577;7.5752;7.4837;26.4124;19.8267;13.5111
1;5.609;15.9276;12.0442;10.0422;14.4976;4.6469;12.6422;15.2643;6.3051;6.8046;24.716;19.1232;18.955
1;5.0748;17.419;11.4265;9.8014;15.5666;4.1763;11.6538;16.2392;7.1175;6.7294;21.2514;17.4458;16.8324
1;5.734;14.8379;10.7401;9.4896;14.1637;3.9998;10.0664;16.0588;6.4124;6.9555;18.5479;18.8016;15.2674
1;5.9414;16.4679;9.5817;7.2615;13.7607;3.621;9.7398;15.5474;6.7164;7.1624;19.4289;19.2734;14.1816
1;5.3821;14.9553;8.8423;6.3498;12.9897;3.7644;8.9759;16.7883;7.3455;7.8545;17.7086;18.6867;15.1405
1;4.3266;14.6135;7.9106;6.5781;13.1084;3.8801;9.0122;15.7539;7.028;6.7855;16.6997;19.0445;14.5437
1;4.041;12.3161;7.4035;5.9727;11.9641;3.693;8.8646;14.9792;6.1575;6.1859;16.3138;19.4747;14.1951
1;3.2833;11.2369;8.0984;5.8221;11.2169;4.0942;8.9497;15.6891;5.153;7.326;16.0304;19.6189;14.3837
1;3.3217;11.4652;8.7969;6.1596;11.7556;3.6837;9.6998;15.1441;4.4498;6.8544;17.3953;18.627;11.6806
1;3.1876;10.0836;8.7012;5.542;13.439;4.4365;9.3865;16.2123;4.7217;6.3744;17.6411;17.6528;10.819
1;2.9982;9.8991;8.481;4.28;13.2716;4.1658;9.5233;15.1405;4.0096;7.3007;19.7495;18.0636;8.919
1;2.948;9.7984;8.4467;4.715;13.2321;3.7481;8.9421;14.0232;3.5973;7.479;20.4996;16.6131;9.2721
1;3.071;10.6276;9.2627;4.6965;13.5216;3.3255;9.4221;12.7217;3.2627;6.3796;21.3519;17.9404;10.3567
1;3.1229;9.4086;8.9084;4.3567;13.5588;3.1785;9.1345;11.0092;3.1163;6.1022;19.6149;17.7008;9.7033
1;3.154;8.5954;8.6888;3.6516;14.1192;3.159;9.2968;10.2829;2.954;6.9927;22.0297;17.6281;9.4159
1;3.8096;8.7549;7.6718;3.673;13.6465;3.3999;9.4975;9.1447;2.6333;6.4993;21.8123;16.2049;9.2499
1;3.5284;9.6659;8.3804;3.8049;14.3961;5.0197;10.4095;9.8029;3.1582;6.0879;20.9918;15.4975;9.3055
1;2.6434;10.633;10.7364;5.7027;11.7682;6.7115;10.2532;8.4854;3.7825;6.261;20.431;16.9421;8.7065
1;2.905;9.2013;12.8336;7.0142;11.4974;12.3005;9.2789;8.0324;3.5039;5.9142;18.2231;17.9407;8.8734
1;3.826;11.2505;13.5007;10.2618;10.0939;13.5396;9.4234;8.015;3.684;6.0116;17.5242;19.4642;12.0079
1;3.9718;11.0528;13.6101;10.9531;12.8607;14.637;10.8511;7.4569;3.749;5.7328;17.8259;17.5578;15.379
1;3.9069;10.573;13.7262;11.6417;13.1652;15.0048;12.1278;7.5703;3.2642;5.9368;17.1176;17.4945;15.3744
1;3.757;9.8702;14.1505;11.9497;14.2482;13.6054;13.321;7.0634;3.5007;5.6756;17.5597;17.9712;16.9099
1;4.4748;9.054;14.1157;9.7981;14.3422;11.3845;16.5492;6.1167;2.9031;6.1063;21.6313;21.1033;20.4191
1;4.7847;9.1529;14.1628;9.7665;14.5533;11.6027;18.7909;5.1388;3.445;6.1269;24.6246;21.9688;22.4551
1;4.615;9.989;13.084;8.6731;13.04;10.9915;20.2349;5.2422;4.2244;6.2304;26.6841;23.1418;23.946
1;5.9704;12.4872;12.8186;10.0905;13.717;14.1257;21.2031;4.6827;3.7509;6.0654;27.5908;23.7182;23.9954
1;7.6172;11.1692;12.079;11.4095;13.253;17.1564;22.3696;5.8983;3.6971;5.7469;26.694;22.6049;25.4788
1;6.8625;12.2947;12.0088;9.593;12.9496;17.6362;20.5213;6.6583;3.6738;6.0303;23.7951;19.9815;24.0177
1;5.5191;12.9832;12.1951;8.2032;13.1167;16.5893;21.498;6.1843;3.671;5.3591;27.614;19.7532;24.2042
1;5.0026;12.6397;12.019;7.8819;13.2411;15.4701;20.7936;6.5586;3.0481;5.177;28.6372;19.3387;9.9697
1;5.7145;12.7292;11.0559;8.1573;12.8578;13.7581;19.5739;6.068;2.4211;5.9637;28.5793;19.6622;10.5713
1;6.4318;12.5477;10.739;7.8165;13.4134;15.5505;16.5939;6.1236;2.4353;6.2744;28.651;18.9363;13.9469
1;6.2016;12.7427;11.0687;5.8211;12.6402;15.4073;14.3319;6.432;2.6052;5.911;26.4019;18.08;21.3115
1;6.3653;15.1106;11.0195;5.6109;12.3314;13.5683;12.7399;7.2732;2.8849;6.3033;25.7126;16.3776;25.3792
1;6.6958;13.8419;11.0579;5.2884;12.2626;13.7091;10.5605;6.8466;2.5036;5.5975;27.0701;14.4747;23.6637
1;6.1771;13.6273;10.6336;6.1238;12.9449;12.2842;9.1706;7.3548;2.9506;5.2204;25.0047;13.8922;24.7972
