odour stim;12/11/2020 Female1;12/11/2020 Female2;12/11/2020 Male7;12/11/2020 Female8;13/11/2020 Female2;13/11/2020 Male1;13/11/2020 Male5;13/11/2020 Male6;13/11/2020 Female11;11/12/2020 Male2;15/12/2020 Female2;08/02/2021 Male6;08/11/2020 Male4
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
1;6.4845;8.4021;8.9;4.8614;5.1734;6.6736;13.0686;8.734;8.8735;6.1169;9.9056;13.659;9.1683
1;6.405;10.2804;8.5865;4.1471;5.3237;6.8582;13.5397;8.9099;8.2961;5.2137;8.7479;13.7819;10.2497
1;5.8748;9.726;9.3424;4.0592;5.052;6.6771;13.2141;8.2228;7.6083;5.3138;10.6054;15.7065;11.4593
1;6.9765;8.7237;9.7804;4.3401;4.7846;7.5266;15.24;7.443;8.9639;5.0806;11.3762;14.9735;10.9923
1;7.1524;8.3213;10.9574;4.1015;5.054;7.9459;13.9929;7.0206;9.2865;4.9282;10.7051;13.6965;10.1247
1;6.7799;9.2765;9.3306;3.8898;4.8025;7.6478;14.6191;7.2469;9.9645;5.4628;9.146;13.0435;11.025
1;7.7275;9.1715;11.2277;3.6466;4.9628;7.1222;15.0719;7.4739;9.9562;4.5251;8.3293;12.6806;10.3819
1;6.4081;9.7867;11.4611;3.7935;6.0681;7.9151;13.4734;6.3119;9.1859;5.3053;11.1104;11.8175;9.8779
1;7.1053;9.7749;12.3412;4.007;5.6177;7.2476;11.2713;6.7827;8.3085;4.9062;10.4769;12.8613;11.0019
1;6.7207;9.7908;12.78;3.7358;4.9969;8.4141;11.9446;5.9998;7.8654;4.536;10.78;14.6587;10.519
1;7.7575;9.704;12.2816;3.526;4.5563;8.0215;12.5413;6.1144;8.13;4.6303;10.4771;14.742;10.6363
1;8.2143;9.0635;12.2961;3.3464;4.284;8.0396;14.1515;5.687;9.2457;4.5558;11.1786;14.9825;10.3161
1;8.6935;10.0274;12.1634;3.1749;4.5223;6.7485;13.3199;5.7293;10.5852;4.3802;10.3369;15.8518;10.9803
1;7.8541;8.9089;12.2717;3.3712;5.2105;5.6786;14.7894;6.5089;10.6357;4.4845;9.8903;16.8792;10.3792
1;7.1093;8.8432;11.4504;3.0918;4.7227;4.9333;16.8602;6.1138;10.737;4.6584;10.2027;16.2232;12.0046
1;7.6119;9.4041;10.8842;3.6649;4.5653;5.3314;18.3941;6.0618;10.793;4.1449;10.9204;14.9851;10.7096
1;6.8851;9.161;9.9018;3.7574;4.6596;5.9721;20.3648;5.845;10.2861;4.1479;10.7567;13.4785;10.1799
1;7.246;9.2511;9.1204;4.4108;4.3112;6.7212;18.2437;6.1986;11.1329;5.0855;8.8076;12.5125;10.7079
1;7.3939;9.2094;9.3138;4.2379;5.0975;6.0227;15.8392;5.7075;11.7618;5.2088;9.0907;11.9588;11.7631
1;7.1081;10.0062;8.9556;4.1203;4.9994;5.9778;17.2505;5.5591;11.4599;4.9128;7.4888;11.1086;11.2797
1;8.581;8.4594;8.1501;3.9656;5.18;6.2208;17.1598;5.0951;10.4859;4.7361;7.3698;12.36;13.225
1;8.4944;10.1617;8.1028;3.9736;4.6575;5.412;19.9777;4.8841;11.2768;5.1311;6.3942;12.8917;12.4538
1;8.2931;9.6228;8.0301;3.6868;5.4811;6.8571;21.2635;5.115;10.6482;6.8098;8.706;12.964;11.009
1;7.8204;10.3682;8.5763;3.5444;5.698;6.3765;20.5163;6.6417;10.0735;9.4472;8.5671;13.2;12.1182
1;8.3494;10.4468;8.7955;3.8234;4.67;6.8507;18.136;6.5399;9.688;8.9546;8.0337;12.2222;11.1355
1;8.0116;10.3974;9.0601;3.6733;4.2372;6.7154;17.1372;5.7834;10.4863;9.1377;7.2804;11.7008;10.0183
1;7.2645;9.966;8.9674;3.3694;3.7422;7.665;17.1302;5.8548;11.4792;8.4972;6.6419;11.4384;11.515
1;8.0021;10.0306;9.2689;3.4198;3.7588;7.035;17.3143;5.7173;11.0885;8.0304;6.2244;14.0322;12.741
1;8.2622;10.1949;10.5818;3.1135;3.8992;7.6075;16.8299;5.4763;10.7062;8.139;5.3095;13.8212;11.9935
1;8.5813;9.1121;10.2694;3.2092;3.7494;8.6388;18.5734;5.2181;9.2976;9.4279;5.3841;13.1759;14.055
1;7.4688;10.192;10.3399;3.9689;3.6707;9.499;17.3004;5.2555;8.6626;9.5175;4.8912;14.2061;14.8739
1;6.8369;11.0395;9.9517;3.7745;3.471;9.7847;14.7921;4.5513;9.077;10.2626;5.0484;15.1551;13.3803
1;7.9957;10.4958;9.0634;3.5821;3.5679;9.1048;13.2506;4.7149;9.0275;11.7165;4.5921;14.6036;15.8097
1;7.7323;9.8542;8.1233;3.3612;3.5593;8.6688;12.5289;4.6003;9.6024;10.7276;4.8111;13.6901;15.3603
1;7.2611;9.4355;7.993;3.4433;3.4602;7.5607;15.9457;4.5496;9.3384;9.4958;4.4343;16.3583;16.8208
1;7.7318;9.6873;6.8302;3.0139;3.837;8.0726;15.993;4.2608;9.0653;8.5994;4.4007;15.8225;16.8958
1;9.3529;10.5712;6.4925;2.8842;3.7848;7.5781;14.8037;4.3747;8.3174;9.8991;4.2788;14.9611;16.3339
1;8.6735;10.6231;6.6336;2.6828;3.4903;7.2872;14.2023;5.6501;8.0241;9.0242;4.5764;14.3992;14.4442
1;7.4288;9.9523;6.6147;2.9926;3.4353;6.7073;14.2337;6.0783;8.6109;9.0976;5.3007;13.6328;16.899
1;7.8594;9.8923;6.142;3.1093;3.5037;7.0626;15.5964;5.6423;7.6955;7.7458;4.664;12.5045;16.9764
1;8.4396;8.2353;5.5644;3.0883;3.2825;5.5908;15.8882;5.0497;10.2108;9.0278;4.8881;12.7287;17.2005
1;7.572;8.9067;5.9026;2.9809;3.2875;5.4188;18.8504;5.0522;10.4371;8.4787;4.7571;13.2254;16.9
1;7.6259;9.7399;7.2036;2.8585;3.2163;5.2715;18.3768;4.6548;9.6233;7.8837;6.1443;14.5947;18.2356
1;7.4009;9.2651;6.573;2.9073;3.2897;5.6245;18.3228;4.7223;8.5362;8.3591;5.4494;14.2318;17.4503
1;7.1487;10.9432;7.1339;2.8269;3.1587;5.118;21.3903;4.9144;7.9508;7.7378;5.8102;13.0666;15.684
1;6.6643;10.1568;7.3342;2.7119;3.1701;6.4969;19.1603;4.3114;8.4116;7.0442;7.0849;14.4116;15.873
1;6.2223;9.7432;8.5968;2.8892;3.2561;5.8342;16.4253;4.8;7.9485;7.6379;6.4477;15.6576;17.2036
1;5.9367;8.6835;8.6412;2.9818;3.3225;6.6404;16.2226;4.9895;8.2391;7.253;6.2075;16.1893;16.1694
1;4.598;7.8466;9.1202;3.1774;3.2426;6.698;16.7432;5.6639;8.476;8.0514;5.9452;16.4273;16.5548
1;4.8402;6.6298;9.3511;3.2423;3.042;7.1538;18.3087;4.9169;9.104;8.5093;7.1601;18.0671;16.736
1;4.269;5.8828;9.9404;3.1621;3.2579;7.1076;17.9726;4.6729;8.702;8.1234;5.9444;16.7645;18.3067
1;4.5508;5.687;10.3467;3.0551;3.1922;7.6342;18.5181;4.7412;9.3862;7.1242;6.9693;15.79;17.2189
1;4.6958;4.9667;10.5983;2.9364;3.5456;7.4842;18.0794;4.7313;9.2065;7.9734;6.3878;13.6624;17.9212
1;3.9388;4.6399;9.6306;2.8816;3.6174;6.3225;21.0413;4.8009;8.2486;7.0313;7.2402;13.7408;16.2054
1;4.2807;4.3609;9.7073;3.5455;3.9427;6.4698;19.9277;6.2481;7.5393;7.8199;9.0929;12.5006;18.5419
1;5.029;4.2769;8.9265;3.4302;3.7224;5.8591;21.841;5.4812;7.3192;8.5265;9.4193;11.9669;20.0759
1;4.6991;4.3292;10.9067;3.45;3.5167;5.5166;21.8637;5.2092;8.9124;8.8309;10.2308;14.6163;18.838
1;5.6095;4.9258;11.3172;3.5777;3.5697;6.31;22.9256;5.8585;9.6626;8.5078;8.9284;15.5821;18.962
1;5.3038;5.2607;12.0921;3.6309;3.2003;6.3557;21.3247;6.2829;8.5015;8.3438;9.4344;16.0894;17.3013
1;4.987;5.1058;11.0279;4.4226;3.3431;6.2101;21.4901;7.6306;8.0045;9.6807;9.74;16.0535;17.4635
1;5.0707;5.0713;11.1798;4.3601;3.634;6.9374;19.5491;8.9743;7.4159;8.5631;11.7197;15.9705;18.2942
1;5.2288;4.6982;11.5094;3.9754;3.3721;7.3295;17.6716;8.4648;9.0838;7.1931;11.0713;15.8095;19.724
1;5.6066;5.6229;11.0173;3.7125;3.3908;7.3525;17.8847;7.6563;8.2291;7.054;10.4611;16.2681;19.885
1;4.9291;5.297;10.7422;3.5556;3.7114;7.7673;15.3444;6.9162;9.2642;8.6484;9.3833;17.0967;18.6359
1;4.7915;6.2603;11.3124;3.2727;4.155;7.4781;13.6396;8.3021;9.3223;8.3197;10.5938;16.2612;20.0869
1;4.0277;5.5195;10.905;3.566;4.344;6.0574;11.7417;8.204;8.5891;7.3887;10.9759;15.8289;21.0984
1;4.584;5.8456;9.4218;3.4777;4.6759;7.2752;12.7699;8.3141;8.0787;7.0526;10.346;16.2718;17.7595
1;5.035;6.7676;8.4449;4.3254;4.641;7.1746;11.4867;7.7142;8.4263;7.6345;10.6935;15.0558;20.0034
1;5.1339;5.8742;7.5238;4.259;4.6821;5.7248;9.9862;7.0185;8.5863;7.5632;9.4502;15.0097;20.8483
1;4.9591;6.5354;8.7485;3.8486;4.933;5.093;11.2337;7.9412;9.3943;6.549;9.1741;15.6122;20.9524
1;4.5798;5.6928;7.908;3.5734;4.9002;6.1818;12.892;7.4133;8.6054;6.1546;7.9262;16.5367;19.6078
1;4.6901;6.2622;7.6155;4.0058;4.7939;5.9081;15.9651;8.0398;9.7724;5.9725;7.8225;15.0858;19.992
1;5.1722;6.4989;6.9538;4.2434;5.1059;5.8105;15.6965;7.6291;8.9668;6.6295;7.3058;14.7395;18.4036
1;5.1593;6.0079;6.4464;3.8812;4.673;6.3697;14.4622;8.0868;8.4649;8.4388;7.977;13.5406;18.7478
1;4.835;6.5517;6.9642;3.8459;5.2759;6.5519;13.3749;8.1139;8.7047;7.6534;8.222;14.7275;17.7539
1;4.5145;5.5434;7.2915;3.4098;5.891;5.7761;14.5201;7.1383;8.8953;7.0299;7.444;16.0236;19.4116
1;4.7597;5.0175;6.8542;3.7434;5.7384;6.044;14.8999;6.1666;8.265;6.7685;7.5306;17.4513;21.4271
1;5.3314;4.3343;6.923;4.1435;7.0683;6.9034;16.7567;6.4975;7.8512;6.0713;6.2083;14.3137;19.2441
1;4.7369;4.3527;6.5299;3.6299;6.3323;6.6493;16.6533;6.6661;8.624;5.5958;6.2862;12.6839;20.2431
1;4.7116;4.4528;7.392;3.9107;6.0426;7.1506;15.1945;6.4384;8.0281;5.4617;6.9369;12.8289;20.5002
1;4.4459;5.2107;6.8466;3.7277;5.6654;6.5862;13.7728;6.0698;7.6866;5.5636;7.8346;14.2684;18.7978
1;5.1392;4.7389;7.1673;3.8579;5.2164;7.1121;12.6048;5.722;8.1674;5.3816;8.4582;13.754;18.8722
1;5.7119;4.3782;7.7389;3.9952;5.396;6.2369;10.4838;6.3897;7.5533;5.0912;8.4945;14.6544;16.9565
1;4.938;4.8594;7.275;3.662;5.6259;6.0684;11.5466;6.7098;8.5182;5.2036;9.1057;13.0736;19.3506
1;4.217;4.9519;6.9452;3.3505;5.876;5.9735;10.1818;7.676;8.6254;5.5959;7.9966;15.2808;19.6399
1;4.4672;5.4008;7.3382;4.0362;6.425;5.7564;9.1576;6.9337;10.322;7.5816;7.7715;16.2769;20.4604
1;4.9081;5.061;8.6043;4.861;7.126;6.981;11.0389;6.4054;10.9605;7.7277;6.8541;15.0916;22.1926
1;4.9507;4.5976;8.5812;4.9935;6.8877;7.9509;9.9802;5.7049;10.229;8.963;9.8683;13.4575;20.928
1;3.558;4.5073;9.296;4.7938;7.8842;7.9056;12.8865;5.631;10.654;8.56;10.4381;15.2574;17.8914
1;4.2512;4.7841;8.4011;4.5441;7.504;8.2621;16.8512;6.3612;9.5354;9.5484;8.9566;16.5036;18.3705
1;4.7173;5.605;8.666;4.5795;6.8428;8.4119;19.8705;6.8658;8.7823;9.4355;9.3549;18.1126;16.3633
1;5.9349;5.1013;8.1756;5.1176;7.1419;7.8664;21.3137;8.5833;7.873;9.5153;8.9014;16.8249;14.8834
1;6.8526;5.8032;7.3559;5.1732;7.0327;7.0575;19.1184;8.8678;8.4661;9.8599;9.8385;15.0925;13.0887
1;5.3298;5.8218;8.2828;4.6663;6.108;6.7614;16.958;8.4683;9.1454;10.6599;8.6625;15.9029;11.4798
1;5.5535;5.1986;7.3;5.1977;6.7977;6.455;16.2266;9.2292;10.2298;10.4466;8.0492;15.3266;12.0343
1;6.3235;4.8537;7.089;5.7065;7.3211;8.258;15.8661;8.0608;10.6234;12.2727;8.637;16.6593;11.4755
1;6.4174;4.5401;7.5783;6.1245;8.3178;9.4245;16.6065;8.549;10.9513;11.5261;8.1742;15.7731;12.523
1;6.0134;5.3974;9.1072;5.6883;8.3263;8.5417;16.3287;7.8802;11.228;10.3105;7.8027;15.5276;12.1665
1;5.6591;6.012;8.888;6.1173;7.0418;8.231;17.0418;7.1425;11.4836;10.8264;8.7517;16.0249;12.169
1;6.0052;6.2183;8.3794;6.399;6.1636;7.7078;14.9325;7.6485;11.9785;11.3779;8.4041;16.7393;11.8835
1;5.0551;6.1371;7.843;6.4795;6.8846;6.4686;17.2042;7.9398;11.5411;11.92;7.2665;15.7405;10.7183
1;5.2785;6.7118;7.0387;5.944;6.6708;5.4932;15.7552;8.7193;11.4279;12.2419;7.3962;19.0278;10.6609
1;5.3953;7.2674;7.4854;5.3492;6.7168;7.4756;16.4249;9.7266;10.7344;11.1994;7.2822;19.2725;11.6445
1;5.3303;6.7636;7.4637;4.7663;5.8511;6.1998;15.2021;9.2394;10.8992;11.9883;8.3132;20.4751;10.6369
1;6.6343;6.647;6.681;5.8921;5.487;5.6215;13.9392;8.5463;11.5064;11.2973;7.6794;19.3271;12.25
1;5.7388;6.0245;8.2313;5.1399;5.5936;5.8343;12.5904;9.5108;11.5259;12.6837;7.1192;17.7477;11.4944
1;5.3021;6.005;7.6903;4.5947;5.8151;5.6538;12.9637;9.2556;13.0411;13.3805;7.8372;18.5985;12.6545
1;4.6285;6.231;7.3274;4.3606;7.2072;5.636;13.0011;8.1134;11.9961;13.3097;6.693;16.8991;12.0551
1;4.4062;5.4069;6.6307;4.6185;6.4086;4.9826;12.5294;8.5755;11.6281;11.8038;7.0941;16.0263;10.9594
1;5.6104;5.7197;6.2916;5.071;5.5365;5.0645;11.9156;9.0431;13.099;11.9053;8.0294;15.9578;9.5765
1;4.9298;5.4623;5.9329;4.6431;5.1678;4.7739;12.0186;8.3159;11.8317;10.7688;8.7953;15.1246;10.6084
1;4.2819;5.4371;6.8471;4.6773;6.1457;4.9264;11.2203;7.7573;10.9665;13.4345;8.0624;14.3919;11.6585
1;4.6889;4.5768;5.8593;5.124;6.022;4.8028;12.8838;7.2007;11.294;14.3303;7.0268;13.9179;10.9779
1;4.458;4.7784;6.5211;4.8207;6.7499;5.1802;12.9918;8.1705;12.7004;13.9573;6.9435;15.0849;11.6099
1;4.2777;5.278;6.8376;5.4537;6.627;5.4287;12.5328;7.7557;11.6723;12.6488;6.9209;16.1085;12.8692
1;4.2452;4.4254;7.6418;5.4972;6.2924;4.9606;11.1952;7.7752;12.2529;11.5912;7.1039;18.75;12.3199
1;4.858;4.4964;6.911;6.0914;6.1852;5.0303;9.7568;8.6537;13.5645;12.0727;7.797;18.0427;12.019
1;4.5098;4.592;6.9142;5.7364;6.2892;4.6887;9.727;8.9987;12.8333;11.0107;7.4433;16.7821;10.6163
1;3.6017;4.7301;8.7254;5.3121;6.0729;5.8413;13.69;8.321;14.2585;10.8283;6.774;19.4063;10.0379
1;3.9861;5.7104;9.2905;4.6025;6.7528;6.6364;16.6627;8.3223;15.6171;11.8687;6.883;18.9713;10.6318
1;4.8216;6.9887;10.3752;4.7439;6.5319;6.7162;15.0459;8.1483;18.4071;11.5957;6.429;17.6523;10.1443
1;4.6072;7.4154;10.5214;5.0968;5.8453;7.2351;16.3479;7.7634;16.2871;12.1254;6.3118;16.3564;11.2382
1;5.3001;7.0026;9.1085;5.5378;5.7901;6.7279;13.4976;7.2151;18.0946;14.9072;7.3917;15.0499;12.3303
1;4.4432;8.0558;8.4989;5.6412;5.2797;8.7257;12.1715;7.0695;16.6259;14.2711;6.8205;14.9605;11.3646
1;5.3133;7.1139;8.5053;5.0843;6.3261;7.2997;10.8187;7.824;14.6903;12.4447;8.1686;15.8926;10.5834
1;5.5023;7.2586;8.5226;6.4207;7.3793;7.5725;10.6255;8.2483;14.5594;11.396;7.7416;14.3609;10.9195
1;6.2285;7.0834;8.0522;5.6753;6.3892;6.7799;12.0726;8.4128;14.0297;11.2087;8.8634;16.5594;9.7307
1;5.7079;6.9772;7.7741;5.1171;5.7677;5.8091;10.896;8.7837;12.6246;11.5041;9.1936;14.8656;9.7843
1;4.7888;7.0609;7.629;5.2428;5.1292;5.3364;11.5935;8.4468;11.1801;12.4077;7.3117;13.7967;8.9441
1;4.9467;7.0614;7.2042;5.6004;5.0986;5.5576;11.2415;8.4424;12.756;10.843;7.9528;12.4755;8.6113
1;4.8749;7.9574;7.2423;5.2515;4.999;6.8738;9.9507;7.6642;12.2681;10.2677;8.0198;14.6229;8.3609
1;4.8579;7.2054;6.7071;5.1174;4.2636;5.959;11.4777;6.7459;11.0667;11.8855;8.2291;14.4492;7.6624
1;4.9623;6.0628;6.1677;4.959;4.1872;6.1398;11.981;7.4889;10.1118;12.2802;9.66;13.3342;7.1074
1;4.6466;5.4333;5.9232;4.347;4.0971;5.3939;10.536;7.1501;8.8904;12.9412;10.6851;13.0667;8.0716
1;5.1648;4.6429;5.1784;5.1053;3.8995;7.0147;10.4713;6.2247;9.2299;11.729;11.6684;12.4534;8.9133
1;4.8755;4.6607;5.4474;5.2193;4.0647;6.5563;11.5635;6.1614;8.9999;11.7135;11.4339;12.0818;8.922
1;5.2953;4.8574;5.4318;4.9298;3.6533;5.9723;13.0906;6.9131;8.5469;9.941;10.8682;14.3052;8.7762
1;5.1933;6.0714;5.3429;4.435;4.0048;5.7574;12.0899;6.5725;8.5616;10.2789;11.6849;14.2159;7.8576
1;4.6837;5.5529;6.506;4.6768;3.6425;6.5016;10.975;6.2435;8.6697;10.8272;11.8909;14.2866;8.5866
1;5.3042;4.6473;6.23;4.3598;3.6613;6.4289;11.3694;7.4058;8.2751;9.2856;11.3426;13.0432;8.5921
1;5.7934;4.7671;5.9422;4.1541;3.5224;5.8989;10.6019;6.5176;9.5861;10.5964;12.4395;15.8139;7.9418
1;5.4584;4.1923;5.6261;3.8776;3.5277;4.9288;10.7584;7.4536;9.2264;9.6642;11.282;19.3686;8.7169
1;5.9437;4.7303;5.4053;3.7024;3.4839;5.3988;13.55;6.5038;8.2341;10.8439;11.3206;18.9643;9.0815
1;5.5103;4.6227;5.901;3.9814;3.495;5.4545;13.5553;6.4793;9.1835;11.0148;10.4053;20.1735;10.0943
1;5.0964;4.9556;5.2197;4.5843;3.5136;5.533;15.0651;7.536;8.4865;9.9751;9.461;18.6892;9.4764
1;4.7454;5.0548;5.1892;4.0603;3.5045;4.9601;17.1206;6.9803;8.1351;11.435;10.2349;16.8557;8.6392
1;4.7668;5.1337;6.0295;3.9737;3.3671;4.7786;17.8376;6.7067;8.6335;11.9627;8.9838;17.2685;9.8259
1;4.906;5.7146;5.4664;4.7437;3.3575;5.7379;17.5475;7.6597;8.2589;11.011;9.9267;15.4846;10.4654
1;5.3493;6.8996;4.6586;4.5126;3.3557;5.761;17.0602;7.1444;8.6842;11.6492;10.6167;14.1288;10.1723
1;4.5461;7.0794;5.1453;4.9013;3.2209;5.3493;15.8381;6.8548;8.0696;11.8016;10.4547;16.5291;10.9189
1;3.9668;6.1428;5.9206;5.1934;3.675;5.6242;17.1265;7.5528;9.388;11.4171;9.6123;15.6011;10.3104
1;4.5599;5.1851;6.1081;5.4332;3.5653;6.7694;14.937;7.1898;11.2388;11.3337;9.5694;15.185;9.3759
1;6.4765;5.7065;6.1382;5.5673;3.4212;7.5632;14.4247;8.4986;10.2721;10.7786;9.9448;14.68;10.7806
1;7.523;6.1584;6.8666;5.8775;3.454;7.7624;16.0754;7.8157;11.7098;12.002;9.7564;14.9534;10.0907
1;7.0343;7.7702;7.9402;5.4417;3.4052;6.8939;14.3754;7.3389;9.9976;12.3704;10.7738;16.5846;10.0474
1;7.7861;6.9973;7.5656;4.8977;3.9188;7.4535;14.1046;7.7859;9.6069;11.5019;10.7604;16.1033;10.44
1;9.9696;6.311;6.7573;4.9608;3.4488;7.1486;14.6268;7.715;8.5742;11.5889;11.2369;15.3911;9.8884
1;10.8065;6.6891;7.8147;5.6285;3.5341;6.4606;14.9168;7.3836;9.1232;11.574;12.0036;14.07;9.6298
1;11.0669;6.2155;7.5241;5.6383;3.8717;7.1616;19.1794;7.9696;8.5502;10.9518;12.8604;14.7383;10.767
1;9.8066;6.21;7.0836;6.2696;4.4746;6.911;21.9724;7.6219;8.6639;10.9113;10.6934;16.3386;11.155
1;7.693;6.5888;6.9748;6.6993;5.0915;7.135;22.8942;8.0631;9.4109;11.7624;10.3989;17.1923;10.9981
1;7.4195;8.3233;6.7659;6.8438;6.1771;6.5294;21.9572;7.3819;8.8169;12.1636;9.978;16.675;11.4388
1;6.5883;7.8633;6.3363;7.7696;6.3808;6.3956;20.9536;8.5773;9.1876;13.8734;11.1981;14.8551;15.0373
1;7.5883;7.8946;6.1694;7.2377;6.3351;6.151;19.207;7.956;8.7883;13.9969;10.2496;15.1944;13.704
1;6.7349;8.1551;6.126;7.2555;6.4192;5.3159;18.0505;7.3162;8.4641;12.414;9.6494;15.0914;15.0585
1;7.0358;7.2504;5.0405;7.7833;5.5228;4.7693;16.5418;6.9704;7.8158;13.0576;9.8697;14.6059;15.2478
1;6.6717;8.9784;5.2375;8.7192;6.5843;5.5054;17.2113;6.5296;7.1016;10.9321;8.8135;15.9935;14.5583
1;5.2946;8.4472;5.0941;9.3443;5.651;5.1001;20.1893;7.3225;6.9156;10.0635;8.8705;15.7804;12.3823
1;5.2519;8.5076;5.9528;8.7935;5.6608;6.1378;20.1119;7.2153;6.195;10.3014;9.186;16.3352;12.2662
1;4.906;8.6219;6.0103;9.2227;5.6655;6.4716;17.7189;6.7179;7.2153;10.1476;9.8889;17.3423;13.4525
1;5.12;8.9346;5.3994;9.1687;6.3718;6.062;16.4707;6.6474;6.9382;8.9789;7.9987;18.6942;13.0394
1;5.7325;8.5654;5.1243;8.5305;6.5208;6.6126;16.2264;6.1458;7.3933;10.6369;9.6091;17.443;12.1338
1;5.9842;8.214;4.892;8.1859;5.2123;8.1111;15.3426;6.6743;7.2507;9.7864;10.0735;16.5049;10.458
1;5.7983;7.6852;5.8155;9.0437;5.8936;8.9622;16.805;6.4565;7.9928;9.0501;11.3899;18.948;11.7204
1;6.2817;7.1039;5.6346;8.0965;6.0577;9.2191;15.2894;7.3987;7.4094;9.5792;10.5298;17.0134;12.3561
1;5.5015;8.2274;5.5524;8.9241;6.9139;10.0319;14.7303;7.9837;6.7378;9.3412;9.3716;16.568;11.9268
1;5.2857;7.8219;6.1352;8.8801;7.5241;10.6682;15.3887;7.1564;7.9906;8.9677;9.2051;18.4071;13.4396
1;4.6773;8.5372;6.0249;7.8643;7.7884;9.7728;16.4246;6.7843;7.539;8.1401;8.015;20.8704;13.1399
1;5.7308;8.7105;5.563;8.6894;6.5606;8.2691;16.6772;6.481;8.6901;9.9637;7.8179;20.1096;13.4149
1;5.1731;8.0352;4.7211;7.5083;5.9695;7.4937;15.5929;6.8518;7.8613;9.863;6.6357;18.7376;12.1112
1;4.8869;9.4643;4.9731;7.8855;5.243;6.1535;15.6668;6.5712;7.4811;10.543;6.8101;17.2786;12.4003
1;4.7858;8.1328;5.4024;7.9601;5.4258;6.4099;14.1061;7.0365;7.1027;9.9693;7.1668;20.2526;14.0764
1;6.0421;8.7039;4.8436;7.5053;6.648;6.0597;12.6318;7.9053;7.2242;9.0347;8.8429;18.7143;12.2055
1;7.567;8.4429;5.9884;8.2349;5.9846;5.3017;12.4536;8.0776;7.2154;9.3108;8.5833;20.686;11.4279
1;7.6501;8.4209;6.4723;8.2836;6.9923;4.62;11.1028;6.8907;8.3866;8.4688;8.5005;18.9484;12.8095
1;7.7601;8.5347;7.1814;7.3434;7.9603;6.3675;10.7289;7.754;8.1657;8.036;9.9062;17.8364;12.9686
1;8.1314;7.5921;7.7558;8.4771;7.0415;6.191;10.9759;9.0125;8.5901;9.0442;10.8834;18.9818;13.981
1;8.8664;8.1227;8.3095;8.5543;6.1978;5.7665;9.7006;8.7868;10.2776;9.1723;10.0077;19.2604;12.6242
1;8.5864;8.6765;8.3786;9.1839;6.0921;5.178;10.9721;8.1005;9.2163;7.6862;9.8958;18.6757;11.1849
1;7.3159;8.2805;8.6785;8.8607;5.7467;4.666;9.7637;7.4263;8.6558;7.199;12.6752;17.0296;10.3387
1;5.842;7.9459;8.1548;8.4884;6.6668;4.3613;10.8735;7.7258;9.1309;8.7773;11.7016;18.4387;12.1772
1;6.2836;8.9816;8.1731;9.5371;6.1687;5.0078;9.5006;8.064;9.5012;8.2039;12.0711;16.7583;10.8015
1;6.8715;9.2807;9.0158;10.2047;5.7651;4.725;11.0547;8.3218;10.8789;8.1864;10.0839;15.385;11.164
1;6.4576;9.0031;8.7651;9.5217;7.3458;3.9964;11.0972;8.7737;9.9733;6.8298;11.96;16.158;10.3172
1;6.2121;9.5129;7.5174;8.8819;7.3344;3.8897;12.4167;8.2802;11.2697;6.8769;10.0103;18.2697;10.3916
1;5.9905;8.3251;7.3377;8.421;7.5342;4.0753;10.7544;7.8809;10.3303;6.0903;9.6878;16.5753;10.2023
1;7.0789;8.0888;6.8817;7.571;7.3285;4.0229;9.8521;6.9425;11.7143;6.0942;8.0808;16.0319;10.26
1;5.6845;8.1274;6.0226;8.3963;6.778;4.573;8.6537;6.3876;10.332;5.658;7.5962;14.6032;12.2571
1;6.0793;8.4245;5.602;9.2069;6.2748;4.2594;9.72;6.14;10.4654;5.5269;8.8033;13.7161;12.9458
1;7.2817;8.6279;5.153;8.5202;7.3388;4.3897;8.8317;5.5541;10.4246;5.7142;8.0029;13.0153;14.5415
1;6.9323;8.2085;6.0561;9.2096;7.6888;4.2896;9.5473;5.4525;10.3889;5.3374;7.6181;14.3936;13.2417
1;7.561;9.1351;6.404;8.5309;6.9898;5.3789;9.3439;5.1427;10.5884;4.9399;6.611;17.4862;13.9356
1;6.3125;9.3407;6.7773;8.4005;7.6336;4.4619;8.4087;6.2488;11.7677;4.9384;6.4569;17.6398;13.2336
1;6.0983;9.7155;7.3102;9.586;6.7993;3.9389;11.2393;5.158;11.2615;4.7604;6.4966;16.412;13.6134
1;7.1594;9.666;6.505;9.8985;5.8006;4.3674;13.2237;5.3645;11.1111;4.8578;6.9293;14.5981;13.5312
1;6.7063;9.7343;7.3236;9.2935;5.3199;4.453;13.1106;4.5499;10.4381;4.9684;7.7043;15.9473;14.2628
1;6.9165;10.0221;7.5492;8.739;5.6605;4.599;14.0867;5.2982;10.0163;4.4632;8.5407;16.4614;15.0823
0;5.5551;9.8269;9.5836;8.9319;6.2716;5.2633;13.4135;4.4874;10.5162;4.6512;9.5659;15.7563;14.8782
0;5.539;9.829;9.6259;9.2273;6.7875;5.4796;13.909;4.535;9.7562;4.8599;10.1457;15.2444;13.4073
0;6.8579;9.8327;10.0409;8.9869;7.3279;5.5007;14.1545;4.5221;8.5624;5.5434;9.2807;17.7325;14.2501
