odour stim;07/12/2020 Female11;09/12/2020 Male5;09/12/2020 Male9;11/12/2020 Female5;11/12/2020 Male9;14/12/2020 Male4;14/12/2020 Male6;14/12/2020 Male8;15/12/2020 Female4;15/12/2020 Male5;08/02/2021 Female3;09/02/2021 Female3;10/02/2021 Female2
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
1;32.0709;20.1261;19.8394;14.2881;14.3882;28.5946;13.901;18.6969;32.6621;12.2857;20.8459;16.852;4.2873
1;32.2734;22.7774;22.6245;13.2403;16.3404;28.0369;14.3318;18.3868;30.351;11.5147;20.7757;15.5683;4.6472
1;30.8664;23.5515;24.6474;12.3627;14.7712;27.3724;13.8801;17.666;28.1989;11.6126;21.7106;16.737;4.1398
1;32.8954;23.3898;24.7482;13.3092;14.9913;26.6258;12.8748;18.0633;29.1905;12.7708;21.5459;17.6621;3.8892
1;28.505;22.4178;23.18;14.6079;16.0279;27.5934;14.924;19.7767;26.6784;14.2643;21.5836;18.0442;4.0731
1;25.4713;22.57;24.2639;13.0401;15.5889;29.4782;14.5408;18.2154;23.8748;12.4317;21.3381;16.4094;4.5742
1;23.0836;21.0322;23.5865;12.9487;13.8554;29.6692;13.9041;17.9849;22.3243;13.356;21.2829;18.6253;5.126
1;21.097;17.5605;23.2529;13.3964;16.24;29.9757;13.5577;18.6663;25.0592;12.4742;23.1553;19.9358;4.5631
1;20.6156;16.7931;24.1732;15.6483;13.9777;28.6045;13.2845;16.8195;24.2273;11.7789;21.5291;21.3345;4.8641
1;18.7784;14.3403;23.7473;16.4291;14.1853;28.5848;14.1518;18.6713;27.1962;14.1083;20.3828;23.1909;4.1803
1;18.3188;13.87;26.5485;15.3875;15.7121;30.7779;13.3083;16.756;29.6498;16.6841;22.6737;21.1095;4.7471
1;17.483;12.9565;24.2491;15.5146;16.2807;29;12.5249;18.2374;28.1224;18.1649;19.7434;20.7907;4.4949
1;17.4696;12.4045;25.4387;13.9687;14.8533;28.3208;13.4159;18.9592;27.0902;19.4465;18.9488;21.378;4.5519
1;17.3126;13.0954;23.1562;13.9879;16.669;29.5418;12.9113;18.2553;27.3663;18.3684;19.1412;22.9145;5.3275
1;17.2924;11.9165;24.2145;13.0152;17.2821;27.4915;13.6499;17.9948;26.6979;19.5683;17.5046;21.6979;5.0994
1;16.364;11.5927;23.7984;13.6855;15.7451;28.7329;14.4219;18.7372;24.6122;19.4625;15.9972;21.8744;5.0397
1;16.8181;10.4242;25.1087;16.083;15.238;29.6142;15.3666;19.7893;23.8346;17.4003;17.2795;22.2606;4.9379
1;16.8452;9.6671;27.3008;19.2499;12.5976;27.643;17.8507;19.6889;24.7413;20.3442;17.8714;22.8013;5.2059
1;16.1871;11.0234;26.7146;21.5319;13.2704;28.6773;18.3076;24.6314;27.5061;17.9178;18.7642;20.1806;4.1974
1;16.1165;9.9127;23.5686;21.3379;13.2427;29.5573;17.0991;27.8925;29.9478;17.3418;18.2084;21.6862;4.7379
1;15.8662;11.5495;21.8264;20.9255;14.998;28.2645;17.0537;27.6565;29.1016;16.4901;18.8267;21.2009;4.0617
1;15.5314;11.0404;18.4216;22.211;16.7692;25.2016;15.7873;27.4141;28.3965;18.8873;19.704;22.8464;4.3278
1;17.0217;11.4721;21.521;22.3739;16.1287;25.0978;17.6692;26.2995;29.0453;21.5839;18.9903;23.0529;3.9727
1;18.6122;12.6083;21.4304;22.179;16.463;29.6191;20.3642;28.0815;25.387;22.5296;18.9487;23.784;4.1173
1;20.6672;13.0496;22.505;24.6213;20.201;28.5352;18.8082;27.5298;24.7787;20.5287;22.3086;24.1614;4.0259
1;19.5727;15.5308;20.3442;23.6141;18.8707;29.2185;21.5175;29.1066;23.9709;20.4184;21.9222;22.406;4.0205
1;18.1816;16.1754;18.1343;20.4693;20.2712;28.384;19.9427;28.7936;23.3388;17.9007;22.1507;20.7784;4.3179
1;18.1337;17.3691;17.2175;19.7917;18.9393;25.2206;21.5574;31.1605;23.205;16.3592;22.9516;21.4133;3.9919
1;17.6145;16.8028;15.7845;18.1112;18.5892;21.7841;19.3971;32.2199;27.7022;14.5544;24.542;22.7324;4.4532
1;16.5355;16.1462;17.6663;16.3436;17.0832;23.7219;16.9407;28.4153;29.0785;14.1043;21.8118;21.003;4.0177
1;16.8731;17.9523;16.4741;14.771;18.1065;24.2375;16.2214;25.024;26.0467;12.72;23.8485;21.0804;4.467
1;22.6098;17.1621;17.4151;13.0123;18.3663;22.351;14.573;24.2972;28.0651;13.5867;23.9599;23.6415;3.9675
1;20.5751;16.3186;18.1696;12.4077;17.0902;20.2022;15.0082;24.6051;24.8048;14.5345;21.0979;20.7543;4.2467
1;19.4461;17.2571;16.6507;12.934;18.3144;18.5898;16.3383;25.7497;24.9569;14.1195;21.2393;22.9365;3.7763
1;17.5692;16.9972;15.9289;14.8573;19.4729;20.7251;17.6044;25.6999;22.8285;13.0114;21.0493;22.3743;4.1297
1;17.3096;17.4768;16.7891;16.7538;18.9748;21.1178;18.5969;25.5971;27.5456;12.1112;20.2146;22.9088;4.0462
1;16.8504;17.7142;17.4572;15.1594;17.6756;19.4234;17.3643;24.4348;25.2348;11.2909;20.8417;22.8803;4.2327
1;15.6977;18.2484;17.5107;16.3227;18.0783;22.1785;16.1429;25.1908;22.2084;10.8304;19.2282;21.983;4.746
1;15.8537;17.4912;15.5798;17.8814;18.4403;19.9876;18.7795;22.0968;20.3202;10.323;16.3747;21.2395;4.6337
1;14.8993;15.5378;14.8468;18.1184;20.3095;18.2203;20.6915;19.8868;18.0091;12.3973;16.8545;22.4407;4.6694
1;14.61;18.4866;14.2695;16.7755;20.6318;20.7282;19.7184;19.9634;18.0805;12.1688;16.5416;24.5142;4.3355
1;15.7698;17.5683;13.8324;17.3587;17.8747;18.7464;21.16;18.6429;24.2198;12.6846;18.0856;25.6952;4.8007
1;14.4088;20.088;15.0822;17.3901;19.7839;17.4134;21.3954;18.6847;26.0873;15.5032;19.2547;23.4287;4.2307
1;14.5052;18.5846;13.8003;17.894;16.3981;16.2159;21.1648;20.8394;23.5425;16.1377;18.7235;20.7634;4.6694
1;14.4649;18.1757;13.779;15.9103;16.07;17.2369;22.1633;21.288;23.8209;15.3334;19.1802;21.6746;4.665
1;14.4218;17.6675;14.0354;14.1866;15.5916;18.1336;23.3746;18.3793;21.3218;15.8054;20.4188;22.0024;5.2078
1;15.0414;16.9767;14.8362;12.9146;16.4657;16.208;22.8258;16.6925;19.1528;15.2874;17.8532;25.9535;5.0136
1;14.5103;20.9023;15.9025;14.9029;14.8715;15.1057;23.9904;15.0481;21.543;13.6769;18.6411;23.7892;4.8536
1;14.239;20.9796;15.2019;15.6606;16.7072;14.1431;21.5431;13.9287;20.7947;12.7708;16.6958;22.4134;4.9351
1;14.4251;20.6898;19.1826;18.6608;16.085;16.3804;22.8908;13.1454;25.6992;15.5454;18.1871;20.9611;4.7154
1;14.3312;21.1693;18.9476;18.1726;18.5185;17.0964;22.1588;12.9119;25.2208;16.6764;18.6027;19.6335;5.0959
1;16.5766;21.8112;16.2726;16.2172;20.7645;16.5914;20.0682;13.4538;25.4511;18.4486;20.0189;20.0843;4.4233
1;16.3477;22.0089;19.163;16.5095;19.9808;15.7522;21.7131;14.9351;26.6979;17.1465;18.7542;17.651;5.0959
1;15.3135;18.6669;19.0849;22.0342;18.3099;16.3466;20.2973;15.7654;24.7299;14.0048;18.5113;17.9417;4.1276
1;17.0546;18.1957;21.0652;23.8948;18.5494;17.0233;19.4266;13.9077;27.9961;13.2701;19.7201;17.6626;4.1469
1;21.0802;20.246;19.3643;22.5986;21.7075;17.8997;17.3575;13.921;29.5604;12.1327;19.7864;17.9588;4.0154
1;23.3722;21.0138;18.5096;25.3099;18.2132;18.8544;19.7248;15.2843;28.4149;11.3486;19.203;16.6853;4.2228
1;21.3239;19.6688;19.1958;24.4382;22.7955;17.9974;18.7254;14.7135;27.6584;10.9931;20.0228;16.9301;4.0855
1;20.8727;17.8239;16.6023;23.3133;23.7099;17.5741;18.8532;14.0497;29.7307;10.5638;20.8606;15.9791;4.0582
1;23.6343;18.9619;16.1992;24.2656;25.4789;19.3266;18.8272;16.6077;31.2667;10.9316;20.7732;15.3012;4.619
1;22.45;19.7187;15.1286;22.9024;25.5182;23.2325;18.0375;18.2708;30.1792;11.1451;19.3165;14.0282;4.1831
1;20.005;20.8948;15.9452;19.0071;24.2204;23.8327;16.3883;16.9551;29.7456;10.7383;18.6217;12.7933;4.5916
1;18.8601;20.5065;16.9893;19.2616;24.2672;23.4623;15.0486;15.4797;31.4386;11.5085;16.9596;11.3926;4.1499
1;17.135;23.4358;15.6151;19.3614;20.4319;24.0312;13.4426;16.6043;31.5982;11.5489;18.9782;11.9985;4.3169
1;16.9352;22.4787;15.2739;17.1397;22.1414;26.1392;12.9019;15.6341;36.345;11.2274;21.6347;12.6672;4.0062
1;16.3425;20.4188;13.5421;17.8718;18.5134;23.8949;12.2484;14.2205;34.9482;10.5836;20.9473;11.687;3.971
1;15.4574;22.9265;16.8267;16.7653;20.148;20.625;13.1359;14.7291;33.4502;11.7973;19.0921;12.4821;4.3474
1;15.5384;21.6768;15.7124;19.0986;17.9199;20.2133;14.2715;14.0038;31.6915;11.0541;19.9036;12.2732;3.9764
1;14.6396;20.4782;14.7136;18.9641;17.6565;20.3278;12.9916;14.7804;31.1917;12.6952;20.888;16.215;4.3282
1;14.5218;18.8084;13.7841;18.7079;18.1424;22.7655;14.8009;17.7832;31.0951;16.3929;19.4195;16.0059;4.0818
1;14.5833;16.0646;13.339;19.3275;16.3216;22.0997;16.2418;17.0724;36.5081;15.6256;18.7886;14.4214;4.4648
1;14.3914;18.8818;13.1618;20.062;16.3237;20.5687;15.3269;18.6124;34.4224;14.0717;16.6729;13.0869;4.237
1;13.9708;18.5441;11.803;21.7717;17.7134;22.732;18.2111;16.7507;32.1729;15.0968;16.8239;11.5657;4.6128
1;13.2832;16.192;12.3314;21.8959;16.6779;23.1302;17.0929;16.9231;34.0177;17.5843;17.0558;10.4595;4.0868
1;13.6273;20.5985;11.552;20.8186;16.1895;20.7631;18.7746;15.6076;30.9171;20.3044;18.8096;10.2034;5.0496
1;13.5094;19.7234;14.5543;22.263;16.3036;21.8236;18.089;14.693;30.7166;18.7835;18.5359;10.647;4.7804
1;12.9944;17.2794;14.7449;19.6092;15.9087;21.1557;16.5656;15.6669;30.1119;17.5148;17.086;10.7892;4.8654
1;13.5098;16.2472;16.4306;19.0605;18.6337;23.2052;15.3478;14.9078;28.8416;16.8723;16.8263;11.3355;5.0009
1;13.6796;15.8291;17.2715;16.8367;16.6429;21.1666;13.9268;15.8837;28.7399;16.8776;18.7326;10.768;4.3494
1;13.2749;16.7662;19.0938;16.4462;19.2762;20.6247;13.5143;15.8192;27.9992;14.8726;20.4959;9.8678;5.1021
1;13.8328;18.8388;17.6997;15.7857;18.6294;22.0538;16.1239;15.5909;26.6142;16.1147;19.7614;8.97;4.627
1;13.8253;17.4096;20.0457;16.9619;17.7013;20.6777;14.729;16.7161;26.4749;17.3372;19.2932;9.1382;5.8975
1;13.9405;17.8805;19.4363;18.8926;18.2649;20.7841;16.4661;15.7055;30.6823;20.7524;16.9872;9.1888;5.1511
1;14.1384;19.2938;20.7886;18.7797;17.7253;20.2136;16.7059;17.5689;27.5978;19.4896;15.4504;8.8131;5.2706
1;14.0029;18.4483;22.8742;21.1062;20.9585;18.364;16.3577;17.9568;24.7376;19.5068;19.2213;9.4159;4.8515
1;13.7734;17.8452;22.1145;19.3383;21.7604;17.004;17.1413;18.3169;24.4155;21.6361;17.8675;12.3142;5.0688
1;14.1042;17.096;23.9412;18.7737;19.4891;15.4868;18.2062;18.4411;27.3605;24.7789;15.9757;15.3389;5.2299
1;14.0445;15.8212;21.1709;18.9855;15.3389;14.5992;18.7835;15.8576;25.3444;22.2581;15.9046;17.7557;5.0587
1;13.9273;13.7911;23.923;17.0623;16.3738;14.9926;17.486;14.6962;24.0898;18.3977;16.8723;16.4942;5.3616
1;13.3151;11.9149;22.5576;15.1553;13.0351;14.2285;16.4018;14.7964;25.8307;16.5986;16.76;16.4945;4.6442
1;14.5781;11.9448;22.069;14.645;16.8208;13.5111;15.913;15.3999;26.3006;16.6938;18.0053;14.5575;5.0078
1;13.5803;13.6108;23.2325;15.7324;14.9966;12.8091;15.0953;14.0074;33.5907;16.9069;20.502;12.2347;4.2731
1;14.3723;14.3053;26.3582;17.5192;18.1427;14.0112;15.1314;13.0904;30.1675;16.807;20.8713;13.235;4.4556
1;14.2489;13.6236;23.641;15.9765;17.889;14.7461;14.5768;12.0276;32.6455;17.5646;21.155;12.5726;4.417
1;14.3188;12.2653;21.1018;15.9548;16.4962;13.8491;14.0985;11.3883;30.5387;16.306;22.1127;12.1248;4.2562
1;14.035;13.4168;22.8617;16.7717;15.132;12.9066;14.8214;11.2766;32.076;14.5224;20.609;12.4808;4.2582
1;13.697;11.9435;20.9106;18.8596;16.5647;12.5889;14.4289;11.8082;34.9008;13.6356;19.5611;11.5169;4.3174
1;13.787;11.5227;23.1648;19.6669;17.3746;12.0031;15.7921;10.8781;32.4954;12.5782;19.3011;11.6267;4.5632
1;13.8031;11.8405;22.5073;21.4041;17.692;12.8857;18.3318;10.4651;30.8406;11.5279;19.7597;10.9612;4.3585
1;13.963;11.6163;23.2643;22.3202;15.9204;12.6555;19.6623;10.9798;33.9998;10.9308;18.5708;11.157;4.4572
1;14.0181;11.7015;22.3534;22.9349;15.0599;11.7632;20.8486;13.2669;30.9963;10.1787;18.2349;10.2739;4.4541
1;13.4093;10.2207;21.0296;23.3666;15.6967;11.446;18.4309;12.875;29.8384;10.7995;17.7401;10.8393;4.4432
1;13.6218;11.9975;21.4118;24.88;17.6716;12.5689;18.9691;13.5164;29.4417;11.7811;17.3637;11.8913;4.1984
1;13.6135;10.7709;21.8972;26.5859;17.2463;14.7772;18.3869;15.8259;28.2447;12.3047;16.566;12.748;4.4897
1;14.0874;10.2143;26.0602;27.661;14.3459;14.6586;18.8533;16.5721;28.2629;10.9987;17.7211;13.3415;4.2796
1;13.4073;9.5548;25.4836;27.0936;17.0497;13.7513;20.3658;16.6449;28.1848;10.8284;16.8832;12.5319;4.0469
1;13.4458;9.4291;24.877;25.8899;13.8302;12.5936;17.8292;17.4059;26.7977;10.2609;17.6523;12.86;4.2289
1;13.3468;12.5653;24.1914;24.0655;16.8003;13.6782;17.0678;16.8587;24.4635;10.1515;16.8096;12.8071;4.2024
1;13.3681;12.5951;26.9591;25.9607;14.4449;12.9046;17.3395;15.2899;21.4103;13.1448;16.7211;12.1378;4.7573
1;13.1508;15.1487;27.2629;21.4166;15.508;12.1356;17.6438;16.8374;22.8162;12.3885;16.6856;11.1629;4.0972
1;13.373;14.9696;25.5453;23.1834;14.4426;14.2118;16.882;18.1095;25.9107;11.5849;15.445;12.1631;4.6221
1;13.8949;16.1327;24.7132;22.5063;15.9439;14.2121;15.9412;15.998;25.4313;12.05;15.9718;13.4951;4.049
1;13.2771;16.917;23.6331;23.6717;14.7504;14.5578;15.076;14.9317;23.9889;11.9794;14.7323;13.1976;5.3491
1;13.1079;16.7389;20.5928;20.9897;15.0202;16.3466;14.1241;15.1411;25.8462;12.1875;17.8406;12.4363;4.7142
1;13.0339;19.1346;18.5225;22.1956;14.1831;15.4601;16.3489;14.9608;23.6111;13.4053;18.7297;12.5637;4.9513
1;13.1804;18.1605;17.7906;24.427;15.7415;14.0353;16.2568;14.3568;24.4065;16.0662;18.7819;12.6081;4.8944
1;12.9265;19.4375;17.5487;24.3565;14.9558;14.4612;14.4023;13.9181;20.9759;16.5995;18.4065;13.0921;5.1379
1;13.5073;20.4603;19.3748;22.752;12.4924;16.5962;17.0317;14.0031;21.3748;19.2309;18.4948;15.0104;5.9919
1;12.6375;18.2419;20.7663;19.6505;13.088;16.2398;15.4011;15.9117;23.3331;20.8687;18.7767;17.224;6.0764
1;12.966;20.1866;19.5472;19.0888;14.6129;17.0454;17.1208;14.0799;25.3076;19.1176;20.3769;16.5237;6.0367
1;12.5807;19.4636;17.3444;21.8184;16.8123;17.2734;17.3097;13.2557;30.4645;19.9149;18.3157;14.8069;5.0361
1;13.4063;20.2335;17.6895;23.1241;15.4914;15.6388;15.9428;13.8642;31.2612;18.8418;19.018;13.3531;5.406
1;13.1199;19.0625;17.5988;23.4177;15.7183;17.8069;14.6441;15.5139;27.7122;16.1635;19.3933;11.6022;4.7016
1;13.4041;18.1625;16.9623;21.7605;17.8387;18.1106;14.8164;15.0543;28.0546;14.517;20.4896;10.5089;4.9461
1;13.2881;20.781;15.6798;19.3748;23.2236;20.1129;15.2921;14.9509;34.3944;15.0101;19.2552;9.5967;4.4203
1;13.0654;18.4467;18.7237;17.1951;22.2008;18.7774;16.6664;15.2773;32.7867;14.9719;21.1007;9.9652;4.3231
1;13.2069;20.9492;18.5117;15.9618;23.0221;16.649;19.1767;15.9654;34.635;16.1126;21.0313;12.0563;4.4276
1;14.9826;20.3992;17.9506;15.9059;24.2578;15.7863;17.0851;15.0357;32.5893;14.7164;21.4683;11.4903;4.4194
1;14.1373;22.0606;16.1066;16.5907;22.5989;14.0793;15.627;16.383;32.5233;13.2255;21.6496;10.4918;4.6267
1;14.1492;24.1618;15.4451;16.8173;21.8048;14.2458;17.9889;15.8816;32.1493;13.042;21.4039;9.9228;4.2951
1;13.6409;24.6078;16.7217;19.1247;19.1869;13.6831;17.1198;16.8477;30.5258;11.9995;19.8007;8.7015;4.6667
1;13.866;25.26;15.7321;18.022;19.3116;13.2196;18.2841;16.6896;33.2271;10.6378;20.9588;8.2536;4.152
1;13.8894;24.4308;15.2037;19.1958;19.4804;13.0339;17.9877;18.7235;28.4338;13.2893;21.0659;7.9101;4.7382
1;13.8989;26.2896;15.4518;17.1887;21.9853;12.0298;16.0436;18.8146;28.4543;12.8752;19.9735;7.4225;4.3312
1;13.5761;28.3906;19.0242;18.1407;20.8614;11.6858;15.3516;16.8812;30.9333;12.4466;22.7406;8.524;4.6099
1;13.9483;25.2724;18.2379;15.6187;20.1223;12.8257;15.6935;17.292;27.0298;11.5944;21.2133;10.6307;4.7976
1;13.5738;26.0636;18.3435;14.6233;20.1726;15.2804;17.2574;15.4414;27.2526;11.0475;19.0817;9.9042;5.5786
1;14.1344;23.7744;16.0623;14.8854;23.4331;14.449;15.9896;15.5516;28.8675;11.791;19.3474;11.8203;5.3381
1;15.1365;21.9827;16.1029;15.2955;20.8547;13.7792;15.6398;14.8747;26.8201;13.6209;17.129;10.9234;5.0889
1;16.2714;23.4716;16.0289;15.4385;23.4385;16.0648;15.7683;15.0719;25.8147;12.9732;16.0078;10.0938;5.0242
1;15.6881;23.0566;15.7002;14.7462;20.9903;14.3123;17.0742;14.2778;24.1242;14.2504;18.7592;9.3196;4.5263
1;15.3996;22.2593;16.526;16.428;21.5631;15.5227;16.1586;14.3841;21.0922;14.6489;18.0118;11.6602;5.2743
1;15.1036;25.5641;15.2062;14.9839;20.4915;18.3504;14.8425;16.7882;23.0348;15.9276;19.2909;11.3841;4.7066
1;14.2251;24.6124;14.8388;13.8085;21.7605;18.0979;17.2254;16.6664;22.1589;14.3103;20.0629;13.0055;5.9887
1;14.1086;25.6468;14.7547;15.727;19.4456;17.9692;20.2032;16.7028;20.4927;15.0547;18.5749;12.5871;5.5738
1;16.3194;25.0481;18.6627;15.5005;16.1215;16.1145;19.2923;18.6668;21.002;15.049;19.8473;13.0962;5.4789
1;21.3013;25.9;17.7581;16.0873;17.1875;19.7158;16.1573;18.6118;19.4188;15.5965;22.6119;15.8419;5.0711
1;21.1356;27.0965;17.5794;15.5672;19.9827;21.6033;15.5656;16.4488;24.4979;16.4835;21.1157;17.472;5.2118
1;19.3087;26.1846;15.9597;18.5751;23.0862;21.6644;17.2625;15.8178;23.2953;16.159;20.5302;16.8941;6.0881
1;17.7641;23.887;17.1359;18.6492;22.9288;21.2929;16.5476;18.0344;23.502;16.7078;21.9205;13.6275;5.4729
1;17.9002;22.8817;16.1384;18.321;24.7763;18.8112;15.3774;19.9502;25.4857;16.2448;21.7752;14.3563;5.5672
1;18.4398;19.4457;13.8099;17.9581;23.6401;19.0433;15.0737;18.6753;31.2984;14.5979;22.184;14.325;4.9551
1;20.3626;16.53;17.0191;17.4293;24.5056;19.2539;16.9298;17.964;28.0377;14.666;21.5503;12.969;5.2928
1;18.6478;17.4277;15.8336;16.8566;20.4593;17.9507;15.3647;16.4237;24.162;13.4896;19.6436;14.2279;4.4127
1;20.4142;16.7751;14.8738;17.3713;26.4878;18.8972;14.68;15.5123;23.5817;15.1591;19.3626;13.1631;5.1878
1;19.0696;15.802;18.0209;15.7287;22.8991;22.0866;13.6061;16.7073;22.8456;13.6142;17.6616;13.1503;4.6696
1;17.8218;15.7746;17.2369;16.9098;21.9634;22.1488;15.5664;18.6373;25.9132;12.6053;16.669;13.2917;4.6292
1;19.7287;16.5704;15.7038;18.4593;20.7517;21.0873;15.1306;17.9878;29.259;13.1413;16.8306;12.5837;4.4343
1;18.7095;16.0014;16.2163;17.1758;24.3962;19.1217;14.8635;17.6422;27.2356;12.0925;17.0327;13.8494;4.6268
1;17.4137;17.1682;17.5682;15.5294;22.2962;18.2901;13.418;17.1749;28.1578;12.5387;16.5636;12.6503;4.3416
1;17.0198;15.4594;15.2998;15.2665;24.3058;17.1431;14.8392;17.1117;28.9813;13.8801;15.3381;11.4067;4.4231
1;21.8213;14.1831;15.0947;15.9606;25.4153;18.8258;14.4437;17.0868;28.56;16.1778;13.8255;11.7564;4.3596
1;20.7821;12.5393;13.5248;14.3967;23.2395;17.361;14.6547;17.4732;27.0818;15.0761;12.9944;10.6897;4.5256
1;23.0363;11.7664;13.4027;14.9147;22.0018;17.7498;13.5143;16.2008;28.1555;15.2797;12.5343;11.9357;4.7427
1;27.1849;11.6144;12.9945;17.2647;22.5694;16.5579;13.0923;16.7142;25.4143;14.2195;14.7656;11.3603;4.5973
1;24.8154;13.6342;12.8593;15.6073;20.7346;15.7957;13.7113;17.7764;25.273;14.7676;14.5246;11.4386;6.2661
1;28.6448;13.7579;16.4035;16.3027;18.337;18.0297;13.1691;17.0858;24.6119;16.6245;13.6658;13.3963;5.6273
1;25.9449;16.1927;13.9294;14.1138;20.2894;16.4716;13.0099;17.939;24.5593;16.547;15.9086;12.5703;5.5797
1;25.9444;16.5089;15.8123;14.367;18.754;18.5721;12.5416;17.3435;21.948;15.3523;15.6622;11.1073;5.175
1;25.5288;14.5028;13.7378;14.9656;20.3323;17.9477;12.0875;16.8156;19.7998;15.7123;15.1617;11.7815;5.3519
1;24.0439;17.1201;13.9037;17.3628;16.935;20.3139;12.9349;16.7688;20.316;14.0425;13.9113;10.4752;5.1501
1;23.9919;15.4264;12.6011;19.3556;20.0999;21.666;12.4735;16.4919;22.4826;16.2656;13.7841;11.7355;5.897
1;26.4344;14.3962;12.5286;20.909;20.2824;20.6592;11.3964;17.1934;21.8874;17.4951;14.1533;13.0226;5.6527
1;24.1463;15.583;13.7752;20.9514;20.0295;21.3729;13.435;19.4153;19.8346;16.8314;12.7084;11.7993;5.9131
1;24.5979;15.8336;13.8215;19.9701;20.6046;19.9672;14.3293;19.627;22.43;19.6491;11.9822;12.16;5.7249
1;26.3402;15.432;14.7286;18.1526;21.6973;17.3208;14.0952;21.4397;20.1759;18.4388;15.0122;10.9152;5.5993
1;25.503;16.4199;12.9567;16.35;18.4722;16.3329;12.98;22.3446;22.6221;18.4982;14.4273;11.3972;5.9664
1;28.2687;16.5199;12.819;17.6821;20.8498;19.9522;12.4382;24.2726;23.6213;20.917;13.1965;11.7697;5.392
1;35.61;17.3827;14.5743;17.0635;18.468;19.9975;14.4629;23.6194;25.7402;21.4097;14.0351;11.9826;5.5022
1;38.9048;16.8375;14.6477;19.9036;22.2077;21.8087;17.5128;24.3368;28.6439;22.5242;13.2015;14.7463;5.7218
1;33.4712;18.0534;14.7112;21.2006;22.0508;22.5435;16.079;25.3836;25.4317;24.6372;14.305;15.5695;5.7526
1;28.9495;20.9688;16.725;21.9736;22.0274;21.7453;14.8553;25.0888;27.9383;27.9805;15.6139;14.0755;5.422
1;25.6339;21.5425;17.6193;21.5017;21.9739;21.1513;17.311;24.1868;30.2396;23.0936;14.278;13.3276;5.4793
1;23.2818;19.4096;17.6749;21.0908;23.2481;22.6831;17.6619;23.5682;29.0075;20.8694;12.7218;12.6538;6.363
1;24.2543;19.7822;17.9419;24.7806;26.2892;22.7817;18.8134;21.243;28.4326;23.898;12.5805;12.5944;5.8141
1;24.0555;17.3806;16.4407;24.1907;24.2061;20.4447;16.5967;22.7855;34.7801;24.1691;11.6546;12.9396;6.0911
1;25.7284;14.8098;16.6332;25.8302;23.7265;21.5764;15.0085;20.4511;34.5771;23.0519;11.2115;13.125;5.1343
1;24.441;15.1431;15.7855;25.2922;22.0483;20.1563;14.1199;21.2012;31.8681;26.8105;10.7762;12.2672;5.5085
1;21.2242;14.5388;19.7584;24.2206;21.427;20.0862;14.8983;22.5072;32.8788;28.4547;13.1494;13.8052;5.6639
1;19.9635;14.7198;20.2938;23.2665;18.7921;20.1986;13.3304;23.6572;31.727;26.067;12.0434;12.5267;5.8721
1;19.47;14.7742;20.2892;23.5791;20.829;19.8771;13.2783;21.2162;29.7201;22.3596;12.2343;11.204;5.0229
1;18.4955;13.5743;18.458;22.4992;19.8992;18.6566;12.6304;20.1451;31.7392;23.1038;11.3762;10.9675;5.0739
1;18.0502;13.202;16.4979;21.5537;22.7641;17.2224;14.5884;17.749;28.935;22.0778;10.2903;10.7826;6.2834
1;16.5831;12.8565;19.877;21.3815;19.3145;18.0253;19.2159;19.1272;31.131;24.2538;10.7061;12.5862;5.709
1;16.9325;12.9277;18.6878;22.8171;18.6759;18.142;18.1909;18.939;27.7575;22.4363;10.8399;12.9567;5.3275
1;16.5969;12.4474;18.2824;23.3328;20.7847;19.0717;19.6733;17.9458;31.6444;23.8686;10.4089;12.2114;4.9741
1;15.9291;11.8411;18.474;24.8608;20.2767;17.7053;19.2218;17.9612;31.9869;22.5917;12.1879;10.9247;5.3809
1;15.6959;12.732;19.9189;29.3812;16.6177;16.7863;17.6115;16.5462;30.1416;25.5883;12.9141;9.8248;5.0193
1;16.0464;12.5682;19.8252;27.172;15.9203;18.8074;16.5518;16.1723;30.4743;24.7106;13.1302;10.5245;5.4003
1;15.1549;11.3712;19.6021;23.5442;18.0939;19.4806;16.5871;16.4998;26.6439;23.2179;13.5921;11.99;5.439
1;15.2412;10.9618;20.0924;24.4954;20.0528;21.328;17.0225;16.8742;23.7613;25.4468;15.4711;13.2486;5.595
1;14.8593;12.5428;20.0402;26.1651;16.2612;21.6005;18.2068;17.1341;25.0546;22.4037;14.2089;11.955;5.1137
0;15.0896;11.2558;19.8983;27.5104;15.5918;20.6387;18.9408;18.4308;25.1874;18.6165;14.2078;10.991;5.0483
0;15.1098;12.5664;20.0466;27.2231;14.5924;20.2008;18.8832;18.7532;28.3173;17.4311;14.1097;12.6557;6.2545
0;15.2972;13.0224;19.2322;29.4105;17.202;21.6977;17.5772;19.6063;28.294;14.928;12.8208;11.7606;6.0213
0;14.7558;11.6959;14.0474;30.4257;17.4354;23.7127;19.2599;19.5735;26.5004;14.3526;12.8968;14.1292;6.1069
0;14.9339;11.1997;11.9881;26.7545;18.4316;22.3824;19.9919;17.8972;25.2799;13.0713;11.5724;13.7929;5.6152
0;14.7427;10.5243;15.107;29.0179;17.374;21.3074;17.9886;16.7169;27.8337;12.835;11.3013;15.0592;7.304
0;14.7815;13.1774;12.8446;28.0111;16.8616;22.0307;18.2474;16.9252;25.7117;12.749;12.5836;15.2422;7.0958
