odour stim;30/09/2020 Female3;30/09/2020 Male8;30/10/2020 Female2;30/10/2020 Male9;02/11/2020 Female2;02/11/2020 Male9;02/11/2020 Female11;03/11/2020 Male2;03/11/2020 Male8;04/11/2020 Female2;04/11/2020 Female8;04/11/2020 Female9;25/02/2021 Female9
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
1;7.8886;10.491;1.3396;9.682;5.9899;8.9201;12.0213;6.2397;5.7662;3.3675;8.3299;8.7884;13.5404
1;7.6503;9.9957;1.3567;9.7506;6.7691;9.1484;11.5689;6.4435;5.6207;3.1968;7.5239;9.1736;13.6262
1;7.1531;10.3128;1.2596;9.8426;6.4117;8.5351;10.7649;6.2637;5.1779;3.0197;7.0156;8.4308;13.2389
1;7.0426;10.6582;1.2357;9.9339;6.5126;8.3619;10.7472;6.0118;5.2376;2.9954;6.7855;8.416;13.2364
1;6.5714;9.9666;1.4737;9.9219;6.6011;8.4885;10.3674;6.1874;5.4741;2.9601;6.2971;8.3534;12.3315
1;7.3758;10.7659;1.4687;9.399;7.0132;8.4722;9.7811;6.2231;5.4145;2.7209;5.8368;8.179;11.8279
1;9.7452;10.5172;1.4509;8.8432;6.8553;8.6421;9.7688;6.1869;5.3214;3.262;5.4679;8.1087;11.4837
1;11.5744;10.0946;1.399;8.5799;6.7653;8.0782;9.6994;5.9781;5.2174;3.43;5.3374;7.7713;10.7663
1;13.1256;8.9328;1.4558;7.9329;7.0251;8.0157;9.2391;5.8063;5.0836;3.0616;5.1222;7.6109;9.7329
1;13.9618;8.6178;1.1462;7.9496;6.7052;7.7949;8.4191;5.6333;5.1768;3.2148;5.486;7.7562;8.955
1;14.5791;8.4472;1.5203;7.1126;6.957;7.6132;8.278;5.4359;5.3655;2.8652;6.5697;7.097;8.6252
1;14.5629;10.1271;1.6049;7.1793;6.676;8.0411;7.5283;5.2342;5.2157;2.8434;7.254;6.9405;8.3883
1;14.0874;13.3326;1.2854;6.8429;6.8096;8.0396;6.8425;4.986;5.1175;3.0501;8.6141;6.347;8.7567
1;15.8492;15.1607;1.5832;6.6007;6.6175;8.2452;5.9625;5.0527;5.3694;3.4544;8.0707;6.7444;8.2707
1;15.5807;14.9095;1.4968;5.8742;6.6204;8.1328;5.2223;4.7061;5.1145;3.7243;8.3899;7.1891;7.904
1;15.3251;14.6466;1.5617;5.9989;6.121;8.2055;5.3563;4.7674;5.2566;3.6476;8.0072;7.3202;7.8556
1;14.8;14.1152;1.342;6.2803;6.0157;8.3853;5.2165;4.3904;5.5041;3.5888;8.1399;7.5284;7.1715
1;14.533;12.3905;1.4806;6.2096;5.8032;7.694;4.8692;4.4764;5.3628;3.9336;8.3313;7.884;7.1065
1;13.4834;12.2134;1.5115;6.499;5.7859;8.0128;4.7979;4.4633;5.3192;3.9079;8.5272;8.1873;7.3456
1;13.0325;11.8976;1.6238;6.1386;6.1882;7.7405;4.6128;4.4713;5.0803;4.2831;8.6271;8.2315;6.9516
1;12.9304;11.6744;1.4302;6.8787;5.8161;7.7304;4.2021;4.7753;5.0699;4.6173;8.5226;8.1865;7.3176
1;12.3457;12.1949;1.6137;6.8598;5.8047;8.0827;4.256;4.7715;5.1708;4.5354;8.5791;8.3417;6.6177
1;11.7512;11.2752;1.3727;6.8033;5.5028;7.881;4.6989;5.0235;5.8643;4.2448;8.7558;8.2136;6.4661
1;11.0953;11.0103;2.1348;6.7546;6.2951;7.8949;4.4863;5.6497;6.4567;4.2399;8.7419;7.8906;6.151
1;10.4579;10.995;2.6328;7.222;6.1068;7.6044;4.3705;5.6461;7.0266;4.268;8.1727;7.86;6.5019
1;9.7138;10.7925;2.889;7.493;6.0232;7.9606;3.876;5.7649;7.4026;4.1032;6.5891;7.9209;6.2597
1;9.2272;10.7159;3.2744;7.2029;6.3127;7.7286;4.1253;5.8773;7.9449;5.0141;6.1833;7.3527;6.1084
1;8.7924;10.4993;3.0082;6.8819;6.63;7.8814;4.3089;5.1986;8.051;5.6336;5.201;7.4724;5.7252
1;8.1465;10.5546;3.418;6.5864;6.8667;7.6716;4.5437;5.4211;7.7448;5.2143;5.13;7.7302;5.8877
1;8.2409;10.2305;3.6447;7.0659;6.5105;7.768;5.0161;5.5635;7.7485;5.2053;4.8758;7.4397;6.0829
1;7.8927;10.6575;3.7616;7.0771;6.6436;7.4328;5.7235;5.361;7.6708;4.7521;4.7557;7.9662;6.556
1;7.4089;10.1758;3.749;7.0093;6.536;7.5981;6.6901;5.7289;8.0709;4.4437;4.9487;7.478;6.2796
1;7.1569;10.2501;3.9269;6.8672;6.2542;7.9054;8.0531;5.3663;8.2485;4.7197;5.0991;7.5993;6.5996
1;7.3326;10.4307;3.5992;6.8674;5.9215;8.0342;9.3873;5.4625;7.6702;4.6169;4.958;7.5882;6.4866
1;9.9191;10.4506;4.1221;6.8138;5.8322;7.9341;10.0125;5.0603;7.381;4.3067;5.1786;7.142;5.9922
1;11.3508;10.4316;4.2883;6.3846;5.6616;8.3195;10.2173;5.364;7.2592;4.4647;5.0174;7.4629;5.8215
1;11.6948;10.3545;4.2278;6.4512;5.5887;8.1841;9.7842;5.2372;7.1827;4.2101;5.2271;7.3767;5.1101
1;12.606;9.6549;4.374;5.5595;5.5101;8.3721;9.3942;5.3029;7.1741;4.4156;5.199;7.1456;5.1194
1;12.9574;9.7933;4.2196;5.1903;5.3952;8.3451;8.8801;4.9402;6.845;4.5391;5.7115;6.956;4.8064
1;12.7873;9.5239;4.6986;4.4701;5.5918;7.9606;8.4702;4.987;6.8133;4.8636;5.7802;6.6705;4.8248
1;11.9511;9.0149;4.3509;3.9101;5.4977;8.2213;7.3328;5.0972;6.761;5.4884;5.9845;6.569;4.8153
1;11.5499;8.1026;4.3333;3.3711;5.2655;8.4754;7.1504;5.3171;6.349;5.4826;6.0014;6.3309;4.5292
1;10.9981;8.1011;4.3971;3.3922;5.0064;8.5712;7.4973;5.1129;6.1325;5.553;5.5689;5.869;4.6276
1;10.3424;7.7402;4.2894;3.0188;4.7349;8.493;8.0748;5.122;5.888;5.8601;5.475;5.8191;4.4769
1;9.6401;7.8695;4.616;2.8369;4.9153;8.8267;8.0156;5.0824;5.489;5.8943;5.0702;5.8395;4.6021
1;8.8829;8.1572;4.3022;2.7225;4.9019;8.1429;8.3853;5.3756;5.3712;6.2344;4.7089;5.6395;4.3175
1;8.6654;7.7043;4.5223;2.5018;4.936;8.0228;8.8032;5.4469;5.0276;6.5587;4.0683;5.4336;3.9419
1;7.8723;7.7471;4.5119;2.4338;5.2341;7.9926;9.3403;5.1958;4.7939;6.5021;4.0013;5.5547;4.2521
1;7.2812;7.022;4.8534;2.2082;5.4447;8.3577;9.3155;5.6613;5.0033;6.614;4.1828;5.3131;4.2152
1;7.1909;7.3153;4.3156;2.0804;5.4934;8.0713;8.9247;5.2986;4.8498;5.9675;3.6166;5.3239;3.85
1;6.9927;7.9839;3.9168;2.371;5.4494;7.7472;8.1601;5.1514;5.1901;5.5041;3.2658;5.4449;4.4145
1;6.3985;7.5513;3.725;2.1393;5.8547;7.8218;7.3447;4.8183;4.9505;4.7584;3.0888;4.803;4.1647
1;6.1287;7.5924;3.5244;2.1651;5.6524;7.5468;7.1768;4.779;4.9242;4.2815;3.2417;5.045;4.2798
1;6.133;7.6112;3.6675;2.3431;5.3217;7.7022;6.9006;4.4378;4.7203;3.8974;3.3686;4.5759;4.308
1;5.9208;7.7565;3.3869;2.2631;5.4218;7.2719;6.7489;4.6235;5.0294;3.6255;3.74;5.0795;4.2056
1;5.2759;8.1393;3.3152;2.4973;6.0472;7.5239;6.5016;4.6088;4.9268;3.2761;3.6417;5.0175;4.3617
1;6.1761;7.6222;3.2977;2.8914;6.3841;7.6701;6.2219;4.3436;4.6791;3.1964;5.6772;4.9833;4.3666
1;5.6202;7.7981;3.0172;3.7498;6.5821;7.5672;5.6753;4.5665;4.833;3.303;6.1931;4.8849;5.1055
1;5.7328;7.9601;3.3015;3.8174;6.0634;7.1001;5.3035;4.4793;4.9611;3.0698;6.5558;4.7262;5.6957
1;5.8056;6.5163;3.1416;3.7648;6.2452;7.421;5.3838;4.7933;4.7424;2.9817;6.4131;4.924;6.0298
1;5.2503;6.0392;3.7121;4.5349;6.0103;7.6578;5.7661;5.1278;5.0297;2.9739;6.4412;4.4252;7.6012
1;5.6782;6.3977;3.1767;5.4937;5.9202;7.3821;5.9036;5.0223;5.0347;2.9153;7.264;4.3485;10.1267
1;5.0946;6.7695;3.6288;5.9716;5.9985;7.7544;5.3689;5.0609;4.9386;2.9927;8.4543;4.6734;11.5892
1;5.4043;7.5826;3.2225;6.7782;6.2302;7.5463;5.7139;4.9536;5.0516;2.7759;9.1945;5.1656;11.9089
1;5.2432;7.5432;3.1708;7.0095;5.4937;8.2471;5.9275;4.8264;5.1907;2.9336;9.1817;5.026;12.2823
1;5.1735;7.5489;3.4919;7.1355;5.403;8.1841;6.4178;4.779;5.4598;2.8;8.8053;5.0131;12.6452
1;5.1282;7.9698;3.2355;6.9956;5.6349;8.1136;6.9872;4.5591;5.443;2.7599;8.8101;5.02;12.1047
1;5.2983;8.1835;3.3785;7.0562;5.4497;8.1757;7.2868;4.9939;5.4151;2.7411;8.6478;5.2054;11.4226
1;5.0222;8.151;3.2355;6.2961;5.4636;8.4568;7.3157;4.8369;5.3818;2.8853;8.2185;5.1242;10.7264
1;5.0487;8.548;3.1562;6.5802;5.8061;7.9667;7.7339;4.6296;5.4512;2.9944;8.5972;5.7767;10.1658
1;4.8264;8.5189;2.9232;6.3518;6.2056;7.9646;8.2598;4.6804;5.44;2.9096;7.9907;6.8127;9.8424
1;5.7385;8.4763;2.6956;6.4305;6.4771;8.3406;7.6229;4.7712;5.5724;2.7783;7.2877;7.6202;9.5189
1;5.5061;8.9871;2.9303;6.2713;6.7568;7.997;7.2815;4.9282;5.4968;2.6576;7.3555;7.9545;9.2287
1;5.0793;9.0516;2.8375;6.4917;6.5295;8.1829;7.065;4.6703;5.3313;2.8542;6.9139;7.5907;8.9959
1;5.0336;8.9156;2.65;6.6166;6.371;8.1612;7.4807;4.7193;5.5575;3.1441;6.5015;7.6926;9.0185
1;4.8115;8.6526;2.5057;5.851;6.7213;8.5744;7.242;4.6526;5.6069;3.4965;7.3213;7.5843;9.1667
1;5.1113;9.1362;2.3496;5.3785;6.8425;8.2277;7.7445;4.7155;5.6911;3.293;8.1132;7.4352;8.7561
1;4.7438;9.8715;2.4787;5.6923;6.8143;8.5428;8.2334;4.5302;5.6899;2.8178;8.5705;8.2095;8.5058
1;4.8401;9.56;2.4901;4.924;6.5997;8.4562;8.5006;4.6685;5.8372;3.0043;8.4114;8.1288;8.4644
1;4.4259;9.7952;2.5607;4.9516;6.2217;7.8942;8.8746;4.879;5.6093;2.7539;8.4338;8.6661;8.8385
1;4.5273;8.8125;2.7517;4.7275;6.2045;7.737;7.6939;4.6812;5.7392;2.9491;8.2545;8.8905;8.3233
1;4.8186;8.5134;2.6305;5.3296;5.7753;7.8556;6.5419;4.6915;5.8108;3.4382;7.3128;8.9339;8.2645
1;4.8634;8.2275;2.5046;5.6782;5.6643;7.8386;5.5008;4.9724;5.4384;3.4533;6.754;9.0895;8.2112
1;5.0271;7.7598;2.3594;5.4261;5.5891;7.6718;5.3206;4.809;5.4326;3.5445;7.0531;8.3901;8.6045
1;4.9454;7.9779;2.6454;5.722;5.3746;7.6212;4.3919;4.4816;5.4342;3.7897;6.4118;7.9192;8.6793
1;4.8692;7.7304;2.5324;5.6656;5.594;7.5228;4.6691;4.3874;5.2052;3.8249;6.2861;7.515;8.265
1;4.8344;8.1401;2.7309;5.4374;5.4372;7.3081;4.5136;4.1941;5.1041;3.5495;5.6146;7.2469;8.0197
1;4.761;8.0707;2.3749;5.9793;5.7091;8.0886;6.3715;4.6422;4.8661;3.2922;6.8285;7.3687;8.1417
1;5.1804;7.5041;2.2313;5.1663;6.4106;8.0386;7.9711;4.5782;5.0454;3.158;7.5555;6.6862;8.2399
1;4.7129;6.7711;2.2254;4.5255;6.8847;7.7355;9.787;4.8136;5.032;3.2078;7.7985;6.7323;8.6102
1;4.6266;6.3893;2.49;3.961;6.896;7.4375;11.9921;5.1566;4.9598;2.9374;7.646;6.8644;9.0912
1;4.8345;6.0485;2.495;3.2666;6.868;7.1639;13.1131;5.236;5.0047;3.0961;7.9932;6.1753;9.3356
1;5.1485;6.78;2.3816;3.2008;6.6457;7.187;12.5448;5.4634;4.7887;4.2449;8.281;6.1403;9.3272
1;6.1196;6.4956;2.4887;2.9195;6.4207;7.3748;11.7037;5.8008;5.3836;5.6744;8.3345;5.9502;8.8989
1;7.262;6.2581;2.434;2.5791;6.5648;7.8407;10.8823;5.5727;5.2478;6.19;7.9828;5.9141;8.6124
1;7.4463;5.5887;2.7035;2.7636;6.7824;7.519;9.7755;5.3895;5.3874;6.2968;7.6898;5.872;7.8764
1;9.5336;5.6575;2.8358;2.6736;6.6411;7.445;10.4052;5.3602;5.3178;6.1136;8.2606;6.1853;7.4666
1;10.1353;4.8375;2.7872;2.4803;6.3355;7.7357;9.7302;5.2666;5.1484;6.2932;8.3879;6.3908;7.2071
1;10.5706;5.3729;2.8686;2.3079;6.3236;7.4102;9.1884;5.0186;4.8842;6.5599;8.046;6.2828;7.2299
1;11.2887;5.2003;2.3888;2.3482;5.974;7.5505;8.6655;5.1632;4.6102;6.2762;7.1127;6.2433;6.9396
1;12.1502;5.2639;2.3662;2.1334;5.8714;7.3141;8.3606;5.145;4.7308;5.9724;6.8763;6.4381;6.4023
1;12.8487;5.2639;2.267;2.1309;5.66;7.2391;7.4975;5.0888;4.7376;5.963;6.2037;6.3664;5.8601
1;12.67;5.444;2.2572;2.0902;5.1378;7.2485;7.3254;5.3339;4.5606;5.3255;5.5345;6.8101;5.8024
1;12.3882;5.2302;2.2326;2.0183;5.1391;7.2888;7.1869;5.2321;4.7009;5.4225;5.2236;6.3673;5.2047
1;11.3438;5.0057;2.304;2.1903;4.7449;6.9919;6.2599;4.8674;5.0031;6.1799;4.7866;6.0371;5.1178
1;10.6716;4.9665;2.3631;2.4178;4.4858;6.8198;6.3211;5.1588;4.9623;5.8933;4.3611;5.4841;5.3415
1;10.1846;4.7388;2.1688;2.176;3.8836;6.8454;6.301;4.8237;4.6657;5.3591;3.8924;5.6724;4.9082
1;9.9828;4.6598;2.1566;2.1114;4.0424;6.4632;6.379;4.6913;4.7984;4.9073;3.6783;5.5245;4.8725
1;9.6663;4.4853;2.4807;2.3357;3.6527;7.0335;6.3582;4.5608;4.8321;4.4084;3.964;5.1886;4.4664
1;8.7635;4.8729;1.839;1.8576;3.3974;7.1132;6.7458;4.3775;4.4671;4.3288;3.6613;5.1894;4.3173
1;8.7817;4.4267;2.0846;1.8864;3.3262;7.0557;7.1577;4.2705;4.4754;4.4854;3.4784;4.9083;3.9485
1;8.4479;4.8368;1.8514;1.8006;3.0643;7.041;7.3759;4.7011;4.5124;4.4133;3.2452;4.6848;3.9476
1;8.9147;5.1176;1.9748;1.8491;2.888;6.7942;7.0819;4.4931;4.8457;4.2402;3.352;4.743;3.7805
1;8.4225;5.2764;1.7726;1.6561;2.6159;7.0084;7.1598;4.3547;4.7637;4.8499;3.0736;4.9265;3.8542
1;8.0442;4.9177;1.7658;2.0858;2.6665;6.7337;7.5174;4.7324;4.9473;4.7784;3.0217;5.0185;3.8391
1;7.8506;4.5654;1.4428;1.6557;2.5043;6.8092;7.7296;4.9137;5.0215;4.1492;2.8036;4.7956;3.5532
1;7.9562;4.3142;1.5016;1.8726;2.4339;7.5479;7.7051;4.7606;4.9068;4.8299;2.4662;5.077;3.9812
1;7.7455;4.8996;1.4161;1.7915;2.4279;7.1832;6.5994;5.1587;5.0322;5.0289;2.5127;5.1962;4.0848
1;7.6639;4.5277;1.2716;1.9951;2.0992;7.0528;6.2348;4.9016;4.9232;4.4806;2.2236;5.1707;4.3842
1;7.6486;4.7992;1.5519;1.7636;2.7453;7.5521;6.7626;5.165;5.2245;5.5343;2.3113;6.5103;3.9658
1;7.496;4.7047;1.4116;1.959;3.466;8.037;7.3366;5.0462;5.6296;6.1361;2.4799;7.9491;4.5441
1;7.3246;5.0088;1.553;1.8335;3.949;8.6287;8.0195;4.8647;5.9753;6.0846;2.9498;8.85;4.88
1;7.4558;6.1618;1.1395;1.9674;4.528;9.0832;8.1434;4.941;5.4383;5.1361;2.981;7.838;4.8579
1;7.5856;6.8623;1.3028;2.4985;4.6472;8.907;7.4264;5.2801;5.3148;4.5705;3.0988;7.4375;5.2872
1;8.1139;7.2438;1.2038;2.3074;5.3282;8.9891;7.5429;5.2504;5.3307;3.581;3.3525;7.7017;5.635
1;8.3103;8.0357;1.0916;2.8698;5.7146;8.8783;7.3073;5.3558;5.4708;3.3255;3.3495;7.8244;5.8498
1;7.4761;8.9312;1.3641;3.0581;6.2899;8.9605;6.7505;5.611;5.1565;2.943;3.4267;7.6408;5.4176
1;7.1958;8.7317;1.1253;4.1123;6.7267;9.03;6.2484;5.3854;5.3723;2.5487;3.8008;7.8029;4.8373
1;6.8482;8.8689;1.1942;4.7012;7.143;8.8533;6.6756;5.525;5.4525;2.6634;5.3984;7.447;5.413
1;6.8458;9.5246;1.4342;5.3529;7.097;9.0426;6.3519;5.7346;5.5728;2.4061;6.9533;6.6781;5.2832
1;7.0237;9.771;1.1882;5.33;7.2257;9.5526;6.2405;5.6616;5.8635;2.2783;7.5078;6.4612;5.0544
1;7.3345;9.9083;1.2527;5.3715;6.7055;9.248;5.325;5.5408;6.0921;2.0743;9.2329;6.2689;4.9743
1;7.3444;10.2541;1.1502;5.0982;6.6811;9.4204;5.5681;5.799;6.2665;1.9593;9.9341;6.1344;4.9257
1;7.1209;9.8745;1.1086;5.0029;6.7854;9.0529;5.0773;5.5743;6.3809;2.0167;9.8515;6.2603;5.064
1;6.6701;9.4115;1.1183;4.6197;6.6841;8.8356;5.295;5.4526;6.5712;1.9211;9.1411;6.1696;4.6849
1;6.4978;8.9469;1.1828;4.4719;6.6115;8.5711;4.5842;5.2805;6.8857;1.959;8.4141;6.3252;5.0036
1;6.0581;8.4083;1.2819;4.5673;6.2392;8.3642;4.5517;5.2286;7.1124;2.0769;8.1217;6.2226;4.7328
1;5.8031;8.9089;1.2571;4.0448;6.5539;8.6785;4.04;5.0828;7.314;1.8924;7.8706;6.1322;5.0099
1;6.3296;9.6175;1.1792;4.7981;6.7996;8.6678;4.0731;4.791;7.4483;2.2745;8.5022;6.1859;4.733
1;5.9064;9.9447;1.1882;4.7669;6.7122;9.1473;4.0885;4.887;6.8392;3.0995;9.135;5.8261;4.6106
1;6.145;10.6592;1.0118;4.4153;6.9587;8.805;4.2936;4.9943;6.8782;3.6184;9.625;6.0712;4.2425
1;6.2863;9.8839;1.1352;4.8049;6.8146;8.4538;3.9842;5.0571;6.675;4.0935;11.8095;5.9859;4.4007
1;6.0366;9.4982;1.104;4.995;6.4663;8.5997;4.1735;5.124;6.6421;4.0513;13.1251;5.6244;4.7238
1;5.9467;9.3465;1.3373;4.9626;6.4101;8.7053;3.9114;5.102;5.9556;4.1588;11.9686;5.6306;4.2819
1;6.4506;10.4903;1.216;4.9895;6.4366;8.7088;4.032;5.1725;6.0486;4.3774;10.7184;5.8183;4.3746
1;6.4173;10.6851;1.1575;4.7878;6.6541;8.5582;4.2865;5.3497;5.5993;4.8033;10.3811;6.2868;4.0044
1;6.4909;11.0802;1.1984;4.9065;6.5115;8.3848;4.3265;5.4093;5.9495;4.93;10.3669;6.9482;4.1979
1;6.5243;10.9277;1.0166;4.8975;6.4018;8.2625;3.958;4.9681;6.0771;5.2777;10.047;7.4431;4.324
1;6.5718;10.4234;1.1748;5.1895;6.135;8.5105;3.6517;5.2128;6.0014;4.9989;10.0535;7.1919;3.7226
1;6.6019;10.9839;1.2147;4.9682;5.5916;8.3046;3.8281;5.3978;6.3947;5.4193;9.059;6.4324;3.9547
1;6.7447;11.8205;1.0012;5.1419;5.5962;8.3154;3.719;5.3233;6.4659;5.3067;8.4118;6.8198;3.932
1;7.0188;12.0718;1.253;5.3988;5.8768;9.1583;3.8096;5.5767;6.4224;5.5169;8.4205;6.7436;3.8818
1;7.069;12.168;1.1156;4.7716;5.8586;8.8539;4.8356;5.6195;6.6763;5.3009;7.8436;6.6595;3.8651
1;6.7741;10.9471;1.1772;4.1284;5.7419;8.9493;5.9534;5.2935;7.8754;5.1394;7.9874;6.2331;4.1436
1;7.3628;10.9806;1.0277;3.8198;5.9017;8.216;6.4223;5.1814;8.6644;5.0912;8.0329;6.7271;4.5763
1;8.3566;10.4835;1.1729;3.6633;6.2565;8.7938;6.3967;5.3618;8.8081;5.4581;8.6071;6.7207;4.8775
1;9.1247;10.5614;1.1447;3.4938;6.2273;8.6628;6.0865;5.2885;8.4539;5.1091;9.2382;6.6637;4.2242
1;9.2811;11.6507;1.1626;3.3747;6.35;8.288;5.8153;5.1214;8.0431;4.7701;8.4471;7.1519;4.8308
1;10.0299;11.7585;1.1443;3.2907;6.0257;8.1493;6.3731;5.3792;8.2793;4.1925;7.989;6.8605;4.7976
1;10.2163;11.3154;1.0046;3.0454;5.7231;8.4595;6.6383;5.1652;8.2775;3.5781;8.0497;6.7631;5.1064
1;10.7996;10.5964;1.2061;2.9181;5.8361;8.7426;6.3821;5.4057;8.1863;3.4238;8.2864;6.3291;4.9447
1;11.0747;9.7133;1.1415;2.745;5.9966;8.4609;6.6057;5.0373;8.1406;3.3591;7.8462;6.3007;4.801
1;10.9915;9.3983;1.1227;2.4848;5.5168;8.2328;6.3438;4.7912;7.9557;3.5316;7.1203;5.8842;4.6992
1;11.1443;9.0748;1.2106;2.3178;5.4876;8.2714;5.9276;5.0524;7.5214;2.9642;7.3072;5.8454;4.5307
1;11.3543;8.2122;1.3442;2.2655;5.4522;8.1955;5.1642;5.0975;7.5613;2.892;7.5888;5.7968;4.6676
1;10.6803;8.9531;1.228;2.0807;5.7066;8.1267;5.4411;5.0902;7.4833;2.4415;7.973;5.8971;4.4499
1;10.134;8.7899;1.208;2.0593;5.1736;8.1639;5.0834;5.1268;7.2439;2.5577;7.5795;5.3357;4.5244
1;9.8566;9.4044;1.1998;2.6228;5.1055;7.9952;4.4808;5.0047;7.13;2.3785;8.478;4.9413;4.373
1;10.1112;8.8161;1.2374;2.3815;4.9119;8.1641;3.9841;4.8694;7.129;2.1876;8.3575;5.551;4.1588
1;9.2923;8.8691;1.2346;2.0732;5.0081;8.3159;3.9168;4.673;7.1502;2.0329;8.0019;5.9291;4.3283
1;9.1926;8.2314;1.0457;2.2249;5.266;8.4855;3.7421;4.8148;7.3916;1.9222;7.4978;6.362;3.6428
1;9.0321;7.3792;1.1509;1.9876;4.9575;9.0109;3.2796;4.6804;7.1734;2.0321;7.5434;6.5451;3.7387
1;9.0692;7.4612;1.1879;2.0928;5.1637;8.7478;3.5235;4.6417;7.3956;2.2134;7.2339;6.767;3.9946
1;8.904;7.1009;1.3068;2.0032;4.926;8.3625;3.8271;4.5135;7.435;2.3161;7.041;7.2357;3.7711
1;8.5283;6.7052;1.2987;1.8372;5.0283;8.0304;3.8057;4.2179;7.0852;2.1822;7.2517;7.4899;4.0327
1;8.3088;6.2738;1.2567;1.7483;4.8332;8.4302;3.4113;4.2594;7.5488;2.3063;7.2449;7.1021;3.9293
1;7.5194;6.633;1.1573;2.2269;4.6164;8.0867;3.7493;4.2393;6.8036;2.2302;6.5997;7.362;3.7
1;7.5352;6.698;1.2304;1.8465;4.7112;8.0643;3.6942;4.2717;6.5524;2.6815;6.2875;7.6047;3.4777
1;7.6542;6.9555;1.1082;2.1322;4.6727;7.849;3.8259;4.1267;6.6451;2.4718;6.9716;7.9905;3.5882
1;7.5493;7.0311;1.323;1.8549;4.7504;8.0448;3.6565;3.9987;6.6022;2.5992;6.4849;7.729;3.3802
1;7.2254;7.1522;1.6111;1.8317;4.3678;8.3452;3.5779;4.4106;6.8821;2.4162;6.7685;7.5121;3.0447
1;7.7498;7.8123;1.4044;1.9426;4.5925;8.1755;3.505;4.7454;6.4835;2.8506;6.5355;7.7298;3.2191
1;7.7369;8.3262;1.4374;2.0698;4.7464;8.1888;3.207;4.8648;6.4959;2.6914;5.8795;7.4631;3.3285
1;7.8299;8.059;1.424;2.0919;4.7356;8.0164;4.0776;5.0524;6.3956;2.5029;5.7857;7.8324;3.5195
1;8.2093;7.794;1.4128;1.8482;4.5367;8.235;4.7992;5.0768;6.7008;2.5263;5.6044;7.6979;3.5501
1;8.3699;8.1427;1.4687;2.3507;4.5099;7.9517;6.7299;5.095;6.5296;2.4499;5.791;7.4525;4.1218
1;8.9334;7.6269;1.4662;2.4201;4.7326;7.6081;9.9679;5.0117;6.5502;2.5159;6.671;7.4286;4.4438
1;9.0689;7.6693;1.2202;2.5097;4.9134;7.6224;12.0642;5.1793;6.283;2.6816;6.667;7.1589;5.0583
1;9.5366;7.4061;1.2658;2.8214;5.0354;7.4805;12.9789;5.2827;6.4286;2.8439;6.6026;6.8617;5.5352
1;10.4128;6.7507;1.3266;2.7841;4.9196;7.2213;13.1607;5.0837;6.485;3.4308;7.2009;6.6752;6.894
1;10.7498;6.3914;1.5488;3.5103;4.6175;7.0667;13.6083;5.3502;6.7137;4.2687;6.7342;6.9726;8.7153
1;9.6008;6.2482;1.3204;3.1711;4.7325;7.1733;14.0219;4.8972;7.4175;5.9403;7.3404;7.3166;10.0641
1;9.344;5.7191;1.2008;3.2643;4.2566;7.3375;14.0373;4.7005;7.0307;7.7631;7.2183;6.5929;10.9655
1;9.0425;5.42;1.5597;3.3355;4.4912;7.6369;14.9228;4.891;6.0876;8.6973;7.2768;6.4552;11.1752
1;9.1306;5.3494;1.2978;3.5549;5.0303;7.197;14.5071;4.7607;5.4314;8.1257;7.2303;6.3578;10.9211
1;8.1331;5.0757;1.3859;3.5909;4.6359;6.8431;13.9673;4.8601;5.0835;7.9812;7.0424;6.2293;10.4055
1;7.8879;4.9823;1.3747;3.2695;4.5166;7.1517;13.1472;4.9275;4.8077;6.9236;7.4594;6.5701;9.8835
1;8.1119;4.7975;1.3577;3.9986;4.4096;7.0737;12.2225;5.0589;5.2949;6.7079;7.0315;6.5858;9.7947
1;7.9825;4.9939;1.2101;4.6214;4.02;7.6095;11.4228;4.762;4.9917;6.539;6.7901;6.5237;9.8599
1;7.5646;5.1965;1.4326;4.7635;4.2622;7.5961;10.6825;4.8396;4.978;6.1225;6.7126;5.7707;9.7591
1;7.7543;5.03;1.3909;5.2924;4.1886;7.2989;10.1763;4.6441;5.1134;5.8606;5.9455;5.8605;9.4308
1;7.5539;5.3106;1.3829;6.0531;3.7576;7.6679;9.764;4.7598;5.0487;5.4281;5.5387;5.507;8.3041
1;7.3533;4.8239;1.4557;6.0335;3.7343;7.523;9.187;4.7931;5.1143;5.4206;4.7838;5.8647;8.5014
1;7.2895;4.7784;1.4417;6.4159;3.6043;7.4614;8.225;4.5931;5.0105;5.064;5.3451;5.8552;8.6051
1;6.8691;4.5912;1.5919;6.2113;3.8946;7.4758;7.9286;4.4477;5.0501;5.0749;5.3062;5.7852;7.9043
1;6.9167;4.9054;1.5762;5.2047;4.2152;7.5707;8.2557;4.645;5.0211;4.6836;5.095;5.3204;7.3436
1;7.1967;4.7453;1.5858;4.8943;3.8921;7.5329;7.9823;4.7393;5.4256;4.811;5.2964;4.9938;6.9915
1;7.2671;4.7128;1.37;4.2117;4.0415;7.5785;8.0901;4.4295;5.3482;4.4857;5.1956;5.0886;7.4115
0;7.1446;4.9127;1.379;3.6148;4.0855;7.5284;7.8382;4.8528;5.7105;4.6026;4.9864;5.4508;7.3029
