odour stim,19/03/2021 Male 2,19/03/2021 Female 3,19/03/2021 Female 4,19/03/2021 Female 5,22/03/2021 Female 5,22/03/2021 Female 8,22/03/2021 Female 9,22/03/2021 Female 10,22/03/2021 Female 12,22/03/2021 Female 13,29/03/2021 Female 1,29/03/2021 Male 2,29/03/2021 Female 4,31/03/2021 Female 2,31/03/2021 Female 7,31/03/2021 Female 8,31/03/2021 Female 11,31/03/2021 Female 12,08/04/2021 Female 4,08/04/2021 Female 6,08/04/2021 Female 11,28/06/2021 Male 17,02/07/2021 Male 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
13,11.817,29.9291,16.6015,5.0958,19.5758,12.4577,18.1871,8.4905,13.008,11.0625,7.6217,8.8339,7.0161,11.598,2.0582,6.2068,14.7061,15.4733,11.8746,17.9173,12.8877,25.6367,6.3175
13,11.6048,30.7525,15.7597,5.2499,19.4329,12.7489,18.4024,8.3895,12.296,10.9637,8.1082,7.8344,6.8739,11.3959,2.1119,6.1503,15.0735,15.8843,12.4962,17.9124,13.385,24.2337,6.4765
13,11.9821,28.7607,15.4072,5.0321,18.8333,12.4321,18.939,8.754,12.8041,11.0509,8.2092,8.3011,6.7157,11.3811,2.5143,6.7089,14.5955,15.8476,12.4973,18.6063,13.5453,21.4306,6.2339
13,11.9294,29.0916,16.3967,5.0428,18.057,12.4045,18.292,8.2096,12.6329,10.9682,8.0529,8.0236,6.9758,11.4111,2.0079,6.1445,15.2752,15.6197,12.5322,18.2681,12.5907,21.1541,6.0988
13,11.6266,31.2088,17.4999,5.7828,18.6295,12.9412,18.6773,8.204,11.9752,10.4896,8.2495,8.8923,5.9808,10.9888,2.4022,6.4489,15.0901,16.648,12.0556,18.8552,12.1231,20.7725,5.8586
13,11.9665,31.5059,16.4914,5.7874,18.6643,12.6954,18.1915,7.8908,12.6735,10.4946,8.2106,8.0399,6.4259,11.6034,2.5213,6.4492,15.3487,16.0233,12.3139,18.3277,12.9293,20.5176,5.8406
13,11.7599,32.6719,16.5747,6.6729,19.3402,12.7844,17.0105,7.9289,13.0718,10.3082,7.9476,8.3559,6.1642,11.5135,2.4657,6.2119,15.4345,15.6522,12.4954,18.157,12.5939,21.6061,5.5733
13,12.0213,31.5747,17.4797,6.1315,18.2228,13.0526,16.2267,7.4927,12.8877,10.7643,7.9649,7.9006,6.1522,11.2817,2.3462,6.4947,14.7084,15.5775,12.4015,18.3042,12.5241,22.3628,5.1431
13,11.2595,29.2239,15.8239,6.0816,18.4622,13.3195,15.9594,7.4092,12.5914,10.5812,7.571,8.3115,6.2542,11.1398,2.483,6.2801,15.6479,15.7451,12.8015,18.9798,12.3292,22.1944,5.1553
13,11.8354,29.981,15.463,6.2258,18.3713,12.9482,14.9519,6.9553,12.7173,10.4308,7.3766,8.4817,6.7859,10.6683,2.3151,6.3935,15.2303,15.3572,10.9229,18.0117,12.9537,22.8419,5.6509
13,12.1178,29.2175,16.9476,5.9431,18.418,12.9516,14.4354,6.8282,12.4324,10.277,7.5999,7.5377,6.9874,10.739,2.022,6.1499,14.7514,15.2626,11.2511,17.7317,13.8848,22.4735,5.756
13,11.5398,30.0921,15.5401,5.8949,18.5603,13.0841,14.7549,7.0885,12.9762,9.7419,7.4818,8.2352,6.9782,10.8945,1.9565,6.0718,14.7792,16.222,11.2974,17.613,13.7794,22.2644,5.4828
13,11.0356,29.0394,15.223,5.6683,18.377,13.1017,14.6019,7.0122,12.8055,9.7611,7.5553,7.9844,6.3851,11.0466,2.4057,6.1088,15.6236,15.7227,10.4243,18.8024,13.7691,22.6176,5.2721
13,11.7477,29.0968,15.2835,5.6829,18.5098,13.2095,14.3001,7.2943,13.3551,9.6597,7.5692,7.7088,6.1253,11.095,2.1956,6.4127,15.3377,15.6997,10.7567,18.8735,13.2029,22.4683,5.065
13,11.0144,31.1219,15.9267,5.7562,18.4158,13.2674,14.0942,7.0697,13.0643,9.4348,7.2804,7.7368,6.1541,11.4779,2.3019,6.4259,15.3061,16.0237,11.2221,18.4278,13.632,22.8805,5.1171
13,11.5395,29.0642,15.5097,5.1234,19.139,12.84,14.2564,7.5895,12.8736,9.8467,7.6907,7.1164,5.8971,10.7947,2.3263,6.1085,15.1357,16.4798,11.0329,19.1847,13.9538,22.2446,5.0005
13,11.2995,27.8796,14.7522,5.0798,19.1787,13.1272,13.8163,7.424,14.1264,10.5296,7.7913,7.8677,6.1088,10.8193,2.0617,6.2943,15.0542,17.2017,10.8557,19.2441,13.7722,23.2609,5.1136
13,11.6593,27.5211,16.4466,5.0149,19.2684,12.7207,13.1717,6.978,14.1311,11.1605,7.5628,7.883,5.7332,11.0697,1.8087,6.4887,14.6996,16.9738,11.5958,18.5842,12.8496,22.8259,5.3155
13,10.7208,27.6161,15.0561,5.1146,19.1582,12.4733,13.305,7.3151,14.1597,11.4572,7.1599,7.5058,6.6373,11.06,1.9737,6.3787,15.5297,16.7302,11.8134,19.2835,13.1523,22.6594,5.3448
13,11.2642,28.1421,14.6381,5.1696,19.2455,12.1849,13.161,7.5728,14.3166,12.0314,7.0605,7.2904,7.2269,10.7055,2.224,6.3553,13.6154,16.3048,11.779,19.7714,12.8079,22.0347,5.3916
13,11.1066,29.1832,16.2583,5.0602,19.3519,12.4157,12.8219,7.6747,13.8388,11.7879,7.4547,6.7386,6.7747,9.6685,2.1163,6.4448,13.6759,15.7118,12.5555,19.394,12.1328,22.1915,5.0421
13,10.8739,27.0706,14.2236,5.3083,19.1073,12.5691,11.8313,7.7447,14.1615,12.2109,7.5551,7.2747,6.5704,10.0495,2.0822,6.6396,14.2985,16.4275,12.2296,19.2445,12.8806,21.3793,4.9545
13,11.0517,29.1151,13.3422,5.1017,19.1528,12.7313,11.426,7.8888,14.3515,12.4383,7.9024,7.7206,6.9341,10.1649,2.1453,6.7748,13.736,16.4281,12.6764,19.4587,12.5592,21.9335,4.6934
13,10.8802,26.8093,14.4008,4.8633,19.1817,12.619,11.2609,7.7522,13.9132,12.4741,7.7093,7.6394,6.802,10.0895,2.2473,6.4102,15.0371,16.6996,11.7054,19.7582,13.2225,21.8833,4.5355
13,10.7186,27.7102,14.0227,5.4367,19.5061,12.3086,11.2573,7.3479,13.4748,12.8102,7.3019,7.1627,6.948,10.1754,2.0056,6.575,14.7667,16.8237,12.8205,18.7679,12.5346,21.7255,4.7163
13,10.7806,26.6772,12.4149,4.9096,19.291,12.5579,11.2587,7.6698,13.7034,12.4127,7.5684,7.3027,6.1556,10.6757,1.6348,6.614,13.2146,16.4699,12.4595,18.8221,12.2879,21.5409,4.9546
13,10.5276,26.0271,12.595,4.9339,18.9187,12.6189,11.4026,8.0712,14.1375,11.4945,8.0519,7.0551,5.9049,10.7787,1.7722,6.5104,13.4332,15.7169,12.1112,17.9897,12.8531,21.7655,5.3247
13,10.6938,25.4987,12.9051,4.7949,18.8092,12.2741,11.3032,7.9462,14.0551,11.4404,8.5616,6.7324,5.927,11.3958,1.9981,6.5457,14.1012,15.8777,11.6307,18.475,12.4606,21.7442,5.2452
0,10.466,24.3046,12.1526,4.9276,18.6614,12.4712,11.5475,7.9928,13.5512,11.6123,9.0058,7.5462,6.1266,11.4501,1.9788,6.7828,13.6659,16.0099,12.0831,18.9427,12.3197,21.6227,5.0525
0,9.6929,23.5501,12.6598,5.0723,19.1838,12.2519,12.0909,8.1001,12.7419,10.796,9.551,6.9083,5.7091,11.5798,1.4812,6.672,13.8625,16.4265,12.2457,18.8652,11.654,22.0538,4.7637
0,9.8596,25.9379,14.9203,4.6576,19.1901,12.3661,11.5798,7.8457,13.0907,10.6205,9.9015,6.7511,5.7735,11.3708,2.2935,6.606,13.0528,16.0478,12.0331,18.2876,11.4582,22.572,4.5975
0,9.5596,24.595,12.8934,4.6855,19.7079,12.4518,12.0982,8.1616,12.8538,9.9791,10.0949,6.8809,6.2919,11.3271,2.2471,6.3576,11.6714,15.8019,12.3213,17.9169,11.6276,22.2853,4.4447
0,9.4138,26.0488,13.0452,4.4599,20,12.8541,12.2181,8.2856,12.5716,10.2447,10.3372,7.2745,6.6703,10.9302,2.1588,5.9623,11.7652,15.6004,12.6,17.4567,11.5473,22.1471,4.2378
0,9.1854,26.8727,13.8359,4.5882,19.4783,12.7564,12.6145,8.0174,11.6241,10.4387,10.2659,7.1625,6.336,11.0339,2.0405,5.8425,12.3304,15.6878,11.8146,18.047,11.4039,22.8432,4.1123
0,9.121,25.9686,13.608,4.8108,19.7529,12.2791,12.6062,7.9146,10.7408,10.4605,10.2494,6.828,6.3221,11.1843,2.2046,5.9287,11.7477,16.0972,12.1942,18.0656,11.2443,23.0649,3.8372
0,9.53,26.8286,13.0786,4.9261,19.0091,12.5244,12.722,7.9993,11.019,10.8577,10.406,7.3502,5.862,11.5367,1.9274,5.7262,12.2811,16.4499,11.4096,18.0835,11.4285,22.3679,3.6234
0,9.1256,26.3788,12.6915,4.5226,18.4344,12.1446,12.3867,7.6067,10.3838,11.231,10.2685,6.9175,6.6236,10.679,1.9209,5.5696,12.162,16.2865,11.5871,18.8333,11.4856,23.193,3.6634
0,9.5387,26.17,13.5094,4.6451,18.841,12.4922,12.279,8.0981,10.4659,10.9479,10.5323,7.3406,6.7637,10.5166,1.8971,5.55,12.1204,16.6127,12.274,18.2377,10.8848,22.0769,3.6455
0,8.9699,25.9706,13.1251,4.5754,18.5179,12.8596,12.4616,8.8592,10.2376,10.6126,10.9063,7.0609,6.8799,10.6433,2.2973,5.4878,11.665,17.2264,12.2097,17.4551,11.2601,23.7906,3.3307
0,9.6886,26.7993,13.3259,4.3105,17.992,12.7376,13.3601,8.501,10.7671,10.0956,11.5832,7.226,6.6535,10.3453,1.7308,5.1577,12.4236,17.0038,11.79,18.4409,11.2497,23.8487,3.4423
0,9.0073,27.7787,14.6241,4.5726,18.506,12.9319,13.4293,8.4109,10.5831,10.4427,11.5009,7.3906,6.7122,10.1748,2.0506,4.9517,11.9342,17.1346,11.5394,17.9866,11.5474,24.0222,3.4285
0,9.2071,26.1368,13.6863,4.2838,17.9796,12.7599,13.418,8.0386,10.2326,10.0896,11.5434,7.3974,6.5494,10.9537,2.3135,5.0965,11.8621,17.0997,11.2129,18.3831,11.1618,23.3002,3.4035
0,9.0194,24.7886,13.6556,4.5631,18.1328,12.7281,13.6108,8.0062,9.3714,10.2251,10.5962,6.9793,6.6728,11.5804,2.2359,5.0161,12.7026,17.407,11.7263,18.6091,11.186,23.6141,3.4242
0,9.3462,27.0161,14.3795,4.4176,18.3521,12.3712,14.2316,7.8583,9.3715,10.0078,10.6709,6.8868,6.4391,11.7001,1.8112,4.6178,12.9319,17.2176,12.3539,18.2697,11.1917,24.413,3.168
0,9.9893,27.6323,13.7625,4.1179,18.7515,12.7358,13.7919,7.684,9.368,9.7998,10.4908,7.3404,6.0727,11.4704,2.3122,4.9777,12.6959,16.9536,12.6229,18.5665,10.992,24.1913,3.1001
0,9.7777,28.1221,13.1412,3.9184,19.4483,12.7818,13.5627,7.6544,9.1193,9.6775,10.2297,6.8715,6.5832,11.631,2.4286,4.4939,12.9887,16.9731,11.7488,18.2289,11.7315,23.6123,3.2616
0,9.8253,25.7891,12.7632,3.8978,19.5749,12.7581,13.6764,7.0797,8.9158,9.8675,11.2,7.3545,7.0965,12.033,2.3447,4.5357,13.0706,16.159,11.7999,17.7866,11.8493,23.2709,3.3508
0,9.5996,25.7586,13.4723,4.2256,19.5074,13.0393,13.6885,7.7384,8.6054,10.4675,11.3288,6.7831,6.9275,11.3964,2.4823,4.9198,12.4209,16.2406,11.696,17.7029,12.154,24.2364,3.4098
0,9.6261,27.7399,12.5318,4.0322,19.6482,12.5391,13.2377,7.66,8.7827,10.3156,10.8429,6.8438,6.9006,10.5038,2.343,5.1455,12.238,16.4155,11.9067,17.5766,12.3519,24.4605,3.5223
0,10.1348,26.7607,12.1491,3.9888,19.0157,12.3098,13.0479,8.1993,8.8853,10.1024,10.7923,6.9794,6.6209,10.7246,2.4785,4.8528,12.0483,16.3431,11.1362,16.8988,11.5132,24.4704,3.5029
0,9.4473,26.3931,12.7054,3.9267,19.0033,12.5638,12.9225,8.1637,8.8253,10.6163,10.4941,7.3287,6.6837,10.7354,2.4299,4.7887,12.0271,16.3476,12.0601,16.9845,11.2466,24.4597,3.5692
0,9.7768,25.6561,12.5574,4.0966,19.0104,12.5869,13.3427,8.3091,9.2843,10.3657,10.241,7.0475,6.5316,11.9491,2.2528,4.6,11.8553,16.1338,13.793,18.1146,11.5429,24.7973,3.468
0,9.621,27.4471,12.8072,4.3288,18.6349,13.0656,13.4618,8.3758,8.8484,10.0293,10.6034,7.0078,6.3673,11.4538,2.0658,4.9571,11.3275,15.6721,13.0122,18.2779,11.5885,23.8717,3.3588
0,9.3689,29.0218,12.0231,4.2142,18.8477,12.8706,13.4697,7.9825,9.1148,10.8624,10.6059,7.2407,6.0985,11.755,2.2907,4.6376,11.4078,16.0769,12.0374,17.6669,11.7947,24.0554,3.3629
0,10.1107,27.2866,12.8379,4.5859,18.7722,12.8095,13.2567,8.4045,8.6486,10.6371,9.9633,6.0922,6.1751,11.6378,2.0285,4.6915,11.9064,15.2746,11.808,18.1517,10.9857,24.3394,3.3672
0,9.541,25.3732,12.3873,4.9558,18.4875,12.6889,13.4057,8.9637,8.5635,10.2538,10.0376,6.8478,6.159,10.7751,2.4063,4.1958,12.1108,15.8553,12.1401,18.1316,11.3434,24.4897,3.5371
0,9.5347,25.669,12.2946,5.0251,18.8815,12.8554,13.6088,9.376,8.4483,10.9794,9.9737,7.3436,6.8874,10.2857,1.9625,4.4548,11.69,15.3421,12.1141,16.8621,10.9752,24.8558,3.3806
0,9.8219,23.5506,13.4233,4.9817,18.4291,12.6726,13.8664,9.1662,8.2619,10.8953,9.7282,7.3678,7.0023,10.5313,2.0569,4.5107,12.4344,15.881,11.581,18.7268,10.8536,24.1909,3.5318
0,10.033,24.9155,11.9054,4.4572,18.5896,12.7757,13.8427,8.8217,8.5279,10.9155,9.7148,6.9772,6.9983,10.199,2.444,4.3733,11.9629,15.6918,11.684,18.4618,11.5982,24.4474,3.433
0,9.5508,23.2269,12.4908,4.4057,18.3381,12.8107,13.5074,9.0437,8.4438,10.584,9.5675,7.4193,6.8037,10.419,2.3718,4.6766,11.6224,15.5965,11.6801,18.2999,11.3326,22.2249,3.2007
0,9.8211,22.4379,13.5221,4.4987,17.4878,12.6372,13.7083,8.759,8.9723,10.2739,9.6456,7,6.7377,10.3122,2.5833,4.6107,11.1454,15.3054,11.7741,19.0187,10.7194,21.8319,3.2903
0,9.9603,24.244,12.8014,4.4455,17.4174,12.7596,13.6426,8.4136,8.5303,10.0703,9.7476,8.1133,6.7804,10.1146,2.389,4.5498,12.184,14.924,11.2654,18.4166,10.3965,21.784,3.1903
0,9.801,22.3664,13.2139,4.2806,17.3709,12.822,14.2883,8.2163,8.9933,9.9149,9.5926,6.7317,6.8795,10.3386,2.1249,4.4424,11.9988,15.3692,11.8605,18.9651,10.8257,21.7019,3.0341
0,9.7542,23.2427,13.4016,4.4809,16.9704,12.3298,14.4593,8.2962,8.7656,9.833,9.864,7.1563,6.6922,10.204,2.4199,4.4086,11.8053,15.5163,11.2059,19.3621,11.0762,22.1461,2.9484
0,9.9389,24.3133,13.0209,4.3554,16.8498,12.7741,14.9246,8.2338,9.0594,9.5264,9.8382,6.9674,6.6146,10.083,2.6325,4.4994,12.2828,15.6333,11.0838,19.1042,10.4716,22.2727,3.1265
0,10.0004,24.42,11.7207,4.2267,16.9287,12.8636,15.2255,8.3331,9.7468,9.0348,9.8771,7.3247,6.0525,10.3131,2.2823,4.4395,11.9503,14.9038,10.9689,18.7407,10.4492,22.6536,2.9188
0,9.7622,26.5462,12.4631,4.131,17.2639,12.3809,15.7662,8.1914,9.5421,9.2387,9.8672,6.9236,5.5538,10.3633,2.1757,4.4007,12.1662,15.302,10.7085,18.8508,10.7624,23.3765,2.5608
0,9.3704,23.5912,12.6464,4.3256,17.8877,12.6263,15.5395,7.9411,10.225,9.6927,9.8863,7.2963,5.9923,11.0938,2.295,4.5172,11.9968,15.5152,9.845,18.3702,10.2364,23.5587,2.9466
0,9.9645,23.8401,11.5694,4.1895,18.0163,12.4692,15.7641,8.38,9.9624,10.3966,9.6331,7.1584,5.4974,10.7355,2.4946,4.207,11.6134,15.5248,10.0043,19.0489,10.3925,23.016,2.8916
0,10.3626,24.993,12.98,3.9155,18.098,12.8449,15.5108,8.9301,9.8821,10.8817,9.2963,7.0692,5.6986,10.7401,2.241,4.4041,11.275,15.4851,9.7862,18.5017,9.9626,22.379,2.724
0,10.609,23.6072,12.2961,3.8833,18.4342,12.8934,14.7977,8.8949,9.5967,10.8808,8.9666,7.5907,5.4791,11.7459,2.6867,4.2946,11.4624,15.8243,10.4035,18.3944,9.1383,21.8637,3.061
0,10.5952,26.3283,11.2481,3.6434,17.7211,12.6532,14.7394,9.0032,9.6694,10.7797,7.9409,7.6243,5.9759,10.8744,2.6461,4.1318,11.2787,15.3499,10.6646,17.7612,9.3539,22.1116,2.9091
0,11.3362,23.9079,10.0755,3.257,17.5761,12.9972,14.2584,8.8133,9.5445,10.3178,8.24,7.2436,5.668,10.699,2.1419,4.1806,10.9435,14.8918,11.171,18.0367,9.1102,21.5089,2.7807
0,11.2578,22.7777,11.9057,3.3695,17.7769,12.4634,14.2898,8.7899,9.3011,10.4873,9.5565,6.8801,5.5484,10.732,2.0007,4.2046,11.0666,15.3073,10.7699,18.8039,8.3009,21.4408,3.0779
0,10.5664,23.7668,11.4214,3.2598,17.1087,12.8776,13.9627,8.6001,8.8989,11.0356,9.6829,7.1889,5.5255,10.2698,1.7595,4.614,11.1394,15.0849,11.1859,18.0097,8.9465,21.1491,2.9613
0,11.4559,21.9357,8.0632,3.38,17.6467,13.1569,13.3615,9.0861,9.0731,11.2323,9.525,7.3009,5.828,10.2274,1.7766,4.5131,10.7315,14.7407,12.0315,18.3131,9.3889,21.9436,3.0444
0,11.9763,24.441,7.9763,3.3326,17.4955,12.833,13.6262,9.2596,10.1656,11.1979,9.5192,7.2559,5.4924,10.5151,2.3438,4.7224,9.9835,14.7098,11.6773,17.2259,8.8295,22.8308,3.1368
0,12.2674,23.6102,11.0448,3.4532,17.4045,12.9214,13.2854,9.5085,9.4835,10.815,9.6532,7.5898,5.5774,10.7256,2.12,4.5782,10.5648,14.14,11.8776,17.4151,8.7741,23.5694,3.3248
0,13.0438,23.0844,10.5057,2.8207,17.7037,13.1015,14.3897,8.9902,9.5968,10.6438,9.5346,7.164,5.4614,10.6267,2.3426,4.6552,10.997,13.5918,11.7767,16.4641,8.9547,24.0229,4.3397
0,12.8597,23.9279,10.0681,3.199,17.6161,12.6166,14.8742,9.1934,9.2606,10.314,9.7508,7.1206,6.3493,11.0439,2.109,4.8346,11.4216,13.8755,12.3735,16.5299,9.8209,23.9986,6.2984
0,12.9567,22.4655,9.438,3.3069,18.1944,12.8869,14.8749,9.1704,8.871,9.8927,9.9024,7.6174,6.2551,10.521,2.5037,4.6397,11.2344,13.5403,11.4922,16.2687,9.5312,23.0917,8.5742
0,12.5426,21.8485,9.2829,3.1858,17.6497,12.3887,14.795,8.9363,8.509,9.5737,9.9826,6.9451,6.3563,10.7035,2.2512,4.8958,10.5361,13.5803,11.7281,16.3738,10.0663,22.846,10.6827
0,12.764,24.9866,9.251,3.261,17.8177,12.7235,14.1582,8.2062,8.8878,9.2337,9.5348,7.0383,6.3787,10.587,2.6257,5.3162,10.6499,12.9237,11.1653,17.7297,10.068,22.8865,12.0665
0,12.8787,22.8871,9.2656,3.0973,17.9283,12.8724,15.268,7.9915,8.8745,9.1815,9.7716,6.8533,6.6336,11.2579,2.5514,5.4278,10.7977,13.3179,11.4927,15.612,9.7673,21.3283,13.1889
0,12.109,24.2694,9.8159,3.2228,17.9956,13.1384,15.0886,8.5522,9.2935,9.0538,10.191,7.0945,6.951,11.3715,2.3221,5.5763,11.35,12.9617,11.4253,16.0131,9.4641,21.9933,14.1763
0,12.7874,23.783,10.0156,3.3509,17.7195,12.7008,15.0938,8.3788,9.122,9.7873,9.8261,6.7217,7.0201,11.5118,2.3574,5.5158,11.0014,12.9268,11.2426,15.8399,9.8051,22.1206,14.9714
0,13.0606,23.1957,10.2153,3.1609,17.2467,12.2092,14.8584,8.9315,9.1998,9.8474,9.3371,6.9707,6.3971,11.7997,2.3329,5.2093,11.4876,12.4633,10.3887,15.0997,9.2808,21.7337,14.8983
0,12.9203,25.5499,9.9487,2.9004,17.5773,12.1327,14.4745,8.5964,9.1839,10.0683,9.6535,6.5513,5.9421,11.2754,2.3387,5.33,11.2564,12.7328,10.8065,15.0175,9.0217,22.2369,15.0128
0,13.2104,22.4711,11.7786,3.0415,17.8459,12.7414,14.8917,8.781,9.5355,10.2955,9.3345,7.2973,6.3469,10.8008,1.9051,5.3299,11.3319,13.0666,11.1767,15.3665,9.4366,21.6476,14.6661
0,12.4725,21.5003,10.4935,3.0732,17.9859,12.3359,14.6092,8.7248,9.2509,9.8575,8.6122,7.1289,5.7368,10.7533,1.7387,5.0093,10.7056,13.1648,10.6678,14.3142,9.5099,21.8388,14.2236
0,13.0308,21.6119,9.9733,3.0373,17.6506,12.5246,14.9407,8.2816,9.2167,10.2825,8.2623,7.1258,6.4452,10.9403,1.9768,4.5634,11.3788,12.7758,10.4776,14.3016,9.4749,21.4851,13.9954
0,12.9015,22.361,10.3001,3.087,17.4753,12.7612,14.9716,8.3058,9.7799,10.4625,7.9839,7.1699,6.7719,10.6639,1.7839,4.5706,12.1892,12.9559,11.7577,13.7347,9.5708,22.1137,13.3349
0,13.1636,24.6269,10.0519,3.0037,16.9444,12.8417,14.614,7.7042,9.2619,10.143,8.4238,7.4955,6.6702,11.3847,2.0016,4.5082,11.7651,13.7395,11.7612,13.4245,8.7085,21.2971,12.4647
0,12.4284,22.9048,9.2768,2.8764,16.6624,12.4457,15.307,7.6954,9.7999,10.3467,8.2044,7.5724,6.7388,12.2307,2.2962,4.4092,12.0091,14.0726,12.0159,14.2278,8.5424,21.1586,11.5433
0,12.6635,23.0723,8.5957,3.0027,16.8069,12.3642,15.0489,7.7493,9.6546,10.581,8.6156,7.2735,6.2981,11.7341,1.8367,4.1902,11.9532,14.0535,12.1404,13.56,8.3357,20.4697,10.3539
0,13.3485,24.1699,9.5617,2.7537,17.2241,11.2693,15.716,7.4915,10.3512,10.5054,8.5198,7.4817,6.3703,11.7988,2.1775,4.0101,11.5478,13.9836,12.5601,12.9777,7.9691,19.8953,9.3889
0,13.1152,23.2396,7.9835,2.916,16.774,11.6833,15.4457,7.3905,10.4943,10.4582,8.3071,7.8525,6.3945,11.7091,2.2887,4.1884,11.2425,14.2775,11.8664,14.0761,8.2425,20.3095,8.4313
0,13.5852,23.7742,7.9273,3.1386,16.8757,10.9102,15.1603,7.5414,10.4616,10.7276,8.3265,7.8155,6.3609,11.1527,1.9484,3.9312,11.0541,13.3035,11.2178,13.2311,8.4115,19.2252,7.8763
0,13.6577,23.6104,8.5993,3.342,17.2289,12.2198,15.3475,7.3451,10.6005,10.4064,8.2163,7.9625,6.6901,11.4799,2.0714,4.1173,11.5586,13.0387,11.108,13.4982,8.1732,18.9932,7.0151
0,13.2446,23.2043,8.5967,3.3292,17.1579,12.393,14.5127,7.0187,10.7164,10.5385,7.8904,7.5059,6.3515,10.8907,1.7578,4.1427,10.642,12.6632,11.467,13.4897,8.3729,18.3473,6.4598
0,13.8226,26.2034,8.4205,2.8011,16.9412,12.4769,14.4514,7.3534,11.3454,10.22,7.8908,7.4594,6.4597,11.6327,1.9785,4.181,10.7397,13.2247,11.4089,13.0867,8.3507,17.1229,5.8816
0,13.0597,23.6322,8.2292,2.8464,16.9813,12.2192,13.7667,7.5771,11.0077,10.2661,7.2591,7.4916,6.3051,11.4248,1.8859,4.1076,11.2153,12.1281,11.376,13.2384,9.1613,16.1944,5.6014
0,12.8751,22.2679,9.1203,2.7124,17.396,12.7137,13.2743,7.3323,11.1837,9.8976,7.1713,7.2541,5.777,11.3061,1.8254,4.0545,10.8968,12.6245,12.4205,12.8326,8.8132,15.286,4.9586
0,12.6596,20.8386,8.8367,3.0619,17.6508,12.3267,13.0607,7.5372,11.062,9.9865,7.2859,7.6185,5.6995,11.8149,2.1121,4.5967,10.2781,12.8588,12.0558,13.701,8.7413,15.0051,4.8542
0,12.9749,20.259,9.0807,2.6408,17.3116,12.943,13.3013,7.4442,10.7675,9.7932,7.4773,8.5764,5.946,11.5277,1.731,4.7714,9.7438,12.7655,11.7682,14.0439,9.5562,15.1651,4.5772
0,12.7313,22.1731,9.9516,3.0211,17.3312,12.7617,12.9839,7.686,10.5997,10.2161,7.2654,7.9446,6.0706,11.2413,1.9926,4.5455,9.8298,12.8837,11.7062,13.4476,9.3565,15.1815,4.2994
0,12.8547,20.7241,9.1606,2.8549,17.7523,12.8208,12.4319,7.4539,10.6092,10.809,7.2804,8.0558,6.1372,11.207,2.0296,4.731,9.3372,13.0129,11.682,14.0138,10.4716,14.4391,4.1657
0,12.9409,20.5162,9.0775,2.7827,18.17,13.0269,13.113,7.4517,10.189,10.5673,7.059,8.6397,6.1168,11.3516,2.05,4.9078,9.5805,12.1713,11.2912,14.3771,10.5582,14.9678,4.1313
0,12.3424,23.231,9.0461,2.6396,17.4923,12.7281,12.4896,7.1794,10.6679,11.1644,7.595,7.5668,6.1918,10.718,2.1245,5.2726,9.7417,12.3384,10.8298,14.1938,9.9245,14.9001,3.6756
0,12.224,22.0438,8.5012,2.9043,16.8701,12.5936,12.6667,6.749,11.0691,10.7894,7.4467,7.7819,6.7201,10.3424,1.9534,4.8515,9.8373,12.0855,11.0677,14.251,9.6737,14.8901,3.4323
0,11.7761,22.8926,8.7827,3.0177,16.1215,12.6104,13.3911,7.2098,10.6657,10.2299,7.5428,8.1706,6.4667,10.5999,1.4828,4.5874,10.0347,12.2045,10.0072,13.2745,9.483,15.8166,3.4082
0,11.7157,23.4557,9.2981,2.9592,15.7498,12.4674,13.0578,7.3593,10.5685,10.3229,7.3574,7.725,6.2703,11.1171,1.9206,4.7663,9.6624,12.6242,11.3174,13.6316,8.9404,15.6842,3.4175
0,11.9847,23.1188,9.9039,3.1054,15.4585,12.4064,12.8231,6.9984,10.7576,9.6227,7.3128,7.7175,5.8594,10.3959,1.5053,4.4078,10.2832,12.368,11.19,13.7926,8.4877,16.8137,3.2666
0,11.5448,24.1926,8.6614,3.2457,15.2813,12.0699,12.9135,7.3218,10.5967,9.4359,7.3903,7.4041,6.0782,10.9422,1.932,4.5853,10.5201,12.4022,11.5791,13.7029,9.5213,16.7061,3.2278
0,11.5702,23.1896,8.3534,2.8163,14.827,12.424,14.0412,7.1709,10.4955,9.2632,7.1615,7.3485,5.6081,10.7855,2.0963,4.58,10.0139,12.3013,11.3737,11.8954,9.7816,17.1461,3.2598
0,11.864,22.2868,8.8779,3.03,14.8164,12.2884,14.1124,6.7089,10.0019,9.4296,7.2873,6.974,5.6561,11.2255,1.8477,4.5311,9.9078,12.2511,12.2061,11.9527,9.1657,16.9535,3.41
0,11.3281,24.3881,8.2515,3.1009,14.4731,12.7016,14.3034,6.8312,9.9933,9.777,7.2715,7.2495,5.8089,10.4251,1.628,4.4907,9.8778,12.6012,11.7588,12.2959,9.2879,17.105,3.2841
