odour stim;12/11/2020 Female3;12/11/2020 Female4;12/11/2020 Female9;13/11/2020 Male3;13/11/2020 Female4;13/11/2020 Male7;13/11/2020 Female8;13/11/2020 Male9;13/11/2020 Male10;09/12/2020 Female13;11/12/2020 Female1;14/12/2020 Male1;08/02/2021 Female1;09/02/2021 Female6
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
1;12.7323;15.9032;12.6273;10.7759;13.8421;12.2798;7.0075;8.6549;13.4605;20.3756;16.5598;15.4587;13.2579;11.688
1;12.0715;14.7084;11.8296;10.6723;14.987;11.1559;7.6455;9.4216;12.3846;18.0118;17.7342;14.3343;15.2197;10.2753
1;12.8145;13.7825;10.7333;10.1746;13.6527;13.7624;7.6627;9.5905;12.1736;18.8046;18.9316;13.5351;15.1264;10.5706
1;11.451;14.2831;10.8402;10.0634;12.2094;13.3525;7.1275;9.4311;11.2852;17.1453;18.0138;13.1399;14.3416;9.3891
1;12.2433;13.4794;10.3967;11.1838;11.3999;13.5228;6.408;8.9;10.7451;15.8014;16.1955;13.9522;13.0649;10.4887
1;11.3807;12.5444;9.2572;10.1349;10.4688;11.6173;6.663;8.5608;10.7887;14.1535;15.2284;13.8421;12.4087;9.6154
1;12.233;13.8594;8.5718;10.9638;9.1098;10.8591;6.8852;8.5364;9.7092;15.3484;13.7388;14.2257;13.6549;10.9628
1;11.7696;14.4845;8.872;9.8238;10.5368;9.6001;7.0468;8.7734;8.766;16.2965;13.491;13.3163;12.9034;10.7304
1;9.8408;13.8166;7.9532;9.306;9.3419;9.0629;6.5012;8.7947;8.065;14.2933;14.5757;12.5901;13.3117;10.6666
1;9.7832;12.4594;7.6162;9.4296;8.4632;8.4004;6.1825;8.4448;9.2333;14.2865;17.6548;13.2667;15.0649;10.3818
1;11.3048;12.073;9.4143;8.569;8.7892;8.7293;5.7912;8.5048;8.0578;13.3747;18.9742;13.865;14.6039;9.3558
1;10.5054;11.209;8.8548;8.6983;8.1054;9.6583;5.4609;8.1427;6.971;14.6486;20.7279;15.2083;14.1956;9.4913
1;10.7949;12.3412;8.2785;7.8484;9.652;9.9733;5.3544;8.3764;9.9803;13.7565;22.2539;15.0461;12.7948;10.8028
1;10.8982;11.8329;7.9584;7.6627;11.4395;9.562;5.6941;8.2338;10.6718;14.2674;22.0889;14.1956;11.4244;12.6325
1;11.8996;11.022;9.5727;8.0188;10.7112;11.4823;5.7671;7.2351;11.7245;13.539;19.6827;14.2093;11.6613;11.5947
1;10.461;10.6351;9.342;7.5655;10.3633;11.4692;6.3576;6.6536;10.7307;13.3767;18.7213;13.3414;12.4841;10.803
1;10.9972;11.7242;8.7403;7.4284;9.3302;12.5842;6.6727;6.5428;9.5858;12.5122;18.2601;12.8223;11.375;11.5077
1;10.3262;12.2405;7.9799;9.128;10.9732;11.8739;7.1411;7.187;9.4477;13.4424;17.0196;13.081;10.726;11.0581
1;10.4108;11.4248;7.7494;8.3798;11.9483;12.2461;6.583;6.8902;9.2686;12.7445;15.2492;12.0374;11.3997;10.6258
1;13.6926;10.9641;7.0334;8.7873;13.5275;12.8389;6.0853;6.9644;11.2373;13.3799;14.474;12.4421;11.3902;11.4657
1;13.86;10.0451;6.0999;9.2686;13.1692;13.7293;5.6181;6.968;10.6103;13.0966;14.7798;11.9334;13.0216;11.2394
1;12.7595;9.7855;6.4139;8.7458;11.6117;12.1912;5.4917;7.6577;11.1758;14.5249;18.6158;11.8573;12.9403;11.7989
1;10.6836;9.4883;6.0045;8.8048;13.3276;9.9549;5.0376;6.7132;11.1378;13.2991;19.2478;14.2731;11.7315;10.858
1;12.8518;10.909;5.5093;8.9906;16.1781;11.2314;4.8502;7.7515;11.2797;12.8886;20.4588;15.427;11.5217;10.2687
1;15.9183;11.3176;5.2731;8.3179;17.837;14.7626;5.8415;8.3994;13.5248;13.6235;25.628;15.0333;12.5054;10.5317
1;14.3919;10.8293;6.3478;8.497;18.936;15.6982;5.9022;9.569;14.1593;12.5427;27.7507;16.5402;12.7732;13.1516
1;15.8247;10.9744;6.2532;9.0548;22.2508;15.2738;5.6787;9.663;12.1777;11.8707;26.9148;17.83;16.1628;13.297
1;13.7839;12.1264;6.9941;8.9217;23.6113;16.598;5.6332;9.4863;12.1402;12.8905;27.3904;18.7615;15.165;13.5191
1;12.6727;17.6524;9.5728;8.9435;22.3865;17.2838;6.6043;8.8351;11.747;12.3073;24.5061;18.4024;14.267;14.0147
1;15.3756;15.9029;10.6624;8.9662;18.2912;14.8584;6.7915;9.0581;10.7159;13.5681;24.2538;18.0464;12.9447;13.2868
1;15.0733;14.4317;12.3362;9.028;18.7576;13.5721;6.5822;9.6185;9.9407;12.5376;22.7407;16.9936;11.704;15.3401
1;14.0605;12.782;11.3259;8.9039;18.666;12.1377;7.9696;8.6848;9.0781;12.5247;20.7005;17.3138;12.6153;13.0738
1;14.773;14.6514;10.1408;9.2878;19.5189;11.1979;8.4782;8.8972;8.6765;13.2312;18.3883;18.4654;12.5745;12.1138
1;14.7667;15.1725;9.5628;9.225;16.829;9.7965;7.6899;8.6339;8.4163;14.3847;17.0849;18.3334;13.4927;12.1685
1;15.9687;13.4114;8.5615;9.7437;15.6067;9.0167;7.4528;9.4858;9.5205;13.637;15.2126;18.4706;13.016;13.3842
1;14.485;12.5766;7.7236;9.6346;15.8908;8.4463;7.517;8.2565;9.6222;12.0458;20.1534;18.6065;12.1409;12.8349
1;11.8985;12.6951;8.2675;7.9198;15.8592;8.3616;7.6791;8.2338;8.8877;12.9918;19.4923;17.9539;11.2309;13.9129
1;13.7666;11.9578;9.6813;9.521;14.806;7.8803;8.1779;7.7509;10.245;12.5806;17.6627;18.1497;10.3998;13.1411
1;14.3902;13.8218;11.1792;11.0852;14.3737;7.6937;8.3041;7.9991;9.8827;13.7055;16.1114;19.2586;9.3236;12.8431
1;14.3316;14.3935;10.5178;10.72;14.1595;8.7484;7.5816;7.7665;9.6291;15.1791;14.7686;17.536;9.4552;11.8611
1;14.3085;13.1462;10.3608;10.9009;16.4602;8.6998;7.0251;8.153;10.0235;14.6754;14.5069;17.3684;9.0891;10.9125
1;13.1624;13.6474;10.0905;9.9136;17.5122;8.0823;6.5403;7.1519;8.9819;16.6156;14.4812;17.7677;8.4578;13.9789
1;12.3849;13.521;8.8856;8.7985;15.5286;9.0334;5.9944;7.5271;9.5031;18.959;15.5082;15.781;8.8332;13.2493
1;11.0881;15.9342;8.0529;8.6289;15.9443;8.3199;6.5071;7.3309;10.9122;20.251;14.171;15.6687;9.0414;12.9093
1;10.1935;16.8222;8.8694;8.8508;14.3794;8.5315;6.2868;7.4682;9.7726;21.2148;14.0594;15.1209;9.3155;11.8676
1;10.1354;16.7718;8.9516;9.1614;12.8717;8.5389;6.6867;7.5709;9.8316;20.8994;14.0789;15.9983;10.421;11.2232
1;11.6628;14.9951;9.0218;8.3193;12.9307;9.7253;7.0568;6.7041;9.6378;17.5896;13.5603;17.3318;10.075;9.8993
1;11.1851;13.5802;8.155;8.9723;11.2162;11.7988;7.6784;6.8782;9.6937;18.3822;13.0089;18.0534;9.1557;9.1327
1;12.2;13.2166;8.0869;8.6346;12.4929;11.2897;7.1745;6.4554;9.692;18.763;12.4729;17.3007;8.1931;10.0393
1;11.7862;14.2043;9.0142;8.6754;12.3687;10.8582;6.6934;5.8635;10.9691;18.1397;12.7863;19.0345;7.8947;10.4588
1;11.2847;13.9888;8.5467;7.9386;11.1834;9.8006;5.9862;6.2523;11.8495;18.6844;13.3901;20.1296;8.6175;11.6367
1;12.4945;15.1366;7.9033;8.578;9.9614;8.7036;7.1862;5.4054;12.0851;20.3621;12.6706;20.4227;8.038;12.1742
1;14.3525;13.8531;7.4792;7.8897;9.4857;7.9215;6.7919;5.1181;11.0223;18.9781;12.4057;18.9405;7.5395;12.7751
1;15.2385;14.8594;6.6767;8.3768;8.9548;9.2164;6.1737;5.2405;10.114;17.4153;11.4692;18.9322;7.1605;13.3145
1;14.977;15.2103;6.96;7.8646;9.7696;9.7085;6.959;5.484;9.7234;16.1577;11.5772;20.0457;7.6136;14.4653
1;16.7431;16.6214;7.6367;7.3352;9.4205;10.033;6.554;5.1693;12.5563;16.2635;11.2905;19.8711;7.7469;13.4312
1;16.8256;18.7443;7.1119;6.9676;11.5841;10.7833;5.8774;6.2163;13.1414;18.156;16.5516;19.1337;7.4482;12.1452
1;15.5886;17.9319;6.5904;5.7656;12.5751;9.6938;5.5905;6.4428;12.5778;17.4887;22.2476;17.9803;8.1421;13.1339
1;16.5763;18.576;7.9933;6.8665;12.1454;11.7306;5.3231;6.4344;12.0015;18.3975;22.5539;19.7696;9.9874;15.5543
1;13.5152;20.7812;8.4532;7.3752;11.6387;12.7624;4.9878;6.9153;13.686;19.4623;23.9451;18.5866;12.0136;14.2077
1;17.8244;24.0736;9.5387;8.5745;11.1413;11.1196;5.5827;6.9488;12.8776;19.7773;22.0885;17.6136;14.7618;15.0958
1;16.461;23.7713;9.5403;7.1476;10.179;9.4443;5.4185;7.9902;14.2481;18.2148;21.6721;16.1224;14.1486;13.5455
1;16.4623;25.7256;8.8815;7.2291;12.5315;8.8527;5.171;7.9684;13.1239;17.1853;19.6014;15.7087;13.0146;15.1501
1;17.2353;24.1903;8.3279;7.9873;12.2644;8.4458;5.6084;7.9885;12.4192;18.6374;20.9796;15.7244;12.0129;16.7332
1;17.7605;22.5353;7.4926;8.3035;11.3306;8.8197;5.5033;7.4844;12.2173;18.3468;24.9552;17.946;12.1228;17.3385
1;19.6904;23.2902;7.0873;8.8737;11.0602;8.832;5.354;7.4562;12.4416;16.9401;22.1687;16.8517;11.4526;16.0367
1;17.9453;23.2302;6.933;8.0506;11.0011;8.2209;5.0994;8.1654;11.1331;16.7477;20.2952;17.1311;12.3968;15.1723
1;19.7805;21.8848;7.5419;8.6207;9.5096;7.7676;4.7701;7.6059;11.3263;16.3894;17.6837;18.4117;12.0849;12.8771
1;18.9825;23.0463;7.6147;7.5563;9.5798;6.7396;4.5891;7.2085;10.9245;17.7774;16.5741;19.0464;11.5397;13.2388
1;16.6118;22.1491;7.2382;8.1021;9.7039;6.0967;4.4683;6.5203;11.2055;15.995;15.6613;17.9041;11.3327;11.8408
1;16.0723;20.1322;6.5135;8.2734;8.6152;6.0409;5.2783;5.8316;10.3036;14.8644;18.3826;17.5819;11.0411;14.4031
1;15.8487;18.1964;6.2256;6.9007;10.1429;6.0801;6.4613;6.6474;9.5136;13.6957;16.6716;17.5302;10.7553;15.4486
1;15.9484;18.4899;7.1715;7.7279;10.5957;5.6031;6.2651;6.0535;9.0656;15.1279;15.6751;17.0562;9.9482;16.513
1;14.5346;16.8637;7.2799;7.2238;12.452;6.1865;5.7959;6.0516;9.1048;14.4972;16.7034;19.0414;10.4532;16.3891
1;15.4758;16.9767;7.0418;7.675;13.7977;5.9152;5.6639;6.2806;8.5998;15.5266;17.675;17.6433;10.2534;17.2252
1;17.078;19.0775;6.4505;9.591;12.0302;5.6677;7.0246;7.1278;9.4687;13.5784;18.422;18.0192;9.2496;16.5246
1;16.2288;17.6296;5.8125;8.5844;12.6317;6.0875;7.0843;6.4513;8.9526;15.7754;16.5659;20.1025;8.7341;14.1492
1;15.0932;16.7978;6.8423;7.2215;14.1621;7.0991;6.6173;5.783;10.3929;14.2584;15.6242;20.5416;8.7844;13.8522
1;12.0929;17.5801;6.4715;8.1403;13.6167;8.9205;7.4576;4.9673;12.4505;13.3434;16.2384;19.3216;8.0082;12.1819
1;13.371;16.2048;6.0035;7.4331;14.451;8.2871;7.4206;5.7651;11.6874;14.8474;16.7936;18.9906;7.4014;13.0373
0;12.5544;14.6935;6.0082;7.8335;13.0198;8.2285;7.605;6.0322;10.6453;14.6641;17.298;20.5503;7.6944;11.8576
0;11.4911;14.1071;5.1407;8.4022;12.0592;9.1674;8.2942;5.93;10.5506;15.1745;16.2313;21.343;7.3524;11.0528
0;14.2691;13.781;4.9259;7.7887;11.5562;7.9097;7.4061;6.3987;11.4459;15.6178;15.1816;20.3982;7.0696;11.9438
0;13.7699;15.1754;5.3676;9.2172;13.8813;7.6305;8.8587;6.4486;11.4582;14.9798;16.7617;19.1937;6.5031;11.2922
0;13.2295;15.6401;5.042;9.378;13.0739;10.0779;8.6076;6.3155;10.634;15.583;15.323;20.018;6.3218;10.6808
0;14.3687;14.0113;5.5766;8.3907;11.9714;9.0107;9.5438;5.5307;13.5485;14.8358;14.6261;19.585;5.7995;11.7963
0;14.4999;14.2576;5.8194;8.846;11.7555;8.2775;9.5777;6.0821;13.1994;16.0331;16.6281;19.487;6.5817;11.0827
0;14.9449;12.9134;5.3809;9.1173;12.8589;7.3658;12.0537;6.3913;14.2321;14.9796;15.9662;20.3751;7.2495;11.1242
0;14.4265;12.3758;5.2396;10.3896;12.7701;6.9527;11.9021;6.5591;13.8956;16.0065;18.1976;21.469;8.9765;11.4871
0;13.1297;13.5041;5.5499;8.829;12.7846;8.1563;11.9133;6.6981;12.2202;16.0937;17.3404;20.9745;8.9095;10.339
0;13.1297;15;5.9232;10.0245;14.8244;9.2555;10.9878;5.7475;10.9289;16.8331;17.4095;19.6583;8.4795;11.2049
0;13.5279;14.9378;5.6247;9.542;13.8731;10.8984;9.9578;5.9101;10.3796;17.956;18.2664;19.6197;7.9037;10.5242
0;12.6917;13.4192;5.441;9.775;13.0335;11.0147;10.1147;5.6276;10.7845;17.4531;16.2345;19.9747;7.7494;9.9213
0;14.8303;13.2202;6.9807;9.4066;13.3895;10.4387;11.3913;6.3063;13.3776;18.5004;15.6846;19.726;8.4704;10.7539
0;14.2122;15.2243;6.2523;9.5076;13.5894;10.9156;11.5072;6.3625;13.023;19.2142;14.4823;18.4748;8.6335;10.4687
0;14.076;13.9057;5.9876;9.1674;14.0901;9.6417;12.1219;6.424;12.5958;18.2992;16.1314;19.1572;8.2369;10.2491
0;13.7891;14.9242;5.8339;8.9025;14.1065;9.2763;12.2346;6.2437;12.3011;19.4744;16.1031;19.3271;8.7433;10.9377
0;11.8336;13.7334;6.1581;7.6468;14.8449;8.8201;12.1823;5.9678;11.8832;17.786;15.2951;18.6951;8.0841;10.8593
0;15.0431;15.4921;5.6863;6.4855;13.5343;9.2015;12.3061;6.0245;11.5595;15.7927;15.8061;17.2911;9.7443;11.2469
0;13.6519;14.3175;5.6361;6.8178;12.784;9.8128;13.9157;5.6502;11.1646;14.1182;15.2707;16.1615;10.2718;13.0408
0;11.3752;14.7603;5.6183;6.7227;12.2001;9.1838;12.3555;5.7981;12.4026;13.4403;14.0521;17.6697;10.2649;12.225
0;15.7276;12.8608;6.1485;6.836;12.9752;10.0299;12.9399;5.8607;12.3644;15.708;13.5709;17.7413;9.651;11.2576
0;12.9457;11.4441;6.9766;6.8062;14.48;10.4419;12.1892;5.7615;10.8309;16.7037;15.2027;18.3356;11.1452;11.2425
0;14.5165;10.7983;6.9942;6.5296;15.8895;9.2891;13.9278;6.1064;9.8273;19.1954;17.1431;17.6107;10.9515;10.7704
0;14.1538;12.7954;7.3702;6.301;15.8946;8.2009;13.9598;5.7582;11.2021;17.6045;15.941;17.4609;10.597;10.3634
0;14.2618;13.6453;7.7265;6.6658;15.7203;6.6887;12.7767;5.9135;12.2893;16.0635;17.6853;16.222;10.0206;10.2913
0;14.281;12.9227;7.4099;6.7853;13.7318;6.9007;13.1059;6.1891;11.6704;14.0426;18.8861;18.1172;8.9265;9.1292
0;12.2242;13.0613;8.464;7.0667;14.8362;9.2676;12.7842;5.6037;11.1482;13.3241;17.0971;18.7612;8.0279;9.7991
0;12.5705;13.0466;8.5377;6.642;14.838;11.7107;11.2718;5.167;11.8585;13.579;15.9016;19.1027;7.7409;11.3723
0;11.5812;13.2509;7.6729;7.6045;15.0282;12.2208;11.4779;6.0297;11.6229;13.322;17.8638;18.6709;7.3788;9.8893
0;12.5656;13.4636;7.3703;7.8522;14.792;11.9163;11.6711;6.1539;13.2278;12.525;17.0636;19.2548;7.4772;11.0411
0;11.8769;15.4304;6.637;7.7998;16.6879;13.7386;11.3078;6.0974;13.3403;11.5144;16.0103;19.373;7.9683;11.6492
0;10.1083;14.2237;6.2663;7.1391;16.9353;12.2334;11.9753;6.1561;11.9995;12.5027;16.9048;18.0221;7.4407;11.7349
0;12.1649;13.2188;7.9779;6.3813;15.9624;10.9964;10.2915;6.021;8.0517;12.4853;18.0154;18.7092;7.1303;12.1077
0;9.8847;15.0796;8.8909;7.4872;16.5979;12.1122;10.289;6.7277;8.9818;12.6827;17.3101;16.9978;8.0771;11.4274
0;12.5374;15.792;9.1557;6.8325;16.9163;11.3563;11.6325;5.9631;11.236;11.9848;17.5654;18.8948;7.8037;13.5523
0;11.6923;15.5902;8.9497;7.566;14.7307;11.3862;11.7282;5.5783;12.1638;11.3517;18.8543;17.401;7.3075;14.3418
0;10.5865;14.1606;8.2464;6.9976;14.0918;12.5278;13.6998;6.231;11.1773;12.3645;20.5889;16.7548;7.315;13.8222
0;11.628;17.4939;8.7145;7.6916;14.7503;12.8209;14.4959;6.0667;10.0542;11.5349;21.7791;17.3131;8.5101;12.568
0;13.2894;17.844;8.8567;7.2577;16.4194;11.6809;13.4685;6.7303;9.8959;11.2739;22.01;17.7978;7.9471;10.7002
0;14.4554;16.1427;8.4014;7.4686;15.4659;10.58;12.0879;6.0625;12.2548;10.6822;21.5134;17.5843;7.5075;12.239
0;14.6532;18.9519;9.9408;7.658;16.729;11.7431;13.0637;5.7676;12.4803;11.8167;19.2156;15.9936;7.8194;11.2313
0;15.8765;18.095;9.7913;7.0328;17.3043;10.4105;13.5041;5.9862;13.3032;13.1092;18.1682;16.3799;7.871;12.0937
0;16.69;15.9215;10.7829;7.9494;17.8783;9.9315;13.9449;6.6394;13.5569;12.4382;16.6722;16.7659;9.3673;11.1081
0;14.5693;14.3871;10.8059;7.125;16.8012;9.494;13.4947;6.3845;12.8443;11.7245;16.2271;15.4191;8.7958;11.9255
0;13.9761;16.1873;10.0395;7.2944;17.4336;9.7615;14.5435;6.8806;11.3137;12.6487;14.8893;16.6582;8.0255;13.2849
0;11.8845;15.8454;11.838;6.8749;17.2746;9.0778;15.5436;6.097;10.1516;12.4953;14.4136;16.2922;9.4449;12.8817
0;13.2468;16.6933;10.5001;8.199;16.7518;8.3724;15.0267;5.9786;10.3303;14.6911;16.8237;19.4989;11.369;11.6294
0;13.9054;15.0912;9.9694;7.7331;14.75;8.8266;14.1934;6.031;9.2546;14.7873;16.0916;18.3313;10.5097;12.124
0;14.196;15.7035;9.6873;8.0346;14.0541;9.4844;14.5701;6.485;8.4153;14.1545;16.4294;18.8719;9.8642;14.2628
0;13.4611;15.9858;11.0386;7.3188;12.2802;9.4888;13.6005;6.103;8.4656;12.4505;16.8721;18.3753;8.5692;13.6129
0;12.6673;15.0625;10.2235;6.678;10.9615;8.6271;13.5335;6.2389;11.6254;11.4241;16.5406;18.4825;8.4835;12.6231
0;14.6235;13.8807;9.4374;7.4569;10.8733;7.8232;13.4346;5.9274;11.0096;12.97;16.9542;16.1843;7.3458;13.2138
0;15.1911;12.5147;8.6408;6.5052;10.9438;7.6843;13.6948;6.0367;13.0725;12.5028;15.6565;15.2808;7.1367;11.6144
0;14.9421;11.3706;8.0919;7.1302;10.0934;8.7948;14.6675;6.1743;13.5375;12.6914;16.1503;17.1033;7.5018;12.1383
0;14.7477;10.9548;8.1116;8.1902;10.0874;8.5304;14.5768;6.4202;15.6367;14.3512;14.9856;16.9347;7.3736;12.3869
0;13.6097;10.3465;10.3347;8.5418;9.0236;7.3913;12.7565;5.9239;12.2843;15.2872;19.1199;18.1756;7.0226;12.9502
0;13.324;10.1655;10.6665;9.5583;8.4376;7.1302;12.6186;6.6964;11.5371;14.0855;18.229;17.0224;6.8874;11.8889
0;12.4061;9.2703;11.9422;10.1866;9.6985;8.1877;11.2186;6.2277;12.7736;14.2197;18.6394;18.3058;6.9272;11.9939
0;13.5756;9.4414;11.6167;9.9122;9.4429;8.9267;12.196;5.5957;14.7182;13.4138;18.3167;20.1039;6.993;11.094
0;13.6078;9.2335;10.9302;9.5426;9.6092;8.5093;13.8176;5.1654;13.7889;14.6543;17.7524;19.4118;6.8389;11.1626
0;12.6952;10.0497;9.7021;9.4479;9.5572;7.9557;15.0028;5.546;11.6391;13.505;16.1058;18.2792;6.4287;11.1068
0;12.6616;11.351;8.7946;7.9276;10.0148;8.3569;15.9291;5.7654;13.9199;14.1257;14.7449;19.1321;8.2751;12.0523
0;13.125;11.4105;9.4524;8.6092;10.0578;9.0861;14.2643;5.7695;13.2119;17.4571;15.782;18.3408;7.9066;12.72
;;;10.3439;;;;;;;;;;;
;;;10.5571;;;;;;;;;;;
;;;9.2557;;;;;;;;;;;
;;;8.5175;;;;;;;;;;;
;;;7.941;;;;;;;;;;;
;;;9.0142;;;;;;;;;;;
;;;8.806;;;;;;;;;;;
;;;8.0296;;;;;;;;;;;
;;;7.1226;;;;;;;;;;;
;;;7.2846;;;;;;;;;;;
;;;6.3779;;;;;;;;;;;
;;;5.979;;;;;;;;;;;
;;;7.2816;;;;;;;;;;;
;;;8.6468;;;;;;;;;;;
;;;7.9737;;;;;;;;;;;
;;;8.2461;;;;;;;;;;;
;;;8.5683;;;;;;;;;;;
;;;7.8378;;;;;;;;;;;
;;;9.8124;;;;;;;;;;;
;;;10.1037;;;;;;;;;;;
;;;9.1452;;;;;;;;;;;
;;;8.7862;;;;;;;;;;;
;;;8.3981;;;;;;;;;;;
;;;7.4694;;;;;;;;;;;
;;;6.744;;;;;;;;;;;
;;;6.5179;;;;;;;;;;;
;;;6.7184;;;;;;;;;;;
;;;6.7398;;;;;;;;;;;
;;;6.3538;;;;;;;;;;;
;;;6.295;;;;;;;;;;;
;;;5.9231;;;;;;;;;;;
;;;5.5129;;;;;;;;;;;
;;;5.3994;;;;;;;;;;;
;;;6.4195;;;;;;;;;;;
;;;7.1046;;;;;;;;;;;
;;;6.578;;;;;;;;;;;
;;;6.1382;;;;;;;;;;;
;;;5.9654;;;;;;;;;;;
;;;5.7353;;;;;;;;;;;
;;;6.2582;;;;;;;;;;;
;;;5.8675;;;;;;;;;;;
;;;5.6434;;;;;;;;;;;
;;;5.5025;;;;;;;;;;;
;;;5.274;;;;;;;;;;;
;;;4.8465;;;;;;;;;;;
;;;5.4114;;;;;;;;;;;
;;;5.9943;;;;;;;;;;;
;;;5.7726;;;;;;;;;;;
;;;5.2101;;;;;;;;;;;
;;;5.1958;;;;;;;;;;;
;;;5.9441;;;;;;;;;;;
;;;5.6618;;;;;;;;;;;
;;;6.7952;;;;;;;;;;;
;;;6.9949;;;;;;;;;;;
;;;6.2036;;;;;;;;;;;
;;;6.9807;;;;;;;;;;;
;;;8.1278;;;;;;;;;;;
;;;7.3859;;;;;;;;;;;
;;;6.8994;;;;;;;;;;;
;;;7.549;;;;;;;;;;;
;;;7.266;;;;;;;;;;;
;;;6.7296;;;;;;;;;;;
;;;5.948;;;;;;;;;;;
;;;5.6659;;;;;;;;;;;
;;;5.3643;;;;;;;;;;;
;;;5.1403;;;;;;;;;;;
;;;4.7346;;;;;;;;;;;
;;;4.5026;;;;;;;;;;;
;;;4.5757;;;;;;;;;;;
;;;4.5163;;;;;;;;;;;
;;;4.3591;;;;;;;;;;;
;;;4.3178;;;;;;;;;;;
;;;4.3017;;;;;;;;;;;
;;;4.3029;;;;;;;;;;;
;;;5.7183;;;;;;;;;;;
;;;5.589;;;;;;;;;;;
;;;5.6507;;;;;;;;;;;
;;;5.4303;;;;;;;;;;;
;;;6.8225;;;;;;;;;;;
;;;6.6822;;;;;;;;;;;
;;;6.2085;;;;;;;;;;;
;;;7.6391;;;;;;;;;;;
;;;7.4624;;;;;;;;;;;
;;;7.6429;;;;;;;;;;;
;;;8.3657;;;;;;;;;;;
;;;8.1589;;;;;;;;;;;
;;;7.1127;;;;;;;;;;;
;;;7.6262;;;;;;;;;;;
;;;7.0451;;;;;;;;;;;
;;;6.6561;;;;;;;;;;;
;;;7.0529;;;;;;;;;;;
;;;6.65;;;;;;;;;;;
;;;6.3206;;;;;;;;;;;
;;;5.972;;;;;;;;;;;
;;;5.6597;;;;;;;;;;;
;;;5.5202;;;;;;;;;;;
;;;5.0788;;;;;;;;;;;
;;;4.9879;;;;;;;;;;;
;;;4.9653;;;;;;;;;;;
;;;5.6131;;;;;;;;;;;
;;;6.0172;;;;;;;;;;;
;;;6.0978;;;;;;;;;;;
;;;5.588;;;;;;;;;;;
;;;6.6225;;;;;;;;;;;
;;;6.4139;;;;;;;;;;;
;;;6.2361;;;;;;;;;;;
;;;7.8915;;;;;;;;;;;
;;;8.9582;;;;;;;;;;;
;;;8.567;;;;;;;;;;;
;;;8.141;;;;;;;;;;;
;;;8.4987;;;;;;;;;;;
;;;7.8931;;;;;;;;;;;
;;;7.3615;;;;;;;;;;;
;;;7.0156;;;;;;;;;;;
;;;7.2458;;;;;;;;;;;
;;;6.6123;;;;;;;;;;;
;;;7.6;;;;;;;;;;;
;;;8.9821;;;;;;;;;;;
;;;9.5663;;;;;;;;;;;
;;;8.7365;;;;;;;;;;;
;;;9.479;;;;;;;;;;;
;;;9.9505;;;;;;;;;;;
;;;9.5349;;;;;;;;;;;
;;;8.7913;;;;;;;;;;;
;;;9.3426;;;;;;;;;;;
;;;8.9931;;;;;;;;;;;
;;;9.5726;;;;;;;;;;;
;;;8.7533;;;;;;;;;;;
;;;7.8614;;;;;;;;;;;
;;;8.7085;;;;;;;;;;;
;;;9.1541;;;;;;;;;;;
;;;8.2818;;;;;;;;;;;
;;;8.3526;;;;;;;;;;;
;;;9.0489;;;;;;;;;;;
;;;8.7079;;;;;;;;;;;
;;;7.8016;;;;;;;;;;;
;;;7.1025;;;;;;;;;;;
;;;6.7266;;;;;;;;;;;
;;;7.174;;;;;;;;;;;
;;;6.9259;;;;;;;;;;;
;;;7.2813;;;;;;;;;;;
;;;8.3011;;;;;;;;;;;
;;;7.603;;;;;;;;;;;
;;;7.6999;;;;;;;;;;;
;;;7.3721;;;;;;;;;;;
;;;8.6193;;;;;;;;;;;
;;;8.6019;;;;;;;;;;;
;;;8.9532;;;;;;;;;;;
;;;9.648;;;;;;;;;;;
;;;10.6847;;;;;;;;;;;
;;;9.3805;;;;;;;;;;;
;;;10.0987;;;;;;;;;;;
;;;10.1327;;;;;;;;;;;
;;;9.8923;;;;;;;;;;;
;;;9.0032;;;;;;;;;;;
;;;9.0403;;;;;;;;;;;
;;;11.0964;;;;;;;;;;;
;;;10.2683;;;;;;;;;;;
;;;10.7967;;;;;;;;;;;
;;;11.8814;;;;;;;;;;;
;;;12.7932;;;;;;;;;;;
;;;11.7486;;;;;;;;;;;
;;;10.2774;;;;;;;;;;;
;;;10.3013;;;;;;;;;;;
;;;9.8925;;;;;;;;;;;
;;;10.3694;;;;;;;;;;;
;;;9.386;;;;;;;;;;;
;;;7.8458;;;;;;;;;;;
;;;8.0463;;;;;;;;;;;
;;;7.4611;;;;;;;;;;;
;;;6.764;;;;;;;;;;;
;;;6.1806;;;;;;;;;;;
;;;5.8706;;;;;;;;;;;
;;;6.5518;;;;;;;;;;;
;;;6.5428;;;;;;;;;;;
;;;5.8816;;;;;;;;;;;
;;;6.0062;;;;;;;;;;;
;;;6.9628;;;;;;;;;;;
;;;6.2347;;;;;;;;;;;
;;;5.9188;;;;;;;;;;;
;;;5.4759;;;;;;;;;;;
;;;5.4484;;;;;;;;;;;
;;;5.2013;;;;;;;;;;;
;;;4.9158;;;;;;;;;;;
;;;5.8271;;;;;;;;;;;
;;;6.2143;;;;;;;;;;;
;;;6.6531;;;;;;;;;;;
;;;6.2649;;;;;;;;;;;
