odour stim,29/04/2021 Male6,29/04/2021 Female10,30/04/2021 Male2,30/04/2021 Female4,30/04/2021 Male6,30/04/2021 Female7,30/04/2021 Male10,30/04/2021 Female12,03/05/2021 Female5,03/05/2021 Female6,03/05/2021 Female8,03/05/2021 Male10,05/05/2021 Male2,05/05/2021 Female3,07/05/2021 Male2,07/05/2021 Female3,07/05/2021 Female4,07/05/2021 Male6,07/05/2021 Female8,19/07/2021  Male2,22/07/2021  Male4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,4.1462,4.654,6.4435,3.0115,3.4292,5.7189,1.864,4.4331,3.1619,2.9926,7.3148,3.9246,2.6492,2.7856,2.6115,3.5951,2.7439,2.8492,2.1612,3.4782,10.7003
0,3.9123,4.7239,6.3638,2.9581,3.2147,5.9298,1.8859,4.1433,2.9875,3.0845,6.9903,3.9137,2.7957,2.7553,2.6488,3.8167,2.8234,2.8717,2.2808,3.1764,10.4661
0,3.8816,4.8118,6.527,2.8467,3.3805,5.6694,1.7775,3.9839,2.9446,2.8464,7.7379,3.7473,2.7594,2.8107,2.0436,3.8812,2.8957,2.8495,2.1968,3.1473,10.282
0,4.2239,5.0783,6.3267,2.8376,3.2109,5.9931,1.8756,4.471,3.1639,2.8464,7.5261,3.8727,2.6862,2.7648,2.983,3.9367,2.6783,2.8408,2.1662,3.3408,10.0678
0,3.7718,4.8745,6.4963,2.878,3.4447,6.1324,1.5917,4.069,2.947,2.9023,7.6861,3.7868,2.5528,2.5279,2.2443,4.0074,2.8494,2.7657,2.3527,3.453,10.1004
0,4.0518,4.6887,6.3026,2.7502,3.3414,6.3763,1.601,4.0935,2.8845,2.9888,7.2992,3.9589,2.5365,2.3824,2.3023,3.8719,2.9012,2.5548,2.0868,3.2737,9.8187
0,3.9987,4.3384,6.4998,2.8258,3.3273,6.4024,1.6076,4.2882,2.9548,2.8617,7.2911,3.8929,2.5967,2.5379,2.314,3.6949,2.8447,2.6536,2.2451,3.2486,9.6509
0,3.9941,4.4195,6.4437,2.7716,3.3388,6.5229,1.6595,4.1093,2.8602,2.8254,7.3497,3.9848,2.5763,2.8409,2.4587,3.9156,2.7968,2.7058,2.2324,2.9145,9.2908
0,3.9958,4.5091,6.4778,2.7115,3.4418,6.5783,1.7276,4.1963,3.0947,2.7843,7.2773,4.1649,2.5324,2.9824,2.6239,3.89,2.7732,3.0693,2.1645,3.1946,9.5098
0,4.0879,4.303,6.6196,2.8079,3.3608,6.3673,1.6628,4.5571,3.0039,2.8109,7.1879,4.0912,2.5268,2.4124,2.6336,3.7569,2.7943,3.5269,2.191,3.2263,9.8443
0,4.133,4.5222,6.4954,2.5485,3.4464,6.2898,1.599,4.2255,3.1503,2.5114,6.8886,4.0331,2.6094,2.5284,2.6274,3.8634,2.8933,3.9375,2.0452,3.147,9.8509
0,4.1444,4.6172,6.5935,2.482,3.1803,6.2839,1.6662,4.153,3.2455,2.679,6.9061,4.0387,2.3633,2.4795,2.7729,3.8953,2.8701,3.6045,2.1118,3.1177,9.514
0,4.0893,4.755,6.5816,2.529,3.1994,6.183,1.5915,4.5475,3.0338,2.7469,7.0194,3.9218,2.5222,2.5638,2.7905,3.8681,2.935,3.5166,2.043,3.1263,9.6067
0,4.0458,4.8907,6.3666,2.5462,3.1,6.4939,1.5953,4.266,3.1688,2.866,6.4146,3.8493,2.5123,2.8677,2.8546,3.9289,2.677,3.358,2.1317,2.9533,9.7203
0,4.1404,5.0487,6.3728,2.4459,3.1396,6.4603,1.5222,3.8829,2.9953,2.8864,7.3673,3.8005,2.5972,2.4368,2.9448,3.8902,3.0195,3.115,2.0249,3.0309,9.636
0,4.0819,4.5783,6.4729,2.2521,3.2077,6.6637,1.6809,4.0337,3.067,2.9963,7.2483,4.0478,2.7071,2.6474,2.7828,3.874,2.9126,3.1537,2.0132,3.2043,10.2507
0,4.0767,4.7799,6.4925,2.3354,3.194,6.361,1.604,4.8346,2.9397,2.7923,7.0381,3.6797,2.5043,2.5574,2.6572,4.0707,2.886,3.1073,2.1356,3.0057,9.7699
0,4.0495,4.6375,6.6456,2.2352,3.2567,6.7099,1.4613,5.196,3.1036,2.7975,7.1584,3.7968,2.7559,2.7532,2.5428,4.1232,2.8289,2.8263,2.044,3.0812,9.4019
0,4.0154,4.8612,6.1111,2.333,3.1452,6.6569,1.6542,5.7797,3.099,2.853,6.8472,3.7105,2.4558,3.0142,2.5212,4.0632,2.9245,2.7857,2.2386,3.2956,9.9352
0,4.4525,5.2817,6.3182,2.1281,3.2379,6.6239,1.6578,5.9515,2.9951,2.742,7.1268,3.9322,2.5239,2.8495,2.4836,3.8949,2.813,2.794,2.2759,2.984,10.1853
0,4.2671,5.2986,6.2974,2.1685,3.0773,6.6158,1.859,6.2697,2.8571,2.7127,7.2344,3.8773,2.6131,2.8674,2.3652,3.7459,2.8404,2.7014,2.3255,3.2381,10.5667
0,4.5681,5.2083,6.4452,2.5851,3.2119,6.6214,1.5827,6.4526,2.8377,2.6364,7.1571,3.991,2.6316,2.7256,2.4462,4.0618,3.015,2.7662,2.2724,3.1445,10.3868
0,4.2188,5.2266,6.7111,2.4625,3.2475,6.4561,1.5305,6.42,2.8498,2.6184,7.3846,3.9817,2.8,2.7593,2.3936,4.2163,2.8397,2.6334,2.4577,3.1012,10.0162
0,4.6462,5.2929,6.7087,2.563,3.1596,6.273,1.5987,6.3429,2.807,2.608,6.9258,3.9243,2.5548,2.85,2.767,4.1092,3.0112,2.7875,2.566,3.0937,9.356
0,4.8311,4.7301,6.5515,2.684,3.2302,6.1627,1.4963,6.319,2.666,2.7701,6.8529,3.993,2.5431,2.9814,1.9595,4.0965,3.0665,2.8191,2.4939,2.9778,8.9799
0,4.6319,4.7434,6.4257,2.6409,3.2733,6.0964,1.6108,5.9607,2.721,2.7793,6.7889,3.9799,2.721,2.9617,2.7891,4.0396,3.0327,2.6318,2.3532,3.3576,8.8517
0,4.582,4.8327,6.3832,2.7481,3.1316,6.3305,1.3872,5.9555,2.7039,2.7827,6.3974,4.2202,2.4729,2.8185,2.3134,4.1081,3.0398,2.7087,2.142,3.0361,8.931
0,4.4087,4.8258,6.6115,2.8331,3.0666,6.1978,1.5619,5.803,2.7933,2.9182,6.4878,4.0592,2.3175,3.0726,2.3644,4.0317,3.1237,2.4017,2.2541,3.1087,8.9314
0,4.2326,5.1274,6.1952,2.7598,2.9805,5.845,1.4195,5.8256,2.796,2.8609,6.3421,4.1891,2.4734,3.0247,2.5312,3.9748,3.1696,2.5234,2.2574,3.0521,8.4586
0,4.1995,5.5735,6.3646,2.7237,3.1326,6.207,1.4009,5.5217,2.8682,2.6536,6.5948,4.3565,2.3271,3.2147,2.3422,3.874,3.1395,2.5372,2.2095,3.0299,8.3957
0,4.2567,5.8311,6.2868,2.8307,3.1931,6.1415,1.4436,5.8089,3.0445,2.7097,6.8852,3.9116,2.415,3.2294,2.5044,4.1697,3.0633,2.6143,2.2768,3.235,8.6524
0,4.145,5.7607,6.1263,2.7496,3.3802,5.843,1.3644,5.9288,2.9346,2.858,6.7218,4.1309,2.3379,3.0811,2.4302,4.1589,3.0591,2.5729,2.3789,3.0833,8.7408
0,4.4219,5.5766,6.296,3.0372,3.3483,5.724,1.3655,5.694,2.9923,2.5493,6.7531,4.1982,2.4562,2.8851,2.4404,4.0396,3.1276,2.4917,2.5859,3.2874,8.7624
0,4.4138,5.5599,6.59,2.9433,3.4156,5.4553,1.3592,5.5934,2.8684,2.7544,6.7955,4.0858,2.5343,3.0509,2.4164,4.0636,3.3031,2.3113,2.6163,3.067,9.1647
0,4.776,5.704,6.382,2.8986,3.2835,5.6056,1.4077,5.4359,3.0077,2.6041,6.5381,4.0451,2.3734,3.0326,2.5468,3.8684,3.307,2.5176,2.4801,3.1103,9.2724
0,4.6114,5.637,6.566,3.0406,3.3077,5.4185,1.3402,5.3459,3.0173,2.7126,6.6419,4.0101,2.456,3.1619,2.429,3.9345,3.1961,2.2634,2.4524,2.9698,9.4224
0,4.8927,5.5976,6.1476,3.4009,3.3281,5.3984,1.4181,5.3672,3.315,2.7061,6.597,3.9208,2.5923,3.2642,2.4068,3.8736,3.3602,2.5303,2.7254,3.232,9.9435
0,4.9218,5.6319,5.9804,3.3218,3.3063,5.3364,1.5158,5.2502,3.1167,2.5739,6.7991,3.9754,2.3833,3.2617,2.9434,3.9282,3.1198,2.3868,2.5043,3.1959,10.4683
0,5.2369,5.6576,6.4112,3.3551,3.2593,5.386,1.3542,5.1817,3.1852,2.7558,6.6096,3.6686,2.4248,3.4659,2.6659,4.1534,3.2825,2.5333,2.3886,3.1075,10.438
0,5.0034,5.7024,6.3129,3.103,3.1632,5.1408,1.4914,5.2773,3.4584,2.6725,6.5489,3.557,2.3678,3.334,2.3256,3.9529,3.2665,2.3896,2.4505,3.1507,10.5086
0,5.1236,5.6204,5.7828,3.1271,3.2473,5.0899,1.4486,5.0557,3.6514,3.2893,6.3916,3.6429,2.622,3.6159,2.211,4.042,3.2661,2.5631,2.5213,2.9281,9.9425
0,5.1294,5.6842,6.2209,3.1517,3.3748,5.4039,1.4622,5.1281,3.9027,3.4515,6.2003,3.4366,2.7773,3.6277,2.276,4.0927,3.3072,2.5067,2.751,3.0109,9.6168
0,4.8536,5.914,6.7643,3.1888,3.0895,5.1557,1.5173,5.1438,3.8722,3.2437,6.3213,3.198,2.5926,3.6323,2.3599,3.955,3.1475,2.529,2.868,2.9821,9.0844
0,4.915,5.562,5.6728,3.1945,3.2707,5.1663,1.5217,5.2071,3.8582,3.7883,6.1003,3.1654,2.6853,3.5429,2.6268,4.1923,3.1221,2.6657,2.8974,3.1066,9.2041
0,4.9279,5.559,5.9516,3.2514,3.2773,5.0672,1.5589,5.2119,3.7937,2.7551,6.0328,3.2907,2.9073,3.4303,2.574,4.0219,3.2234,2.3406,2.9417,2.9262,9.1757
0,4.6613,5.7373,5.4572,3.3783,3.1817,4.8451,1.4649,5.5309,3.8002,3.798,6.2584,3.5788,2.7443,3.2423,2.5151,4.1602,3.1011,2.5416,2.944,2.9046,8.8568
0,4.8985,5.6859,5.2555,3.3139,3.1189,4.9248,1.3627,5.1937,3.6124,4.1473,6.6071,3.5209,2.6175,3.1515,2.6059,4.282,3.3378,2.4457,2.9468,2.9008,8.6479
0,4.4324,6.2209,5.6437,3.4774,2.9895,4.8902,1.5989,5.3064,3.657,4.2512,6.6837,3.3976,2.7462,3.0747,2.5489,4.1438,3.1983,2.5206,2.9383,2.8427,8.4442
0,4.5438,6.5797,5.3137,3.6493,3.0713,4.6175,1.5136,5.7566,3.6668,4.5181,6.688,3.5677,2.8152,2.8934,2.8768,4.0134,3.155,2.4266,3.1725,2.9968,8.248
0,4.2626,6.2869,5.6785,3.9008,3.2566,4.7124,1.5288,5.3572,3.4977,4.2048,6.7299,3.3575,2.9461,2.82,2.5966,4.0391,3.1529,2.7033,3.1644,2.8833,8.1947
0,4.2462,6.4671,5.4563,3.8289,3.1835,4.7549,1.4805,5.3602,3.487,4.5877,7.1118,3.2303,2.6809,2.7748,2.4666,3.8736,3.1479,2.5437,3.2287,2.8306,8.4155
0,4.2391,6.5286,5.062,4.1132,2.9729,4.6958,1.4467,5.7161,3.5073,4.6657,6.86,3.2556,2.7443,2.9839,2.5735,3.797,3.2298,2.5932,3.3136,2.8133,8.1121
0,4.2401,6.3729,5.4321,4.0445,2.9906,4.9004,1.4163,5.494,3.5199,5.1305,6.4248,3.4959,2.5312,2.9201,2.5387,3.8587,3.2854,2.6166,3.3195,2.6525,8.2224
0,4.1024,6.3519,5.5706,4.0938,3.0432,4.6749,1.2817,5.3705,3.3297,4.7834,6.3918,3.8254,2.3861,2.9224,2.6043,3.5736,2.9849,2.6774,3.3197,2.7367,8.5343
0,4.3917,6.3349,5.2883,4.1497,3.0998,4.7813,1.5263,5.8775,3.4234,3.6607,6.3624,3.7073,2.4648,2.7975,2.6149,3.7305,3.2649,2.7748,3.3454,2.7082,8.9393
0,4.1629,5.8269,5.4766,4.0242,2.8827,4.5521,1.6929,5.7245,3.4133,3.8632,6.2383,3.5412,2.4034,2.8172,2.5361,3.7636,3.14,2.4639,3.2939,2.7406,8.9436
0,4.0433,5.4169,5.678,3.8979,3.2147,4.7588,1.8508,5.6519,3.4339,4.6176,6.2468,3.7074,2.2798,2.8069,2.5256,3.883,3.1753,2.4138,3.1244,2.7285,9.0514
0,4.25,4.9923,5.838,3.9631,3.0066,4.426,1.6961,6.1375,3.4347,4.5757,6.6003,3.4585,2.5908,2.8221,3.0049,3.6918,3.218,2.3887,3.0945,2.8101,8.7045
0,3.7578,5.2805,5.1813,4.1115,3.0454,4.4693,1.6565,5.7129,3.2569,4.3018,6.708,3.8353,2.4919,2.8237,3.0138,3.5987,3.0052,2.4268,2.981,2.9346,8.7846
0,4.076,4.9907,5.488,4.0609,3.3283,4.3354,1.6894,5.5639,3.4455,4.2597,6.6427,3.6414,2.5879,2.9054,2.794,3.5106,3.0114,2.324,2.7735,2.6755,8.8417
0,4.2708,5.2959,5.1172,4.0518,3.1426,4.325,1.692,6.1527,3.5345,4.471,6.6001,3.5258,2.5009,3.083,2.5281,3.607,3.1237,2.1692,2.8649,2.9683,8.8114
0,4.1331,5.4269,5.5674,3.8858,3.2669,4.3407,1.7724,5.6606,3.723,4.6928,6.254,3.5032,2.6124,3.0025,2.4537,3.4914,2.9272,2.0513,2.4047,2.5885,8.7602
0,4.5619,5.3009,5.8699,4.0476,3.0679,4.3077,1.7221,5.5281,3.5794,4.5094,6.4583,3.4953,2.5622,2.9483,2.6249,3.4753,2.9848,2.225,2.3556,2.6733,9.0687
0,4.7918,5.8712,5.4511,4.0441,3.2019,4.2353,1.7575,5.9868,3.5789,4.3659,6.4326,3.3041,2.5258,2.9476,2.6148,3.2447,2.8158,2.2389,2.4506,2.6681,8.9134
0,4.6404,6.0979,5.4135,3.8191,3.1389,4.1455,1.9234,5.55,3.5445,4.2609,6.7281,3.525,2.4684,2.7386,2.5922,3.3293,2.9726,2.2803,2.087,3.2588,9.0813
0,4.7891,5.6204,5.1057,3.9741,2.8493,4.0471,1.5817,5.3975,3.4522,4.4808,6.9149,3.2992,2.4886,2.6153,2.6496,3.5222,2.9024,2.2702,2.118,2.8822,9.2155
0,5.1649,5.8351,5.5241,4.063,3.3986,4.1451,1.6491,5.8473,3.4746,4.4318,7.021,3.21,2.6168,2.6913,2.5657,3.3794,3.0692,2.2567,2.0782,2.6951,9.0317
0,5.1277,6.1956,6.0569,3.9608,3.1346,4.0133,1.6807,5.4002,3.4989,4.8226,7.1165,3.6605,2.592,2.6158,2.722,3.2122,3.0534,2.5158,2.1397,2.7547,9.293
0,5.1461,5.9085,6.1283,4.0112,3.1299,4.2843,1.5977,5.3613,3.5152,4.6354,7.3606,3.5692,2.6282,2.6776,2.7884,3.3874,3.0161,2.312,2.0429,3.0158,8.8997
0,4.6892,5.7131,5.8653,3.9161,3.1795,3.9392,1.788,5.5113,3.2804,3.5401,7.1571,3.5033,2.6609,2.7026,2.6771,3.3317,3.0187,2.3974,1.9355,2.9198,8.8142
0,4.9261,5.5902,5.7911,3.9343,3.0791,4.0615,1.6958,5.2564,3.3391,3.4602,7.1288,3.5498,2.6657,2.5333,2.6843,3.3913,3.0672,2.4195,1.9695,2.9201,8.9211
0.5,4.8238,5.8259,6.3167,4.1476,3.3281,4.0477,1.8236,5.2468,3.5848,4.4032,7.2472,3.5396,2.8315,2.7872,2.7617,3.5177,2.852,2.1753,1.6501,2.7995,8.7904
0.5,4.5074,5.8339,5.9175,3.8076,3.1409,4.0302,1.861,5.4344,3.3571,4.6274,7.1881,3.561,2.7423,2.5678,2.5986,3.3642,2.8886,2.3592,1.612,2.7062,9.2094
0.5,4.6144,5.656,5.6047,3.915,3.0665,4.0518,1.9163,5.0591,3.4665,3.9553,7.6299,3.6374,2.6686,2.6553,2.7567,3.2963,2.877,2.4899,1.5942,2.8081,8.8752
0.5,4.803,5.7643,6.3615,3.9578,3.0935,4.0892,1.7825,5.0149,3.5745,3.8784,7.3822,3.4023,2.8822,2.5026,2.781,3.2651,2.985,2.3806,1.6238,2.9068,8.8374
0.5,4.5516,5.4658,6.1742,3.8528,3.1699,4.2118,1.8745,5.3659,3.6446,3.6895,7.2612,3.7515,2.7463,2.6754,2.9807,3.2527,2.9354,2.3516,1.674,2.6466,8.9277
0.5,4.3367,5.2043,6.023,3.8368,3.1194,4.2413,1.9183,4.9499,3.3543,3.3572,6.734,3.5685,2.7556,2.5029,2.7901,3.062,2.9689,2.4575,1.5987,2.7556,8.973
0.5,4.7637,5.2092,6.2788,3.6566,3.1062,4.1004,1.84,5.029,3.4509,3.3873,6.8384,3.848,2.5913,2.3847,2.5576,3.0986,2.7885,2.7138,1.7234,2.4585,9.0686
0.5,4.093,5.1298,6.3788,3.5273,3.2603,4.1542,1.8945,5.0331,3.6178,3.4166,6.9764,4.1007,2.6748,2.3174,2.6409,3.1801,2.733,2.6139,1.7077,2.7269,8.9218
0.5,4.2042,5.1558,6.3506,3.4907,3.0777,4.1405,1.8699,4.7473,3.5392,3.2905,6.7405,4.0665,2.6846,2.4151,2.577,3.2134,3.0394,2.5829,1.7339,3.041,9.1998
0.5,4.3781,5.114,6.6186,3.7516,3.2004,4.3439,1.5961,5.3478,3.4532,2.8934,6.5142,4.2115,2.7966,2.3442,2.6015,3.2413,2.8906,2.4367,1.7266,2.7898,9.0843
0.5,3.9619,5.3892,6.8657,3.6091,3.2275,4.241,1.7207,4.9099,3.579,3.0493,6.845,4.37,2.68,2.2508,2.6344,3.4374,2.711,2.4618,1.6301,2.5401,8.7198
0.5,3.962,5.4411,6.8274,3.9204,3.2197,4.1972,1.7571,4.7374,3.653,3.0257,6.4677,4.5039,2.8131,2.3167,2.6379,3.1962,2.4008,2.4277,1.7254,2.6833,8.5557
0.5,4.2929,5.4761,6.4866,3.5972,3.1806,4.2079,1.6797,5.2693,3.9393,3.0546,6.6685,4.5744,2.7538,2.2829,2.7662,3.0464,2.3027,2.4251,1.6512,2.8477,8.9669
1,3.991,5.6357,5.7239,3.4999,3.2335,4.1509,1.9549,4.9575,4.0425,2.8334,6.9008,4.831,3.0126,2.1233,2.8291,3.3133,2.4587,2.5484,1.543,2.6823,8.7894
1,4.2102,5.5805,5.9547,3.3446,3.1375,4.3698,2.0091,4.782,4.1442,2.8412,7.137,4.2979,3.0185,2.2145,2.4922,3.0572,2.432,2.481,1.5035,2.6435,8.6174
1,5.569,6.4103,6.9329,4.0991,3.3396,5.7743,2.3362,5.3732,4.4986,2.9094,7.608,5.0068,3.4856,2.5676,3.055,3.7127,3.3061,3.3958,1.9123,3.1921,11.3066
1,6.6792,7.3789,7.4649,4.4065,3.355,7.662,2.8214,5.1385,5.3554,3.9506,8.471,5.2922,4.2042,3.2957,4.4423,4.5571,4.2333,5.4129,2.3537,4.5839,12.7287
1,8.1093,8.6387,7.7543,4.6199,3.6148,9.0556,3.2591,5.593,5.4653,4.4531,8.4876,5.7557,4.4717,3.6307,5.0627,5.0166,4.8454,6.8485,2.8048,6.206,14.3687
1,9.2222,9.3936,8.2773,4.9242,3.5384,9.8053,3.6911,6.3493,5.8197,3.0994,8.6372,5.5502,4.7407,3.9162,5.8145,5.6133,5.0194,7.9491,3.5689,7.4545,14.7038
1,9.612,9.9168,9.137,5.1427,3.5674,10.2119,3.5471,6.5105,5.9442,2.9683,8.9905,5.6632,5.5848,4.1224,6.4531,5.9168,5.7502,8.9978,4.3515,8.1073,15.8468
1,10.0153,10.3503,8.5269,5.0651,3.9642,11.0272,4.29,6.9038,6.203,3.3203,9.4083,5.7462,5.8408,4.7111,7.3871,6.1072,5.7937,10.1451,4.2946,8.6513,16.0596
1,11.3207,10.697,8.9643,5.3304,4.1125,11.196,4.0583,7.4027,6.0779,3.7233,9.1529,5.9548,6.0816,4.6471,7.8629,6.313,6.0208,10.7436,4.8451,9.5533,16.2333
1,11.5233,11.4377,8.8176,5.207,4.2941,11.8925,4.0206,7.3616,6.3817,4.1327,9.7616,6.1855,5.9698,4.8306,8.6897,6.7132,6.0753,11.5391,4.8685,9.7434,17.0781
1,11.4317,11.8897,9.1607,5.1722,4.1152,11.9491,4.0423,7.4087,6.2848,4.2202,10.3917,5.9519,5.8601,4.9737,8.0985,6.9373,6.5768,12.1345,4.8342,10.4521,17.0055
1,11.4444,12.2471,9.1976,5.1282,4.2818,12.2099,3.9371,7.9164,6.1279,4.5699,9.9642,6.8948,5.4296,5.3051,8.8555,7.1726,6.4739,12.0094,4.8759,10.3531,17.206
1,11.1701,12.0437,9.393,5.071,4.433,12.4145,4.1941,8.0975,5.9235,4.7183,10.2698,7.1257,5.5298,5.1974,8.3921,7.498,6.6717,11.6004,5.0614,10.5056,17.379
1,11.0634,12.2239,9.5277,4.7462,4.4552,12.4749,3.8322,8.5868,6.303,4.4427,10.3835,7.4315,5.3167,5.0965,8.2193,7.1574,6.6227,11.5271,5.0814,10.4085,16.8149
1,11.0009,12.1731,9.4304,5.235,4.5176,12.6113,3.5474,8.2546,6.6205,4.7107,10.0436,7.5492,5.463,4.4685,8.6339,7.188,6.5151,11.3073,5.1857,10.7943,17.0233
1,11.0821,12.3261,9.2085,5.1118,4.4797,12.7948,3.6406,8.3002,6.3839,4.7873,11.0873,7.4036,6.1152,4.5055,8.7676,7.8617,6.5717,11.1035,5.2572,10.4552,16.8468
1.5,11.0128,12.1632,9.1374,5.1433,4.7671,12.8593,3.5442,9.1536,6.738,4.7559,10.3834,8.2114,6.7332,4.9239,8.9589,7.5176,6.4787,10.9392,5.1293,10.346,16.8909
1.5,11.3254,12.062,9.5246,4.7768,4.9119,13.0958,3.9432,8.5349,6.7851,5.172,10.8865,8.1714,6.959,4.5654,9.748,7.5604,6.4112,10.3359,5.2806,10.0174,16.4272
1.5,11.0003,11.8804,8.921,4.8733,5.1859,13.1184,3.8708,8.8,6.692,5.3045,11.3576,7.9994,7.5171,4.3081,8.1494,7.5836,6.7526,10.4359,5.2701,10.432,16.8844
1.5,11.229,11.5778,8.8296,5.3824,5.3536,13.1784,3.7703,9.3235,6.7839,5.2463,11.2217,8.227,7.9649,4.3537,9.3389,7.5487,7.1281,10.0929,5.2412,10.1328,16.7042
1.5,11.7616,11.9681,9.2896,5.3688,5.185,13.0787,3.4534,8.7802,7.0826,5.696,11.6522,8.4791,7.8335,4.9243,9.4098,7.8089,7.442,9.7495,5.2749,10.6136,16.6954
1.5,10.6079,12.2242,9.7239,5.3165,5.1728,13.3186,3.5871,8.9542,7.0009,5.8569,11.4394,8.7561,8.0596,4.9147,10.0749,7.8298,6.9609,10.0909,5.339,10.3942,16.2634
1.5,11.3973,12.2177,9.3203,5.4954,4.88,13.3839,3.8047,9.7151,6.7978,5.3502,11.5838,9.3957,7.9687,5.3957,9.7979,7.7768,7.3661,10.1249,5.4856,10.6057,16.3654
1.5,10.8723,12.0235,8.9052,5.3701,5.1208,13.6816,3.5751,8.9996,7.0163,5.5391,12.1415,9.9505,8.104,5.3959,10.4395,7.7924,7.5116,10.4364,5.2795,10.3708,16.2152
1.5,10.9074,11.868,9.1138,5.7744,4.9063,13.3334,3.7355,8.6739,6.9114,6.0165,11.6785,9.9536,7.7225,5.7032,10.1953,8.1216,7.2389,10.1437,5.401,10.4781,16.197
2,11.5542,11.9771,9.1044,5.8424,4.919,13.6094,3.6286,9.6689,6.866,6.9181,12.816,10.1012,7.5326,5.7443,11.3124,8.085,7.4461,10.7376,5.3991,10.0711,16.4386
2,11.3812,12.0945,8.9284,5.6061,4.8295,13.451,3.7538,9.1781,6.7739,7.4419,12.2416,10.1483,7.5486,5.9226,10.3328,7.8601,7.4918,10.4217,5.5491,10.301,16.4033
2,11.3857,12.0663,9.0954,6.132,4.7631,13.6887,4.4543,9.216,6.7419,9.1446,12.4034,10.7374,7.6016,6.2365,10.8065,7.5544,7.3199,11.396,5.322,10.1453,16.312
2,11.4596,12.3332,9.1674,6.274,4.8805,13.5145,4.6768,10.2241,6.9309,9.5242,12.3212,10.5836,7.4942,6.4759,10.8552,7.8096,7.0887,11.3424,5.3266,9.7821,16.144
2,11.5708,12.2969,9.307,6.4059,5.1009,13.3838,4.6806,9.2655,6.71,7.789,12.5254,10.4864,8.1404,6.6216,10.4929,7.9934,7.0817,11.3645,5.4015,10.1499,16.2227
2,10.3911,11.9899,9.4671,6.6296,5.3589,13.7521,4.2821,9.6459,6.928,9.2129,12.6175,10.6802,7.8503,6.9397,10.3297,8.2022,6.9996,11.1629,5.2994,9.5739,16.579
2,10.8173,12.1231,9.2258,6.3549,5.1799,13.8334,4.2253,10.6682,6.6105,9.3068,12.0803,11.1272,7.6032,6.8576,11.3072,8.2456,7.0811,11.3724,4.9695,9.6071,16.4301
2,11.3583,12.2074,9.46,6.4751,5.5683,13.8406,4.1419,9.9488,6.8991,9.2066,12.0798,11.4927,7.8504,7.1041,10.6699,8.105,7.1723,11.3703,5.0932,9.222,15.8624
2,11.4115,12.3254,9.3017,6.3175,5.0407,13.759,4.116,10.1042,6.8118,9.8124,11.7604,11.0831,7.5163,6.9235,10.2936,8.2586,7.4862,11.5775,4.8661,9.2198,16.3281
2,11.0994,12.653,8.9757,6.1681,5.0144,13.682,4.3436,10.7983,6.8769,7.141,11.5572,11.1522,7.7952,6.8833,10.9629,8.0489,7.3774,11.5028,5.3995,8.9462,16.0775
2,10.2992,12.6435,9.2742,6.0594,4.8448,13.7509,3.9535,10.095,6.8918,9.2348,12.0351,11.157,7.2826,7.0029,10.6174,8.4237,7.3382,11.9282,5.3923,8.7465,16.2971
2,11.2389,13.1581,9.5573,6.0164,4.8944,13.9893,3.9124,10.405,6.6978,9.0872,12.1852,11.1176,7.3966,6.8748,11.5623,8.5114,7.3745,12.2058,5.2564,9.1019,15.8379
2,10.7474,12.8448,9.1596,6.0027,4.7768,13.9418,3.7483,10.7189,6.6366,9.2576,12.0568,11.085,7.7789,7.0571,10.9581,8.1916,7.2078,12.2464,5.1128,8.7412,15.9333
2,10.4143,12.8818,9.3343,6.2722,4.3997,13.7694,3.7501,10.0712,6.5778,9.5042,12.9314,10.7584,7.5221,6.774,11.082,8.2177,7.1299,12.2674,5.2231,8.4397,16.0712
2,11.1324,12.8247,9.4629,6.2235,4.8988,13.429,4.1331,10.0827,6.7896,9.0524,12.9794,11.3108,7.56,6.18,11.4423,8.2431,7.2437,12.315,5.0351,8.6487,16.1385
2,11.0363,12.9406,9.7792,6.1885,4.834,13.6754,3.6228,10.829,6.6344,9.0033,13.7838,10.806,7.6645,5.9066,10.758,8.366,7.1191,12.4177,5.088,8.3819,15.2782
2,10.3781,12.7931,9.3634,6.0611,5.1319,13.8234,3.6865,10.016,6.711,8.4844,13.3854,10.8775,7.3915,5.6239,11.1667,8.2861,6.7236,12.0369,5.1744,8.92,16.482
2,10.3144,12.7198,9.3236,6.1205,5.2015,13.813,3.6457,10.1642,6.8087,8.8305,13.6252,11.2385,7.2699,5.3762,10.7126,8.243,6.9534,12.2513,5.1475,8.7878,16.3959
2,10.4187,12.9212,9.45,5.897,5.0786,13.7667,3.8073,11.3872,6.8967,8.6962,13.9413,11.3306,6.7862,5.0597,11.3058,8.3974,6.8269,12.1749,4.7929,9.0039,16.33
