odour stim;16/10/2020 Male3;30/10/2020 Male6;30/10/2020 Male9;02/11/2020 Female7;02/11/2020 Female8;03/11/2020 Female5;03/11/2020 Male6;03/11/2020 Male10;04/11/2020 Female4;04/11/2020 Female5;08/11/2020 Male1;08/11/2020 Female2;11/11/2020 Female1;11/11/2020 Female2;11/11/2020 Male3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
1;4.4834;3.6339;3.5932;6.275;4.6025;4.0555;4.7575;11.7196;2.6085;2.8526;4.2511;0.6853;3.1141;10.112;3.034
1;4.8976;3.614;3.821;6.1654;4.8041;4.0405;4.539;11.206;2.484;2.7258;4.0808;0.8392;3.0286;10.8018;2.741
1;5.0157;3.4679;3.8687;5.7442;4.9157;3.8177;4.4409;10.9544;2.5812;2.6627;4.2935;0.9426;3.1203;10.1194;2.7824
1;5.0504;3.5154;3.5137;4.9246;4.9657;3.6644;4.0581;11.1237;2.5288;2.4536;4.14;0.875;3.0799;10.4957;2.8607
1;5.6964;3.5365;3.2217;4.396;5.7914;3.5929;4.1891;10.6513;2.5025;2.3354;4.4086;0.8096;3.1737;10.381;3.0905
1;4.9739;3.3799;4.0524;4.3224;5.7582;3.4858;4.6337;10.941;2.452;2.4748;4.4841;0.8677;3.095;10.476;3.1972
1;4.9087;3.5068;3.712;4.5262;5.5495;3.5209;5.0706;9.8399;2.2165;2.5312;4.8185;0.9495;3.0406;9.7495;2.9132
1;4.9143;3.4399;3.751;5.1124;5.2397;3.2695;5.1508;10.1343;2.211;2.3519;4.4372;1.0721;3.2051;9.4924;2.5588
1;4.7344;3.2744;3.5871;4.9753;5.2529;2.9951;5.1272;9.6621;1.8728;2.5464;4.5324;1.2078;3.2883;9.1626;2.8201
1;4.75;3.3619;3.8577;5.0968;5.5716;3.231;4.9408;9.2147;2.1038;2.4535;4.4651;1.2639;3.3924;8.9737;2.8917
1;4.5893;4.8799;5.6621;6.34;5.8285;4.6408;5.437;8.8882;2.0764;2.4389;4.8227;1.696;3.5889;9.3826;3.2017
1;4.9079;5.8993;7.2942;6.9715;6.2798;6.0901;5.1441;9.6255;2.0702;2.615;4.9191;2.2686;3.333;9.8005;3.4123
1;4.9512;5.947;9.0523;8.2612;7.4668;6.6725;4.8077;10.3346;3.2577;2.4705;4.8965;2.4879;3.3604;9.2634;4.7248
1;4.8632;6.0666;8.6454;11.757;7.501;6.591;4.7304;10.8087;3.9909;2.7583;4.5349;2.4813;3.0748;9.2513;4.9147
1;4.7316;6.1133;7.9313;14.0145;6.9982;6.4456;4.5364;11.0879;4.7446;2.4357;4.4013;2.6794;3.2951;9.0248;5.466
1;4.9418;5.853;7.3627;14.3341;6.9984;6.8901;4.2767;11.3346;4.6112;2.3592;4.3992;2.651;3.5094;9.6414;5.1623
1;4.9084;5.762;7.324;14.4987;6.6966;6.3953;4.3681;11.5637;4.7889;2.4086;4.29;2.3737;4.0406;10.2045;4.8984
1;4.5358;5.9478;6.8547;14.9147;6.6481;5.8887;4.1083;12.0784;5.4769;2.4212;4.3624;2.7901;4.2131;10.7665;5.1669
1;4.2816;6.1521;6.833;14.6494;7.0658;5.6491;4.2476;11.7753;5.1687;2.6198;4.5568;2.5818;4.1174;10.5442;4.7985
1;4.6327;6.3966;7.0055;14.7707;7.012;5.5196;4.4567;11.4664;4.7137;2.6894;4.5321;2.449;4.1573;11.0535;4.6728
1;4.3545;6.3417;6.3971;14.2313;6.4149;5.823;4.0279;10.2734;4.1766;2.6426;4.376;2.5756;4.0834;10.7735;4.8212
1;4.2365;6.272;5.7521;13.9156;6.3382;5.6956;4.2565;10.4356;3.886;2.6856;4.4098;2.4715;3.9287;10.6495;4.1847
1;4.1277;5.8133;5.5466;14.4148;6.3495;5.5181;4.2616;9.3579;3.6738;2.9449;4.239;2.5965;4.0487;10.981;4.3533
1;3.6603;5.7681;5.1735;14.2075;5.2474;5.2029;4.2573;9.2802;3.3355;2.9011;3.9604;2.412;4.0818;11.0044;4.1425
1;3.7303;5.7336;4.5522;13.8145;5.2717;5.1917;4.3094;9.5733;3.3876;2.8076;4.2089;2.5353;4.275;10.4426;4.2016
1;3.4354;5.4165;4.1952;13.482;5.3001;4.7159;4.297;9.5021;2.7262;2.518;3.7897;2.426;4.1618;10.1703;4.1488
1;3.1457;5.2125;4.3071;14.173;5.0027;4.3916;4.2892;9.3586;3.0601;3.0513;3.7487;2.3328;4.1925;9.4976;4.4069
1;2.8521;5.3551;4.065;13.6911;5.0813;4.346;4.1364;9.3435;3.2255;2.7269;3.727;2.0569;4.3115;9.0197;4.1816
1;2.417;5.4096;3.8935;13.0025;5.1412;3.8667;3.9003;11.4925;3.2741;2.6795;3.5742;2.1279;4.4676;8.3671;3.7435
1;2.4747;5.1029;3.8504;12.4658;4.892;3.595;4.0916;10.9145;3.1844;2.7982;3.5788;2.0177;4.7605;8.0796;3.7678
1;2.2331;5.1849;3.7596;12.3345;5.0878;3.73;4.4697;11.0481;3.254;2.4636;3.3692;1.872;5.2294;7.8888;3.4761
1;2.2421;5.5146;3.694;11.6495;5.2811;3.663;4.5157;10.6882;2.9695;2.4623;3.2458;1.412;5.4598;7.4565;3.2366
1;2.2199;5.4654;3.7716;11.1916;5.4211;3.6089;4.6076;9.6639;3.1828;2.6088;3.4284;1.5147;5.7933;7.234;3.3865
1;2.2681;5.5387;3.42;10.8106;5.4176;3.3761;4.5456;8.9682;2.8998;2.4731;3.3868;1.5018;5.681;7.2442;3.5248
1;2.1574;5.6911;3.3173;10.9047;5.9385;3.3474;4.7488;8.9968;2.6796;2.4652;3.3048;1.4755;5.8947;6.8404;3.2993
1;2.3137;6.0158;3.5434;10.5375;5.6126;3.1771;4.9706;8.0597;2.8199;2.579;3.0472;1.4573;6.0188;6.6468;3.4107
1;1.9666;6.2858;3.9772;9.5261;5.7082;3.1661;4.7801;8.1576;2.5573;2.4911;3.1369;1.2964;5.7203;6.375;3.2159
1;2.0105;6.1032;4.1211;8.76;5.6849;3.1707;4.7526;8.0815;2.6485;2.4968;3.1469;1.0988;5.4436;6.1692;3.581
1;1.9566;6.4037;4.2419;7.9884;5.301;3.2075;4.901;8.1433;2.6062;2.5491;3.1722;1.3409;5.0364;5.9994;3.326
1;2.3075;6.3802;3.9114;7.5958;5.4906;3.2148;4.5444;8.3685;2.4212;2.6491;3.0977;1.1345;4.8001;6.0108;3.785
1;2.055;6.6727;4.0394;7.1585;5.3122;3.0888;4.473;8.0402;2.5504;2.6844;3.0779;1.2423;4.3458;5.8142;3.227
1;1.9207;6.4994;4.1322;7.2197;5.4062;3.0171;4.2304;8.357;2.4539;3.1905;3.3141;1.1663;4.5996;6.2351;3.1819
1;1.9763;6.1604;4.0045;8.0915;5.773;3.4525;4.25;8.5047;2.8567;3.3158;3.4736;1.3366;4.1557;6.0125;3.291
1;2.1201;5.4427;3.9341;8.0184;5.1828;3.6046;4.462;8.1113;2.8863;3.1879;3.0096;1.4643;4.1398;5.7156;3.2341
1;2.04;5.2385;3.847;10.172;5.5507;3.8882;3.7706;8.9231;2.8727;3.4438;2.8472;2.3066;3.9307;5.7025;3.6976
1;2.1627;5.1835;3.9079;11.8192;5.1646;4.378;2.5758;10.6351;2.8699;3.6347;2.8054;2.8654;3.8917;6.4385;3.8659
1;1.9261;5.1861;4.4246;12.186;5.6522;4.7679;2.7605;11.3458;3.1257;3.369;3.0794;2.7144;4.1771;6.371;4.8068
1;2.1396;4.8519;4.2718;12.4933;5.5016;5.0624;3.522;11.1314;3.1928;3.6304;3.0399;2.4987;3.6951;6.8298;4.8783
1;2.2383;4.7702;4.3519;12.513;5.4458;5.763;4.5472;11.3184;3.5771;3.5208;2.7643;2.0389;3.8955;7.2179;4.9501
1;1.9653;4.4832;3.8932;12.4285;5.9093;6.0427;4.4056;12.2663;3.8773;3.2598;2.7796;2.1273;3.8805;6.4631;4.1583
1;2.1181;4.2755;4.1865;12.0832;6.4276;5.703;4.6588;12.8234;3.7817;3.142;2.8844;1.9995;4.0789;8.6904;4.7005
1;2.1471;4.2831;3.9067;12.2094;6.9536;5.7801;4.9228;12.8383;3.7124;3.6318;2.8044;2.095;4.0541;10.8792;4.3525
1;2.1359;3.9339;5.3926;12.319;6.4502;5.9709;4.9498;12.8054;3.4138;3.9111;2.7565;2.0114;4.0215;11.1801;4.0796
1;2.6872;3.9446;5.3694;12.3683;5.8832;5.5596;4.838;11.8252;3.0173;3.7275;2.4548;1.9266;4.041;11.4144;3.8201
1;3.0717;3.6052;5.3258;11.8283;5.0949;5.2058;4.7392;12.4275;2.8158;3.3487;2.9187;1.8629;3.6475;10.9253;3.4528
1;3.3301;3.4737;5.4865;12.2553;5.2081;4.6901;4.8213;12.5872;2.7327;2.9713;3.2502;1.687;3.7419;11.1592;3.2178
1;3.9914;3.3314;5.3072;11.8504;4.6026;4.2136;5.0421;12.1354;2.434;3.1043;3.1668;1.6864;3.7813;10.7285;3.2853
1;3.9465;3.2628;4.8121;11.7231;4.4053;4.516;5.3186;12.5878;2.3609;2.7537;3.1652;1.4913;3.5204;11.6714;3.1686
1;4.0973;3.4096;5.141;11.1021;4.2475;4.1845;5.6979;12.1747;2.195;2.9;3.4564;1.6366;3.9411;11.7065;2.9652
1;4.3513;3.3821;5.0543;10.8487;4.1248;4.1858;5.7966;11.7013;1.9868;2.8913;3.6;1.6412;4.068;12.0587;3.3904
1;4.3959;3.4932;4.8596;10.9248;4.3366;3.8011;5.6729;12.1701;1.8123;2.771;3.8025;1.7463;4.2834;12.8809;3.0932
1;4.428;3.2541;4.9122;10.2246;4.4103;3.7145;5.1262;12.0763;1.8754;3.0844;3.7302;1.3976;4.1924;11.9523;3.4496
1;4.5009;3.3791;4.9215;9.8431;4.4411;3.3344;4.8866;10.9098;1.7153;2.8826;4.2743;1.3568;4.3506;13.8084;3.4125
1;4.6948;3.3045;4.9779;9.1583;4.5378;3.286;5.2117;10.2027;1.6077;2.8498;4.1935;1.4444;4.4754;13.4198;3.3277
1;4.8912;3.2182;4.6176;8.893;4.4929;3.4102;5.2166;10.0982;1.3867;2.8605;4.3728;1.4478;4.463;12.5512;3.2481
1;4.4842;3.4552;4.7072;8.6585;4.1338;3.2702;5.0212;9.1411;1.6631;2.9173;4.1462;1.3832;4.8227;11.6677;3.2238
1;4.1827;3.0241;4.7223;7.1815;4.5969;3.0518;4.6646;9.1676;1.6009;2.7334;4.3227;1.2695;5.0599;11.044;3.407
1;4.4046;3.1124;4.959;6.6341;4.3471;3.0838;4.7326;8.2384;1.4986;3.0092;4.794;1.1264;5.3092;10.6769;3.3018
1;4.3787;3.2466;4.7635;6.1377;4.8389;3.0185;4.4429;8.1755;1.3083;2.9868;4.6271;1.0747;5.1648;9.885;3.3481
1;4.407;3.2227;4.9919;5.5439;5.0605;2.8565;4.204;7.9528;1.3652;2.7612;4.724;1.0787;5.1893;9.2074;3.3356
1;4.2949;3.4278;5.0124;4.7482;5.0054;2.9378;4.3164;8.3011;1.226;2.6208;5.0053;0.9061;4.829;8.9363;3.6225
1;4.3109;3.1603;4.8823;4.4073;5.2837;2.9213;4.5144;7.9782;1.4405;2.9104;4.9781;0.67;4.4058;8.1504;3.8162
1;4.672;3.2437;4.6362;4.3129;5.389;2.6128;4.1569;7.481;1.407;2.803;5.3373;0.6722;4.2343;7.9235;3.424
1;4.2118;2.9776;4.3441;3.8208;5.3791;2.7079;4.272;7.332;1.4117;3.0554;5.1983;0.759;4.1952;7.8558;3.8178
1;4.6871;3.3849;4.2224;3.6559;5.3938;3.1522;4.1522;7.837;1.4035;3.8815;5.5271;0.8574;3.8702;7.8784;3.0108
1;4.8657;3.7609;4.2468;3.462;4.7065;4.0427;4.4564;7.8431;1.4359;4.6433;5.9332;0.7928;4.2569;7.3264;3.3063
1;5.6988;4.3359;3.4122;3.8295;4.3535;4.5876;4.3138;8.627;1.5821;6.1087;6.3535;0.7312;4.0203;7.0549;3.1435
1;6.7071;4.4292;3.524;3.96;4.5672;4.6367;4.4174;8.7618;1.8732;6.2423;6.6367;0.6266;4.0594;7.0854;3.3189
1;5.8976;4.8651;3.5478;3.6547;4.4247;5.7434;4.217;8.6028;2.6786;6.5551;6.4127;0.8337;3.8298;6.8656;3.1383
1;6.3302;5.2925;3.4885;3.8518;4.8934;6.0708;4.1243;8.439;3.3735;7.3792;6.6577;0.8176;4.1631;6.4619;3.5089
1;6.4264;5.7688;3.4754;4.2952;5.5407;6.3146;4.2472;8.698;3.7098;7.2667;6.4477;0.747;4.2911;6.3995;3.0983
1;6.7462;6.07;4.7526;4.7971;5.7172;6.3156;4.0601;8.2036;3.8359;6.9623;6.5181;0.7886;4.7016;6.254;3.5158
1;7.2712;6.2895;5.8329;4.5528;5.546;6.4573;4.0011;7.5965;4.2158;6.9811;6.8825;0.8776;5.7678;6.2885;3.6813
1;6.1392;6.6533;5.7487;4.9093;5.3008;5.9962;3.9808;8.5361;4.1098;6.5782;6.8421;0.8132;6.2772;5.668;3.7283
1;6.0928;6.2558;5.0624;5.3063;4.7663;4.9903;4.3558;10.4022;4.0416;6.125;6.741;0.7843;6.1862;5.8822;4.1582
1;5.8901;6.1438;4.9124;5.2883;5.0262;4.4332;4.9255;11.7191;3.7595;5.9545;6.9946;0.7643;6.1508;6.0479;4.1281
1;5.3495;6.1578;4.2475;5.0087;5.2566;4.0385;5.0487;11.505;3.597;5.843;6.9338;0.9132;6.2752;6.1674;3.9923
1;4.7222;5.7204;3.9586;4.8655;4.9006;3.6597;4.9326;12.7397;3.6496;5.277;6.5633;0.7864;5.9102;6.0357;4.1039
1;4.0241;5.5536;4.0908;4.2185;4.8386;3.7782;5.0449;12.7561;3.3348;5.052;6.0909;0.9092;5.7174;6.2887;4.2101
1;4.3079;5.5036;4.1923;4.4245;4.6906;3.5825;5.0375;13.0756;3.6224;4.7341;5.7089;0.7787;5.6688;6.3174;3.9388
1;3.6681;5.5079;4.1395;4.0649;4.2058;3.4912;5.3594;13.4215;3.3575;4.6401;5.0114;0.7706;5.5264;6.2364;4.1101
1;3.4177;5.2251;3.5402;3.5784;4.2471;3.4821;5.4566;13.789;3.2524;4.0126;4.4917;0.7779;4.8342;6.513;4.0003
1;2.9812;4.9652;3.5635;3.2771;4.3382;3.2556;5.128;13.3699;3.2605;3.9767;4.0174;1.0107;4.7556;7.0872;3.9287
1;2.9632;4.8491;3.2428;3.0074;3.8786;3.3973;4.834;12.6668;3.3428;3.8759;4.5355;0.8696;4.361;6.6712;3.8631
1;2.8188;4.9079;3.6632;2.5803;4.0231;3.1273;4.6859;12.0931;2.9856;3.8814;4.6618;1.1296;4.4456;6.9672;4.2596
1;2.7955;4.7914;3.2557;2.7794;4.2414;3.1467;4.7661;12.4603;3.068;3.7701;4.6064;1.091;4.17;8.2145;5.4086
1;3.0963;4.8378;3.4235;2.6726;4.3014;3.0318;4.9795;11.8871;2.733;3.7013;4.9193;1.2158;4.1697;9.2175;5.5915
1;3.0747;4.8157;3.2522;2.3984;4.639;3.0377;4.8666;11.7066;2.671;3.6076;5.0749;1.2713;4.2615;9.4687;5.5162
1;2.962;4.7827;3.0086;2.5238;4.8154;2.9434;4.6879;11.0458;2.8181;3.6115;5.3963;1.3922;4.2056;9.2407;5.7148
1;2.6284;5.3615;3.0204;2.385;4.6663;2.8981;4.884;11.2591;2.574;3.5266;5.2835;1.5875;4.146;10.1284;5.6278
1;2.548;5.3497;2.9743;2.5114;4.3601;3.0004;4.7123;11.409;2.4942;3.3028;5.0026;1.8398;3.9787;10.5817;5.8438
1;2.2301;5.315;2.6247;2.5974;4.1654;2.8719;5.0622;10.8876;2.431;3.4081;5.0891;1.8278;4.307;11.0029;5.9779
1;2.4517;5.4453;2.6222;2.4975;4.6942;3.1014;5.2645;10.5883;2.6604;3.2886;5.2718;2.0677;4.0979;10.7752;5.3726
1;2.6498;5.5527;2.8278;2.4784;4.9167;2.9029;5.1381;10.8033;2.3587;3.5831;4.8332;2.0357;4.0689;11.498;5.4056
1;2.3347;5.43;3.0902;2.3346;4.5324;2.9643;5.2476;10.6212;2.6303;3.6782;4.9101;1.9995;4.1309;11.3795;5.3898
1;2.2727;5.7139;3.2718;2.5178;5.3031;2.9364;4.6686;10.4971;2.8204;3.6521;4.3954;1.7853;4.1932;11.216;4.8694
1;2.4523;5.2631;3.5851;2.4202;5.1836;3.1524;5.2502;11.1059;2.8807;3.4109;4.6512;2.2117;4.4419;11.4788;5.1994
1;2.6597;5.0867;3.7427;2.7039;5.7279;2.9893;5.5045;12.0442;3.0119;3.5652;5.4646;2.177;4.4684;13.4562;5.1673
1;3.2782;5.1712;4.1284;2.8945;5.3418;2.7556;5.1722;12.0662;2.9037;3.6935;5.9928;2.3005;4.4062;13.8003;5.2021
1;3.315;4.9794;4.5755;3.2167;5.2746;2.8529;5.1771;12.056;2.6098;4.0437;6.5385;2.7331;4.0895;14.1895;4.3522
1;3.7763;4.4801;5.9227;2.8797;5.1772;3.0364;4.8192;12.3526;2.7673;3.9726;6.3241;2.9471;3.8272;14.9474;5.8871
1;3.5859;4.9283;6.2549;2.93;5.7732;3.2609;5.0032;12.8976;2.2586;3.882;6.5869;2.6777;3.7903;14.4457;7.2683
1;3.8343;5.1142;6.1379;3.5945;5.6712;3.0013;5.0726;12.8023;2.2452;3.5714;6.2815;2.9059;3.9647;13.532;8.0121
1;3.9506;5.4007;5.3805;4.5744;5.2273;3.3552;4.6746;12.8234;2.5743;3.3388;6.0584;3.1372;3.9368;12.7183;7.8636
1;3.5861;6.0341;5.6181;5.0983;6.0384;3.5362;4.4725;12.7669;2.5272;3.264;6.5657;2.9891;3.6218;12.9685;7.1419
1;3.8433;6.3925;5.5599;5.8727;6.823;3.4653;4.1638;12.1708;2.71;3.3239;6.6344;2.881;3.6667;13.3395;6.4829
1;3.489;6.2976;5.3479;7.4959;6.6522;3.7889;4.5737;11.9877;2.7851;3.3611;6.9089;2.6493;3.6124;13.0595;6.3941
1;3.462;6.2361;5.1895;7.9937;6.0158;3.6769;4.1759;11.8863;2.7508;3.1754;7.0302;2.4783;3.7238;12.6889;6.2153
1;3.3975;5.8522;4.5729;8.2101;5.5138;3.4076;4.6751;12.279;2.7723;3.1244;6.7754;2.2552;3.5353;12.8069;5.2081
1;3.338;5.8084;4.84;8.1266;4.7198;3.2292;5.0802;12.0271;2.5555;2.9416;6.8038;2.1291;3.3707;12.1191;5.3958
1;3.4008;5.7495;4.6141;8.0736;4.5366;3.1164;5.2354;11.417;2.3358;2.8871;6.4878;2.0443;3.269;12.7927;5.4992
1;3.1284;5.7809;4.6501;8.0055;4.539;3.2527;5.3804;11.505;2.4885;2.9105;6.0001;1.9202;3.2041;12.6926;5.3449
1;3.074;5.7217;3.7593;7.396;4.2811;3.3627;5.0243;11.0573;2.1344;2.7712;6.3005;1.9413;3.2898;12.7665;5.2371
1;3.1812;5.5636;3.7636;6.5952;4.0726;3.2148;5.1483;10.7457;1.9285;3.0765;6.3962;1.9084;3.3481;13.1077;5.393
1;2.8999;5.6384;3.8808;6.0906;3.8331;3.3751;5.41;10.9981;2.0591;2.6912;6.3344;1.8941;3.361;11.8533;5.3715
1;2.9143;5.4501;4.3799;6.4884;3.4566;3.2282;4.9793;10.899;1.7238;2.8366;5.9836;1.6832;3.2891;12.1352;5.0605
1;3.0882;5.3581;4.2808;6.4287;3.5658;3.0314;5.1846;11.1974;1.8202;2.4738;5.856;1.8571;3.1035;10.5222;5.2454
1;3.3681;4.9015;3.6563;6.4567;3.8158;2.8446;4.8072;11.0472;1.9651;2.5847;5.9703;1.8192;3.0669;10.4343;4.831
1;3.168;4.4792;3.7424;6.4539;3.4674;2.7154;4.4745;11.4487;1.7826;2.4793;5.3754;1.7992;2.9258;10.0892;4.7097
1;3.1636;4.3312;3.6455;6.5876;3.3104;2.8794;4.4036;10.8259;2.1321;2.7187;5.6126;1.6282;2.8683;9.8962;4.3011
1;3.2684;4.4697;3.3957;6.0064;3.3513;2.8631;4.5112;11.1532;2.0278;2.5491;5.3582;1.5047;2.9716;9.5877;3.996
1;3.0534;4.2705;3.1604;5.6716;3.2381;2.8292;4.4119;10.7547;2.1189;2.5626;4.9284;1.3469;3.1181;9.3559;3.6388
1;3.1514;4.3508;2.97;5.9251;2.9947;2.9266;4.1849;11.1808;2.2687;2.5315;5.3547;1.4521;2.9507;9.1221;3.9226
1;3.5173;4.3528;3.0413;5.6209;3.2909;2.876;3.9919;10.907;2.2614;2.6267;5.2241;1.4542;2.9601;8.6084;3.6107
1;3.7272;4.289;1.9703;5.6213;3.0862;2.7521;3.625;10.8389;2.0738;2.6886;5.0285;1.4292;3.0021;8.3569;3.6983
1;3.5199;3.9974;2.5316;5.5125;3.2113;2.7834;3.5284;10.2287;1.8174;2.9464;4.9288;1.5587;2.9651;7.4905;3.7795
1;3.5293;3.9977;2.1609;5.8018;3.6047;2.6297;3.2487;9.6782;1.8208;3.2876;4.1243;1.4884;2.8016;7.6112;4.0504
1;3.3301;4.0217;2.0341;5.8536;3.3252;2.6767;3.5066;9.965;1.8476;3.3347;4.1106;1.341;2.8171;7.0275;3.8912
1;3.3825;4.239;2.0613;5.7014;3.6056;2.7223;3.5084;10.7843;2.5797;3.5913;3.9229;1.4224;3.0494;7.7119;3.9968
1;3.3928;4.2284;2.1376;6.0212;4.7333;2.8957;2.5713;11.0084;2.747;3.7148;3.5488;1.7312;2.9122;8.7012;4.1475
1;2.8121;4.2964;2.0646;6.3153;5.9105;2.8459;2.6494;10.6111;2.9999;3.8593;3.447;1.6604;2.9697;10.3712;4.1979
1;2.8277;4.689;2.0263;7.1147;7.2748;2.6887;3.4466;10.5379;3.4914;3.944;3.5182;2.0612;2.972;12.3061;4.2433
1;2.6787;5.1296;2.0912;7.7879;7.9328;2.9127;4.076;10.4426;3.8109;4.0418;3.3112;2.1634;3.0065;11.8645;3.9373
1;2.4926;5.2332;1.9511;7.5636;7.2227;3.7772;4.6987;10.0015;3.8582;3.7126;3.0677;2.5173;2.9984;12.2179;4.2621
1;2.3594;5.6003;2.5211;7.5445;7.0484;3.8777;5.2467;10.0646;3.8432;3.586;3.0424;2.8387;3.0647;12.938;3.8821
1;2.3756;5.7707;2.1258;7.4216;7.1878;4.1665;5.9301;10.2074;3.5788;3.6016;2.8963;2.9305;3.0295;12.2999;4.2672
1;2.1072;5.7851;2.2848;8.071;6.2833;4.6349;6.0178;9.4752;3.4228;3.5508;2.932;2.7318;3.0457;12.3369;4.1786
1;2.242;5.8501;1.9669;7.957;5.788;4.2989;5.9522;9.7066;3.2818;3.7063;2.8348;2.8749;3.1923;12.307;3.9901
1;2.2539;5.7498;2.0023;8.2577;5.726;4.3919;6.0448;9.7635;3.1121;3.8626;2.8217;3.0245;3.087;13.1545;3.916
1;2.0716;5.272;1.8991;7.5969;5.3037;4.064;6.1244;9.7127;2.9763;3.8462;2.8671;2.8603;2.9702;12.8488;3.9873
1;2.2559;5.1885;1.8429;7.4047;4.804;3.7769;6.1737;9.4286;2.7439;3.9448;2.5794;2.8313;2.8636;12.734;3.8295
1;2.0581;5.1016;1.7858;7.4101;4.8799;3.8051;6.2942;9.2586;2.5286;3.6025;3.0152;2.5635;2.8744;12.4188;3.5801
1;2.0053;4.6895;2.4013;7.0061;4.6699;3.8296;6.5211;8.9238;2.5391;3.9673;3.1327;2.3749;3.3046;12.1201;3.6451
1;2.0344;4.3506;2.1867;6.0846;4.4007;4.0242;6.3868;8.7674;2.5322;3.9782;2.8386;2.2965;3.5792;11.7523;3.6422
1;2.1018;4.3747;2.3618;5.6107;4.467;4.3451;6.6731;9.0252;2.5315;4.0286;2.9487;2.2164;3.722;11.2635;3.8689
1;1.7205;3.9558;1.7113;5.7051;4.4821;4.0908;7.2616;9.0231;2.3841;4.1091;2.9402;2.1804;3.7337;11.1044;3.5999
1;2.1018;3.9038;1.8696;5.6417;4.5222;3.8816;7.3225;8.2383;2.5642;4.1968;2.583;2.3408;3.7058;10.93;3.2769
1;2.0392;3.958;2.2143;5.055;4.1406;3.6914;6.4225;7.5445;2.2568;4.2495;2.6697;2.1589;3.6027;10.1934;3.4989
1;1.9443;3.8534;2.3778;4.9084;4.0202;3.3109;6.3172;7.6084;2.0034;4.1364;2.9229;2.3078;3.2858;9.437;3.6189
1;1.7913;3.6192;2.816;5.1561;4.3195;3.3443;5.65;7.972;2.0141;3.8196;2.7934;2.2554;3.3917;8.8911;3.4983
1;1.7304;3.3457;3.2499;4.6569;4.3546;3.2408;5.6606;7.4408;1.9709;3.3993;2.7059;1.8875;3.2706;9.9081;3.3198
1;1.9162;2.9736;2.3246;4.2436;4.5058;3.1085;5.189;7.4638;1.6668;3.2979;2.7821;1.9525;3.4165;9.8877;3.1693
1;1.8022;3.1236;2.5688;3.9285;5.0878;2.9756;5.1982;7.3525;1.7592;2.9894;2.5944;1.7451;3.4676;9.788;3.1628
0;1.8218;3.4444;2.2836;3.3735;5.2873;3.1702;5.0684;7.8159;1.7659;2.808;3.0234;1.884;3.3974;9.2912;3.5063
0;1.7881;3.1094;2.4842;3.0046;4.9107;2.8839;4.9727;7.7162;1.5671;3.1824;2.7546;1.5035;3.235;9.1989;3.416
0;1.7742;3.1264;2.5947;3.0835;4.9032;2.7429;4.5564;7.5069;1.5878;3.0574;2.6375;1.5358;3.2365;8.6678;2.88
0;1.9726;3.1771;2.3737;3.1849;5.3205;3.0222;4.3125;7.3006;1.6157;3.3613;2.443;1.6965;3.266;8.7435;3.0532
0;1.8945;3.1892;2.8345;3.0414;5.2919;2.9734;4.672;7.0711;1.5013;3.0237;2.8981;1.4704;3.2412;8.2807;3.3424
0;1.9837;3.5363;3.7241;3.1938;4.5231;2.8661;4.4919;7.0973;1.5328;3.1308;2.6854;1.2398;3.1271;7.991;3.1664
0;1.7154;3.4196;4.6114;2.7357;4.9129;2.7381;4.4384;7.2426;1.5516;2.996;2.7084;1.1568;3.2488;7.1377;2.9499
0;1.6933;3.2343;5.2643;2.903;4.7197;2.7876;4.3126;7.3738;1.4081;3.1496;2.615;1.0848;3.2259;7.0565;3.0623
0;1.7844;3.3904;5.6726;2.6602;4.7292;2.8766;4.1323;7.1724;1.4873;2.9358;2.4689;0.9987;3.3019;7.4118;3.1036
0;1.98;3.3645;5.6059;2.7481;5.0356;3.0133;4.2688;7.3233;1.4796;3.1512;2.817;1.003;3.3708;7.2927;3.1602
0;1.8198;3.4138;5.0405;2.8406;4.6408;2.8224;4.1084;6.9587;1.3962;2.9692;3.0927;0.8249;3.1998;7.5564;3.5049
0;1.7572;3.4606;5.0057;2.8983;4.3331;3.1403;3.7413;6.8187;1.548;2.8338;2.9374;0.6718;3.0707;6.8405;3.8008
0;1.8222;3.4358;4.5372;2.5016;4.8876;3.0737;4.0196;7.3289;1.5379;2.9072;3.1103;0.8316;3.1036;6.6145;4.0758
0;1.8764;3.1562;4.4471;2.39;4.6251;3.0657;3.7335;7.3629;1.6167;2.7785;3.091;0.8619;3.4082;6.8064;4.3983
0;2.039;3.1934;4.5402;2.5233;4.4444;2.9868;3.8659;7.3687;1.6989;2.6767;2.8987;0.8342;3.2101;7.5243;4.4005
0;2.0434;3.5047;4.0868;2.2818;4.2262;2.8729;3.7022;7.6397;1.6163;2.6167;3.6349;0.7747;3.1827;8.6185;4.2574
0;1.7687;3.3574;4.0384;2.6444;4.0283;2.8911;3.771;7.4989;1.9165;2.5222;4.1487;0.8158;3.2112;9.2105;4.1824
0;1.9697;3.1503;4.2122;2.4851;3.915;2.6456;3.7654;7.438;1.9249;2.5221;4.6043;0.6844;2.9754;9.397;4.8894
