odour stim;30/10/2020 Male1;30/10/2020 Male7;02/11/2020 Female1;02/11/2020 Male10;03/11/2020 Male7;04/11/2020 Male1;04/11/2020 Male7;25/02/2021 Female1;25/02/2021 Female2;25/02/2021 Male3;25/02/2021 Male7;25/02/2021 Female8;25/02/2021 Female10
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
1;8.2332;7.5614;8.681;5.9199;6.6125;6.5553;3.9654;7.6363;7.3454;7.583;12.4732;8.4984;4.0649
1;8.0543;7.6135;7.9587;5.8911;6.5129;6.6614;3.8633;6.9327;7.5571;7.4129;12.2759;8.2763;3.2909
1;7.5176;7.5542;7.9395;5.9722;6.2749;6.4988;3.9382;6.739;7.6934;7.0472;12.1201;7.9419;3.5574
1;7.4993;7.7351;7.4919;5.7621;6.0057;6.0145;3.7918;6.3763;7.313;6.9696;12.149;7.9168;3.3655
1;7.1837;7.8136;7.9869;5.5102;5.9547;5.9361;3.2741;6.2745;7.1516;6.5215;11.3025;7.6734;3.3783
1;7.7963;7.9583;7.707;5.3563;5.471;5.7705;3.4895;6.7578;7.2641;6.4614;11.7355;7.6056;3.4805
1;7.0893;7.782;7.8709;5.627;5.3623;5.6905;3.5884;6.0673;7.3618;6.3156;11.2807;7.5743;3.1353
1;7.1309;7.6819;7.402;5.8645;5.0707;5.5491;3.6129;5.1608;7.4937;6.1687;10.8841;6.8365;3.1685
1;7.0563;7.7254;7.4703;5.8121;4.994;5.2137;3.6765;4.9154;7.5028;6.4062;10.8357;6.5666;3.109
1;7.5182;7.7473;7.2305;6.1372;4.9154;5.0643;3.5742;4.7634;7.3236;6.1673;11.1463;6.4165;2.9457
1;7.0649;7.7414;7.1809;5.8239;4.9318;5.0673;3.6947;4.5813;7.3193;5.874;11.0567;6.5962;2.7966
1;6.4428;7.6565;7.2757;5.5887;4.8968;5.1247;3.6925;4.2005;7.3562;6.172;10.8502;6.219;2.7622
1;6.9502;7.745;7.4522;5.445;4.6459;5.1688;3.6041;4.2789;7.564;5.9459;10.6317;6.6122;2.6072
1;6.7161;8.0356;7.8918;5.3664;4.7089;4.9272;3.3623;3.901;7.3876;5.9954;10.636;6.376;2.6792
1;7.0622;7.7813;7.5558;5.5957;4.5756;4.8165;3.3957;4.2943;6.9244;5.6356;10.493;6.6969;2.2152
1;7.5002;8.0243;7.9272;5.2839;5.6281;4.9492;3.1307;5.3163;7.166;6.3138;10.3263;7.1567;3.0202
1;7.6821;8.0462;7.6487;5.2147;6.9135;4.6447;3.4971;9.4784;7.1448;7.9905;9.5989;7.558;3.4262
1;8.3812;8.2892;7.7593;5.4167;7.2955;4.5529;3.5021;11.8781;7.4071;8.9056;10.0508;7.7187;4.2994
1;8.7698;8.2713;7.6509;5.4984;7.244;4.6618;3.3542;12.1619;7.3653;9.3548;9.4816;7.6198;5.093
1;9.5718;8.1828;7.3187;5.317;7.5963;4.515;3.2342;13.1416;7.2677;9.8281;9.4929;7.7513;5.5877
1;9.6397;8.0633;7.0951;5.6406;7.4256;4.4349;3.2801;12.6076;7.3389;9.6707;9.7765;8.0453;5.9783
1;9.6624;7.7874;7.1872;5.6304;7.2739;4.2124;3.4478;13.1346;7.311;10.2697;9.8631;7.9214;6.2376
1;9.6564;7.9412;6.9783;5.4665;6.9767;4.2528;3.2595;13.4556;7.7696;10.4175;9.575;8.1093;6.319
1;9.1703;8.0814;6.9624;5.3602;7.1189;4.2357;3.4959;14.2861;7.4;10.264;9.6265;7.9711;6.2395
1;9.1787;8.1428;6.741;5.4276;6.9857;4.1321;3.3212;13.4584;7.3857;10.0275;9.6303;7.64;6.0757
1;8.3269;7.9663;6.4835;5.6017;7.112;3.8817;3.2165;12.9915;7.593;9.9826;10.0661;7.3518;6.3163
1;9.1167;7.9907;6.4828;5.3458;6.8255;4.0397;3.7597;12.9258;7.6334;9.7054;10.0329;7.1211;6.1847
1;8.8126;7.8224;6.3715;5.8828;6.7509;4.1151;3.6194;11.3674;7.3114;8.9311;10.3456;7.1283;6.3752
1;8.8659;7.6092;6.1038;5.6418;6.3129;4.1953;3.4141;10.609;7.3477;8.8342;10.4999;6.8269;6.4061
1;7.8302;7.5674;6.1802;5.3926;6.6292;4.1891;3.4327;10.0138;7.7088;8.4576;10.2514;6.6689;6.1252
1;8.7128;7.9453;5.8812;5.7109;5.9964;4.0601;3.5167;9.2233;7.2793;8.0469;10.5895;6.6212;6.1171
1;8.3684;7.8159;5.6303;5.8259;5.7697;4.4723;3.7012;8.2872;7.1809;7.8118;10.6913;6.7022;6.2744
1;7.9001;7.6016;5.5476;5.8207;5.4485;4.2557;3.6976;7.3098;7.1986;7.2858;10.0672;6.7068;5.9777
1;7.8992;7.1482;5.5481;5.7042;5.3272;4.2724;3.7419;6.7666;7.3162;7.2769;9.7104;6.8713;6.0942
1;7.9673;6.9256;5.0282;5.5645;4.8882;4.3275;3.5642;5.9219;7.0912;6.985;9.9096;7.0268;6.0081
1;8.0293;6.4629;5.0249;5.5457;4.8547;4.4911;3.7521;5.6944;7.3136;6.6035;9.1911;6.85;5.8076
1;7.7747;6.7152;4.7386;5.0627;4.9311;4.527;3.8754;5.6299;7.2256;6.1761;9.598;6.7315;5.7351
1;8.0633;6.5702;4.2202;5.22;4.5479;4.7336;3.8485;5.156;7.203;6.1211;9.5604;6.8182;6.1389
1;7.8929;6.602;4.2249;5.8374;4.4546;4.625;3.6615;4.864;7.0714;6.3462;9.4154;6.6281;5.4536
1;7.4413;6.5664;4.3383;5.7375;4.1387;4.6016;3.4974;4.4606;7.0373;5.9435;9.5177;6.6394;5.4267
1;7.297;6.7046;4.3306;5.7476;4.246;4.7043;3.7618;4.4282;7.2505;5.9266;9.9809;6.6131;5.526
1;6.9899;6.7226;4.4385;5.6722;4.1845;4.8869;3.7927;4.1161;7.2423;5.7373;9.9829;6.6967;5.2042
1;7.1416;6.535;3.879;5.5248;4.0687;5.1258;3.8092;4.0013;7.2647;5.8828;10.1919;6.9313;5.278
1;7.3802;6.5928;3.7562;5.5901;3.9725;4.9956;3.5995;3.5931;6.636;6.0171;9.7034;7.116;4.9437
1;7.3748;6.8227;3.9845;5.5011;3.9352;4.9757;3.848;3.8777;6.852;5.5681;9.6964;6.7055;4.6445
1;7.2513;6.5647;4.2274;5.4157;3.6174;5.1535;3.7412;4.0836;6.5507;5.4331;9.52;6.4074;4.3294
1;7.5425;6.8083;4.4899;5.226;3.7937;5.7959;3.8636;3.7259;6.747;5.6444;9.6611;6.5699;4.2208
1;7.2179;6.8887;5.343;5.4791;4.3615;6.7758;3.3633;4.0732;6.9888;5.8607;9.4316;6.1169;4.2053
1;7.8149;6.8303;5.1735;5.9188;4.9675;7.4881;4.0564;4.4881;6.9536;6.9664;9.1676;6.3994;4.4684
1;8.6332;6.6915;5.4897;5.5752;6.1012;8.1151;4.9525;4.0999;7.0251;7.658;6.6022;7.2524;5.0033
1;9.7571;7.0038;5.8111;5.7682;7.2197;7.9987;5.4336;4.4815;6.9603;8.3234;7.1916;7.8637;5.4977
1;9.9308;6.6602;5.5178;5.8353;7.3867;8.1944;6.3751;4.2439;6.8991;8.7867;10.1039;7.9712;5.5491
1;10.5408;6.9913;5.6824;5.7231;7.3447;8.0467;6.8289;4.344;7.224;8.8253;10.2857;7.9871;5.6892
1;10.4817;7.2653;5.7764;5.6763;7.6362;7.6991;7.0956;4.4513;6.9666;9.0953;10.6379;8.5515;5.5441
1;10.6067;6.699;6.3169;5.853;7.7873;7.8503;7.1548;4.8864;7.4014;9.045;9.8112;8.842;5.5779
1;10.6387;6.9438;6.4016;6.1698;7.9114;8.0219;7.148;4.7921;7.4082;9.1869;10.203;9.5033;5.6767
1;10.0502;7.0342;6.1251;5.5963;7.7231;8.3039;6.7221;4.7107;7.2733;9.196;10.081;9.6992;5.9609
1;10.1589;6.816;6.4532;5.6788;7.472;8.3607;6.5486;5.2138;7.417;9.2511;9.4818;9.9028;5.9819
1;9.235;7.242;6.6381;5.5025;7.5482;8.0954;6.3624;5.5526;7.0692;8.8571;9.8909;10.2093;5.7103
1;8.6849;7.1549;6.4469;5.6517;7.4892;7.8364;6.3429;5.9194;7.2875;8.9954;9.2098;9.6891;6.1033
1;9.4646;7.3226;6.6321;4.7722;7.2942;7.4046;6.1465;6.0945;6.9212;8.6613;8.7916;9.6901;6.0341
1;8.3895;7.3835;6.7203;4.7539;7.3847;7.4684;5.8288;6.3091;6.7103;8.3477;10.3815;9.252;6.287
1;8.9073;7.2371;6.6725;5.0759;7.0435;7.1645;5.7721;5.8493;7.3606;8.3564;11.0897;9.1016;6.4109
1;8.7832;7.0374;6.8527;5.2675;7.0564;7.35;5.7976;5.6931;6.7149;7.7565;10.4714;8.8748;6.0782
1;8.6696;7.3074;7.0685;5.0391;7.0808;7.1857;5.7846;6.1489;6.891;7.5931;10.3584;8.8339;5.92
1;7.9338;6.8907;7.1544;4.7811;7.0279;6.6512;5.6057;6.5631;6.7885;7.527;10.2431;8.7902;6.0051
1;7.9801;7.0345;6.8727;4.9681;6.8126;6.612;5.5699;5.5319;6.6831;7.5133;10.053;8.5911;5.9375
1;7.9993;7.3091;6.8149;5.2175;6.5625;6.4555;5.2925;6.1687;6.9035;7.178;10.0249;8.416;5.6399
1;7.5195;7.5127;6.7509;5.2745;6.5573;5.7372;5.5385;6.2461;6.7818;7.0317;9.9348;7.3473;5.4577
1;7.5875;7.6164;6.6206;4.8787;6.0884;5.3499;5.3232;6.4814;6.898;6.8643;10.5448;7.5815;5.4501
1;7.5497;6.9445;6.3506;4.9201;6.0857;5.4861;4.7714;5.9006;6.7826;6.9119;10.3728;7.6609;5.7097
1;7.3675;6.7051;6.0877;4.8936;5.5918;5.0545;4.7669;6.0038;6.7553;6.7111;10.2539;7.8835;5.4527
1;6.6505;6.488;6.5906;4.6863;5.6094;4.9351;4.8642;5.6588;6.8998;6.2198;10.3128;7.9325;5.4527
1;6.3629;6.305;5.8706;5.054;5.6453;4.8149;5.3635;5.3422;6.7249;5.9993;10.0928;7.9729;5.6137
1;6.4441;6.3427;6.0203;4.5442;5.9416;4.7613;5.257;5.5433;6.9499;5.826;10.1;7.9723;5.3732
1;6.2387;6.3485;5.9929;4.4008;5.8093;4.6535;5.2789;5.4912;6.5675;5.6318;10.0209;8.3544;5.4853
1;6.8856;6.6416;5.9332;4.5306;5.5387;4.5825;5.5301;5.7705;6.6704;5.3894;9.8254;8.2778;5.0206
1;6.6154;6.3111;5.8538;4.8062;5.1331;4.5668;5.8639;5.6077;6.718;5.4497;9.8978;8.5757;5.1941
1;6.6214;6.5131;6.1242;4.5317;5.3941;4.7442;5.9618;5.3958;7.0392;5.507;9.5931;8.6566;5.4153
1;7.77;6.6751;6.9463;4.5083;5.5382;5.2682;5.7826;5.1525;6.7788;5.2146;9.3961;8.766;4.9331
1;7.665;6.4348;7.1297;3.8048;5.49;5.8032;6.0998;5.3224;6.6111;6.9355;9.8446;8.5089;5.0346
1;9.0215;6.4403;7.0775;3.7888;6.3032;6.5197;6.3694;5.956;6.6875;7.8389;10.101;8.7034;5.364
1;8.7216;6.8618;7.1802;4.1647;7.3252;7.1797;6.5577;5.8863;6.8006;8.4779;9.8517;8.6666;5.6035
1;8.5273;6.6127;7.3204;3.5183;7.5036;7.4164;6.2017;5.0341;7.0051;9.1489;10.3283;8.8063;5.6506
1;8.8312;6.5879;6.8904;4.3119;7.5481;7.8904;6.1777;5.51;6.9502;9.1108;9.9037;9.1221;5.7439
1;8.9843;6.6033;6.7352;3.9902;7.689;7.8605;6.4207;6.0341;6.6942;9.6607;10.1661;9.4329;5.9879
1;9.3784;7.2046;6.7167;4.8495;7.7573;7.9458;6.605;5.8354;6.9619;8.7837;9.9328;9.3927;5.9888
1;8.9279;7.1892;7.7434;4.6232;7.4711;7.958;6.3723;5.6381;7.0926;9.1618;9.918;9.2608;5.7124
1;8.4694;7.3635;8.4855;4.983;7.4746;7.8318;6.1477;6.1652;6.7444;9.1315;9.8553;9.0118;5.7897
1;8.1061;7.3128;9.0303;4.0493;6.9945;7.6187;6.1851;6.1432;6.688;8.8262;10.2067;8.7692;5.6091
1;7.8759;6.697;9.1498;4.6978;6.8099;7.5802;6.277;5.736;6.4474;8.8027;9.7957;8.7053;5.7139
1;7.7499;6.8085;9.0107;5.0503;6.6044;7.093;6.0399;5.5303;6.4341;8.7304;10.1745;8.6734;5.3575
1;8.2006;6.7896;8.5617;5.6014;6.4445;7.3261;5.3696;5.4848;6.8173;8.3074;9.8726;8.6773;5.5237
1;7.928;6.7957;8.6461;5.3614;6.2129;7.0501;5.151;5.0564;6.6637;8.3672;10.4735;8.3999;5.419
1;6.9454;6.8523;8.4351;5.4677;6.0859;7.1375;4.933;4.6365;6.5648;7.9566;9.9422;8.4065;5.5046
1;7.1951;6.479;8.4084;5.2655;6.0129;7.0511;4.7672;5.3924;6.4534;8.0891;9.7575;8.2655;5.5715
1;6.6903;6.5741;8.0926;5.4365;5.9901;6.9591;4.2959;5.4633;6.3927;7.5407;10.3564;8.0297;5.5265
1;7.1462;6.5542;7.8576;5.9789;5.9179;6.8564;4.0354;5.3311;6.1588;6.9789;10.0726;7.7249;5.4137
1;7.1131;6.5913;7.746;5.9181;5.5451;6.9394;4.1473;4.951;6.1554;6.7774;9.81;7.6077;5.1826
1;6.8686;6.2936;7.6576;5.524;5.3184;6.8579;4.1325;4.435;6.1404;6.5054;9.8983;7.8074;5.0357
1;6.5492;6.1715;7.5788;5.4923;5.4729;6.8277;4.08;4.394;6.3802;6.3862;10.0035;7.2202;5.1233
1;6.189;6.265;7.1997;5.3681;5.1197;6.751;3.7224;4.6331;6.2246;6.5572;9.6194;7.0172;4.7526
1;6.2686;5.9727;7.2189;5.3725;5.0235;6.7813;3.7327;4.979;6.314;6.3031;10.0171;6.8916;4.9285
1;6.3239;6.0827;7.3714;5.254;5.0732;6.7742;3.6897;4.5841;6.2584;6.2368;9.9671;6.7942;4.5395
1;6.3312;6.1181;7.3882;5.4687;4.6738;6.5971;3.6005;4.5905;5.9719;5.8471;9.9228;6.818;4.8364
1;6.4796;5.7679;7.0038;5.2421;4.5776;6.6502;3.6454;4.387;6.023;5.3936;10.1224;7.1089;4.5798
1;6.1051;6.1073;7.275;4.8436;4.1762;6.6268;3.6216;4.5413;6.0088;5.6613;10.6312;7.1539;4.5647
1;5.9379;5.8826;6.8991;4.6246;4.3892;6.5395;3.8793;4.1297;5.6508;5.3911;10.0139;7.2848;4.5846
1;5.9207;5.5739;6.6322;5.5484;4.2087;6.7014;3.8988;4.4916;5.7417;5.225;9.7604;7.182;4.2884
1;6.0081;5.4;6.6996;5.0383;4.1324;6.4212;3.8463;4.1629;5.3353;5.2861;9.9112;6.5963;4.2997
1;6.5662;5.8503;6.6054;4.7389;4.2498;6.0948;3.8615;4.4708;5.3308;5.5842;9.3271;6.8246;4.3299
1;6.7014;6.0388;7.6918;5.6404;4.4852;6.5286;4.4323;4.323;5.1623;5.4779;9.7244;6.6285;4.3586
1;7.1421;5.9457;8.112;5.7048;5.6317;6.9392;5.2174;4.2485;4.8313;5.9083;9.801;6.4744;4.4327
1;7.3718;5.4815;8.2038;5.6742;6.2752;7.0672;5.2929;4.7129;5.2176;6.9957;10.1804;6.7389;4.6236
1;7.552;5.8876;8.0211;5.741;6.7878;7.0366;5.5294;5.048;4.9487;7.6054;9.9942;7.0025;4.6114
1;7.4112;6.1085;8.6187;5.522;6.8118;7.096;5.2989;4.8432;5.3382;8.9555;9.9107;7.7949;4.8788
1;7.5203;5.9954;9.0828;5.3335;6.7994;7.2803;5.943;4.674;5.3807;9.747;9.6714;7.6315;4.8684
1;7.1984;6.1769;9.5324;5.7118;6.9996;7.4569;6.4119;4.5063;5.7406;10.4147;9.4227;7.9214;5.6199
1;7.6577;5.9714;9.0249;5.327;7.2256;7.4977;6.2487;4.8308;6.2646;10.673;9.1078;7.9142;5.3674
1;7.1765;6.5664;8.7778;5.2306;7.0601;7.2794;5.9252;4.7487;6.8958;10.5642;9.0749;8.2065;6.0528
1;7.1905;6.6706;8.8381;5.4602;6.9467;7.4878;5.345;4.5108;6.8058;10.692;9.3594;8.0239;6.1206
1;7.8269;6.2685;8.9979;5.6405;6.6491;7.594;5.5588;4.9898;6.7313;10.9347;8.8486;8.4758;5.7637
1;8.2429;6.6464;8.2575;5.5854;6.5016;7.1014;5.1415;4.5496;6.6429;10.2596;9.0655;8.1747;6.0631
1;8.4794;6.6608;8.4227;4.7823;6.2309;7.6899;5.2549;4.7212;6.6103;10.1012;9.4792;8.6375;5.6926
1;8.3916;6.559;8.123;5.5486;6.0663;7.6121;4.7751;4.6214;6.8643;10.0406;9.5407;8.4253;5.7359
1;7.9795;6.7938;7.7552;5.3064;5.9968;6.8985;4.2587;4.6902;6.9229;9.7481;9.6653;8.6581;5.6796
1;7.1678;6.8098;7.6157;5.0741;6.0782;6.8664;4.1096;4.1623;6.7126;9.209;9.5847;8.4519;5.7783
1;7.7694;6.6437;7.4093;4.8326;5.9725;6.8628;3.8235;4.4027;6.7214;8.6401;9.7707;8.4186;5.4855
1;7.483;6.323;7.0456;4.9106;6.027;6.132;3.9691;4.818;6.8158;8.1721;9.8744;8.3987;5.5147
1;6.7661;6.5747;6.9821;4.8841;5.9988;6.1713;3.816;4.9025;6.4636;7.992;10.526;8.6663;5.7102
1;6.9563;6.3748;6.2291;4.7339;6.3209;6.2239;3.5698;4.677;6.7421;7.7121;10.3847;8.5364;5.3888
1;6.8652;6.4941;5.8657;4.5317;6.0382;5.9272;3.3486;4.3734;6.2078;7.8156;10.7626;8.452;5.3574
1;7.3445;6.6849;5.4387;5.0501;5.8799;5.4172;3.478;4.2853;6.2816;6.7597;10.4251;8.7438;5.2268
1;6.7143;6.8953;5.0564;3.8985;5.7347;5.5863;3.7314;5.064;6.9122;7.0192;9.42;8.7989;5.2422
1;6.5525;6.3191;4.8158;4.2994;5.5929;5.691;3.3369;4.7253;6.1476;6.8218;9.789;8.5254;4.8508
1;6.3915;6.4945;4.6562;4.2044;5.4544;5.596;3.3539;5.094;6.2736;6.7851;10.2439;8.741;5.1095
1;6.7036;5.8997;4.2996;4.1181;5.5697;5.2218;3.1921;4.7545;6.1708;6.797;10.526;8.6155;4.7096
1;6.2653;6.2594;4.0338;4.1651;5.652;5.1794;3.25;5.0933;6.3353;6.3648;10.6314;8.5975;4.8132
1;6.4931;5.8338;3.5022;4.0466;5.8012;5.1666;3.0751;4.7235;5.9294;6.1975;10.676;8.2815;4.5121
1;6.5602;5.7911;3.867;4.3321;6.2858;5.058;3.0382;4.2767;5.9629;6.0989;10.5943;8.0591;4.6215
1;6.563;5.5932;3.7647;4.3367;6.2573;5.0817;3.1901;4.3663;5.3963;5.9549;10.4677;7.3886;4.2095
1;6.3053;6.0159;3.6829;4.5287;6.1789;4.8301;3.2088;4.2741;5.3339;5.8572;10.1048;7.357;4.1959
1;6.4704;5.7609;3.6228;4.816;5.9747;5.1516;2.9114;4.1902;5.3557;5.9383;9.9048;7.1748;4.4292
1;6.6961;5.8887;4.4689;4.907;5.9421;4.9746;3.2527;4.2231;5.5369;5.9005;10.3817;6.5498;4.3754
1;7.222;6.0629;5.2971;4.8817;5.5053;5.3629;3.7732;4.1314;5.7116;6.0951;10.1476;6.3983;4.3835
1;7.3;6.3485;6.8748;5.1727;5.4824;6.1863;4.431;5.3986;5.8529;7.0988;10.8626;6.764;4.6647
1;7.3471;6.5601;7.9797;5.3462;5.5322;6.6242;4.5254;7.3708;6.0881;8.6927;10.6414;7.5751;4.7689
1;7.8716;7.4404;8.8913;5.189;5.3824;7.3542;4.3369;7.5421;6.0939;9.0536;10.6379;7.6756;4.8219
1;7.8398;7.311;9.0239;4.9796;5.2443;7.5621;4.3426;7.7671;6.5503;9.2801;10.9568;8.0273;5.0879
1;7.5975;7.6855;9.2151;5.1692;5.0636;7.5285;4.6272;7.6628;6.9605;9.8329;10.6935;8.242;5.2981
1;7.9362;7.0859;9.4107;5.2207;5.5006;7.7805;4.7173;7.2898;6.9392;10.0771;10.643;8.991;5.051
1;7.8944;7.1523;9.0558;5.36;5.1966;7.7235;5.2754;6.7651;6.8916;10.0355;10.7851;9.5347;5.2794
1;7.4354;7.1377;9.4469;5.6365;5.2854;7.5223;5.9371;6.7307;6.8725;10.0307;10.6444;9.6382;5.2907
1;7.0493;6.6799;9.3652;5.4223;5.2165;7.3873;5.8452;6.459;7.0131;10.0253;10.7107;9.3372;5.1128
1;6.7604;6.7735;9.1408;5.3343;4.7063;7.1005;6.2869;7.6093;7.1278;9.6416;10.72;9.6982;5.3476
1;6.3864;6.476;8.673;5.2674;4.6688;7.0014;5.8662;7.0517;6.8838;9.4069;11.3852;9.7397;5.356
1;6.2382;6.5108;8.291;5.482;4.9037;6.8082;5.7923;6.8579;6.9974;9.6074;11.0633;9.8561;5.0327
1;6.5111;6.0334;8.6084;5.0403;4.6921;6.7234;5.0473;6.8975;6.7927;9.151;11.6597;9.7955;4.832
1;6.2276;6.1702;8.3445;4.9836;4.6239;6.7413;5.2844;7.0702;6.7154;9.3197;11.2572;9.9012;4.7663
1;6.1211;6.3369;8.3313;5.0864;4.554;6.6643;4.8434;6.4385;6.254;9.2834;10.6478;9.7482;4.703
1;5.7544;6.6126;8.4816;5.366;4.6741;6.4146;4.6733;5.889;6.2757;9.2824;10.5204;9.6151;4.9269
1;5.454;6.3436;8.2662;4.7833;4.478;6.3808;4.3996;6.5123;6.0397;9.2202;9.8428;9.592;4.7014
1;5.605;6.6538;8.5086;4.8901;4.6351;6.378;4.0208;6.8142;6.3714;9.627;10.4145;9.4295;4.4592
1;5.5682;6.1796;8.175;4.8313;4.5721;6.3692;3.8246;6.0252;6.1468;9.1736;10.334;9.0178;4.565
1;5.7601;6.291;7.6924;5.0391;4.4573;6.1033;4.1102;5.9333;6.1042;9.3484;10.3731;8.8341;4.3996
1;5.4415;6.4105;7.1894;4.8247;4.6078;6.0142;3.7423;5.3839;5.8663;9.1594;10.3019;8.4889;4.5764
1;5.5392;6.1223;6.8969;4.9596;4.5423;5.6892;3.5658;6.0536;6.0234;8.4106;10.0784;8.5602;4.5572
1;5.8;5.9009;6.4412;4.717;4.6089;5.6996;3.1956;5.3647;6.1261;7.8653;10.0554;8.2513;4.3657
1;5.9752;5.9704;6.5159;4.8652;4.4884;5.6823;3.4225;5.6167;6.0257;7.1206;10.671;8.4461;4.5029
1;5.2826;5.6091;6.4582;4.5405;4.2742;5.5547;3.1693;5.1633;6.3541;7.2713;10.6385;8.2228;4.4517
1;5.8982;5.2228;6.307;4.4296;4.495;5.4232;3.2876;5.9772;6.3364;6.7497;10.0655;8.2933;4.2641
1;5.556;5.1577;5.9567;4.3228;4.5693;5.5735;2.9026;5.6249;6.2402;6.6854;9.7851;8.3234;4.2938
1;5.1694;5.0008;5.7394;4.2521;4.3097;5.4977;2.9007;5.3429;6.4336;6.2705;9.9378;8.3565;4.2142
1;5.6283;4.8877;5.4866;4.7966;4.4121;5.7399;2.8977;5.256;6.3065;5.7168;9.9844;8.1155;4.1511
1;5.164;4.8089;4.9499;4.7876;4.3446;5.893;3.0611;5.3232;6.2073;5.9861;9.5872;8.0872;4.2787
1;6.1195;5.1819;6.214;4.9096;4.4119;6.132;3.3019;4.6667;6.4048;6.0666;10.5078;7.9061;4.201
1;6.8293;5.1515;7.1524;4.8426;5.7635;5.9713;3.2601;4.3038;6.156;5.8013;10.3484;7.679;4.0769
1;7.1258;5.4491;7.708;5.2128;6.4355;5.7259;3.3464;4.8703;6.4817;5.4501;10.02;7.5492;3.8878
1;8.018;6.0246;8.1818;4.5477;6.5987;5.8287;3.3108;5.0637;6.4317;5.253;10.5298;7.1045;3.9249
1;8.1662;5.7976;9.155;5.2726;7.2982;6.2737;3.5847;5.5872;6.8373;5.3782;12.1678;7.3564;3.5073
1;8.5019;5.9969;8.8159;5.6337;7.4831;6.4188;3.948;5.5724;6.6427;5.4158;13.8154;7.1004;3.7405
1;8.2254;6.3273;9.2643;5.4015;7.4267;6.3278;4.1729;5.2249;6.6085;5.0878;14.6694;7.525;3.6755
1;8.6427;6.2481;9.0055;5.1311;7.1369;6.3797;5.4625;4.9962;6.8016;5.0775;15.4365;8.0016;3.705
1;8.4261;6.5677;8.5241;5.2354;7.3118;6.4165;6.3031;5.1123;6.9489;5.0198;16.4482;8.139;3.7742
1;8.5938;6.9506;8.7579;4.8609;7.6104;6.613;6.814;5.6991;7.1137;5.0054;16.2829;8.2937;4.0565
1;8.4167;6.5532;8.7785;4.4457;7.5027;6.6534;6.6947;5.8208;7.0658;5.1349;15.7774;8.0337;3.9665
1;8.4317;7.0778;8.0104;4.701;7.1531;6.7141;6.1915;5.8208;7.2268;5.3862;14.8517;8.1308;3.715
1;8.4267;6.5911;8.1532;5.5491;6.98;6.6982;6.1067;5.7872;7.1486;5.2741;14.4545;8.3049;4.1464
1;8.766;7.0946;8.0469;5.1774;6.274;6.4169;5.9869;6.4424;6.9631;5.0242;14.4618;8.3043;3.7415
1;8.6506;6.9194;8.0868;5.0937;6.2513;6.1675;5.6187;6.0258;6.7455;5.2984;13.987;8.1597;3.9837
1;8.0213;6.8331;7.9792;5.122;5.8895;6.3369;5.8243;5.8224;6.8431;5.5024;13.0997;8.2668;3.908
1;8.3019;6.7546;7.6578;5.1747;5.5204;6.0057;5.2966;5.6944;6.8441;5.1797;12.4854;8.2073;3.772
1;8.4023;7.0523;7.4241;4.626;5.2554;5.984;5.0453;6.068;6.9037;4.9831;11.2847;8.056;3.8636
1;8.5036;6.785;7.4599;5.2084;5.2941;5.9372;4.9532;6.1445;6.8802;5.0202;11.2069;7.7581;3.8862
1;8.1987;6.4389;7.582;5.2945;5.0365;5.8508;4.8458;5.9816;6.3651;4.8597;11.3286;7.5635;4.0713
1;7.931;7.0174;7.1689;4.6311;5.0092;5.5021;4.3384;6.0698;6.613;4.925;5.7881;7.1752;3.7674
1;7.4505;6.732;6.8433;4.3934;4.89;5.5242;4.1682;5.4866;6.3324;5.0704;6.8212;6.5099;3.5849
1;8.0642;6.6475;7.0805;4.5757;4.4941;5.5753;4.3;5.8494;6.1023;4.8755;11.5313;6.2064;3.776
1;7.3954;7.0131;7.2779;5.0164;4.3558;5.6089;4.2446;6.1099;6.101;4.8742;13.1614;5.7898;3.871
1;7.6084;6.7713;7.0402;4.7314;4.524;5.5949;4.4842;5.7187;5.9283;5.069;12.6664;5.726;3.7761
0;7.7581;6.5742;7.124;4.4041;4.4696;5.4697;4.1856;5.7195;5.7342;4.9855;12.8982;5.4479;3.8338
0;7.5587;6.3758;6.8102;4.4912;4.527;5.434;4.2769;6.8911;5.4822;4.8469;13.2314;5.6484;3.8765
0;7.5268;6.2058;7.3462;3.8447;4.2341;5.5131;4.0601;6.4348;5.4755;5.2016;13.2735;5.3453;3.9176
0;7.8457;6.5292;7.3623;3.4911;4.4613;5.4246;3.9722;7.074;5.1343;5.4167;13.165;5.4163;4.0923
0;7.9578;6.5644;7.011;3.3486;4.6549;5.4014;3.9403;6.4037;5.1798;4.7626;12.6253;5.2208;3.8425
0;7.9799;6.2845;7.0536;3.4871;4.648;5.1969;4.0214;5.529;4.974;5.0514;12.9649;5.3202;3.6103
0;7.616;6.2986;6.6398;3.357;4.8016;5.2159;4.2391;5.7425;4.8301;5.0293;12.5549;4.9474;3.6172
0;7.226;6.0954;7.0502;3.6422;4.4321;5.3313;4.7599;5.0409;4.3419;5.1697;12.139;4.989;3.8705
0;7.3851;5.7898;7.02;4.4185;4.6546;5.3034;4.8578;4.8602;4.5741;4.9009;11.308;4.9447;3.6287
