odour stim,29/04/2021 Female9,30/04/2021 Male1,30/04/2021 Male3,30/04/2021 Male5,30/04/2021 Male8,30/04/2021 Female9,30/04/2021 Male11,03/05/2021 Female1,03/05/2021 Male3,03/05/2021 Female4,03/05/2021 Male7,03/05/2021 Female9,05/05/2021 Female1,05/05/2021 Male4,05/05/2021 Female5,05/05/2021 Female6,07/05/2021 Female1,07/05/2021 Male5,19/07/2021 Male1,20/07/2021 Male1,22/07/2021 Male1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
5,8.776,2.2128,12.9976,4.3452,4.1924,5.3784,5.678,7.0084,3.5424,5.5872,10.2069,7.5221,11.2554,3.4019,2.985,5.2339,5.6964,3.7372,9.0321,4.2331,13.127
5,8.6581,2.363,12.4005,4.3107,4.3406,5.4014,5.5699,6.9551,3.6054,5.7679,9.767,7.3423,11.1582,3.5091,3.2484,5.1923,5.3307,3.7363,8.9718,4.0939,13.1134
5,8.7473,2.2391,11.5336,6.1075,4.7381,5.4763,5.6621,6.8619,3.5067,5.713,9.859,7.1993,10.7121,3.4705,2.8277,5.0564,5.4468,3.6377,8.8559,4.1395,12.935
5,8.5493,2.1945,12.3076,5.7082,4.4778,5.682,5.7715,7.0568,3.7233,5.1813,9.4395,7.0684,10.9603,3.5037,2.7598,4.8755,5.9685,3.4154,9.2383,4.1676,13.1708
5,8.8881,2.0968,11.6453,5.7503,4.3819,5.45,5.7817,6.7755,3.6009,5.3099,9.6479,6.9189,11.042,3.4212,2.5887,4.6864,6.2284,3.4515,8.2734,4.284,13.3298
5,8.8167,2.1792,11.6379,4.7201,4.2366,5.2957,5.718,6.6681,3.7443,5.1383,9.7824,6.9707,10.3641,3.3896,2.6039,4.6914,5.8106,3.35,8.2216,4.3215,13.6465
5,8.5723,2.091,11.443,5.0885,4.0471,5.2583,5.5162,7.0611,3.5711,5.2842,9.025,7.7274,9.9299,3.365,2.3858,4.7375,6.1344,3.2755,8.1875,4.1041,13.5922
5,8.7146,2.0869,11.6322,4.6151,4.2914,5.2374,5.7061,6.6762,3.4268,5.5667,9.0893,7.2074,10.1654,3.2787,2.3213,4.6212,6.5523,3.2052,8.0638,4.2138,13.5321
5,8.6993,2.1062,12.4609,5.0642,4.3433,5.3833,5.7031,6.741,3.3763,5.7559,9.6452,6.9396,9.7669,3.2249,2.2467,5.0381,6.8234,3.6277,8.0525,4.1761,13.3569
5,8.5664,1.8553,12.0029,4.3063,4.0282,5.0752,5.4118,7.0217,3.61,5.7854,9.6071,7.4899,9.232,3.3591,2.2008,5.0761,5.9635,4.0007,8.1741,4.1613,13.1641
5,9.2143,2.1172,11.6752,4.1882,3.7886,4.9459,5.5029,6.8899,3.4852,5.7396,9.6608,7.7267,9.5086,3.1369,2.2622,4.8564,5.8604,3.9568,7.9241,4.0534,13.7429
5,8.9817,2.1642,11.6051,3.8578,3.9955,5.0015,5.4128,6.6818,3.5733,5.5857,9.4599,7.8766,9.9505,3.1335,2.264,4.9228,6.6185,4.2087,7.8372,3.8022,13.8345
5.5,9.0968,2.0948,11.1587,5.6798,3.9681,5.1183,5.4437,6.9484,3.4238,5.6101,9.5781,7.5559,9.2312,3.0342,2.4105,4.8725,6.3217,4.0679,8.4635,3.7715,14.2768
5.5,9.3259,2.4426,11.3416,5.0624,4.1424,5.4676,5.5411,6.9269,3.6004,5.4202,9.3743,7.4223,8.4254,2.9577,2.212,4.6572,5.7914,4.0693,8.609,4.183,13.5044
5.5,9.01,2.4866,10.8727,5.1703,4.2265,5.2406,5.4082,7.0101,3.3288,5.3969,9.3345,7.4662,9.1443,3.0192,2.2671,4.5658,6.4596,4.2884,8.2441,3.937,14.238
5.5,8.8172,2.4995,11.1811,5.0327,4.4984,5.2249,5.3238,6.9103,3.6646,5.147,9.0487,7.2732,8.8915,3.0281,2.2671,4.215,6.0905,4.4782,8.1413,3.7958,13.8099
5.5,9.28,2.1418,10.6926,5.3274,4.9898,4.9182,5.5967,6.8499,3.823,5.0624,9.1891,7.136,8.7989,2.9415,2.2082,3.9306,5.9759,4.5874,8.3435,3.6892,13.8195
5.5,8.9501,2.4038,9.4343,4.6585,5.2025,5.2944,5.6131,6.9237,3.9851,5.1062,9.2987,7.4981,9.4187,2.8561,2.0906,4.1998,6.3622,4.4109,8.0572,3.8424,13.6607
5.5,9.0151,2.5653,10.9782,4.8638,5.0815,5.1802,5.4623,6.962,4.0943,5.0977,9.8017,7.168,9.0358,3.0874,2.1087,3.7985,6.196,4.4782,8.241,3.8554,13.5051
5.5,9.2905,2.3692,10.8611,4.4554,5.0631,5.266,5.4192,6.946,3.9435,4.7428,9.5468,7.1168,9.0285,2.9269,1.9314,3.9335,6.0219,4.3579,8.3006,4.0847,13.7671
5.5,9.2082,2.4191,10.3299,5.1136,5.1397,5.4076,5.2124,6.9477,4.2604,4.7102,9.3298,6.8384,8.8504,3.084,1.9453,3.8137,6.2147,4.2984,8.1066,3.8764,13.5728
6,9.1066,2.4063,11.3464,4.1446,5.5988,5.3891,5.274,6.9927,4.5921,4.6329,9.3353,6.517,8.8245,2.9389,1.9303,3.6635,5.9921,4.3226,8.357,3.7729,13.3739
6,8.9736,2.5527,10.2241,4.2174,5.3774,5.4137,5.0411,6.9708,4.4505,4.7396,8.7585,6.9216,9.2856,3.1095,1.8983,3.8883,6.0183,3.8651,8.2333,3.9418,13.0368
6,8.5094,2.5279,10.627,3.9705,5.3373,5.4641,5.1157,6.7186,4.8524,4.8274,9.0299,7.475,8.4985,3.2455,1.9083,3.979,5.9373,3.8567,8.292,3.7562,12.9835
6,8.2948,2.3882,11.1786,4.2924,5.2554,5.6382,5.1914,6.7753,4.4188,4.6168,9.2495,6.8862,8.6862,3.44,1.8279,3.9254,6.3174,3.5871,8.3534,3.7961,12.5703
6,9.0969,2.511,10.6801,3.824,5.1797,5.2635,5.2079,6.764,4.4016,4.3975,8.7295,6.6539,9.4138,3.57,1.6214,4.0848,6.3986,3.5097,8.0744,3.7074,12.724
6,8.2733,2.486,11.0368,4.152,5.1466,5.4157,5.1401,6.5445,4.3654,4.3671,8.8733,6.5378,9.1174,3.8273,1.8291,4.2168,5.9293,3.4062,8.1918,4.0726,12.5868
6,8.0377,2.4719,11.252,3.7437,4.809,5.5845,5.0283,6.6189,4.544,4.4283,8.8681,7.1581,9.2078,3.8599,1.6718,4.2734,5.9915,3.2531,8.4478,3.9174,12.1694
6,8.8679,2.463,10.7056,4.1846,4.7724,5.2771,4.79,6.7417,4.3751,4.4525,8.9015,6.8602,8.6696,3.7383,1.8106,3.9434,5.8966,3.2507,8.658,4.0661,11.8424
6,8.2637,2.4339,10.6089,3.9086,4.9764,5.3368,4.8403,6.5811,4.3563,4.4492,9.4818,6.7402,9.2048,3.675,1.6347,4.0637,5.7147,3.2831,8.6654,4.1207,11.6771
6,8.4241,2.1886,9.6749,3.7909,4.9448,5.389,4.5904,6.57,4.0856,4.3363,8.9956,5.929,9.2915,3.7295,1.6345,4.2493,5.8483,3.0249,8.6398,4.1314,11.4692
6,8.7767,2.3009,9.5071,3.6239,4.5678,5.4433,4.1656,6.667,3.9657,4.5437,8.9475,6.2704,9.1167,3.8116,1.7035,4.124,5.874,3.1863,8.8854,3.748,11.298
6,8.3008,2.49,10.1813,3.8543,4.6457,5.7594,4.3486,6.5214,3.8345,4.4068,9.3778,6.2688,10.0989,3.5819,2.0758,3.974,5.9257,3.1623,8.7586,3.908,11.1562
6,8.2987,2.3686,10.7571,3.5875,4.7903,5.7091,4.3081,6.3869,3.8631,4.326,10.4875,6.4358,9.3585,3.5672,2.2035,4.1189,6.0813,2.8789,9.0807,4.0728,11.8418
6,8.8421,2.3963,10.9019,3.6353,4.9116,5.544,4.1234,6.7856,3.9218,4.4259,10.3849,6.0517,9.746,3.5073,2.4609,3.9102,6.5761,2.9528,9.2388,4.1107,11.8028
6,8.4044,2.4882,10.9431,3.8685,5.3085,5.3592,3.8094,6.5211,4.1741,4.4573,10.4845,5.682,9.6852,3.4565,2.4562,3.9525,6.2058,2.8157,9.3421,4.0997,12.0623
6,8.3331,2.495,10.3082,3.833,5.3836,5.4293,3.8866,6.4539,4.2212,4.3818,9.8274,6.163,9.6595,3.4764,2.2519,3.9487,5.9107,2.8002,9.0607,3.7337,11.5756
6,9.1308,2.5732,10.6985,3.8981,5.2294,5.4231,3.9832,6.8968,3.9606,4.3946,10.6667,5.7296,9.4417,3.3983,2.2136,3.9739,5.78,2.808,8.83,3.8753,11.7043
6,9.0453,2.5435,10.3563,4.1018,5.1629,5.1856,4.078,6.5742,4.1375,4.4587,10.4293,5.8018,9.8242,3.3643,2.1543,3.2218,5.5836,2.863,8.3934,3.7003,11.329
6,8.7568,2.5083,10.3048,4.2094,5.47,5.2057,4.3661,6.546,3.9822,4.289,10.2197,6.3084,9.8345,3.4867,1.9988,3.4107,6.1925,2.9027,8.5511,3.9488,11.7153
6,9.4301,2.6399,9.1357,4.0364,5.6308,5.4011,4.2615,6.7523,3.8408,4.3602,10.118,5.92,9.621,3.5258,1.9585,3.6763,5.5171,2.991,8.5838,3.8441,11.8735
6,8.9266,2.5315,9.9448,4.1295,5.5187,5.4024,4.3885,6.5892,4.0532,4.4271,10.1992,6.3948,10.1386,3.5919,1.9357,3.5692,5.9234,2.9664,8.7337,3.8701,12.0532
6,8.9643,2.5506,10.165,3.5055,5.4977,5.4969,4.0463,6.5063,4.0038,4.5012,9.8948,6.0771,10.1696,3.4362,2.0763,3.6609,6.253,2.818,8.8633,3.6986,11.7511
6,9.4412,2.5087,9.8702,4.4206,5.416,5.2826,3.9224,6.5808,3.8492,4.396,10.2506,6.1756,9.739,3.4855,2.202,3.72,5.6233,2.8812,8.6015,3.7269,12.3078
6,9.2047,2.2492,10.3781,3.5634,5.4551,5.2829,3.8315,6.8531,3.6584,4.1971,10.4229,6.769,9.2787,3.6363,2.4462,3.785,5.2191,2.7598,8.917,3.6942,12.3939
6.5,8.8366,2.3424,10.1184,4.3479,5.493,5.3117,3.8138,6.6896,3.9621,4.2517,10.2924,6.8401,9.6981,3.6227,2.6317,3.7836,4.6654,2.9147,8.4392,3.6656,12.79
6.5,9.3817,2.3745,10.1251,3.6512,5.4085,5.0012,4.1213,7.1378,3.7288,4.1859,10.1111,7.1693,9.5483,3.5695,2.7451,3.8172,4.8597,2.9068,8.5471,3.6551,12.3076
6.5,8.8071,2.6285,10.0849,4.4504,5.3306,5.4339,3.8218,7.1364,3.7716,4.1674,10.0197,6.8151,9.9146,3.7367,2.6893,3.9295,5.8061,3.3215,8.5199,4.017,12.5494
6.5,8.7765,2.5939,9.9643,4.0581,5.1049,5.4928,3.885,7.4142,3.9149,3.905,9.5566,7.6425,9.7963,3.7549,2.6731,4.0478,5.8513,3.094,8.4906,3.781,12.253
6.5,9.0155,2.6992,10.1205,3.6138,4.4552,5.3061,3.7304,7.2689,4.1438,3.7856,9.8806,7.2718,10.255,3.6435,2.4585,3.8126,5.2921,3.2534,8.6734,3.8426,12.6355
6.5,8.5579,2.5467,9.8692,3.989,4.6029,5.0504,3.999,7.2454,4.6161,3.7246,10.8286,7.0926,10.7487,3.5845,2.1682,4.0702,5.5857,3.1484,8.2304,3.704,12.5032
6.5,8.6729,2.6437,9.8972,3.8428,4.6419,4.9728,4.0093,7.4729,4.5997,3.6927,11.1725,7.3079,11.5157,3.4565,2.3163,3.9837,6.1301,3.1717,8.2485,3.7198,12.2555
6.5,8.9113,2.653,10.5685,4.2672,5.1248,5.2033,4.2014,7.4392,4.6875,3.6247,11.0347,6.7612,11.7734,3.3946,2.4008,4.0524,5.6775,3.2682,8.1735,3.9249,12.4397
6.5,8.9353,2.5993,9.8681,4.0259,4.9267,4.8385,4.1549,7.2613,4.601,3.6064,11.1623,6.8324,10.7607,3.4321,2.1602,3.8898,6.0864,3.246,7.9909,3.5986,12.7046
7,8.4541,2.3861,10.0653,4.0639,4.8985,4.9243,4.4367,7.7415,4.4612,3.8279,10.9471,5.9866,10.5706,3.296,2.2879,3.7691,5.9785,3.1438,8.2356,3.7558,12.3693
7,9.0654,2.4518,9.5918,4.4357,4.9466,4.8163,4.512,7.6178,4.4443,4.1877,11.1505,6.0756,11.268,3.1785,2.1063,4.1379,5.5116,3.0204,7.7539,3.729,12.8894
7,8.5933,2.4373,9.7529,4.028,4.7825,4.7467,4.7165,7.4413,4.3014,3.9812,11.2944,6.6872,11.6811,3.1736,1.9884,3.8297,5.7669,3.096,7.7307,3.825,13.0992
7,8.6242,2.4792,10.2242,3.4938,4.8473,4.7504,4.9934,7.5985,4.3463,4.1357,11.1227,6.1392,11.5579,3.1339,2.1076,3.6519,5.5372,2.8556,7.6927,3.6726,13.2225
7,9.0035,2.2775,9.9664,4.8853,4.9226,5.0107,4.9548,7.8171,4.0648,4.0245,10.7268,6.6775,11.6585,2.976,2.0416,3.4606,5.5531,2.5084,7.601,3.8175,12.814
7,9.0691,2.3654,9.8234,4.3589,4.8776,4.8579,5.0212,7.7969,3.8764,3.8023,11.0624,6.5617,11.7098,2.8475,2.0278,3.4569,5.6809,2.8087,7.504,3.6835,12.9081
7,8.6435,2.308,9.5851,4.943,5.1385,4.9888,5.0571,7.6275,3.9331,3.7857,10.96,6.3684,12.1656,2.9635,2.2992,3.6892,5.5899,2.4923,7.7262,3.7816,12.9326
7,9.1014,1.9301,10.3129,3.9736,4.8017,4.8445,5.0771,7.8092,3.8766,3.8199,11.1597,6.0765,11.8231,2.9136,2.5377,3.5655,5.5694,2.7049,7.784,3.5391,12.6829
7,8.4938,2.1963,10.2165,4.9241,5.155,4.9997,5.091,8.0878,3.7594,3.6146,11.0074,6.3044,11.6994,2.937,2.6288,3.4363,6.0675,2.6432,8.0316,3.6611,12.7047
7,8.3428,2.1904,10.0191,3.8811,5.2547,4.7096,4.946,7.6798,3.823,3.4617,11.7195,6.5568,11.5442,3.037,2.5111,3.3968,5.4949,2.8032,7.8188,3.7004,12.3531
7,9.1281,2.1431,10.3356,3.9404,5.5717,4.9083,5.0781,8.1598,3.8019,3.5004,11.8966,7.0133,11.2073,3.2501,2.4148,3.4237,5.699,2.7429,7.8064,3.711,12.3975
7,8.369,2.1785,10.4121,3.383,6.0119,5.1042,5.0928,7.7674,3.7346,3.4733,11.8197,6.4528,10.9302,3.4145,2.5655,3.6877,5.9799,2.7061,8.0869,3.5874,12.7636
7,8.3092,1.9342,10.4063,4.4926,6.1027,5.2023,4.763,7.8729,3.4059,3.3283,11.5643,6.254,10.9016,3.1688,2.4733,3.3085,5.9156,2.8791,8.0975,3.6972,12.8135
7,8.6922,1.8689,10.4849,4.69,6.0219,5.1419,4.69,8.0938,3.2815,3.2922,11.1687,6.522,10.9437,3.2519,2.642,3.5499,5.908,3.1589,7.9314,3.8312,12.4057
7,8.408,2.0437,10.5233,4.4713,5.8415,5.0732,4.5239,8.1361,3.1836,3.1457,10.7041,6.864,10.6576,3.146,2.5438,3.5099,6.0402,3.0799,8.4148,3.615,12.8514
7,7.9292,2.0792,9.9066,4.0029,6.1638,4.9551,4.4809,8.0621,2.9924,3.2491,11.3339,7.2122,10.4082,3.163,2.688,3.3677,6.2342,3.0036,8.995,3.6143,12.3276
7,8.7412,2.1381,10.1423,4.4867,6.3897,5.1458,4.3957,7.9492,3.2276,3.2674,11.1815,6.9486,10.1137,3.0604,2.7541,3.3251,6.0909,2.9685,9.0612,3.5779,12.5826
7,8.4631,2.083,10.0142,4.2104,6.3351,5.1963,4.4664,7.9793,3.2871,3.1393,10.8893,6.41,10.0851,2.9393,2.7737,3.3839,5.8524,3.27,9.2927,3.7635,12.4902
7,8.0776,1.8593,9.774,4.4539,6.1904,5.1176,4.1179,7.8423,3.4824,3.0653,11.1483,6.7745,10.3296,2.9582,2.7285,3.5191,5.5723,3.3954,9.632,3.9102,12.4742
7,8.8921,1.8385,10.1159,4.6496,5.9713,5.1029,4.0866,7.7335,3.2135,3.0504,10.9186,6.8083,11.1082,2.8931,2.602,3.6496,5.8351,3.6387,9.5284,3.9302,11.6644
7,8.4216,1.8446,9.045,3.9653,5.7034,5.0008,4.2098,7.852,3.502,2.8834,10.9186,7.0779,11.2296,2.688,2.5912,3.3186,5.8962,3.6063,9.3882,3.7892,11.945
7,8.5862,1.9024,8.8746,3.6147,5.7374,4.879,4.4982,7.7269,3.29,3.101,10.3871,7.1175,11.3371,2.8358,2.5363,3.4665,5.3606,3.5053,9.4737,3.9386,12.1632
7,8.5684,2.1301,9.4307,3.9374,5.972,5.3057,4.6129,7.5054,3.0878,3.1954,10.4158,6.7954,10.9059,2.6994,2.3235,3.4464,5.4195,3.4534,9.4422,3.5896,11.9535
7,8.0737,2.2454,10.2965,4.2707,5.9982,5.7732,4.6556,7.7043,3.0041,3.4176,10.3922,6.749,11.0692,2.6373,2.2577,3.5134,5.0916,3.608,9.6842,3.7697,11.4469
7.5,8.4371,2.156,10.6069,4.8334,6.1886,5.3758,4.7201,7.6402,3.1235,3.2099,10.7876,6.7188,11.0284,2.8336,2.4585,3.3409,4.9083,3.3512,9.9332,3.9349,11.7033
7.5,8.7651,2.0388,10.5321,5.0531,6.2829,5.469,4.7686,7.6169,3.1271,3.173,10.983,6.3791,10.9281,3.2426,2.3151,3.1092,4.9063,3.2149,9.8783,4.0111,11.8076
7.5,8.3287,2.0426,10.1914,4.5908,6.5546,5.3559,4.854,7.8602,3.4579,2.9766,11.2077,6.5339,11.6373,3.5958,2.4043,3.1537,4.933,3.0523,10.0794,3.9228,11.472
7.5,8.3968,1.956,10.1133,5.1873,6.3513,5.3494,4.8364,7.6677,3.2177,2.9936,11.1778,6.7064,11.4481,3.8497,2.5321,3.0385,5.3062,3.0008,10.0311,4.1563,11.3324
7.5,8.5079,1.9078,9.5705,4.9182,6.1581,5.2974,5.016,7.8006,3.1895,2.8843,10.4303,7.2793,11.0006,4.014,2.5098,3.2926,4.7486,2.8668,10.2138,4.0023,11.2192
7.5,8.3012,1.911,10.3336,4.7543,6.2548,5.4804,5.0116,7.5427,3.1556,2.8454,10.2735,7.5793,11.3095,4.1931,2.5077,3.3624,4.5895,3.0222,10.3387,3.9517,11.6286
7.5,8.5128,1.837,9.693,4.3878,6.0131,5.469,5.3261,7.4848,3.4788,2.7175,10.2004,7.4642,10.9737,4.068,2.6819,3.0339,4.9238,2.5492,10.2709,4.0726,11.7608
7.5,8.4067,1.528,10.5598,4.9839,6.2497,5.118,5.209,7.3532,3.2882,2.6866,9.9789,7.0429,11.2587,4.0013,2.6228,3.0811,4.7307,2.7122,9.8583,4.0751,12.4799
7.5,8.4137,1.7677,10.5304,5.2281,6.2519,5.237,5.4869,7.5439,3.4005,2.6394,9.9856,6.9199,10.9296,4.1958,2.7072,3.055,4.4205,2.7628,10.3336,3.8629,12.4402
8,8.656,1.7255,10.3729,4.9545,6.0362,5.453,5.6165,7.8912,3.5532,2.7267,9.6022,6.7266,10.9487,4.0458,2.5774,3.0929,4.6659,2.6277,10.5215,3.7848,12.4648
8,8.2028,1.8646,10.3659,4.7421,5.7934,5.5554,5.4917,7.7469,3.5956,2.5843,9.6295,6.608,10.9223,4.0684,2.6473,2.7309,4.2259,2.7561,10.2104,3.9171,12.3329
8,8.1061,1.8169,9.8655,5.3548,5.7365,5.6062,5.5229,7.8274,3.7732,2.5561,9.5308,6.6083,10.6228,3.8757,2.5492,3.0082,4.2913,2.5868,10.4408,4.0563,12.3745
8,8.4888,1.6674,10.1545,4.3073,5.7702,5.5202,5.78,7.6998,3.6259,2.6605,9.4423,6.9899,10.9411,3.7397,2.6637,2.8109,4.2349,2.527,10.2422,3.9595,11.3508
8,8.1234,1.5598,9.9132,4.5365,5.5236,5.455,5.5727,7.7063,3.9312,2.5461,9.087,6.5324,10.6573,3.7065,2.6289,2.6323,3.7196,2.7278,10.1915,4.0068,11.2959
8,8.0566,1.5418,10.2076,4.0043,5.4347,5.2736,6.0338,7.5485,4.024,2.5947,9.5668,6.484,10.486,3.6301,2.6009,2.7823,3.984,2.5129,9.7781,4.086,11.3464
8,8.7377,1.7361,10.4424,4.4296,5.222,5.5651,5.7806,7.3847,4.0744,2.4598,9.268,6.795,10.9426,3.6916,2.5271,2.7257,3.7716,2.6036,9.8995,3.9402,11.21
8,8.3764,1.6733,9.9273,3.6121,5.0319,5.3339,5.8678,7.4341,4.0279,2.592,9.358,6.5391,11.1735,3.6539,2.4827,2.7638,3.6875,2.4653,10.0566,3.9252,10.9833
8,8.0355,1.7667,10.086,4.2266,4.8859,5.7406,5.9497,7.1154,4.4928,2.5459,9.1209,6.7549,10.9276,3.5797,2.3841,2.6624,4.6316,2.6224,9.6188,4.0522,10.937
8,8.8953,1.6848,9.2748,4.6437,4.6629,5.5971,5.8546,7.1819,4.4582,2.5685,8.6332,7.3396,11.0223,3.6671,2.3183,2.7788,4.0367,2.5271,9.2538,4.0679,11.3627
8,8.1921,1.6876,10.0176,4.9437,4.5041,5.6934,6.0093,7.367,4.2097,2.5854,8.5966,7.173,10.7105,4.0383,2.212,3.0966,4.5484,2.402,9.3578,4.0787,11.1591
8,8.3383,1.5902,9.4371,4.6613,4.1959,5.4974,5.7363,7.2725,4.4472,2.5174,8.5803,6.7112,10.5496,4.0703,2.2545,3.0697,5.0709,2.3,8.9964,3.9991,11.6002
8,8.8008,1.5854,10.4532,4.5677,4.1391,5.327,5.9767,7.0997,4.2074,2.5494,8.8545,6.5733,10.2945,3.777,2.1393,3.0425,4.8604,2.4253,8.9867,4.0447,11.4414
8,8.158,1.5297,10.7911,4.2457,4.3043,5.4528,5.9178,7.1439,4.4801,2.4488,8.5277,6.0196,10.4098,3.7605,2.0813,3.2994,4.6959,2.4238,9.1566,3.9361,11.4328
8,8.0885,1.4497,10.7212,4.3263,4.3195,5.253,5.8868,7.4361,4.3638,2.3076,7.9808,5.9194,10.327,3.7158,1.986,3.2545,5.0667,2.6049,9.2504,3.9326,11.0286
8,8.8152,1.4847,10.673,4.2691,4.1313,5.1692,5.9986,7.4995,4.3699,2.5706,8.5696,5.9553,9.6153,3.7359,2.063,3.2209,5.0222,2.7085,8.8155,3.8496,10.913
8,7.8234,1.3682,11.1246,4.9517,4.0724,5.431,6.0394,7.6403,4.5344,2.6301,8.3589,5.7957,9.4564,3.8205,2.1531,3.4785,4.504,2.6872,8.9288,4.0768,10.8612
8,7.844,1.4196,10.4261,4.4054,4.393,5.1784,5.9832,7.5174,4.7294,2.6322,7.8525,6.1092,9.0499,3.9245,1.9635,3.0965,5.1362,2.7098,8.9083,4.0221,11.2776
8,8.569,1.3648,10.9533,4.5544,4.4882,5.3892,5.9506,7.7195,4.7617,2.6778,7.6156,5.9097,9.0141,3.687,1.9883,3.6077,4.7769,3.0029,8.8307,3.8725,10.9482
8,8.0128,1.3657,11,4.368,4.5351,5.1557,5.8626,7.7729,4.9812,2.851,7.1927,5.6596,9.0482,3.7973,2.1713,3.4187,4.7776,2.9806,8.5101,3.8784,11.5565
8,8.1499,1.4714,11.3008,3.9604,4.1614,5.2292,5.8178,7.7559,4.4736,3.1514,7.6767,5.4726,9.7063,3.7633,2.0749,3.937,5.0606,3.3253,8.9265,3.8859,12.1626
8,8.7386,1.3993,10.8809,3.9741,4.1023,5.1981,5.6605,7.6831,4.6207,3.6614,7.2663,5.387,9.071,3.9319,1.9357,3.7948,4.5753,2.9156,8.6084,4.1656,12.3788
8,8.3511,1.444,10.5299,3.869,4.3553,5.1626,5.4474,7.6456,4.6791,3.9341,7.4448,6.0777,9.7794,4.0989,1.856,3.9527,4.6036,2.7107,8.3262,4.1224,12.0827
8,7.9116,1.4924,10.6462,5.7017,4.3037,5.2006,5.6275,7.6547,4.2475,4.322,7.1672,5.9175,9.5019,4.0889,1.7614,3.775,4.8571,2.925,7.9795,3.9389,11.9959
8.5,8.7929,1.4531,10.0142,5.1109,4.0893,5.4499,5.6249,7.7014,4.5852,4.2457,6.6396,5.6732,9.2975,4.3324,1.7976,4.15,4.5124,2.8855,7.9768,3.9352,10.1212
8.5,8.6849,1.4347,10.3418,6.0915,4.0279,5.4313,5.7416,7.6354,4.4972,4.0685,6.4836,5.7534,9.4116,4.1636,1.861,3.8925,4.832,2.8901,7.8214,3.8329,9.6561
8.5,8.9386,1.3989,9.851,5.0516,4.1852,5.1219,5.8437,7.9006,4.4643,4.3461,6.8077,5.7705,9.4724,3.8343,1.7953,3.9905,4.591,2.7975,7.7038,3.9369,11.2519
8.5,8.9801,1.3661,9.5348,5.4065,4.173,5.216,5.705,7.8754,4.5654,4.3268,6.8627,5.8319,9.7953,3.9624,1.7767,3.8958,4.8265,2.8861,7.502,3.7652,13.2803
8.5,8.9273,1.366,9.7457,5.0209,4.1748,5.2168,5.684,7.7825,4.5312,4.5047,6.4747,5.4022,10.048,4.0011,1.8311,4.004,4.8975,3.0232,7.3711,3.7007,14.3483
8.5,9.0074,1.3526,9.5013,4.9778,4.235,5.2801,5.7298,7.5343,4.543,4.3395,6.2314,5.4872,9.3879,4.0395,1.764,3.8654,4.3242,2.6771,8.1157,3.3897,15.1522
8.5,8.9941,1.4208,9.573,4.7512,4.0506,5.1706,5.6848,7.6764,4.6119,4.1515,6.2049,5.148,9.4018,4.2293,1.6855,4.1005,5.0159,2.8798,7.9572,3.5018,16.0425
8.5,8.7192,1.4116,9.8749,4.2,4.0696,5.2354,5.604,7.8269,4.4015,3.9928,5.9761,5.3666,9.7346,4.2755,1.6417,4.0204,5.1817,3.1578,7.5534,3.5758,16.0768
8.5,8.066,1.4432,9.5087,4.2697,3.97,5.1724,5.6905,7.5914,4.6578,4.406,5.9286,5.5147,9.6713,4.546,1.634,3.798,5.1819,3.0251,7.7148,3.5709,16.0283
9,9.0108,1.3209,9.8747,4.4191,4.056,5.2969,5.8657,7.832,4.3868,4.5485,5.9932,5.3695,9.6836,4.3107,1.6268,3.6708,5.0859,3.0152,7.7717,3.2806,15.8469
9,8.3826,1.2798,9.7644,4.5566,3.8569,5.5201,5.7927,7.6264,4.3256,4.7019,5.515,5.3955,10.2212,4.1748,1.7348,4.0133,5.087,2.9646,7.7784,3.4058,15.5582
9,8.7965,1.3467,9.7594,4.6286,3.5432,5.248,5.8942,7.563,4.2245,4.7463,5.4517,5.8016,10.8923,4.3518,1.6248,3.8863,4.9857,3.1442,7.5752,3.5915,14.8625
9,9.0265,1.2804,9.4641,4.5972,3.6528,5.3671,5.8893,7.7389,4.2028,4.9704,5.4876,5.4738,10.9231,4.3072,1.5162,3.7059,4.8936,3.0201,7.4365,3.472,15.5821
9,8.1032,1.3395,9.5023,4.1502,3.4756,5.2503,5.7685,7.496,4.4016,4.9756,5.4232,5.218,10.8599,4.2595,1.486,3.7882,5.0231,3.0007,8.1251,3.515,15.9396
9,7.8465,1.3786,9.366,6.4911,3.7339,5.3182,5.9445,7.6782,4.2844,5.4923,5.6249,4.9706,10.2066,4.2039,1.5475,3.352,4.9189,3.0423,7.9645,3.683,15.7181
9,8.7305,1.44,9.1429,6.0575,3.4731,5.3857,5.8325,7.5911,4.3191,5.8231,5.2761,5.1005,10.1014,3.9267,1.4668,3.3819,4.744,3.0504,7.6981,3.6876,15.8882
9,8.0243,1.537,9.0822,6.2632,3.4761,5.5124,5.733,7.5492,4.217,5.9402,5.4377,5.2107,9.6175,3.8852,1.4168,3.3856,4.6906,3.5733,7.3396,3.2373,16.0185
