odour stim;07/12/2020 Female12;09/12/2020 Female6;09/12/2020 Female10;09/12/2020 Female12;11/12/2020 Female6;11/12/2020 Unknown10;14/12/2020 Male6;14/12/2020 Female10;15/12/2020 Female1;15/12/2020 Male7;09/02/2021 Male4;10/02/2021 Male4
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
1;10.5329;9.9732;23.9746;24.957;27.3823;14.3704;31.1111;16.5254;11.1312;14.8787;16.8961;13.9607
1;10.5715;10.0539;21.4279;26.2307;28.1471;13.2639;32.2491;15.2835;12.7603;14.4316;18.44;16.5928
1;10.2221;9.9374;22.9393;25.881;29.5698;15.1164;34.2839;17.1388;15.622;12.9873;18.0268;17.2676
1;10.5972;10.0932;26.4872;27.4495;25.9052;15.3645;32.9437;17.0654;16.7683;11.3428;17.6457;16.4007
1;10.5;10.0871;26.0658;27.8923;22.9548;16.6779;30.6497;14.7741;15.0465;11.1603;18.4638;15.8923
1;10.5266;9.7689;28.9483;25.5613;21.9312;15.8204;32.0929;13.9946;13.3317;12.3701;17.1344;19.0977
1;11.9817;9.8054;27.0634;26.4181;24.3345;18.7238;34.1625;14.5656;12.754;12.6153;16.1704;18.7311
1;12.7091;9.9932;24.0615;28.2903;23.5623;19.4517;32.5995;14.9115;13.5623;12.5592;15.3564;18.7175
1;12.9452;10.3173;22.2366;28.5898;24.4117;19.7547;33.0551;16.3097;12.4035;12.2186;14.2428;18.3068
1;15.0447;10.3961;26.3967;29.3528;26.3187;19.7286;32.505;15.7327;12.1686;12.4535;13.2028;17.1027
1;15.5713;10.0481;24.0068;26.476;25.786;19.2105;31.7649;13.4384;12.5717;12.7953;12.903;19.2264
1;13.6645;9.5664;22.1278;27.11;26.2881;16.5954;30.3057;13.2728;11.243;12.9689;13.6972;18.7731
1;12.6451;9.3782;22.2379;24.9165;26.0159;14.0446;27.729;13.1658;10.3255;12.2024;14.1223;19.5414
1;13.4511;9.7563;20.0167;22.2366;24.856;16.5272;28.5942;14.2674;9.5347;12.3965;14.3911;19.193
1;15.0861;9.7629;22.567;20.347;21.86;16.8145;26.5138;12.5519;11.545;11.8706;14.0964;16.9106
1;14.3848;9.5806;23.5338;22.0754;20.7357;14.4562;24.2085;14.1584;10.5444;12.1751;13.6811;17.7505
1;13.3784;9.3976;23.317;20.4099;18.8828;14.3713;28.6868;13.363;11.2902;12.1477;13.4035;16.367
1;13.0413;9.5032;21.3388;22.6472;17.5042;13.8499;31.1642;12.1803;13.4602;11.9635;14.973;15.5748
1;12.5372;9.4859;19.6842;25.5079;18.9598;13.6333;31.52;12.0479;12.2381;12.1355;13.944;14.1473
1;11.2549;9.146;21.8636;24.8317;17.5295;12.8766;30.137;11.4992;11.1936;12.145;12.5323;15.7312
1;12.4677;9.6525;24.248;23.4413;18.7853;12.4268;31.9366;11.3703;10.6409;12.4207;13.915;15.9848
1;12.3555;9.5461;26.7508;24.4176;17.1364;12.6051;27.8558;10.3789;11.0759;12.6473;14.1893;17.5346
1;11.3292;9.2276;26.1377;25.9722;16.3218;13.9615;23.9637;10.742;11.4149;13.6849;13.5275;16.2817
1;11.7004;9.397;26.5666;26.3201;18.61;15.0426;22.498;10.1696;12.0484;12.9265;12.9374;17.7143
1;10.7194;9.4353;27.5666;25.3636;17.8104;13.1416;20.7264;10.1852;13.2507;13.3227;13.678;17.5799
1;11.5998;9.7217;25.8153;25.7826;16.3776;13.3912;20.653;9.6591;13.6937;12.7566;13.4527;17.203
1;10.5958;9.6827;24.6918;22.025;15.3349;13.5394;18.6786;10.481;15.4256;13.137;12.324;17.8563
1;9.6783;9.766;25.6745;23.3582;15.4917;12.3455;17.3679;11.3707;14.086;12.7279;12.8774;16.5262
1;8.7542;9.5834;24.5265;22.4662;17.0137;12.9343;17.7798;9.7123;12.2719;13.086;11.8158;17.7666
1;9.2398;9.9806;25.4093;25.222;16.7932;15.1806;20.719;9.9426;10.9327;12.3532;11.6408;18.0274
1;12.0494;13.661;28.1315;24.8876;17.2222;16.7142;23.0961;13.017;9.9451;12.9253;11.3697;18.9353
1;14.1854;13.2623;25.8822;26.3676;17.7358;17.3;26.3724;15.2034;11.7797;15.3035;13.0928;17.5911
1;13.566;12.3622;24.4381;26.1219;17.7938;19.551;27.2465;13.7912;13.0527;15.2087;13.7811;17.4326
1;15.3224;11.7091;25.7515;26.8901;16.2316;18.3572;31.9969;12.7618;11.992;18.3845;13.1007;16.3519
1;14.3624;11.5083;23.6845;28.3482;18.5002;15.6302;33.2848;12.8344;12.2624;17.5017;12.312;15.3645
1;13.1955;12.8894;24.3224;27.6861;20.5121;17.5592;35.6854;15.1004;11.3295;14.6679;13.6219;17.4656
1;11.6337;12.3471;25.0121;24.2593;22.8032;16.6097;35.9647;16.8591;13.2843;16.205;15.375;16.9532
1;11.7662;11.616;27.0813;22.7089;22.3572;16.2189;34.862;16.4962;12.1759;15.4337;14.3568;15.6148
1;10.8127;11.0215;25.2262;20.3908;25.2813;14.9021;33.177;15.8601;12.776;14.9788;13.3195;16.3243
1;10.2654;10.9773;24.2569;21.726;27.692;15.752;32.8547;13.6271;16.2958;14.7477;14.7276;15.2623
1;9.2323;10.8725;25.1167;20.2774;29.5088;16.8268;32.0514;12.7191;14.8248;13.8403;15.1889;15.1008
1;8.8971;10.8056;29.1723;17.8089;27.5449;15.9602;33.1959;11.4028;13.1671;13.5032;14.8158;16.9483
1;9.528;10.9266;27.1405;17.2053;29.2837;13.9918;32.9863;10.8117;11.2462;13.0792;13.7405;17.4237
1;9.2445;10.8821;23.4258;18.1855;28.845;11.7935;32.2092;10.2566;10.2679;12.4939;14.5588;15.9264
1;8.7856;10.9192;25.9897;16.7875;26.5275;11.194;33.2106;9.3705;9.6673;13.3847;15.0766;16.3364
1;9.1326;10.5688;25.2228;15.6687;24.9564;10.1441;30.6929;10.0306;9.8866;13.1129;15.6244;15.9186
1;8.7201;10.4711;27.635;14.2262;22.5354;9.1664;28.0917;8.4465;10.7841;12.5264;13.6166;15.7764
1;8.0908;10.8683;25.6794;15.3172;19.8278;8.8569;27.7882;9.0959;9.5725;12.2545;12.3854;14.481
1;8.4019;10.6157;25.0245;15.42;18.0684;9.5021;29.6902;8.3387;9.7844;13.0058;14.7736;15.86
1;9.9705;10.5028;25.1193;14.2358;21.3213;9.2072;32.2465;8.5335;12.2399;12.4988;15.7467;16.5239
1;8.8883;10.128;23.0857;13.1495;25.0312;9.358;33.823;8.263;14.1072;12.094;17.327;15.7455
1;8.8444;9.9497;23.7217;13.0079;27.8041;9.1429;33.7993;7.9915;13.6082;12.3789;16.7592;16.9591
1;8.8696;10.0956;25.0108;14.8104;25.1821;8.7146;29.5826;8.2842;13.4066;11.9282;17.5068;17.3545
1;8.1699;10.3202;22.8075;13.4102;22.6912;8.4844;25.5855;7.8503;13.5358;11.994;15.502;18.8194
1;7.8724;10.2724;22.4726;12.5362;21.9117;10.2203;22.7839;8.2637;12.4822;11.9726;15.8963;17.3076
1;7.4226;10.1561;19.8788;12.3572;20.504;9.5143;20.3061;7.7319;12.2536;12.1272;17.3433;16.1884
1;7.3143;10.2628;17.6892;14.4889;20.0763;9.0706;17.9544;8.2004;11.321;11.6453;17.3332;18.0149
1;7.1265;10.3197;18.9979;15.9449;18.2205;8.6771;16.9608;7.744;10.3476;12.947;15.9131;17.7917
1;7.6816;10.3545;17.6371;14.2723;17.7569;8.4481;16.2991;9.4752;10.4076;13.2962;15.4586;16.8466
1;7.6796;12.3705;15.7713;15.4359;18.6872;8.4982;16.7049;8.9114;10.7295;12.2565;17.6284;15.0253
1;7.4484;11.4832;14.9666;15.2369;19.2405;9.6351;17.0958;8.4357;12.2504;12.0141;17.2064;14.1089
1;7.1282;11.1047;14.076;14.4378;17.3774;9.6509;18.9118;8.7128;12.3801;12.2479;18.3994;12.9092
1;8.6104;11.0738;14.7637;15.1692;20.7704;10.1677;23.4323;7.9619;11.4647;11.8066;16.9349;15.0616
1;10.1019;11.0745;13.652;17.4965;22.8811;11.5862;21.9665;9.3446;10.0252;12.0151;21.4221;15.1393
1;11.0432;10.475;13.4408;16.5685;27.2655;11.5698;20.3191;8.5828;10.0392;12.0989;22.5037;12.198
1;9.521;10.5234;15.8381;16.4971;25.6057;11.6856;18.8666;8.955;9.8196;12.6676;24.3342;14.0396
1;9.0025;10.1386;14.7296;17.7529;30.0537;12.2935;17.2731;9.5606;11.6368;12.8099;24.7793;13.847
1;8.8867;13.8978;17.2608;18.1857;28.7962;12.1013;17.6512;11.1133;14.4836;12.2423;22.3699;15.0903
1;8.2803;12.7693;18.2457;18.0074;29.4583;12.6482;19.9484;10.221;13.616;12.3226;23.14;15.393
1;7.9148;12.3019;19.9289;19.6549;29.4466;14.2099;19.686;9.5718;13.6979;12.0939;24.094;14.2921
1;7.6038;11.3765;19.956;17.9679;28.0648;16.7149;22.5698;9.7417;13.4405;11.753;23.1162;16.1466
1;7.9234;11.2041;18.3903;16.7564;25.3965;14.2216;25.8146;10.0503;12.7622;12.1463;23.0449;14.982
1;7.6143;10.8362;16.4083;16.711;24.4258;11.8926;29.74;10.1737;11.3435;12.8359;23.1838;14.7634
1;7.5986;10.831;16.7157;16.6388;22.851;12.0918;36.6124;9.0402;10.6818;12.8967;20.9225;15.3263
1;6.9478;10.7071;16.0971;15.9878;20.2501;9.9033;34.0955;10.5268;15.0091;12.0182;21.2927;15.8156
1;7.0178;10.7873;16.4517;16.253;20.4011;9.747;31.917;10.8844;14.4074;12.0321;20.2933;14.9934
1;8.0598;10.576;15.0276;15.6583;20.771;9.7421;31.2932;10.8483;12.4249;11.3114;20.5518;14.0084
1;7.7923;10.8189;17.7804;14.5492;19.1487;11.5105;30.7684;9.88;11.4436;10.5302;18.7089;16.5784
1;7.258;10.6662;16.0981;16.8864;21.8814;10.4424;30.9969;9.4982;10.3378;11.1086;16.7225;15.874
1;7.2708;10.6347;14.3651;19.32;21.588;10.849;29.965;10.4129;9.2044;11.1764;15.9255;15.202
1;7.0668;10.287;13.3498;18.6305;19.5252;10.5435;30.6864;9.8554;8.2588;10.5957;17.103;15.9986
1;7.1003;10.4521;14.3146;16.7213;18.2571;11.9163;28.9606;10.2372;7.5617;11.0682;18.0996;16.2032
1;6.7758;10.3402;15.2008;16.7975;20.572;10.6664;28.9753;9.0934;7.6146;11.1186;20.0522;14.568
1;7.6184;10.4227;14.7526;16.4085;20.5626;10.1752;27.268;9.3885;8.1367;11.5869;22.3803;13.7651
1;7.7071;10.3853;17.0407;18.2831;18.6895;10.316;26.6439;9.5372;7.3616;11.035;20.2085;15.4843
1;7.8697;10.5449;18.8519;16.947;18.1555;9.4022;25.1376;11.2306;7.575;11.5704;17.9896;15.4836
1;7.4774;10.4798;21.3763;15.4052;17.2887;10.2084;23.7237;10.2514;10.1667;11.5498;15.6931;17.5507
1;7.806;10.3093;22.1262;15.9714;17.8674;11.1804;22.3369;10.5053;10.1831;11.4364;16.3819;16.396
1;7.1337;10.5651;19.5233;15.8393;16.3001;10.662;20.3432;11.3818;9.4229;11.6306;19.0385;15.0311
1;8.1861;10.3412;20.8278;14.3994;14.9873;9.9702;19.2761;10.9134;9.4394;11.4338;17.1543;15.3986
1;9.5885;10.3933;21.751;15.9835;15.9055;9.4916;20.0893;11.665;10.3939;10.5128;17.0672;14.1976
1;10.9645;10.5896;20.8642;16.7286;15.004;10.7461;23.0823;12.5669;12.3084;10.9526;16.2051;13.7808
1;11.4762;10.8533;20.9412;18.5859;15.7511;11.9815;27.7444;14.5649;12.2055;10.943;13.9519;13.8467
1;10.6054;10.8161;19.7764;17.7165;16.0469;13.122;29.5801;12.6822;12.0677;10.7315;13.9793;12.3359
1;12.846;10.7367;20.1042;20.0031;21.6295;13.8377;28.477;12.6559;13.0922;11.4622;13.0137;13.9632
1;14.6504;13.7723;22.7065;19.4858;21.5066;17.1237;26.3232;13.052;13.6386;12.4937;14.0992;14.3626
1;15.7824;13.7168;23.8848;20.4548;18.5883;15.2338;30.1254;13.2546;12.0582;11.6032;15.3301;15.3792
1;13.6549;12.7771;24.6723;23.761;18.7122;14.6693;28.7181;11.6515;10.3926;12.1099;16.5801;14.9612
1;14.538;12.2369;22.9645;22.6197;18.3226;13.3805;31.57;11.1964;13.418;11.491;16.9785;15.2883
1;14.7874;11.5906;24.6066;20.3666;21.7891;14.4298;28.3833;10.5068;13.3493;11.9024;15.6083;16.3754
1;17.2519;11.6525;24.028;18.1746;24.2731;12.3615;29.2552;9.5938;13.3785;11.3918;16.0129;15.4282
1;18.839;11.4027;22.423;17.0773;23.6962;11.0264;32.1148;10.0026;11.763;11.373;16.3532;16.7328
1;20.8147;11.8042;22.6201;15.6597;24.7706;10.2799;28.9326;11.0386;13.4834;10.9187;17.4307;16.3316
1;19.597;14.6274;24.4134;17.3054;24.5742;12.9463;30.6736;11.406;11.8174;10.7809;16.0749;15.309
1;17.9568;13.5654;22.9096;15.8008;26.1872;15.4073;32.129;10.031;12.3653;10.7313;17.2122;14.0887
1;18.0982;12.724;24.6344;17.381;23.5639;18.4553;35.2622;12.5868;11.2394;11.5905;15.8907;15.5377
1;16.2916;12.0152;23.7373;20.1614;22.99;17.9257;37.1347;10.8937;11.2524;11.7692;14.6184;15.6082
1;14.591;11.2352;22.0869;21.02;21.9785;15.2034;34.9034;10.5756;10.3684;12.4996;12.2439;16.786
1;13.289;11.2236;19.7504;18.9585;18.985;13.1422;31.9814;9.8396;9.3229;12.6611;11.8016;15.209
1;13.3576;11.0026;21.6813;18.5639;19.6143;11.7998;32.3568;9.8331;10.071;12.5872;12.3724;14.3525
1;12.9661;10.9357;22.8332;23.8041;18.7992;10.4259;29.57;9.8694;9.2323;13.8934;13.1964;13.9467
1;12.3052;10.8022;26.2956;22.81;19.5743;9.9668;29.3331;8.9219;8.2837;13.8486;12.3883;14.7126
1;12.8399;10.9402;24.5256;22.4534;17.9243;9.4001;29.1644;9.7651;9.2121;13.5981;13.3142;14.5168
1;11.6011;11.079;22.6854;22.6874;18.7574;11.0694;30.8514;11.364;8.6049;11.5996;13.9066;16.2657
1;10.426;12.785;20.2884;24.341;18.9093;10.7686;27.049;11.6941;8.0463;11.2352;12.4917;15.3345
1;10.2543;12.3601;19.4041;22.3719;19.6159;10.119;28.2052;10.2458;7.5046;15.0974;12.1209;15.1605
1;10.4658;12.072;23.0027;20.3444;20.6025;11.2999;26.5854;10.1994;6.9177;14.6618;12.7184;14.2103
1;10.2647;14.2213;25.3869;17.9902;18.5022;12.573;27.3762;9.3752;6.5896;14.0881;11.6651;12.6353
0;11.4142;14.0167;24.0338;19.9626;16.752;13.7711;24.0827;11.1748;6.3282;13.4684;12.5108;11.9351
0;11.1086;13.1591;24.3629;18.0304;15.3519;14.6554;22.6342;10.9672;6.2486;13.5717;13.033;12.717
0;9.7139;12.3786;23.399;18.8426;16.0485;13.5916;23.7087;13.2359;6.0724;13.0283;11.9888;12.9812
0;9.287;12.0574;23.2493;19.4833;18.4843;12.8792;22.4504;12.0833;6.1554;13.1658;13.4699;12.0994
0;8.8329;11.3356;24.7374;18.3188;19.162;13.33;20.0837;11.5218;7.036;12.2487;12.4649;11.5032
0;8.6491;11.3438;25.681;20.5061;17.2761;13.4072;18.2862;10.8925;6.2921;12.0383;11.5051;13.7474
0;8.0991;13.7389;23.9628;20.0617;15.9592;13.8952;18.384;11.1191;6.3777;12.9192;12.8782;14.3228
0;8.1403;13.5621;25.2941;18.6158;14.896;13.6466;19.0998;11.755;6.1011;13.6718;12.0681;14.3963
0;8.7834;13.1891;23.3289;19.1626;15.4122;13.7104;21.2562;11.9848;6.4733;14.1532;11.3117;13.9311
0;10.4555;14.5655;25.3619;20.8591;14.9055;12.9065;19.0955;13.2352;7.6854;12.8207;11.7608;12.952
0;9.8043;13.305;25.0686;20.0945;14.9851;13.7267;18.2921;11.7504;9.9926;11.9578;12.0611;14.374
0;10.2215;12.7538;26.3527;21.324;15.4837;14.3411;18.2312;11.0525;10.7533;12.1617;13.1063;15.2208
0;10.517;12.1505;27.4626;19.9342;16.0046;14.1795;20.5443;11.1038;9.976;11.4991;12.5218;14.6758
0;10.1146;11.8043;23.8733;20.4538;15.2128;12.8296;19.9781;11.8721;12.9648;12.0131;11.6339;16.147
0;9.6572;11.5587;25.6922;21.1911;14.7956;13.2282;17.7811;11.1192;12.2295;12.055;11.8482;14.8432
0;8.6936;12.0542;23.6442;20.198;14.6917;15.0623;21.2678;11.7891;11.762;11.8116;11.2892;14.0101
0;8.8363;14.1568;20.4904;19.3155;16.3142;16.142;21.9358;12.4327;12.8151;12.035;13.6563;13.4227
0;9.521;13.5735;23.1332;20.5045;15.5569;15.2151;26.1838;12.7396;11.4655;11.3896;13.6887;13.6963
0;9.1901;12.8184;22.55;18.4696;14.1524;15.3548;27.2106;13.2856;12.36;11.1603;13.7424;13.7679
0;9.3592;12.7091;25.8896;20.1746;14.6883;12.7047;27.4962;11.5127;12.3291;11.9341;13.6927;13.9211
0;10.6157;12.2676;23.8048;19.0998;14.3365;12.2783;26.5559;12.6722;12.5424;10.5331;12.8083;14.0225
0;10.985;12.1832;22.7741;22.3529;15.7604;10.6208;26.2176;11.6511;13.6869;12.056;13.9518;12.9295
0;12.2362;11.6968;21.0591;22.2871;14.7544;10.1329;30.3664;11.1447;12.3563;12.1724;13.9709;14.0077
0;13.2794;13.9524;20.384;22.5769;15.6031;9.4596;27.1677;10.4192;13.809;11.8637;14.7779;13.6657
0;12.8972;13.1312;18.7785;21.5574;15.9151;9.7745;29.6411;10.3907;13.8072;11.3785;15.1733;13.5541
0;12.4956;14.244;19.0745;22.3778;16.366;9.1565;30.9434;10.3461;16.4589;12.2757;14.8411;14.062
0;12.7219;16.6379;21.9745;20.2331;15.386;8.607;27.8296;9.7856;18.1814;12.9902;14.7915;13.8928
0;12.5216;15.4375;20.3075;19.5985;15.4224;10.1216;27.4688;10.5188;16.346;13.9989;15.4023;12.3373
0;12.8895;13.796;22.4753;18.6894;17.1756;10.6989;26.9209;11.8131;13.8456;13.0186;16.1528;12.6887
0;13.9261;12.9322;22.7099;21.3736;16.0093;11.3351;31.0192;13.5651;12.0139;12.8474;15.6915;12.2472
0;13.6919;12.1402;20.7562;19.1311;14.8233;12.805;28.9116;11.9115;13.1409;11.9372;16.6588;13.0557
0;13.1861;11.8261;21.9809;20.3765;15.2362;13.5931;30.7369;11.8135;14.4876;12.6151;16.3721;13.0115
0;13.7246;11.6035;21.6953;19.2675;15.5926;12.4783;32.3055;12.1963;13.0262;12.2289;15.4963;13.4112
0;13.8054;11.6435;21.1753;23.7196;17.7956;10.9669;30.9738;12.0389;13.018;11.8944;15.837;13.1418
0;15.4695;11.3378;20.8061;23.0764;16.6269;10.5905;30.1596;11.204;13.3808;12.064;16.7576;12.9133
0;15.4432;11.2152;22.6918;21.6141;18.1003;12.3618;30.8098;10.3983;12.1333;11.4485;14.5055;13.9725
0;15.7947;11.2751;21.2842;19.0856;16.6317;13.0642;34.5638;10.271;11.9247;11.7708;14.9076;13.5236
0;14.4871;10.6784;23.2523;21.1866;17.3945;14.4104;30.9821;9.1994;11.4167;11.0572;14.1169;13.9065
0;14.3484;10.7404;23.5384;25.647;17.1778;13.2054;28.2153;9.4098;11.755;11.3911;14.715;13.6794
0;13.9008;10.6527;21.4894;25.3714;17.2257;13.4169;27.313;8.4654;11.1965;11.4237;16.2382;14.8137
0;13.6468;10.5541;22.8604;22.6401;16.2872;12.8865;23.8902;10.6126;10.9931;11.8269;14.6307;15.3434
0;12.1354;10.3823;21.4985;24.1029;15.4413;11.8211;21.4504;10.0697;10.2774;11.1428;13.6782;14.9642
0;13.6973;10.4777;21.4284;25.0275;14.8853;12.2905;19.5275;11.7665;12.0865;11.2338;14.604;14.4592
0;13.5509;10.1045;22.005;25.7883;15.3298;12.4829;19.7047;12.8094;12.5314;11.4272;15.2493;15.2122
0;12.4463;10.1428;21.2558;22.4025;16.1614;12.8098;18.621;10.4592;11.2468;11.3063;14.5104;15.0229
0;10.9543;10.5347;18.7625;20.8865;17.2184;11.6143;16.8318;12.1835;11.4487;10.4721;12.6403;14.2859
0;10.2686;10.2634;19.0687;21.4365;18.4529;11.3006;15.8108;10.6431;11.9703;10.8183;12.2189;16.4381
0;7.909;10.3438;19.0266;20.611;17.0482;8.9743;14.8502;10.8115;12.6549;11.0267;11.0173;15.6164
0;7.4036;10.1388;19.9852;19.9222;15.8266;9.9932;14.1279;9.6578;12.59;11.0407;11.818;14.3315
0;7.4756;10.1746;18.7077;22.5423;17.3945;9.1325;13.6801;10.42;12.3801;11.0121;10.8191;14.701
0;8.1583;9.8985;16.6376;21.454;17.8224;9.4461;14.8352;10.8347;14.7526;11.2711;10.2023;15.7581
0;8.2223;9.7888;15.5281;17.9257;15.7044;9.9624;14.2651;9.7976;13.8846;11.0056;9.0813;15.1652
0;8.0049;10.0955;13.8109;17.433;16.5585;9.3623;13.9711;10.4415;13.8658;11.6199;11.3599;13.8384
0;7.5779;9.7874;14.1951;19.9479;16.5593;8.9407;12.7528;8.6779;12.2791;11.0807;10.3785;15.2433
0;9.7676;9.9447;13.6918;21.1681;16.7226;9.3123;16.4722;11.2242;11.5534;9.8104;9.5451;15.8659
0;9.7946;10.0127;15.3069;21.9098;18.4195;8.9542;18.6965;10.7177;13.6019;10.0575;9.3819;15.411
0;11.5914;10.01;15.5619;21.5588;16.8317;8.3702;22.6623;12.4118;12.1793;9.8961;9.1821;13.8736
0;12.4135;10.0848;13.8088;20.223;15.5553;8.2837;23.6347;12.7924;12.0746;10.1524;10.6641;12.9503
0;12.7689;9.7504;12.9252;23.48;15.8496;9.7612;25.401;12.3461;12.1798;10.5425;11.5337;11.8563
0;13.3117;10.0468;13.2092;22.724;16.3807;10.196;26.2442;13.4235;11.2135;10.0129;10.6303;13.8581
0;12.19;9.932;15.7144;20.6768;16.5657;9.4822;27.6174;11.5995;9.789;10.0183;10.662;12.8242
0;12.6712;9.9636;15.8736;23.6391;18.734;9.3246;28.1263;12.7617;8.7026;11.2146;12.2291;13.1745
0;12.6034;10.1146;14.5709;25.5396;17.3114;10.0569;25.9883;10.9805;7.9619;10.1353;11.426;13.2575
0;12.0871;10.0269;14.6754;25.1392;16.9222;10.241;27.427;13.801;7.5106;10.3369;10.5611;12.2517
