odour stim;16/11/2020 Female6;16/10/2020 Male8;17/11/2020 Male5;17/11/2020 Female11;18/11/2020 Female5;19/11/2020 Male3;19/11/2020 Female8;20/11/2020 Female2;20/11/2020 Male7;23/11/2020 Female3;23/11/2020 Male7;25/11/2020 Female3;16/02/2021 Female7
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
0.5;7.3097;4.1721;8.8345;12.2178;12.0685;3.0325;21.047;18.7151;6.2308;10.4269;12.7764;5.0339;5.2256
0.5;7.1856;3.0274;7.6634;10.0934;12.0633;2.4985;21.2149;19.2958;5.3389;9.8797;12.7224;4.9794;4.994
0.5;6.9389;3.2434;7.4595;9.234;11.5778;2.1558;22.9005;18.9865;5.0792;8.6372;12.6019;4.8366;4.0837
0.5;6.4971;3.3504;8.9126;11.4218;11.461;1.8716;24.0435;18.9848;5.6611;8.3397;12.3217;4.783;4.165
0.5;5.5089;3.3876;12.82;9.3067;10.3967;1.6448;24.8847;17.8856;5.5796;10.5248;13.2716;4.7533;4.4547
0.5;6.232;3.0021;13.6947;9.9977;10.5272;1.6501;25.473;17.9358;5.1038;10.0893;13.1987;4.4344;4.4831
0.5;5.8698;3.807;12.9271;9.659;12.2873;1.5362;24.5306;16.8355;5.8272;9.5294;11.9949;5.3401;3.997
0.5;5.5562;3.6268;12.9818;8.9194;12.4995;1.8703;23.275;16.6915;6.1778;8.9697;11.0684;4.6505;4.3754
0.5;5.1258;3.2493;13.1288;8.3666;12.8709;1.8249;24.0741;17.0767;5.8714;9.3009;12.4083;4.9884;4.5739
0.5;5.462;3.6471;12.0306;8.5402;13.964;1.2353;24.7142;15.7202;6.686;9.2198;13.87;4.7723;4.2979
0.5;5.6031;4.0278;15.5505;8.8514;14.3001;1.3695;24.8394;16.3736;7.0516;8.717;13.6852;5.1797;3.7644
0.5;5.3702;4.3134;14.4756;8.8364;12.7291;1.5487;24.0372;16.1518;5.6309;8.4574;13.9948;6.3157;4.1273
0.5;5.7831;4.7012;13.3462;8.7959;11.098;1.5618;23.2579;16.1659;6.3089;8.5062;13.4744;5.5645;4.2188
0.5;6.1008;4.6615;15.6383;9.6527;12.3537;1.4456;20.939;15.8325;6.6356;8.0352;12.376;5.75;4.5456
0.5;6.2491;3.4258;16.5673;9.1667;12.0068;1.4259;18.2786;15.2377;7.1354;8.729;13.5555;5.3355;3.9089
0.5;6.3746;3.6025;17.3057;8.7959;13.1652;1.3487;17.7299;14.2798;6.6689;9.2638;13.2277;5.0338;3.9342
0.5;5.8674;4.3301;18.1462;8.8977;13.78;1.3524;16.8273;14.2618;7.1277;8.9234;13.5057;5.2929;4.2728
0.5;6.1157;3.5621;16.9206;7.2598;14.325;1.0277;16.6561;13.5369;6.0291;8.3257;13.3626;5.0838;3.7039
0.5;5.9758;3.6443;17.4609;7.1456;13.314;1.1532;17.6581;13.113;5.7598;8.9638;13.9547;4.4268;3.8074
0.5;5.433;3.5629;18.5712;6.804;11.6609;1.1093;15.8638;13.754;5.1241;9.4859;13.4102;4.4749;4.3224
0.5;5.3099;4.1471;18.0827;6.9;11.7699;1.4126;15.6888;13.6368;5.0181;10.5342;12.8374;4.8843;4.3794
0.5;6.0826;3.6238;20.2677;8.1951;10.6277;1.1432;14.4525;13.9443;5.0607;10.3544;11.454;5.6214;4.8003
0.5;5.8774;4.2274;20.1308;7.7333;8.5991;1.4957;12.3422;12.7409;5.3977;9.824;10.4772;4.7482;4.5372
0.5;6.5286;4.8412;19.9502;8.064;11.4361;1.0623;11.6398;12.5198;5.5072;8.1064;10.6666;4.8743;5.1998
0.5;6.6769;4.9462;22.9217;8.1747;10.8862;1.1662;12.7495;11.99;5.1494;7.5955;9.498;4.8604;4.5176
0.5;7.0608;4.4193;25.6966;8.9364;9.4726;1.8626;11.7191;12.0032;4.9444;7.8171;8.3298;4.6024;3.6867
0.5;7.0644;3.6061;22.1304;7.7987;10.6566;3.0704;11.1981;12.7272;4.6009;7.6586;7.8612;4.2656;4.4829
0.5;6.898;3.2899;19.5154;7.0746;10.7775;4.2875;10.3132;12.0346;5.0852;8.8733;7.0921;4.7539;4.5162
5;6.2503;3.6378;18.2971;6.6668;10.4518;4.8271;10.7349;12.4932;5.2588;9.7682;7.4955;5.2298;4.2437
5;6.7953;3.2359;19.9726;8.9043;10.6461;6.1187;11.474;12.3639;6.3503;8.8418;9.5205;5.3823;4.32
5;7.0282;3.9067;30.3291;15.577;11.4208;6.8323;11.4626;16.5883;7.9753;8.7377;15.0647;5.3137;4.1817
5;5.9762;3.7682;36.5908;18.5478;13.1018;7.2211;10.4428;17.9585;10.381;8.4116;17.5579;5.8367;3.628
5;6.4057;3.9626;39.0726;19.3723;14.1534;7.3376;9.8207;19.4873;15.1391;9.036;17.5703;5.8902;3.5707
5;8.2775;4.0882;37.062;15.7301;12.5857;7.1688;9.4;18.7098;18.0348;12.8692;16.8284;6.6554;3.2881
5;9.2246;4.0637;36.5991;14.706;13.0554;7.1531;8.533;17.4775;17.0976;15.6305;18.1774;6.3824;3.9053
5;8.5169;4.2818;41.3436;17.1275;12.8895;7.6489;9.0363;18.0803;15.4065;15.5153;19.5553;5.5327;4.4008
5;10.4027;4.5256;44.7113;15.3478;11.8794;7.8876;8.8824;18.028;14.7359;15.1524;19.9494;5.5357;4.8184
5;11.1441;4.7179;46.7945;17.7599;12.671;8.1958;8.8323;18.5563;14.7909;15.0621;18.8229;5.1377;5.1493
5;12.0474;4.6892;51.072;18.6652;12.6395;7.5766;7.896;17.9435;14.5711;14.5733;18.4893;5.235;5.5604
5;12.3275;3.5617;51.6991;18.1884;12.0888;7.4945;7.575;19.0218;14.858;14.0663;17.4595;5.0384;5.783
5;12.6247;3.3811;47.3467;17.0871;12.0588;7.14;8.0938;18.2621;13.9397;15.4688;16.2391;4.1999;5.3623
5;11.9115;3.0705;48.0049;17.8996;11.3783;6.9928;8.9954;17.297;13.2265;13.6352;18.7277;3.3877;4.7748
5;12.1822;2.7998;44.7626;19.3306;12.3347;6.8929;9.4028;16.8606;12.0121;11.7931;18.414;3.3016;4.3407
5;12.2408;3.1981;41.8698;17.9347;12.2362;7.06;9.3308;16.8956;11.509;11.2283;18.2944;3.484;4.7709
5;11.8991;3.2496;40.5821;16.198;12.5174;7.1447;9.6721;15.703;10.2281;10.6298;17.1235;4.2524;4.4618
5;11.6521;3.5944;42.3889;18.1254;12.1712;7.9512;10.5908;15.3983;9.5054;10.245;17.5885;4.6511;4.2385
5;11.8582;3.3673;43.6963;18.1076;11.2095;7.8146;11.3544;16.682;8.0797;10.0532;17.9575;4.6035;4.8558
5;12.2188;3.9487;45.2883;19.069;10.7199;6.9188;10.548;16.7306;7.0572;11.0955;18.4036;5.0583;4.7106
5;11.6992;3.7909;43.7226;17.055;9.8837;7.1551;9.9094;17.3483;7.3476;11.4445;20.3836;5.044;4.8771
5;11.5417;4.248;43.2323;17.8094;10.6544;7.8402;10.3864;16.7316;7.4019;11.1443;19.9067;5.628;4.8314
5;11.4018;4.1683;41.618;19.5943;9.9366;7.8438;10.1303;15.4925;7.5627;12.6124;18.7142;5.4616;4.2841
5;11.1252;3.8214;43.3887;15.467;9.5381;7.4122;9.4012;14.4307;8.4268;12.1091;17.6254;5.5965;3.9864
5;10.2303;3.3907;42.179;12.9389;8.7629;7.0399;9.3397;13.8277;8.3214;10.7741;18.756;5.0149;4.3733
5;9.84;3.1595;39.1023;12.9892;10.6138;6.3817;9.4805;15.6689;8.4963;10.7761;19.816;5.4416;4.1623
5;9.8763;3.5661;38.0976;13.0757;10.3184;7.2881;9.4942;16.5729;8.0172;9.6006;20.8465;6.1224;3.7446
5;10.3804;3.5011;40.6884;12.9487;12.6144;6.6427;9.5478;17.5078;8.3519;9.0971;20.2999;7.1216;4.7862
5;10.7569;3.6578;36.9525;14.2648;13.8881;6.69;9.7791;17.36;8.7469;9.1506;20.4691;7.6249;4.7833
1;11.1238;3.8097;35.0645;13.705;13.7253;6.467;9.5621;16.8015;8.4024;9.8456;21.0362;7.989;4.9258
1;10.7545;4.423;34.8924;12.9533;12.4259;6.5296;9.8472;16.7279;7.7905;9.5534;21.4381;7.353;4.1402
1;10.767;4.7719;39.068;12.9058;11.0537;6.4397;9.1629;16.0508;6.7348;10.1253;21.6452;7.4435;3.4518
1;11.5539;4.6757;42.2713;13.5915;13.951;7.0993;9.0583;16.2327;6.6884;10.563;22.009;7.6873;3.5945
1;11.2488;4.6973;38.8449;15.9314;14.8385;6.631;10.1342;14.5393;6.1653;11.2733;21.9164;7.1981;3.8935
1;11.8322;3.9274;38.7543;19.2631;13.1799;6.6999;10.7487;14.4339;7.4949;13.5147;20.8208;6.6141;4.0421
1;11.3244;3.8832;38.7061;18.5284;12.1955;6.4771;11.288;14.3501;8.4661;16.8349;19.4998;6.5116;5.0606
1;11.2986;3.8753;40.0959;16.5341;13.5366;5.5851;11.3306;14.8242;10.3704;18.0739;20.8231;6.1066;5.1046
1;10.8861;3.477;34.8878;16.1584;11.0409;6.3813;12.839;14.9475;13.3613;16.6764;20.3575;6.1685;5.1086
1;9.7922;3.1857;31.1903;18.0585;9.9061;6.3693;12.73;15.0699;14.9264;15.1889;20.3911;5.4318;5.0792
1;10.3243;3.3661;30.5455;18.6524;10.1667;5.9462;11.0128;15.8378;17.509;12.9699;21.8867;6.2959;5.1051
1;10.5004;3.6535;33.8865;19.0611;10.2497;5.3913;11.3134;16.7072;16.8007;12.1024;22.7613;5.3414;4.8745
1;10.8468;3.8373;33.5471;17.907;9.7985;5.7497;12.715;19.002;17.32;12.4103;23.8437;5.4727;4.6833
1;10.1976;4.1119;34.7903;17.2918;10.1914;6.341;14.2016;19.2028;15.5878;11.84;23.582;5.7014;4.7846
1;8.6714;4.1266;32.9777;19.1096;13.3001;6.5299;14.8602;20.0842;16.3066;10.8312;21.2174;6.4253;4.2402
1;7.477;3.9615;30.3862;22.5878;19.6642;6.9374;16.0078;19.4577;15.1725;11.5317;21.5586;5.7797;3.6274
1;6.4887;3.853;25.3787;19.457;22.7961;7.1395;18.9435;19.2982;12.4454;10.8516;22.6965;6.1673;3.0858
1;6.6747;4.0014;23.3704;14.796;21.6194;7.2425;19.1317;18.0152;11.6149;9.5425;22.8162;5.4109;3.799
1;6.5198;4.0075;22.5964;12.0594;23.2079;6.892;19.8865;16.555;11.3289;9.7431;23.1893;5.804;4.5697
1;6.9391;4.7718;21.0072;11.1129;23.8861;7.3194;19.9547;16.662;10.2764;9.5682;23.3904;5.4304;4.842
1;7.433;4.2171;18.7989;9.0235;24.2793;6.3508;18.8236;16.9213;9.4497;9.8725;23.7517;4.8101;4.2462
1;8.2545;3.8531;18.5528;9.227;21.9962;6.4632;17.6682;16.1168;9.7789;9.4782;22.7158;5.1646;4.3263
1;8.3537;3.7954;19.0374;9.6553;21.7765;7.1108;18.2863;15.5203;9.1961;9.2931;20.5753;5.5714;4.4922
1;8.5868;2.5783;20.9499;9.1341;21.1306;6.0389;17.6374;15.1202;8.8493;9.0805;19.9469;5.3152;4.9132
1;8.8215;2.8126;21.104;7.5113;21.4338;6.2724;17.2119;15.2517;8.1318;9.627;18.3148;5.8334;5.1028
1;8.9324;3.1774;19.6962;6.5314;22.9348;5.8025;17.3368;15.0019;7.2376;8.9089;18.633;4.9136;4.1867
1;9.5819;3.3877;21.8141;7.2334;23.7049;6.6254;17.1051;15.4644;6.1076;9.6986;18.6653;5.9562;3.8216
1;9.7034;3.8603;21.8475;7.4584;23.3745;6.7416;16.3563;15.8592;5.3798;9.858;18.3916;5.2262;4.0202
1;9.3512;3.6615;20.4875;7.2754;24.526;6.898;17.815;16.5677;4.7859;10.4924;18.5633;5.3285;3.7026
1;8.7938;3.4366;20.5867;7.0235;23.5944;5.753;17.7566;16.903;5.9536;10.4024;19.0831;5.6144;2.7875
1;8.8218;3.6703;19.4431;6.9012;23.9652;5.7168;18.0338;16.7374;6.6106;9.5438;18.2356;6.1928;4.1289
1;8.637;3.6315;17.7238;8.0236;23.7099;6.3989;18.616;16.1338;7.3339;8.4418;18.2658;6.0294;4.2168
1;9.0347;4.678;17.8569;8.1014;23.7447;6.701;19.7938;16.0302;7.9711;10.4934;18.9959;5.9439;4.1205
1;8.1858;4.1449;16.4846;6.3324;23.9043;5.8988;21.7781;15.6878;7.8005;10.142;17.0722;6.0396;4.1589
1;8.8126;3.4647;17.3292;7.0986;23.521;5.8123;20.7873;14.9833;7.5026;10.4262;15.5361;5.6831;4.0779
1;8.5634;3.2862;16.1025;6.1209;22.02;5.7148;19.7794;14.0937;7.0687;10.5427;14.5865;5.6962;4.6007
1;8.7763;3.4939;16.9566;6.3478;23.7535;5.4085;18.9727;13.5769;6.6457;10.8113;15.3909;6.5891;4.0365
1;8.7771;3.2932;15.7434;7.6457;29.0261;5.1572;19.7513;13.9092;8.324;12.1625;16.1827;5.1105;3.7976
1;9.7878;3.5432;15.407;7.846;28.9557;6.0411;19.345;14.2895;11.2585;10.5195;13.9352;5.3314;4.7836
1;12.6874;3.5272;17.4323;6.2539;26.0324;6.5083;18.5182;13.2421;11.3696;9.6973;12.9078;6.0671;5.8652
1;13.7748;4.1615;16.4037;7.4627;22.7038;6.8343;17.2799;11.215;9.9682;11.668;13.7788;6.2927;5.9116
1;14.1368;4.134;14.828;7.0621;26.5251;7.1155;17.5234;9.4137;10.3322;11.3831;13.742;5.2905;5.5679
1;14.003;4.0806;14.3161;6.9483;28.6939;6.7916;17.5704;9.6338;10.1732;10.7345;12.429;5.2513;5.2676
1;13.0257;4.1487;13.0689;7.8408;27.2102;7.2023;15.8757;10.6753;13.7752;10.1925;10.8967;5.1793;5.3125
1;12.8671;4.2901;12.8099;8.2732;23.9498;7.843;19.1646;9.9265;13.6666;10.3955;9.9126;6.0702;5.0534
1;12.2497;4.2344;12.471;6.5827;20.9323;7.0302;19.1629;9.6093;14.8154;10.8561;10.1773;5.885;4.8838
1;12.4698;4.3513;12.2741;7.425;17.0062;7.4477;20.1118;9.5749;13.6414;12.0991;9.885;5.2001;4.3253
1;13.5496;3.3053;14.7325;8.703;16.9612;8.1213;19.565;8.5663;13.4676;12.5273;9.2474;4.4576;4.766
1;13.1031;2.4619;15.3986;8.6311;16.4834;6.9526;19.6876;7.7219;11.4394;12.3139;8.674;4.3819;4.3019
1;11.9191;2.9111;16.6351;8.47;17.9581;5.8613;19.0253;7.9619;10.996;11.2142;9.4282;4.1352;5.1673
1;11.1911;3.2361;20.5753;7.4754;17.1309;5.4352;19.0285;7.7656;10.6982;11.5601;8.9346;3.8382;4.7479
1;10.174;3.3601;20.7815;7.4883;18.9914;5.7563;18.0316;9.0553;11.1296;11.6078;8.7925;3.9282;4.1888
1;9.757;3.3406;22.5778;8.2028;19.8934;6.8198;17.4243;10.1145;9.9418;11.5604;8.4745;4.027;4.4271
1;8.2864;4.0962;22.432;8.0205;19.3446;6.6186;15.8185;10.8762;10.1812;10.7441;8.1205;4.7155;4.4366
1;7.1664;4.5317;23.4362;8.1601;17.8446;6.5111;15.7956;10.7641;10.0931;9.6949;8.9676;5.2553;5.2367
1;6.9229;4.7826;23.3373;8.8267;16.6798;5.0021;16.2696;11.139;8.8605;8.761;7.9032;4.6905;4.6644
1;6.4288;4.6293;22.8533;10.4037;17.9725;4.3244;15.4581;9.5222;9.1155;7.9309;7.5702;5.2543;4.5165
1;5.4841;4.2344;21.8389;8.6498;16.7533;3.5192;14.0813;8.5988;9.1885;7.857;7.5887;4.5871;4.5494
1;5.0707;3.6416;22.9871;7.3979;17.495;2.9408;13.5648;8.1405;9.0281;8.53;7.7657;5.0827;4.6745
1;6.1666;3.3969;21.2184;7.329;16.4292;2.489;13.3461;8.4177;8.3347;7.8797;7.9393;5.562;4.5057
1;6.0209;3.5503;20.1738;7.4635;15.6319;2.7322;14.8212;8.1709;8.2354;7.9148;7.1735;5.0685;4.6631
1;5.5545;3.6139;20.7662;7.7996;15.0733;2.8546;13.9483;8.6258;6.8734;7.3541;7.841;5.4978;4.5567
1;6.0191;3.3997;18.9255;7.4822;13.8136;2.4301;14.4456;9.2495;6.5126;7.9751;7.8864;4.5949;4.4156
1;6.4611;3.0556;17.3907;7.7628;12.6219;2.5153;15.0864;8.8001;4.9607;6.642;7.4707;4.3737;4.4686
1;5.8945;3.7026;19.8587;8.4145;12.3394;2.4807;16.9923;8.9204;5.8187;7.2682;6.8656;5.0467;3.5652
1;5.4003;4.0412;18.5067;7.4614;12.4191;2.3453;18.27;9.0359;5.6031;7.7214;8.0113;5.6862;4.0613
1;5.0302;4.3278;18.989;8.0055;13.9679;2.0555;18.2918;8.9055;5.4571;7.7138;7.5221;5.4705;4.3742
1;5.2644;4.2889;20.5064;9.4389;13.6512;1.9914;18.0352;8.7324;5.556;7.2209;7.9981;4.6448;3.9606
1;5.3968;4.8025;17.7514;8.97;13.3886;1.5107;18.7584;7.7325;5.7541;6.233;8.8227;4.2678;3.6384
1;5.7261;3.4652;17.6334;10.1111;15.3702;1.3457;18.0816;9.6094;5.8339;6.1966;8.467;5.5002;4.0919
1;5.6465;3.035;16.2282;10.9531;17.122;2.3659;18.0452;13.8706;6.4309;6.3272;7.801;5.2561;4.4946
1;5.5045;3.4463;16.7158;13.0777;19.4272;2.4885;17.0403;15.1988;6.6888;5.7247;8.1721;5.1507;4.4409
1;6.2721;3.3072;18.6614;13.0086;20.5521;2.262;16.9503;15.2452;6.8836;6.3696;8.8468;4.9426;4.8364
1;8.1867;3.5307;17.3308;13.1203;19.3846;2.1432;16.5283;15.9304;6.4292;6.24;9.5673;5.9257;4.6946
1;7.8744;3.8428;15.6533;12.7752;18.193;1.7513;16.4986;15.861;8.4496;6.2196;8.7805;5.6948;4.3998
1;7.9571;3.7368;13.9406;10.476;17.1329;1.7258;15.3716;15.5926;11.5262;6.5062;8.1564;5.419;4.4215
1;7.3308;3.7067;16.6663;11.4918;15.1586;1.8503;17.3777;14.9145;12.1293;6.8962;7.7544;5.4694;4.6359
1;6.463;4.2819;14.1166;11.2735;13.7046;1.9141;15.3501;15.2988;12.429;9.0633;8.2591;4.8354;4.6226
1;5.6602;4.1798;11.652;12.0769;14.3898;2.9918;15.6458;14.2047;12.4405;9.9773;7.8828;4.9836;3.8859
1;6.5922;4.7321;13.8613;15.4579;15.5169;3.9496;15.2864;13.5094;12.1044;11.1763;7.8248;4.811;3.6009
1;6.561;4.3807;13.5685;17.4184;13.7836;4.5602;13.2358;12.8516;11.5398;11.8708;7.6529;5.7007;3.6064
1;6.3465;4.489;13.7476;16.7882;12.2528;5.534;13.084;13.5833;9.4105;12.1472;7.9661;5.1826;3.8021
1;6.1914;3.3957;12.0354;18.4856;12.9923;5.9318;12.5972;13.9035;8.4177;11.3916;7.1305;4.5649;3.9028
1;6.8188;3.6092;12.0032;20.1977;13.0121;6.6776;11.948;14.9238;6.8225;9.6977;7.1728;5.4069;4.2451
1;8.3953;3.0899;12.3102;20.1991;12.9498;7.4323;12.1734;15.1701;6.1827;8.155;7.0785;5.5575;3.8822
1;8.2326;3.6716;11.1056;20.2104;11.7671;7.1565;11.4923;15.6085;5.5992;7.971;8.0872;5.7748;3.7603
1;9.1219;3.7126;11.5794;18.772;11.4928;6.5621;10.6497;15.6538;5.0532;7.1418;7.4821;5.4338;4.3048
1;9.0805;3.5475;12.1823;18.5416;10.2739;6.9703;9.6519;15.5278;5.1626;6.8675;7.0508;6.1944;4.6819
1;8.119;4.439;12.1435;19.7425;10.7271;7.306;9.4892;14.8708;4.5853;7.2323;7.4171;6.2558;5.1231
1;8.2715;3.9472;11.9481;20.4972;11.6604;7.1822;8.5796;14.9941;4.438;6.2271;7.4469;5.781;4.8396
1;8.3001;4.6245;10.9704;21.7776;12.7324;6.9011;9.2131;15.0802;5.0442;5.709;7.6315;5.8496;5.0878
1;8.1788;5.1902;11.4439;20.84;13.6689;7.2971;9.0609;15.3592;4.3517;5.3837;7.8207;4.8149;5.0655
1;7.4892;4.8062;10.4574;16.13;13.1946;7.1154;8.5154;15.7033;4.7916;5.3197;9.0402;5.5112;4.2941
1;6.663;5.0606;9.5316;13.5249;14.0177;7.0112;9.0501;14.5439;5.7352;5.6157;8.1217;5.3528;4.7562
1;5.861;3.7139;10.4968;14.1079;13.8673;8.1804;9.0404;14.9858;5.1644;5.851;8.6781;5.579;4.7688
1;6.3988;3.9443;10.3358;12.5905;13.4193;7.5934;8.5259;14.1344;4.9478;5.2614;9.2633;5.8692;4.0993
1;6.2821;3.5112;10.864;12.6717;12.5273;6.2567;9.8894;14.3916;4.5794;5.4842;8.041;6.2666;3.4562
1;6.1902;3.7737;9.3573;13.4598;11.4174;7.1046;9.5063;14.9106;4.4797;6.4367;7.5106;5.7802;3.7837
1;6.1983;3.5268;8.1589;16.4796;10.7983;6.8295;9.0891;14.5691;3.9755;5.7695;9.4274;4.6491;4.4982
1;6.3806;3.7286;9.1443;13.7484;13.1732;6.7562;9.1509;13.3282;4.2201;6.1903;8.8359;4.9441;4.1375
1;5.9721;4.0023;9.2761;13.0161;13.2612;7.4045;9.1417;12.3619;4.6079;5.735;8.5626;5.6904;3.5401
1;5.1773;3.4226;7.2853;15.3692;13.5537;6.0074;10.1324;11.5495;4.8022;5.2362;9.2499;4.7711;3.5003
1;5.2501;3.7995;4.7889;16.9339;11.6058;5.9552;9.5534;11.5331;5.3706;6.7932;9.6459;5.4415;3.957
1;5.7717;3.6532;6.4012;15.4887;10.5;5.996;9.2396;11.3482;6.0077;9.6253;8.906;5.1184;4.2178
1;5.5899;4.2676;9.3391;13.4333;11.3816;6.6084;10.5705;11.2044;6.9935;11.9365;9.5108;4.6317;3.8718
1;5.643;4.5242;7.6101;13.9395;11.573;7.0581;10.4513;11.5104;6.8647;13.1376;9.5976;4.6798;4.4887
1;5.835;4.0473;7.4032;14.2715;10.484;6.189;10.3293;11.16;7.9445;12.0889;9.7716;5.1258;4.3771
1;5.9028;4.2082;7.2856;12.6155;8.4848;5.074;9.462;10.2116;8.107;11.7191;10.6415;4.2021;4.5694
1;6.0465;3.4462;5.7016;14.3367;8.445;5.0837;9.7901;9.7475;7.4855;11.8894;9.7651;4.1676;4.4198
1;5.9181;3.3174;5.9994;14.5743;7.1886;5.1024;9.8868;9.1739;7.7906;10.8288;10.5264;4.139;4.3373
1;6.0576;2.9404;6.0261;12.8954;7.3762;5.2304;9.1746;9.7046;8.2468;10.3047;11.7096;4.9461;4.1064
1;6.8897;3.1623;6.1875;12.8294;7.0262;5.5959;10.2672;10.1396;7.9366;11.0649;10.5947;4.727;4.5424
1;6.5428;3.3189;6.0189;11.5766;6.2809;5.2849;10.0249;8.9534;7.5319;10.6824;10.9043;4.2361;4.0429
1;6.7951;3.4344;6.2289;13.1809;5.4863;5.7597;9.4498;8.8018;7.3883;10.9588;10.1607;4.4175;3.6302
1;7.3865;3.471;6.129;14.277;5.401;5.2205;8.3738;7.6627;7.268;10.642;10.3816;4.0489;3.6196
1;7.7257;3.2537;7.2047;14.6656;6.0767;5.3642;8.2588;8.1841;7.2164;10.7183;9.3747;3.8748;4.4908
1;7.4492;3.6375;6.7497;12.3091;5.4232;6.1215;8.7655;8.4739;6.1248;10.7609;8.9659;3.9848;4.711
1;7.1613;3.7451;6.2965;11.1397;5.1184;6.2477;9.6466;8.3368;6.0619;10.2798;9.1968;4.1076;5.1173
1;6.9655;4.0895;5.7987;13.1342;5.4081;5.8872;10.006;8.8039;6.7304;8.6841;9.8603;4.1932;4.9526
1;6.4441;3.5597;7.2736;13.661;6.0897;5.501;10.2006;9.2372;7.6086;7.4524;9.9644;4.9508;4.0638
1;6.3754;4.1147;6.6474;10.5961;5.3098;5.7399;11.1803;8.6841;7.9258;7.1978;9.939;6.0541;5.2306
1;6.7346;2.8996;6.3775;8.6627;5.4623;5.601;11.0448;8.6776;7.2015;7.1007;9.8049;5.0363;5.4095
1;6.4074;3.2375;6.0973;8.6835;5.7093;5.6764;12.0554;8.9013;6.1005;8.3404;9.6166;4.2831;4.6444
1;7.7673;3.1124;6.0271;8.1556;5.4173;5.3896;12.0371;8.9779;5.9027;8.8622;10.0182;4.6599;4.8359
1;8.0274;3.1308;6.1296;6.9969;5.2994;4.7763;12.1917;9.8229;6.4035;8.1803;10.3542;5.4457;4.545
1;8.4447;3.7827;6.4474;7.2569;5.5604;5.8061;11.2685;9.7479;5.3361;8.7277;10.5884;5.3165;4.8211
1;9.1569;3.752;7.0147;6.7502;5.546;5.9568;12.2069;9.6722;4.9558;8.9027;10.1371;4.4325;4.2543
1;9.7065;4.1376;7.849;7.8699;5.3291;4.9537;12.1264;9.1289;5.7244;9.4681;10.256;4.1589;4.0274
1;9.6094;4.1154;7.6022;9.2637;5.0309;4.5331;11.9492;9.4029;5.1991;9.614;9.7568;4.2856;4.8439
1;8.7858;4.4149;7.4729;8.8316;4.9187;5.6841;12.393;8.3194;4.8443;9.6776;10.227;4.8157;4.2058
1;7.8654;4.567;8.4457;10.3028;5.0776;6.046;11.6246;8.6185;5.2998;8.6546;10.5588;4.7092;4.1469
1;8.7575;4.0214;7.5476;9.4729;4.7382;5.7722;11.272;7.9631;5.5904;8.1091;9.869;4.6428;4.1048
1;9.3728;4.5283;6.6966;8.7369;5.822;5.4186;11.5614;8.5242;5.0877;8.1762;10.552;5.4373;4.5263
1;9.549;4.3115;7.0562;8.4548;5.8007;6.6829;11.0439;7.6136;6.0714;7.9718;10.7868;4.9626;4.102
1;11.0576;4.3866;7.1282;7.1658;5.4225;5.4508;10.4776;7.5168;6.4356;8.5707;11.2045;4.5289;4.6054
1;13.2445;3.7427;7.1465;6.4098;5.3577;5.6988;10.5699;7.7276;7.3055;9.5111;10.1683;5.1871;5.0177
1;12.6741;3.6078;6.6764;5.9604;5.9169;5.8974;11.0286;7.8747;7.37;9.9268;9.8772;4.9629;4.9175
1;11.6931;3.8994;7.2971;6.7453;6.3083;5.7481;11.2266;8.3007;8.0449;9.7769;10.1324;5.2417;4.8784
1;11.3407;3.9465;7.1743;6.764;6.4692;5.7847;11.3899;8.4169;8.4399;8.7638;9.7569;4.7929;3.8096
1;9.3943;4.2565;6.6952;6.9999;7.1922;5.3867;11.2702;8.0862;8.755;9.2823;9.5783;4.3811;4.1143
1;8.2303;4.4569;5.7891;7.2534;7.5495;5.1517;11.0282;8.9185;8.6547;8.6637;9.6889;4.6725;4.081
1;8.9301;4.3867;6.3663;7.1106;7.109;5.9466;12.3862;10.0618;9.4331;9.2539;9.8767;5.2941;4.7482
1;9.6025;4.4937;13.3361;7.7946;6.8176;6.0464;11.9718;10.661;9.8171;9.2183;9.408;4.6554;4.6069
1;9.3639;4.3614;18.0207;7.5858;7.3794;5.8409;11.7003;10.5298;9.2026;9.4286;8.7962;4.8318;3.9646
1;7.9273;5.0468;17.5586;8.9804;7.2794;5.3688;11.9724;10.5013;8.6494;9.6455;8.9811;4.8344;3.5811
1;8.16;4.582;15.6661;7.5756;7.9001;5.0355;11.1934;9.6768;8.7395;10.1462;9.7949;5.2983;4.019
1;8.32;3.9202;14.5366;8.0925;8.0303;6.4891;11.78;9.4652;9.2668;10.5166;9.2938;4.9128;4.4487
1;8.2254;3.7269;14.1138;8.5498;6.9735;6.2451;11.5992;10.1368;7.5358;10.0479;9.5707;5.073;3.9383
1;8.4722;3.8462;13.3243;9.1455;6.8023;5.6719;10.7022;9.7785;6.876;8.9978;9.0782;4.8629;3.8091
1;8.16;3.7821;19.3224;8.8924;6.945;5.7809;10.7154;10.3848;5.8735;8.7928;8.8884;5.641;3.7444
1;7.9986;4.0541;18.57;10.3239;7.4874;6.2005;10.8343;10.8324;5.4171;8.3939;9.96;6.1524;3.7503
