odour stim;16/11/2020 Female3;17/11/2020 Female3;17/11/2020 Female8;17/11/2020 Male13;18/11/2020 Male2;18/11/2020 Male7;19/11/2020 Unknown6;20/11/2020 Male4;20/11/2020 Male10;23/11/2020 Female6;23/11/2020 Female10;23/11/2020 Male11;16/02/2021 Female5
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
1;4.3429;29.0577;24.2145;5.5518;16.1914;11.3807;12.6619;18.4654;21.7652;5.7351;5.7046;11.8793;12.464
1;4.2559;30.3848;23.3903;4.9282;16.3433;11.8091;12.4777;19.572;21.7164;5.3679;4.8779;10.7992;12.8759
1;5.139;28.8376;22.9376;4.666;19.1002;11.1873;13.533;17.8113;20.7642;6.2374;4.9694;10.6325;12.949
1;4.4845;30.5845;21.2237;4.9225;15.9914;11.5299;15.3289;19.1826;20.2453;6.6135;5.6135;12.4265;11.1782
1;4.3961;30.3503;20.8132;4.7994;16.2562;10.591;14.2456;18.3212;20.4644;7.0247;6.3793;13.4073;10.9064
1;4.8593;28.9863;18.7533;4.7499;18.3257;9.7742;14.1879;21.7109;19.1124;6.9877;6.2141;14.0078;10.1724
1;4.7067;29.7174;18.8499;4.8591;17.1386;10.5512;13.4236;20.5613;18.2997;7.3981;5.6763;15.6406;9.6461
1;4.0708;29.1653;18.9252;5.3579;19.4276;9.7416;13.1412;18.2122;17.6789;7.5689;5.5916;14.7888;10.4046
1;3.8661;29.7493;17.6863;5.0759;16.556;8.9795;11.9673;17.5956;17.5886;6.7179;5.2508;13.101;11.9127
1;3.7262;29.3135;17.9641;4.3984;13.7863;8.4092;12.8337;15.7583;17.4449;6.9538;5.4937;11.1775;11.4726
1;3.7872;29.6108;17.2791;5.379;14.4629;9.3943;12.9691;17.8969;17.7789;6.3099;4.9081;12.9864;11.1652
1;3.991;28.9749;17.8724;5.8729;14.5444;9.1523;12.3837;17.9471;18.3471;6.7461;5.3231;15.3205;11.0254
1;3.8524;28.4534;18.4813;5.4661;14.3534;8.7774;11.9724;17.7457;16.8476;6.1953;6.1429;14.7196;10.4279
1;4.2119;28.6995;20.0933;5.1518;12.1145;9.1056;12.5167;18.2431;17.1211;6.5406;6.1778;15.4755;10.2216
1;4.0244;30.9769;22.3556;4.5565;13.3592;8.2468;13.3046;16.7787;17.2054;6.42;5.2502;15.5427;11.2848
1;3.4784;32.4245;24.3946;4.2786;13.3149;8.2366;14.7144;18.5145;17.0038;6.1555;5.0527;16.7444;12.5109
1;3.1143;32.3065;25.416;4.2027;13.3774;7.9321;16.2456;17.9391;17.2288;6.0746;5.6511;14.3105;10.881
1;3.3785;31.1606;26.0129;4.3883;11.9929;8.5408;18.0558;18.9549;17.1363;6.3442;5.4425;12.7723;10.6698
1;3.3853;30.4193;28.1141;4.2353;11.4945;8.0341;20.5555;18.2511;17.2293;6.2421;5.459;13.1472;9.8018
1;3.3052;28.1207;26.3288;4.4832;11.017;8.8029;18.9365;17.9208;17.2063;6.1568;5.0646;18.0831;9.9051
1;4.1784;27.8022;25.7723;4.5152;11.469;9.5025;17.3833;18.8446;16.8186;5.5477;5.7775;19.4518;12.5323
1;3.3366;26.5839;26.8381;8.1997;10.2828;9.749;16.4129;16.1369;17.4744;5.7079;5.937;19.3489;12.6667
1;3.6838;27.7016;27.0501;12.9355;11.2941;11.8658;17.8575;14.0161;16.8545;5.5372;6.9355;17.3841;12.3827
1;3.7986;28.4379;27.3795;13.8889;10.7738;11.6641;20.1523;12.8287;17.3259;5.1498;7.1202;16.5371;11.2851
1;3.5172;27.9973;26.6577;13.7209;10.9657;12.4911;20.4561;14.2873;16.8506;5.4171;8.5267;13.1011;12.4741
1;3.3641;27.7469;24.4109;12.7356;11.0731;12.5958;19.3919;12.8972;17.0768;5.0781;8.3992;13.1255;13.2398
1;3.2593;25.5664;21.6575;12.3273;11.0044;15.3373;19.8007;13.3871;17.8695;5.2344;7.7399;15.6911;14.7806
1;2.8167;25.4409;18.599;11.4563;10.2645;16.4711;20.6172;9.9529;17.8133;5.1002;7.8568;21.0892;13.9247
1;3.1722;24.6088;16.6761;12.2357;9.9301;16.0386;19.8028;7.9548;17.7765;4.9525;7.334;22.8154;13.4334
1;2.7491;25.4195;16.223;11.6847;9.5712;14.4621;18.1554;7.7135;17.437;4.7591;7.0993;22.4547;13.02
1;2.7731;24.27;17.2417;11.0002;9.0862;14.8817;17.0053;8.2314;17.3026;4.9293;7.6856;23.1053;13.3693
1;3.2457;24.678;16.5989;11.2244;9.3242;14.1177;17.5271;9.3187;16.9686;4.9336;7.203;20.7541;13.3587
1;3.0241;23.8501;17.7163;10.4861;7.8031;14.9254;17.399;8.3984;16.7336;4.8155;7.1386;20.0501;12.4568
1;3.0999;21.4612;18.7052;12.2302;7.8673;14.6965;18.2408;9.4079;16.7016;5.301;7.4247;16.8399;12.3976
1;2.8673;19.762;17.8832;13.4942;6.9777;13.3159;18.9052;9.7953;16.5445;4.5846;7.8415;18.6749;12.0722
1;2.879;18.1551;17.0666;14.1144;7.9138;11.3536;18.0617;10.7981;16.4131;4.7847;7.1103;21.0302;13.3429
1;3.1647;18.0443;10.8209;13.6064;7.848;10.1625;16.9219;11.3162;16.5563;4.9284;7.6951;21.7215;13.03
1;3.2953;18.333;9.0191;13.7243;8.2138;8.7777;16.8496;11.809;16.7597;4.7554;6.237;23.2014;12.6459
1;3.0674;19.8977;15.7444;13.8327;9.5392;9.1925;17.192;11.2799;17.424;4.7163;5.8076;25.4396;12.5457
1;3.2022;20.3775;14.5365;14.0787;9.3279;9.0857;16.4372;10.3793;17.4562;4.5466;4.8784;25.2837;13.2177
1;3.1626;22.1837;13.0098;15.7706;9.4675;9.1494;15.0081;11.765;16.9716;4.844;5.4332;22.3585;13.1805
1;3.0318;22.3578;13.4848;16.8236;13.5077;8.3412;15.5155;9.6756;16.7101;5.0083;6.5892;24.9156;12.3015
1;3.6432;22.4722;12.864;17.7155;15.8191;8.0786;17.3246;10.2596;16.5558;4.6964;7.8261;25.9937;11.3725
1;3.2704;23.3789;11.6938;17.67;18.4443;8.9715;19.0482;9.9152;16.7306;4.6689;8.6467;28.1513;9.8274
1;3.2487;22.1879;10.9926;16.9257;21.8976;7.8165;17.4034;10.7943;16.2029;4.389;9.56;25.9682;9.4801
1;3.1861;22.4768;11.9226;16.1832;21.9803;9.2725;16.7322;10.9181;17.7408;4.7247;10.0659;26.7058;8.5982
1;3.4659;20.5482;9.2021;16.0105;25.8954;7.7442;17.7834;12.8106;21.4883;5.3615;11.6391;24.4907;8.1365
1;3.3485;19.2914;19.8077;15.9511;29.5844;8.9663;15.51;11.2046;24.4375;4.9918;13.7751;23.5625;9.0198
1;3.0294;19.9788;18.9321;15.8095;30.905;9.6881;15.199;11.9077;25.2623;4.9311;16.153;24.2693;9.662
1;3.3135;21.6705;17.1833;15.5611;28.4701;9.6141;16.8528;10.4756;26.3759;4.7836;17.5557;25.4394;11.756
1;2.7118;22.5476;16.5953;13.7699;26.5979;12.1356;15.8458;12.8763;24.7472;4.8657;20.3622;24.1521;14.3647
1;3.4859;22.4142;16.9046;13.8951;26.0591;16.8075;14.4015;11.9556;24.4588;4.7587;21.846;24.9977;13.735
1;3.3331;24.3324;19.003;14.0979;24.6585;18.8649;16.6974;12.3685;24.1848;5.1246;23.0057;25.5949;12.3688
1;3.3084;26.368;19.3576;12.894;25.2679;19.1511;15.9363;13.5869;24.2118;6.6853;23.4135;23.4132;13.3683
1;3.4717;26.9683;19.5355;14.4997;24.6774;19.7365;15.201;13.7065;24.0695;7.0985;23.1682;25.2728;14.892
1;3.6715;29.0529;19.2462;15.8357;25.0066;21.1503;12.346;15.5267;24.1921;6.4644;23.7757;26.4977;18.5999
1;4.2799;27.76;21.5287;16.388;25.4333;19.4324;10.149;14.7906;24.1777;5.8722;21.3357;27.4863;19.079
1;4.4072;25.9271;23.3648;14.5166;27.4093;18.5822;7.8782;14.4553;23.8538;6.9206;18.6852;28.2403;20.3631
1;4.2715;23.443;21.4309;14.2377;26.7792;17.8671;6.9324;15.1214;23.8091;6.5223;17.6393;29.8263;19.5176
1;4.4582;22.1902;20.6483;14.1103;27.4821;16.5612;5.9769;15.048;22.7841;5.6762;20.023;28.5501;19.5209
1;4.6451;21.2053;18.423;15.9186;26.337;14.2948;6.8021;13.5219;21.2743;6.0842;20.5818;27.2866;19.0657
1;4.2966;21.6613;17.7009;14.9612;27.327;14.0944;5.4956;15.112;21.3913;6.3531;19.6595;26.3911;18.7575
1;3.523;21.4724;17.2131;12.6155;22.9433;12.2799;5.7317;14.2173;21.5175;6.5508;20.4529;25.6971;16.113
1;2.9012;20.5129;15.218;11.4926;22.6471;10.3172;5.6199;14.8581;22.5133;6.4048;22.2278;25.6492;16.1655
1;3.2495;20.122;15.0691;12.4133;23.3259;9.098;6.7414;14.6571;22.8562;5.9891;22.6939;24.373;15.7906
1;2.9361;18.3576;15.4315;12.4213;22.7018;9.2611;6.5503;13.854;22.9289;5.7333;21.3479;24.2378;13.5158
1;3.2319;19.8029;15.2615;13.0772;22.2702;11.0119;6.2433;13.0239;23.0848;5.6728;19.9514;20.8343;12.6332
1;3.0798;20.2573;14.3823;14.0375;24.8261;11.0104;7.7117;14.4536;23.0516;6.9608;21.2287;18.9618;12.4893
1;3.5432;19.1945;12.8187;13.0659;22.5781;11.7042;7.0806;14.8213;23.2211;8.171;20.8817;16.9827;11.6139
1;4.3696;18.8212;12.7938;12.4557;21.9067;9.5481;6.7878;13.6905;22.7;7.5472;18.4612;15.9381;9.706
1;4.7848;19.4104;13.0029;13.1271;20.6119;10.2461;6.8144;12.5784;22.1259;7.0389;17.7317;19.6875;10.1045
1;5.5341;18.6378;13.6232;13.609;21.0786;10.0161;7.0084;11.2175;22.203;7.0367;17.3437;21.4244;9.826
1;7.4439;17.7106;10.9357;13.1727;22.1505;9.0811;6.9456;13.3882;21.7822;7.4577;14.8623;22.2493;9.2177
1;9.0824;17.515;9.2043;12.2431;24.2968;8.2746;6.9967;9.9101;21.9784;6.9086;12.2125;22.1313;8.0179
1;10.8202;19.2985;10.7413;12.8381;24.8093;8.6036;7.0129;10.0369;21.8975;7;11.0257;21.7185;8.6757
1;10.8996;20.9088;9.9058;12.8652;22.8156;7.4016;6.5063;9.9467;21.8451;6.1787;10.485;19.3001;7.2387
1;9.7195;20.0201;9.8419;11.5447;22.7155;5.9409;6.6124;10.6447;22.4414;6.4904;11.0093;19.7203;6.9028
1;8.0253;17.8272;10.0598;12.147;23.5035;5.7414;7.0583;9.9375;22.881;6.348;11.7637;19.7109;6.4156
1;7.4662;19.6762;14.264;13.2285;21.9559;6.8229;10.51;9.3274;24.9477;6.7468;13.6037;19.5358;5.7371
1;6.0666;20.8002;17.5358;14.064;23.1375;7.513;14.5616;8.748;25.8095;6.344;15.1781;19.3921;5.3237
1;5.4161;23.4415;15.9113;17.1261;24.5543;6.8587;20.6172;9.9086;25.2891;5.3359;13.9233;21.8649;6.6075
1;4.3821;25.7909;13.2839;19.6412;26.4249;5.8998;24.8576;8.6437;25.5907;5.1713;15.0195;24.9777;6.215
1;4.2133;24.7526;13.0014;20.0987;25.0697;7.7736;25.4134;8.753;26.9238;5.2369;17.0726;24.1714;6.1616
1;3.6621;23.4523;12.6669;18.6406;25.8494;8.6604;27.1725;9.7346;27.7897;5.2842;17.9069;21.6131;6.8141
1;3.2279;22.4721;12.7271;17.8818;24.4257;11.1775;31.0218;7.5629;28.318;5.4624;19.6905;21.0085;6.6986
1;3.209;25.2153;13.5687;17.056;22.3863;12.2493;31.2859;8.1376;28.4048;5.4126;19.4478;21.7886;7.0029
1;3.1543;24.5307;13.5288;18.1283;22.1628;12.6174;30.697;8.6907;28.2089;6.0775;20.7799;21.9552;7.8291
1;3.3419;24.2326;12.469;18.3132;23.8119;12.661;30.4533;8.8066;28.0287;6.7453;19.1959;22.1483;7.9882
1;2.8812;24.6859;7.8594;17.1915;24.4123;13.4332;25.3912;9.0989;27.5157;7.1142;15.7146;20.49;7.0593
1;2.4397;23.9995;7.9872;15.9216;23.6721;17.1354;23.066;10.0443;27.0984;11.1422;14.8799;17.9656;8.088
1;2.5409;22.3244;12.0981;14.4021;24.176;17.7774;21.7615;9.9807;26.5447;11.5459;14.4649;19.7376;8.0832
1;2.3558;21.3299;10.9392;14.8304;25.0643;18.5371;21.129;9.3724;25.4524;10.7786;14.2295;18.3695;7.847
1;2.3057;18.9737;10.6975;14.188;25.5769;16.183;20.2263;9.5339;25.3273;10.316;13.5283;20.4594;7.5923
1;2.8077;17.8005;11.882;15.7824;23.1168;15.8677;20.7253;9.3515;24.8674;11.0609;13.7631;20.3849;7.4545
1;2.7261;15.6019;10.7771;15.8105;26.473;14.5556;22.5437;11.2008;24.1513;9.5361;12.8143;20.9228;7.9301
1;2.3312;13.9287;10.4334;15.4257;25.8095;14.1723;23.2159;11.6496;23.1337;10.1579;11.5906;19.8999;7.1858
1;2.4679;14.1957;10.6597;15.5512;25.7754;13.4157;21.137;12.4435;22.9567;9.9735;12.6177;22.0314;7.9718
1;2.668;13.6566;11.7666;14.8066;23.4394;12.8851;19.6826;9.9052;22.9718;10.5383;13.9091;23.5883;8.2158
1;2.9054;13.4571;11.5004;14.7642;22.9768;12.0559;18.9031;10.3977;22.9464;8.6128;14.9647;25.4586;8.5628
1;3.2377;12.7851;10.0141;13.5917;23.4059;11.8589;18.8011;10.6136;22.0584;8.8996;14.0882;25.7096;8.6111
1;3.4106;12.0045;10.4023;14.1997;23.2353;11.4128;20.1771;12.2053;22.018;9.6909;13.3967;25.4088;8.7478
1;3.8191;11.8517;10.0218;15.0648;25.7752;13.4883;21.3297;10.4835;21.8763;9.1252;13.3949;26.3494;9.5107
1;3.6697;11.7969;11.4085;15.8203;27.4075;11.6752;19.885;10.8367;22.7311;9.277;13.6484;26.0695;10.2287
1;3.721;12.0791;11.5565;16.3314;29.2667;11.4828;17.6902;11.6566;22.3326;8.7932;14.7977;25.6104;9.29
1;4.0954;11.875;6.5542;14.695;28.2594;11.4114;15.7781;12.2024;22.1875;9.7162;14.7425;24.2585;8.5346
1;3.9488;11.2418;8.8394;13.7077;29.0075;12.1373;16.2836;12.8775;22.2196;9.7089;14.5452;24.2376;8.4368
1;4.0507;11.8051;15.1931;14.6092;27.4645;10.9702;18.5239;13.7678;22.7535;9.1855;14.5377;23.7845;9.3687
1;3.8543;11.5621;14.8113;16.9059;27.1421;12.0621;18.4343;14.7964;22.2776;10.0014;16.9457;21.6211;10.7375
1;4.0431;10.6762;14.0117;16.0406;25.9649;11.3882;18.0336;14.8105;22.2944;9.7112;16.85;22.0225;14.184
1;4.0324;10.6196;12.9177;14.9735;30.0879;11.8264;18.4956;14.0679;22.7443;10.1488;14.6842;21.7637;17.8197
1;4.311;11.6849;13.9965;16.3154;29.1379;10.8479;18.7075;15.1798;24.9089;11.9228;13.0687;22.5096;18.4774
1;3.9918;11.1605;13.6051;15.8352;29.0409;11.0431;19.9382;15.0628;25.5928;12.7184;11.7944;20.4221;18.5389
1;3.4479;9.9848;14.184;17.2078;23.8229;10.8396;20.0445;14.913;26.8776;13.0254;13.5578;19.2219;18.6851
1;3.4583;9.0346;15.0627;19.1843;20.599;12.2302;23.0565;16.2264;26.9353;12.6695;14.545;18.7298;18.4724
1;3.4346;8.6061;15.7093;21.6366;17.2509;12.5135;22.1948;14.5097;26.5156;11.7183;12.3539;18.4309;16.6452
1;3.1118;8.5803;14.5538;22.2974;14.5983;13.4846;22.0382;15.6572;25.825;11.7329;11.6711;17.1754;17.2758
1;3.025;9.2246;15.3049;21.7758;13.1738;14.7793;23.5594;14.4264;25.0107;14.0064;10.9316;16.1446;16.8595
1;2.9687;9.4963;14.0394;20.9545;12.4008;16.0146;23.4804;12.2795;24.0439;13.6815;12.3558;15.2322;17.3201
1;3.0213;9.6182;8.4579;19.995;13.9838;14.6665;21.8762;10.276;23.8811;11.4628;14.7867;15.3506;16.2339
1;2.7025;9.9894;14.2282;20.3961;12.9957;14.3944;24.347;9.0698;23.8051;11.0062;14.6112;15.3718;12.853
1;2.5918;10.2341;17.8078;20.4277;14.1244;14.0859;24.3868;9.186;23.4507;10.9039;17.3319;14.549;12.9243
1;2.6733;9.9114;15.335;19.9555;12.1393;12.8734;24.5672;8.8428;22.775;10.6972;20.2067;13.45;12.1661
1;2.7123;9.6634;13.3753;18.7934;13.1989;12.3356;24.1917;11.4831;22.8614;10.7889;19.2055;12.9004;10.7278
1;2.9361;9.1859;14.1158;18.689;13.3165;10.7837;23.2622;12.8018;22.8613;11.5728;19.4191;12.7027;10.6012
1;3.2873;9.4694;13.3943;18.8172;13.0702;8.7622;22.4565;15.7228;22.2009;9.8279;20.3595;11.567;10.846
1;2.9412;8.5146;12.8745;18.442;13.7638;7.4532;19.3179;14.8399;22.0651;9.2163;20.7436;11.6907;10.9053
1;2.8186;9.3111;12.049;16.7958;12.5098;7.2511;18.9807;13.752;20.758;9.1997;21.3645;12.441;11.8928
1;2.5714;9.4756;12.0996;16.7214;13.2991;6.6634;17.4662;14.9325;21.1266;9.9355;20.3011;13.3314;12.3496
1;2.6179;9.8264;12.693;14.9191;13.3566;6.2338;16.2996;15.6316;20.3629;10.3636;18.1679;14.9398;12.4185
1;3.4177;9.705;12.0878;13.2838;13.6016;6.5559;15.7607;13.3243;19.4216;9.4521;18.2553;14.8287;12.8783
1;2.8147;9.7471;12.6384;12.2675;12.959;5.9056;15.7737;12.2938;18.6786;9.2241;18.338;13.2067;13.2376
1;3.2608;9.9351;12.6065;13.0461;13.8499;7.1622;16.0547;13.4876;18.7535;8.5283;16.2126;12.0305;13.2978
1;2.8178;10.3989;13.1806;13.6709;17.99;7.9151;13.8633;13.4531;19.0318;8.7037;13.5352;13.5438;12.7664
1;2.5742;10.1461;13.6805;13.8448;15.3873;8.7249;12.9694;10.8611;18.2485;9.262;10.4569;12.994;11.9661
1;2.7045;9.6109;13.9925;13.5077;15.3625;8.6958;12.1153;10.9164;18.8379;8.386;9.6268;11.5831;11.6144
1;3.1089;9.7848;13.5667;14.835;14.7066;8.7718;10.9621;10.1137;18.2768;8.0643;9.1378;10.7541;12.3183
1;3.0345;9.1149;14.4433;15.1808;15.5993;9.3249;10.5594;10.7695;17.7944;7.6328;10.3014;13.9778;13.1657
1;2.6961;9.1225;14.452;14.0472;18.5786;10.388;9.7779;7.9825;17.8315;7.7474;9.8302;15.6263;14.285
1;2.7138;9.5116;14.7886;13.1616;17.5778;9.6274;9.5703;10.1968;17.4485;8.2574;8.7861;15.6241;15.0113
1;3.2604;9.8919;15.4502;12.4768;17.9806;9.6156;11.3609;8.6218;17.609;7.655;10.7809;14.3349;14.7474
1;3.2981;10.346;15.9291;11.5978;18.2067;9.7311;10.8809;8.0818;17.4815;8.5945;9.4987;14.1654;15.1028
1;3.4166;10.7075;15.0922;12.1868;18.1287;9.7921;11.3911;9.6518;17.281;6.9424;9.9806;13.1576;16.2858
1;3.3635;11.4232;14.7364;11.0059;19.4697;9.3931;11.99;10.6614;18.5153;7.9371;11.8028;12.2089;16.0901
1;3.1667;13.0673;14.5237;10.6837;17.3488;7.8379;12.6316;12.3476;20.7743;10.367;12.8898;12.6012;17.5529
1;3.4135;14.3014;13.9988;11.2217;17.3402;7.0871;12.7928;9.0985;22.4321;10.5686;12.6813;12.293;17.3518
1;2.784;13.4215;14.769;11.4474;18.7562;8.1316;11.8033;8.9618;23.1418;10.7261;12.524;13.1712;16.5069
1;2.795;13.2777;15.2404;11.6122;18.7118;7.9504;11.8012;9.0669;24.5225;10.3244;12.8948;11.9691;16.6224
1;2.532;13.6282;14.2703;10.6229;18.1583;6.624;10.043;10.1245;25.0324;11.2256;12.7963;9.7543;16.0061
1;2.4605;13.7438;10.9864;9.3014;17.3396;7.0235;10.9064;9.2884;24.2359;10.5132;12.1749;10.0402;15.1185
1;2.648;13.3086;12.7642;10.4988;16.5732;7.5465;10.5213;7.7713;23.3278;10.4916;12.562;10.7282;13.7655
1;2.7039;12.4966;15.6167;10.8671;15.4351;8.0687;10.168;6.7972;22.0756;10.0486;12.7701;13.9425;14.5125
1;2.4941;12.8435;14.833;10.9659;13.4054;8.103;10.5138;6.9392;21.0934;8.9716;12.7891;14.63;14.3138
1;2.3662;13.1931;13.4128;10.5046;15.4866;7.9786;9.9744;8.8842;20.9285;8.5877;11.5877;15.4874;17.5039
1;2.5549;12.7106;12.4402;11.0124;18.6044;8.2037;10.4926;8.1843;20.1102;8.2303;10.2473;14.819;18.4779
1;2.3706;13.3421;13.4137;11.5142;16.2662;6.9748;10.0817;8.9895;19.9939;7.6492;11.7152;14.7153;19.6098
1;2.1495;12.3618;12.868;12.3723;15.221;7.4555;9.9981;7.4958;19.3384;7.0966;11.0674;13.2101;19.1502
1;2.5995;11.6924;12.3569;12.0402;15.3345;6.8433;10.069;6.5812;19.5851;7.1244;10.9147;10.9671;18.2613
1;1.6941;12.2684;12.7318;10.7879;14.216;6.1902;10.637;7.3952;19.9815;7.6923;10.6552;11.4639;19.2084
1;2.757;11.9213;12.7829;10.5654;15.3534;6.6855;10.3454;7.6038;19.6032;6.987;11.3767;11.6029;20.4653
1;2.7207;11.8433;13.45;11.3316;15.5972;6.4451;10.3239;7.0762;18.7816;6.5921;11.0457;12.0146;19.7867
1;2.9836;11.9665;12.9708;10.6479;15.571;5.8;9.1305;6.6116;17.8285;6.7019;9.5243;13.7156;18.0886
1;2.8829;11.9153;13.0974;10.1928;14.3633;6.1341;10.2816;7.1342;18.3601;6.1261;10.0355;16.8585;17.4029
1;3.0518;11.1632;12.6634;10.4997;14.425;6.808;9.5881;7.7267;18.7446;6.0269;10.4778;18.7218;16.5079
1;2.6776;12.1704;12.308;9.941;13.2111;5.2291;8.9303;8.2323;17.6514;5.4737;10.7443;17.5584;17.2009
1;2.3454;13.8351;11.918;9.2568;13.0572;5.6118;8.7419;7.7307;18.0225;5.3048;9.9129;16.2787;17.6293
1;2.6186;16.2374;7.864;11.325;12.545;5.6683;10.5616;7.215;17.7938;4.6705;9.2264;14.7738;17.8488
1;2.7324;16.2343;8.5468;12.2208;10.2435;5.8007;10.1107;7.943;17.6682;5.9195;7.9208;15.3549;17.7317
1;2.5139;17.1308;13.7375;12.4873;11.9751;6.0723;9.0211;6.9335;17.9425;5.7691;9.821;14.8316;16.2688
1;2.4638;18.2471;12.7263;11.2552;9.7733;5.1533;9.7785;8.9022;18.1789;4.8297;10.0467;13.9623;17.3234
1;2.0556;16.1093;12.0985;10.1585;10.2827;5.0096;11.5768;9.1018;17.029;5.2149;11.3528;14.5757;16.4318
1;2.1532;16.191;11.5156;10.3243;9.9126;5.7837;11.1141;10.2449;16.2791;5.0118;12.8974;19.2009;17.4993
1;2.3721;17.7513;12.4638;10.9562;10.1105;6.7199;9.7992;10.6215;16.4805;4.9468;13.2901;21.9996;15.7191
1;2.2656;18.7316;13.5137;10.5898;10.1999;6.5194;12.0475;10.7771;16.8125;4.9995;13.8513;19.9103;15.0494
1;2.3867;19.836;13.6744;9.9552;9.2981;5.894;13.6381;9.4792;16.0781;5.1446;12.6442;19.0016;15.6542
1;2.6096;20.2362;13.9629;13.0268;11.8802;7.0293;13.1567;8.9933;18.2416;5.7068;13.4598;15.6661;15.3637
1;2.3767;23.0883;14.8345;14.7372;10.3318;9.6837;14.0785;12.0729;21.2695;6.345;14.8021;18.5956;13.4973
1;2.2857;25.6078;14.8724;15.5553;10.7708;11.3935;13.0339;12.3591;23.5704;7.7295;15.7391;15.0984;14.3858
1;2.2607;26.1924;11.8285;15.5054;10.4819;12.2282;13.636;11.7076;23.7943;10.0652;15.2863;14.0096;14.9687
1;2.4597;27.6968;11.6651;17.4348;10.8843;11.4421;13.4107;11.1527;22.5004;9.1239;13.4332;16.7978;13.1074
1;2.1318;29.3184;14.9814;17.244;11.7046;12.4533;14.3612;12.1201;22.6274;9.7571;12.8888;19.2558;14.8718
1;2.2213;28.3279;13.7764;17.9578;11.467;13.4026;15.6708;12.5513;22.4468;8.7491;12.4818;18.1945;15.4163
1;2.1901;29.0989;13.7752;18.5999;11.2949;12.1015;15.7167;11.818;21.4908;7.7537;12.8526;18.0452;14.7579
1;2.3037;30.6249;15.0621;19.8159;10.1757;13.7495;13.935;10.5864;21.349;8.2471;13.5171;17.6485;16.9885
1;2.2831;30.7803;15.2818;19.7474;9.7174;12.6339;16.1958;10.9454;20.5576;7.5512;14.8091;15.8246;17.7547
1;2.5611;30.0537;15.7536;19.3587;9.8412;13.1039;17.6854;15.0872;20.9483;7.4515;13.567;15.3868;16.701
1;2.5658;27.6446;15.4471;18.3217;11.8673;11.1948;18.3467;14.4376;20.6647;6.5096;12.3897;18.2407;16.8899
1;2.8225;27.5563;16.5192;17.3684;12.0963;11.1701;19.9691;14.3642;20.5358;6.3515;10.486;18.208;16.6055
1;2.7956;28.4758;15.2384;17.4263;10.5011;10.8352;20.9344;16.1521;20.0149;6.5694;9.325;16.6757;16.4242
1;2.3899;28.8361;14.4486;15.5327;11.1939;11.5479;23.119;18.5469;19.0955;6.3377;8.2738;17.1119;16.6321
1;2.3525;29.572;14.1615;13.7943;10.5527;12.1797;21.8777;19.4775;19.2055;5.6077;6.7989;16.1284;17.8289
1;2.7477;28.7367;15.4145;14.0483;12.4573;11.8509;20.637;16.6357;18.5611;5.8486;5.9039;14.0257;16.3345
1;2.6469;27.1242;16.6899;14.3852;12.5203;12.6942;18.633;16.8345;18.1698;6.5414;6.9573;12.9444;16.5496
1;2.9225;26.9765;8.2239;14.036;10.9628;11.6743;16.8339;17.1991;18.2274;5.7491;7.1419;14.1198;14.9238
1;2.9891;25.2249;9.3455;13.5271;9.3439;11.9147;17.978;17.9262;18.0772;6.1101;6.3024;17.8205;14.6112
1;2.7459;23.4725;18.8095;13.8744;8.9392;11.1602;18.5861;17.418;17.9816;5.6058;6.8076;18.8998;15.1165
1;3.3389;25.5404;17.9113;15.1733;10.4662;12.9102;18.7995;16.7128;17.7069;6.3953;6.5049;19.4772;15.0449
1;3.4205;25.7616;16.3174;15.9372;11.5235;13.3855;19.6322;19.5669;17.621;6.9593;7.251;18.7813;15.0214
1;3.0719;24.4715;15.4286;15.7869;10.7591;13.0316;20.351;17.7556;17.5507;7.8381;7.5595;18.0568;17.4141
1;2.8482;22.2524;14.7799;15.8494;10.6695;13.0055;21.4507;20.6291;16.958;7.2474;6.3245;13.9651;18.0074
0;2.7418;22.1509;14.1663;15.2314;9.9295;13.3784;21.6057;20.3718;17.394;5.9294;6.0235;13.2003;18.6689
0;2.7669;21.2878;14.0768;13.874;11.5443;13.0964;21.7515;21.6;17.3345;6.615;5.2293;17.2047;18.9575
0;2.1996;21.7771;13.6057;13.632;13.6174;10.3793;20.7677;21.8663;17.2725;6.6388;5.255;19.2308;19.8283
0;2.3446;20.3583;13.9247;13.732;16.9008;8.634;17.6443;20.8979;16.92;7.4085;4.8967;19.6541;20.013
0;2.5583;20.4181;13.9193;14.5951;18.0288;7.3092;18.4857;21.3129;16.9688;6.7175;5.2145;19.3464;20.8682
0;2.3514;19.2563;13.2305;13.5316;20.4422;7.306;20.9594;19.3158;16.9693;6.689;5.3659;18.6302;20.2064
0;2.393;19.9327;10.6016;13.7362;24.3157;7.6299;24.9129;20.6165;16.6159;7.6513;5.3477;18.8167;18.961
0;2.6278;19.5127;6.1251;14.8235;24.0218;7.276;27.4412;19.2329;16.1824;7.9878;6.0257;17.9667;18.0725
0;2.0962;17.4947;12.9132;14.4092;24.6807;8.2358;26.1871;19.6521;15.7574;6.7949;5.5462;17.4199;15.9858
0;2.0894;16.0098;14.8385;12.5866;22.2074;9.9694;23.1171;21.1654;15.9274;5.3026;4.908;17.5706;14.173
