odour stim,26/05/2021 Female 3,01/06/2021 Male 4,02/06/2021 Male 2,02/06/2021 Male 3,04/06/2021 Male 4,04/06/2021 Male 7,08/06/2021 Male 5,08/06/2021 Male 11,09/06/2021 Female 10,10/06/2021 Male 2,29/09/2021 Male 4,29/09/2021 Male 5,29/09/2021 female 10,30/09/2021 Male 1,30/09/2021 female 2,30/09/2021 female 3,19/10/2021 male4,19/10/2021 female7,27/10/2021 female 4,,
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,,
0,4.1582,1.4316,4.6403,3.9684,21.6546,18.7057,4.4603,11.8726,9.4448,6.3715,9.8917,7.8387,5.4379,14.8985,11.0377,9.9968,4.9086,18.1491,35.0197,,
0,4.185,1.5581,4.2771,4.2253,21.2596,17.1249,4.4611,11.1259,9.0864,6.1601,10.275,8.6686,5.1626,16.5315,11.6903,9.8649,4.8443,17.057,32.061,,
0,4.3669,1.5826,4.4028,4.3219,24.4684,15.4337,4.2108,13.6304,9.2747,5.6537,9.7526,8.3228,5.6077,13.2909,11.2692,9.7465,5.7278,17.068,27.3207,,
0,3.845,1.1047,4.4316,4.1772,22.4935,14.6061,4.5464,14.6372,9.5672,6.1707,9.7555,9.3714,5.9308,15.745,10.8276,10.0782,5.6628,15.8405,26.1805,,
0,3.8423,1.5206,5.9687,3.8527,21.1689,13.4292,4.3977,14.13,8.4099,5.2953,9.6258,9.6257,5.9389,14.9476,10.843,9.8958,5.4131,15.2399,26.8467,,
0,4.3291,1.5847,7.3284,3.3883,19.6427,13.0098,4.5988,15.4946,8.005,5.8669,9.8565,9.6522,6.7329,15.2836,10.1577,10.5491,4.8443,16.4509,22.1639,,
0,4.153,1.1968,7.2924,3.9366,17.2745,12.7119,4.5798,15.3221,7.3685,6.12,9.0301,9.5168,7.0815,14.3714,10.0859,10.2108,5.6409,18.9223,20.8432,,
0,4.2765,1.6069,6.2249,4.4858,15.2787,12.2912,4.722,14.9496,7.1054,5.8771,10.0045,9.654,6.8451,13.1159,9.8691,9.8853,5.6441,18.7918,26.1972,,
0,4.4625,1.5541,6.1471,4.1924,14.3456,11.7978,4.6167,14.5448,6.9504,5.988,9.7019,8.7609,7.4438,12.3257,10.2116,9.7428,5.6718,20.4014,23.9213,,
0,4.5208,1.2999,5.9292,3.376,12.9896,10.9272,5.402,13.7014,6.9206,5.4968,9.0283,9.8723,7.117,11.9821,9.8141,9.0369,6.6622,19.2186,24.7746,,
0,3.9876,1.5512,5.8951,3.8848,12.5321,11.112,5.1877,13.1546,6.3851,6.0336,9.1774,8.8134,6.9671,12.1013,9.8772,9.0403,6.5624,18.8021,18.3197,,
0,4.0814,1.2666,5.2617,4.4381,11.3055,10.6232,5.0729,13.3726,6.4746,5.7805,11.9176,10.0083,7.3841,9.5117,10.0908,8.5969,6.8481,17.8942,19.0489,,
0,4.1694,1.4981,4.9978,3.3701,11.6337,10.422,4.4192,12.9471,8.2762,5.8902,11.6996,9.3909,7.9147,10.933,9.6641,8.7674,7.6924,16.4309,25.3278,,
0,4.3743,1.2687,5.2644,3.6757,12.3237,10.8207,4.7674,12.8124,11.6823,6.0616,9.71,9.7244,7.4246,11.2866,11.1874,8.1771,8.3764,17.1258,23.3858,,
0,4.0734,1.3754,4.9304,3.7382,14.3987,10.1648,4.6285,12.6793,11.6401,7.2521,9.8041,9.4163,7.9448,11.1547,10.9993,8.6466,7.7819,16.4619,24.8094,,
0,3.7236,1.0816,5.0197,3.6251,13.739,10.1804,4.8847,12.5713,11.5878,8.2659,10.2535,8.058,9.4971,11.6059,9.8741,8.4144,8.8378,16.6687,20.4972,,
0,4.0306,1.3719,4.7937,3.9256,14.3733,10.4677,4.5723,12.9456,14.9055,7.9164,10.6003,8.4961,8.582,10.3875,7.8852,8.9359,9.4723,16.4357,20.4907,,
0,4.0052,1.4515,4.8391,4.0894,15.503,10.2875,4.9641,12.9314,14.7102,7.8272,11.5044,7.5715,8.9427,11.3943,9.1033,8.447,9.8597,16.9993,22.6899,,
0,4.3873,1.3384,4.5205,3.8275,17.6632,9.8056,5.5146,13.0456,14.4549,7.1547,12.5397,8.6085,8.3858,9.505,9.4082,8.5591,9.9279,20.3464,16.351,,
0,4.3741,1.3694,4.7325,3.9215,17.21,9.8586,5.7733,12.1129,15.8222,8.0234,12.3033,8.5291,7.9245,10.0015,10.4147,8.5549,8.9575,22.6131,24.648,,
0,4.2124,1.3581,4.1998,3.5268,16.211,9.7725,4.2931,13.2218,16.4413,7.8137,12.3725,8.3116,8.821,10.2196,9.5035,7.3271,8.7773,21.989,16.7479,,
0,3.9036,1.4604,4.5217,3.9803,14.4216,9.2492,4.5615,13.532,14.8307,8.3389,12.3311,8.0476,9.8834,8.2669,8.3525,7.7614,10.9093,19.8735,20.9133,,
0,4.1483,1.5327,4.4098,3.5057,13.0285,9.1986,5.2849,13.9822,14.3041,8.4511,12.156,8.2011,8.7965,10.1073,10.5425,7.0624,10.7143,20.6241,21.3797,,
0,3.946,1.4765,3.9076,4.173,13.986,8.8969,4.959,12.9627,14.1007,8.9423,11.9412,7.7502,9.4734,9.1528,13.028,6.8821,9.8887,18.4639,23.6853,,
0,3.9909,1.4865,4.2283,4.2229,13.2897,8.6368,4.5045,12.8561,13.5312,8.6756,11.7401,7.2053,8.3656,9.5786,15.3218,6.4643,9.1384,20.8351,26.7352,,
0,4.1395,1.6117,4.1804,3.6793,15.6573,9.1013,4.6245,12.4664,12.1259,8.7149,11.8641,8.6229,8.1995,9.3516,17.0304,7.2959,8.3069,22.8591,26.9607,,
0,4.0293,1.2781,4.0668,3.2822,14.5782,9.801,4.2583,11.6865,10.6327,10.8247,11.6914,8.4647,8.1843,8.1423,22.4042,6.6802,7.2767,21.2502,30.3757,,
0,4.0465,1.4045,4.057,3.9878,14.2291,9.2281,4.3879,11.1695,9.8245,13.597,11.4278,7.7899,7.8943,8.5807,21.8775,8.1461,7.6197,19.5471,34.2779,,
0,3.6014,1.586,3.8452,4.5877,12.9131,8.7159,4.2683,11.6063,9.4258,15.5382,11.0586,7.3511,7.4338,7.2749,20.6445,8.9935,6.6821,18.3505,31.1351,,
0,4.0262,1.3858,4.6132,4.452,11.5148,9.2022,3.8774,12.4791,8.5916,16.3017,11.0667,7.3165,11.3629,8.8586,18.7893,10.3043,7.2368,17.7079,29.2395,,
0,4.3062,1.4579,4.9818,5.9278,11.2364,9.2089,4.1466,12.676,8.248,16.3523,10.9245,8.2609,9.922,8.5231,19.4239,9.7645,7.258,17.0845,26.7453,,
0,4.1321,1.4692,4.0627,5.271,10.2462,9.0927,4.4426,13.2102,7.8946,13.4809,10.9726,8.0049,13.7509,8.7795,19.9473,10.1181,6.4434,16.5808,23.6314,,
0,3.9457,1.3776,4.3044,4.6099,9.7319,8.7317,4.2624,12.8224,7.7745,14.6884,10.5451,8.3836,10.582,10.165,19.5548,11.7891,5.9324,14.6701,23.2885,,
0,4.0393,1.3161,4.2349,4.366,9.3723,9.2816,4.6145,12.7318,7.1918,13.278,10.7766,6.7815,12.6498,8.8218,19.2951,12.8332,6.6622,15.3278,23.175,,
0,4.2153,1.5279,4.0232,3.8352,10.0018,8.9268,4.4393,12.8334,6.7315,14.0251,10.3846,7.6913,11.5147,9.7308,18.1901,14.7345,6.5116,14.0165,21.2511,,
0,4.1092,1.3943,4.1983,4.2557,9.6314,9.3392,5.5532,12.3019,6.518,12.295,10.3555,8.522,12.063,8.4978,19.562,15.3586,7.103,15.0206,22.057,,
0,4.0342,1.4904,4.3185,4.3495,9.1346,9.2213,6.5532,11.814,6.1744,11.8672,10.9195,8.2894,14.3424,9.1237,19.6342,15.9311,6.675,14.9464,19.9914,,
0,3.7239,1.6316,3.9229,4.4442,8.646,10.65,6.5523,13.9547,6.079,10.7599,10.6106,8.0918,12.0141,9.0746,21.526,17.4229,5.7896,15.8021,19.8361,,
0,3.8798,1.413,3.9324,4.6736,8.787,12.665,6.1288,56.1311,5.8218,9.96,10.8315,7.032,14.1552,8.5868,22.702,17.6442,5.462,15.5292,21.4897,,
0,3.941,1.326,3.8638,4.3329,8.2359,12.8293,5.5871,74.9707,5.8597,9.7358,10.34,6.5181,14.5741,8.7028,24.2998,17.9704,6.1152,14.8502,21.877,,
0,3.7282,1.4454,3.6359,4.4882,8.0725,12.0282,5.4224,92.0932,5.5909,8.7642,10.6722,6.0041,16.599,7.9627,24.5473,19.0781,5.8436,14.0584,20.6354,,
0,3.7786,1.249,3.9998,4.2273,7.8661,11.1759,4.6955,99.0859,5.6393,8.8697,11.2499,7.605,11.6817,8.9101,22.8901,20.4428,6.1145,14.4529,20.2103,,
0,3.9507,1.1591,4.0483,3.8092,7.8946,10.6181,4.6855,92.8004,5.6912,7.4667,11.001,7.2334,14.4301,8.5676,21.7503,25.8816,5.5721,13.2735,21.0837,,
0,3.623,1.0878,4.0404,4.1142,8.3305,10.2922,4.8584,84.907,5.3847,8.2291,10.7851,6.977,10.4717,8.6668,20.18,32.4535,6.1017,13.8935,21.7458,,
0,4.2135,1.4727,4.3768,3.2955,7.8147,10.2912,4.9018,74.1874,5.3053,7.7659,10.7453,8.4464,12.841,8.1828,20.2386,40.7264,6.0837,13.2749,24.6435,,
0,4.1993,1.4791,4.2072,3.7961,7.7026,10.2632,4.7205,67.2641,5.1519,9.0138,10.6975,7.2717,11.099,7.1977,16.2835,45.098,6.5142,13.3045,23.8356,,
0,4.3198,1.3045,4.4503,4.0188,7.3212,12.1096,4.6473,61.0206,4.9698,9.4664,10.7289,8.6644,13.5,7.6624,14.4831,50.1456,6.8649,13.2646,26.4357,,
0,3.9272,1.232,3.9931,4.0088,6.8225,15.1689,4.8046,61.756,4.9957,11.4348,10.2294,9.2623,8.9485,6.893,14.1904,53.6314,6.1583,13.5113,26.7337,,
0,3.9375,1.2796,3.8113,3.9243,7.2091,14.7385,4.8285,56.1825,5.0399,13.5336,10.2431,8.608,11.8588,7.875,13.1084,53.7853,5.4517,13.3162,26.6505,,
0,3.6231,1.328,4.2143,3.8706,6.8807,13.7815,4.5368,52.261,4.6618,13.5294,10.5732,8.6304,8.5338,7.2432,14.2208,62.0123,6.1158,13.3828,29.94,,
0,3.979,1.2633,3.9431,4.1481,6.7441,12.2913,4.1664,47.0377,4.7059,13.5372,10.5606,7.6848,14.245,7.3005,12.6759,73.9451,6.018,12.8412,29.4065,,
0,3.6406,1.493,4.4232,4.2583,6.9318,11.9048,4.4977,43.2632,5.2511,12.0283,10.229,8.9933,10.9857,7.2789,13.4925,81.0076,5.5347,13.4653,25.5951,,
0,3.4655,1.417,5.3358,3.0263,6.2522,11.3241,4.3682,38.4931,4.723,11.2957,10.0108,8.3265,12.5111,6.4475,11.1832,80.183,5.9871,13.2117,24.0262,,
0,3.8078,1.5106,4.7155,4.4957,7.1383,10.7948,4.4293,36.6593,4.7792,9.1682,10.427,6.4667,14.0513,7.1874,12.9719,76.9194,6.4762,12.8948,21.2526,,
0,3.6915,1.471,4.5709,3.5763,9.0795,11.0115,4.4114,33.6131,4.7361,9.2581,10.0333,6.6385,13.8499,6.441,10.7449,76.7269,6.1782,12.6948,24.9702,,
0,3.5859,1.456,4.5569,3.5822,8.8409,10.8875,4.4936,31.8254,4.9481,7.8761,10.3468,6.9015,13.7301,7.1864,10.4828,74.2145,5.5187,12.0488,21.9002,,
0,3.1988,1.4075,4.2469,3.3914,9.2342,10.972,4.7061,29.8516,5.289,8.2638,9.9855,7.6397,12.5246,6.9068,11.3209,65.8228,6.074,12.2907,19.1301,,
0,3.8339,1.3777,4.4909,3.9278,9.5598,11.3667,4.3471,25.7012,5.081,7.7433,10.1274,7.2891,12.1271,6.7573,10.8463,58.7,5.5187,12.2522,20.7862,,
0,3.8382,1.531,4.0413,4.0514,9.0473,11.0084,4.206,24.9234,4.7764,7.654,10.1586,9.851,11.5152,6.6545,11.5476,49.6582,5.1712,11.6687,21.827,,
0,4.0964,1.4686,4.331,3.3945,8.8103,10.395,4.5604,23.2741,4.8493,7.4472,10.3991,8.662,11.163,5.9189,10.6256,44.4775,5.2207,11.0722,20.4196,,
0,3.8572,1.2714,4.0395,3.7384,9.1031,10.2348,5.085,24.2999,4.561,6.7829,9.914,9.3746,9.7536,6.3946,11.6258,39.4861,5.0669,11.8639,20.8487,,
0,3.6177,1.5506,3.6182,3.8673,8.5311,9.5621,5.3969,22.3099,4.592,6.9823,9.9343,9.6043,10.4847,6.3389,10.3169,34.9842,5.0315,12.0433,20.8512,,
0,3.8757,1.6465,3.8217,4.239,8.9334,9.5218,5.8231,23.7392,4.8613,6.4887,9.9583,9.6541,8.1049,6.4498,11.2651,30.035,5.029,12.1361,20.6515,,
0,3.8998,1.7563,3.964,4.0574,10.1089,9.019,5.2422,25.4596,4.983,6.7047,9.8552,9.9167,10.7704,5.9989,10.8083,27.3238,4.7658,11.756,20.3404,,
0,3.7697,1.7356,4.0932,3.9172,12.3114,8.6004,4.8737,25.7253,4.9458,6.8201,10.5507,8.5357,8.9373,5.8205,11.6342,27.0648,5.2098,11.6206,19.9481,,
0,3.9792,1.6633,3.8887,2.6667,13.0029,8.7593,4.9488,25.0108,4.3863,7.0559,10.1713,9.1397,10.2107,6.213,10.5408,31.1108,5.0476,11.6254,20.3505,,
0,4.206,1.798,3.9119,3.805,12.8566,8.581,4.4951,24.7004,4.7315,7.1586,9.9119,8.1154,9.5093,5.9232,9.6028,28.1836,4.4659,11.4832,20.6374,,
0,3.7672,1.6844,3.7829,3.3288,11.0903,8.5174,4.8434,23.1922,4.6153,6.9076,9.7755,9.9746,12.3534,6.2527,10.8782,27.5009,4.5257,12.532,22.0948,,
0,4.3309,1.5422,4.1079,4.1516,9.963,8.6937,4.1394,24.5362,4.6924,7.3541,10.0165,8.6992,11.6439,6.2825,9.9322,23.7646,4.6248,11.9017,23.1362,,
0,4.4977,1.742,4.1261,3.4663,8.6259,9.2517,3.9908,25.3114,4.5746,7.3024,9.4755,9.4291,11.51,5.4139,11.367,22.3981,4.6577,11.4048,22.2804,,
0,4.841,1.548,4.2775,3.7557,8.1814,9.5419,4.0212,26.6075,4.5355,7.5333,9.7362,8.4279,11.1865,5.9548,9.4294,20.07,4.2625,11.3526,21.0313,,
0,4.5027,1.5154,4.5874,3.3271,7.6635,14.9946,4.2665,25.9458,4.5707,6.8481,9.7275,8.9155,10.2173,5.2945,9.379,19.2227,4.796,11.266,22.939,,
0,4.1766,1.5126,4.0339,3.2985,7.0478,17.5655,4.0975,24.8261,4.4886,7.2865,9.9334,8.7112,11.1418,4.6478,10.7027,20.3715,4.278,10.923,19.9062,,
0,4.2123,1.3828,4.1386,3.9007,7.0597,18.8771,3.9686,24.9089,4.8907,6.4086,9.7845,7.862,10.0462,4.5352,9.5677,18.8497,4.6184,11.246,21.7231,,
0,4.4156,1.5405,4.0216,3.5764,6.7897,18.026,4.2117,24.8653,4.659,7.2397,11.0371,8.7056,9.9492,4.4247,9.7277,17.752,4.4324,11.422,22.406,,
0,4.362,1.5248,4.1713,3.7678,6.552,19.7755,4.3012,23.5222,4.5157,6.7514,14.7459,7.5695,9.9754,4.441,10.7367,16.5866,4.9852,11.2034,18.4226,,
0,4.3752,1.4296,4.1615,3.8203,6.1816,17.9476,4.1583,22.4346,4.5502,7.0205,14.2666,8.1756,10.8045,4.509,9.5865,15.4783,4.251,11.7704,20.9208,,
0,4.2141,1.3635,4.7308,3.8617,6.4362,18.2324,4.5115,22.2137,4.5699,6.5627,13.9126,7.417,9.6903,4.6039,8.3258,15.1383,4.1236,10.5162,24.4226,,
0,3.7618,1.4541,3.9813,4.0003,6.0801,18.7998,4.5969,23.5004,4.5742,6.0758,15.1983,8.6159,10.4422,4.993,9.8238,15.3541,4.4163,10.8694,20.822,,
0,3.6518,1.6567,4.1087,3.7744,6.1882,19.7551,4.4411,22.7121,4.4456,6.5089,14.8751,8.6437,10.6378,4.9241,7.7196,14.8754,4.3919,11.3567,20.2365,,
0,3.9128,0.9044,4.3924,3.4963,6.3922,23.8073,4.5153,22.3265,4.2019,5.9302,15.3081,7.0486,13.1328,5.1896,7.4606,14.113,3.9054,10.8893,25.6369,,
0,3.7304,1.5678,4.9039,3.75,6.4288,25.4209,4.1626,21.2557,4.3448,6.4819,16.1857,7.5244,11.646,5.1743,6.8762,13.1977,4.1982,11.6021,38.4054,,
0,4.1721,1.4367,4.6087,3.9998,6.2302,26.0679,4.1197,22.3306,4.0442,5.7355,15.7949,7.4375,10.1286,5.4297,8.0625,12.6629,3.8707,11.3141,33.5396,,
0,4.1849,1.6859,4.8817,3.1434,6.1229,26.2162,4.0178,21.7613,4.0969,6.4016,16.1127,8.8389,11.4842,5.2262,7.2225,12.3135,4.3166,11.0399,30.8815,,
0,3.7006,1.581,4.8879,3.2546,5.8749,31.7389,4.1186,20.9619,4.1499,5.9175,15.9248,7.9663,9.9762,5.2792,7.5434,11.9099,3.6017,11.2777,29.0272,,
0,3.7556,1.8715,4.2582,4.3465,5.828,33.6617,4.0263,21.8634,4.4022,6.0513,14.3194,8.2755,10.6355,5.2395,8.9105,11.4962,4.1435,11.4893,24.3797,,
0,3.7923,1.6725,4.2034,3.643,6.1361,35.3652,4.5329,20.5268,4.3421,6.0255,17.5711,9.2087,9.5939,5.3462,7.8539,10.9014,4.2999,10.7801,18.6541,,
0,3.9181,1.9551,4.4956,4.1782,6.099,35.1461,4.6125,20.2435,4.4839,5.7011,17.1814,7.8124,10.8631,5.5584,10.11,10.6752,3.9389,11.1574,22.3792,,
0,4.4774,1.3545,4.1794,3.5366,5.7206,33.864,4.556,19.6249,4.3196,5.9897,19.8811,8.5073,8.6169,5.3588,8.6139,10.8875,3.7008,11.0735,23.9934,,
0,4.4802,1.5456,4.3244,4.002,5.7394,29.2988,4.2731,18.7162,4.1813,5.2245,18.8846,8.3021,10.5719,5.3694,7.7036,9.7802,3.9247,11.1457,21.1836,,
0,4.5395,1.4937,4.3152,4.1587,5.8932,25.6841,4.1648,18.4219,4.3607,6.0528,20.6924,8.976,8.9187,5.8626,8.7252,10.2128,3.7149,11.2227,23.9299,,
0,4.2613,1.6303,4.0416,3.6994,5.8986,23.1535,4.3041,18.4003,4.63,5.3789,23.1258,8.077,11.1882,6.3011,12.0586,9.3191,4.2477,11.8653,20.3086,,
0,3.945,1.7373,4.0055,3.3247,5.5943,21.0343,4.3749,21.6266,4.6133,5.4317,23.9633,9.0296,9.6149,6.6359,14.5106,9.447,3.87,12.0041,15.6218,,
0,3.9434,1.613,4.1369,4.0928,5.9711,19.0675,4.2141,21.8405,4.3971,5.8669,24.7591,8.539,9.1638,7.1099,8.7088,8.362,4.2773,11.6151,23.1241,,
0,4.0352,1.8539,4.007,3.7411,5.8005,18.0348,4.365,20.7603,4.5471,5.8116,25.4338,9.0001,8.4692,7.8222,12.5061,8.3212,4.2683,12.257,22.5658,,
0,4.1428,1.7173,4.3376,3.9233,5.665,16.418,4.0785,21.007,4.3816,5.9508,25.4658,8.856,7.2021,8.3217,8.4938,8.1168,3.9949,12.4859,17.3545,,
0,4.2718,1.5819,5.921,4.2542,5.8928,15.505,4.0687,20.4057,4.8687,5.2688,27.2364,9.3859,8.8401,8.3623,11.222,8.3371,3.9112,12.4007,16.3192,,
0,3.8901,1.786,5.3696,4.1967,7.4151,14.1513,3.5601,20.9406,4.4955,5.9097,26.696,9.4596,6.9585,8.6242,11.5966,8.4014,3.7156,13.9423,11.8326,,
0,3.7478,1.7092,5.3024,3.8116,9.5003,13.6528,3.7831,19.2058,4.5382,5.0375,26.0946,8.2302,9.1203,9.3923,9.6864,9.14,4.3359,16.8371,21.7625,,
0,4.1596,1.8618,4.534,3.3968,9.8122,14.1216,3.2796,19.6117,4.4281,5.9118,24.4971,9.5972,7.4347,9.944,9.9398,9.3654,4.3449,18.7491,19.7549,,
0,4.238,1.8291,4.743,3.2586,8.8643,14.6442,4.5559,19.5302,4.5409,6.1951,23.0473,9.0423,9.0545,9.4781,10.0389,9.1823,3.8134,18.5141,17.1805,,
0,4.2808,1.7245,4.6935,3.6973,7.7344,15.5823,4.432,18.504,5.1666,6.4051,22.8671,9.0266,8.4359,11.1311,11.7496,9.5394,4.222,18.833,22.5345,,
0,4.1553,1.6007,4.2998,3.6814,7.0277,14.8302,4.0936,18.9134,4.6226,6.6994,20.7028,8.6372,9.579,11.3042,12.7313,9.5263,4.1036,18.1491,16.6863,,
0,4.2161,1.9442,4.1812,3.704,7.0338,15.7484,4.1009,17.8928,4.5118,6.1912,19.1732,9.1077,8.2189,13.3325,14.3264,9.8629,4.7548,16.3436,17.7312,,
0,4.4879,1.5001,4.3958,3.5089,6.5639,15.0428,3.9445,17.7867,4.3712,6.1484,18.1291,8.6277,7.9535,14.3822,15.2709,9.0645,4.9208,16.2282,15.8734,,
0,4.5141,1.883,4.0097,3.8297,5.8038,13.4369,3.9001,16.7503,4.5819,5.1671,17.312,8.6416,8.4806,12.6506,18.5466,9.8038,4.897,17.2756,19.998,,
0,4.4621,1.6399,4.8183,2.9564,6.2627,13.1032,4.4414,16.4459,4.3723,6.1608,16.2011,9.4004,7.9671,13.1224,20.3699,9.0752,4.6345,17.2639,20.8316,,
0,4.0908,1.9624,4.9451,3.9856,5.9221,14.5711,4.6456,16.7886,4.2344,5.2206,16.0894,7.5099,9.0437,10.9213,19.8821,10.0185,5.1654,17.9649,25.0938,,
0,4.401,1.7531,4.4908,3.675,6.046,15.0923,4.5984,16.515,4.4518,6.7868,14.3818,8.0775,9.006,12.4095,21.4567,9.8024,5.0933,17.9271,40.5472,,
0,3.9149,1.6752,4.3145,3.594,5.4837,14.776,4.3498,16.2866,4.4541,7.7086,14.5664,6.7971,9.9733,11.3678,24.3461,10.1486,4.7767,19.9526,24.6445,,
0,3.9329,1.7872,4.4405,4.017,5.0982,13.7428,4.618,15.8875,4.3933,9.409,13.9159,7.9946,9.3292,11.9732,27.9707,9.9898,5.092,21.1808,24.1523,,
0,3.8776,1.7296,4.2245,3.7596,5.1688,12.7761,4.5072,17.731,4.4014,10.2589,14.2319,7.5952,10.8186,12.2624,30.8029,10.0295,5.0631,23.1388,29.0403,,
0,4.1588,1.9287,4.309,3.3661,4.8933,12.8761,5.0212,18.6952,4.8094,8.8378,13.2238,7.1687,9.6558,11.8856,29.1631,9.8254,4.8983,24.9959,37.2461,,
0,4.0936,1.8179,4.0679,4.5502,5.8105,12.0558,5.2853,17.8614,4.3952,8.9522,13.2776,7.8131,8.8013,12.9009,28.791,10.0126,5.5077,25.5003,24.6339,,
0,3.8878,1.7298,4.3245,3.0995,7.4425,11.7106,4.5062,17.323,4.7168,8.1208,12.8963,9.0238,9.2526,10.7448,26.1423,9.8275,5.4324,25.5746,33.8865,,
0,4.0751,1.7286,4.3863,4.0305,9.3376,11.6514,4.1355,17.5211,4.4153,9.0761,12.3225,8.5974,8.6516,12.1865,25.5782,9.2241,5.038,24.3835,49.0237,,
0,4.4676,1.6195,4.0979,3.8384,9.5285,11.7885,4.2148,16.8107,4.7454,8.8414,12.7718,9.1975,11.5686,12.6319,22.4193,9.5629,4.4678,24.268,35.945,,
0,4.1875,1.4249,4.2885,3.8629,9.921,12.3966,4.2762,17.4253,4.2127,9.3771,12.6278,9.3912,9.1953,15.0257,21.1133,9.8768,5.2613,24.2241,39.3883,,
0,3.9905,1.8017,4.2769,3.9369,10.1295,12.303,4.0155,17.0315,4.2181,8.3697,12.3926,8.4502,12.5547,13.3468,18.8999,9.5067,5.6017,24.7368,28.416,,
0,4.311,1.6902,4.6361,3.9547,12.0604,11.427,3.8948,16.7752,4.3882,8.1445,12.1979,8.8024,8.4783,12.1778,22.3264,9.1804,6.2529,25.6309,41.4796,,
0,3.854,1.6662,4.4497,3.9664,12.9801,11.2902,3.9336,16.1255,4.3909,7.949,12.7032,8.328,10.9956,11.9019,20.5848,9.4569,6.325,25.1842,24.4927,,
0,4.3432,2.0466,4.3487,4.1085,13.4182,10.8283,4.1563,18.2555,4.3925,7.2982,12.0472,9.0079,7.468,10.3163,19.2962,9.9996,5.7909,23.2907,18.1074,,
0,4.1685,2.0331,4.4439,3.6877,14.0269,11.1918,4.1894,19.1989,4.3847,7.4193,11.9942,9.1044,7.5622,11.3937,16.2393,10.8553,5.9086,23.0103,23.5411,,
0,4.1703,1.859,4.0654,4.2172,13.9726,11.79,4.2331,18.7132,4.3623,6.3856,12.7846,8.7929,5.5386,10.5762,14.7605,10.4583,6.7355,20.4701,35.4014,,
0,4.0067,1.7776,4.1844,3.7021,13.8969,11.3949,4.2984,17.7235,4.6629,7.1725,12.7822,8.5679,4.7177,12.0853,14.3983,12.3587,6.9723,20.5416,19.1281,,
0,4.4426,1.8853,3.8346,4.016,12.3699,11.1141,3.9193,17.3227,4.2046,6.1154,12.586,9.2425,4.4994,16.7573,12.9982,12.1998,6.9833,20.8948,17.9052,,
0,4.3704,1.753,3.7197,2.6864,12.5646,10.4325,3.8618,17.1006,4.3902,6.8534,13.149,8.5067,3.1606,15.5408,14.2837,17.4266,6.4266,20.1629,17.6994,,
0,4.1558,2.0935,4.3041,3.3568,11.4553,9.8712,3.6603,17.9584,4.2658,6.296,12.9752,9.5245,6.1532,17.5174,11.8815,18.6868,6.8468,20.9931,27.2925,,
0,4.9881,2.3372,3.9859,4.0819,11.5489,10.6851,4.1046,16.7504,4.4986,6.647,13.5449,7.9719,3.6537,15.9074,13.8214,21.4332,7.3127,20.3388,20.6137,,
0,5.1206,2.2356,4.0608,3.7716,12.9696,10.0274,4.0013,16.3584,5.1802,6.738,13.7358,9.5308,8.4742,19.6865,11.5553,22.15,7.1017,17.4997,13.0948,,
0,5.0213,2.0664,4.1223,3.7447,12.0877,10.8987,3.6856,16.2036,5.1426,6.4862,13.1907,8.91,5.7356,21.369,14.2288,23.4652,6.9208,18.0859,16.0045,,
0,4.962,2.0004,4.6435,4.2676,12.0425,13.8831,3.8258,15.6276,5.191,6.3615,12.8689,9.0643,8.0274,20.8036,10.5049,25.5473,6.6062,18.6969,21.1357,,
0,5.0708,1.845,5.4648,2.9032,12.7209,14.3272,3.5654,15.8377,5.4994,5.762,12.9825,9.6753,5.6339,17.4299,12.6879,26.4453,6.6377,18.3237,14.8583,,
0,4.5448,1.8926,5.569,3.8099,13.4753,13.6414,3.887,15.524,5.1395,5.8757,12.2245,9.0336,5.2738,14.2456,11.1301,25.6473,6.731,17.354,23.7252,,
0,4.5584,2.1223,5.3035,3.6799,13.5609,13.2703,3.8378,14.9519,5.5932,5.1406,12.0212,9.3656,5.667,13.7177,12.132,25.3391,6.5386,15.9711,20.4982,,
0,4.6299,1.9708,5.2796,3.9083,13.6187,12.2763,3.8779,14.6286,5.8249,5.8856,11.8488,8.9075,6.8044,12.5568,11.4618,25.062,6.4273,17.3113,16.2305,,
0,4.8038,1.9254,5.1304,4.0728,13.9104,11.5988,3.4203,14.4035,5.7788,5.637,12.2106,8.4198,8.3518,13.2584,11.0901,23.1929,6.9099,19.0014,19.8069,,
0,4.8368,2.0482,4.6194,4.1784,14.2026,11.3774,3.5851,13.9206,6.4921,5.6062,11.7278,6.4186,7.9114,13.4745,11.1503,23.8372,7.2098,18.4777,18.9269,,
0,5.1697,1.6521,4.2536,4.0259,15.5452,10.3374,3.5697,13.4871,7.3375,5.7203,11.76,7.8513,9.2552,12.0357,10.9779,24.4868,5.9858,17.343,14.6596,,
