odour stim;16/11/2020 Male4;16/11/2020 Female10;17/11/2020 Female3;17/11/2020 Female9;18/11/2020 Female3;18/11/2020 Female8;19/11/2020 Male5;19/11/2020 Female10;20/11/2020 Male10;23/11/2020 Male5;23/11/2020 Female9;25/11/2020 Female4;16/02/2021 Male6
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
0.5;19.3991;4.1594;12.4;10.233;8.4767;14.9269;11.4465;17.0915;6.3911;11.5659;9.2283;8.6779;6.4166
0.5;19.524;4.4296;12.36;11.1509;9.3786;12.3245;10.9738;17.1706;6.6338;11.3557;10.8231;8.2672;6.5818
0.5;20.8687;4.5442;12.6061;9.7974;10.7244;10.5703;10.5364;16.6057;6.8404;10.4578;11.2061;7.9411;7.1914
0.5;20.0967;4.6843;15.5544;9.9981;10.641;10.6081;10.09;17.4808;6.5175;9.4632;9.9503;7.7586;6.7155
0.5;20.6007;4.6603;13.8197;9.2368;10.6809;10.9033;9.4833;16.2445;7.2699;7.3522;10.882;7.9007;6.9757
0.5;21.2723;5.0564;15.9647;9.0514;10.0261;11.373;10.0935;14.8303;7.3376;5.5879;10.841;8.0301;7.4023
0.5;19.3801;4.7649;15.1889;8.388;9.6136;12.0139;10.1343;15.0513;6.7633;5.9276;10.2065;7.7046;7.7951
0.5;16.8288;4.717;14.7719;7.7423;9.6936;12.2271;9.7396;16.1405;7.4653;6.2502;9.6201;7.696;7.2032
0.5;17.2283;4.712;13.5792;7.2707;9.5868;10.957;9.9565;17.3904;7.4699;5.497;10.1185;7.8602;7.9131
0.5;19.0024;4.5258;12.6752;7.2316;10.0352;12.7732;9.3265;18.3566;7.8341;6.1334;10.0064;7.5279;7.4213
0.5;19.8583;4.894;12.8244;7.3805;9.9436;11.406;9.1721;19.5263;7.9106;5.5545;9.0893;8.0366;7.4483
0.5;19.5904;4.8249;13.2492;6.7458;8.3827;12.5239;8.2371;19.3455;7.5493;5.5273;9.3679;7.2211;8.6701
0.5;17.768;4.1335;14.2072;5.4995;7.8941;14.7781;9.5204;16.671;8.5779;5.5929;9.4917;7.6228;8.896
0.5;17.0508;4.3311;14.0098;5.4012;7.5614;14.728;10.5159;16.3128;9.3285;5.7977;8.6215;6.8373;9.1781
0.5;17.3854;4.2123;14.1141;5.9019;8.5253;14.2646;10.3221;17.1815;8.2783;5.7914;8.6609;6.4173;9.4978
0.5;17.7792;4.8155;15.0231;6.2424;9.021;14.5056;9.9796;15.5812;8.7354;5.7201;9.867;6.669;10.5014
0.5;17.4811;4.869;13.9305;5.0261;9.1465;14.1758;10.2321;14.5559;9.001;6.3742;9.4713;6.7385;12.2873
0.5;16.942;5.3327;13.5473;5.262;13.3827;13.509;9.9472;14.7791;8.759;6.1925;8.3614;6.6286;13.5058
0.5;17.2694;5.209;13.8891;4.973;14.8956;14.437;9.1136;14.5526;8.7894;5.6884;9.0756;6.6408;13.4037
0.5;17.1217;4.947;13.9932;5.6796;15.7461;13.1052;9.5544;15.3296;8.7416;5.5128;10.0348;6.4266;13.3754
0.5;18.2514;4.6949;13.9353;4.6441;16.313;12.4447;9.9259;16.5989;8.6491;5.1214;10.045;7.0578;13.1935
0.5;18.8096;4.2833;14.0699;4.0529;17.3589;12.6461;9.898;16.0852;8.6047;4.8452;8.7447;7.327;12.4554
0.5;20.0249;4.9753;13.0516;4.427;17.6994;13.3783;10.8201;13.8666;8.8472;5.9705;8.4901;7.8594;13.6729
0.5;20.5741;5.793;13.5605;3.7572;18.825;13.4143;10.5534;12.3743;9.5033;5.272;8.6013;7.8645;12.6619
0.5;20.2054;5.8054;13.5406;3.4507;20.687;14.1859;12.1142;13.1863;9.0307;5.0113;9.2904;8.3749;12.5153
0.5;21.3321;5.3646;13.4632;3.6262;22.2818;15.5457;11.7048;11.92;9.0555;5.4538;8.5428;8.3339;10.7388
0.5;17.2517;5.0861;14.3155;3.7391;23.1196;16.0792;11.0425;12.0673;7.6624;4.5281;9.6928;7.1179;10.618
0.5;14.2165;4.9373;14.3602;3.0564;23.157;16.0912;10.7508;13.2159;7.4896;3.9779;9.5243;7.498;11.1846
0.5;12.4012;5.2472;15.2791;3.453;25.6564;17.4772;11.6694;14.7411;8.6603;4.5907;8.8286;6.9756;10.8036
0.5;11.9509;4.558;15.5402;3.4566;26.7842;15.9089;11.0143;14.8907;10.6674;4.2396;10.1797;7.0381;9.9986
0.5;12.5323;5.0679;15.5468;3.7593;27.7;16.571;12.5378;15.2718;11.0605;4.1359;10.002;7.6534;10.0661
0.5;15.2013;4.844;14.6772;4.1039;26.7351;15.321;12.3706;16.0451;11.2625;3.1257;9.7183;7.6737;10.0925
0.5;15.2933;5.005;15.1403;4.2196;26.2903;17.585;11.3718;16.092;12.9034;3.4805;9.0267;8.0535;9.8392
0.5;14.8389;5.1415;15.4249;4.2801;26.0315;17.2806;9.4019;14.9134;10.9614;2.7159;9.426;8.7084;9.9154
0.5;15.9009;5.5554;14.9418;4.4387;24.5203;16.4421;8.7631;14.1402;17.288;2.2815;8.8908;8.4482;11.6349
0.5;14.3443;5.3763;15.6348;3.8194;24.3898;17.2141;9.0106;15.9579;17.5197;2.6883;10.9758;9.0813;12.1385
0.5;14.405;5.9572;16.4411;3.5572;21.184;15.9229;10.3842;16.7055;15.2983;2.5376;11.3762;8.4259;12.2021
0.5;16.3464;5.4869;17.3291;3.8857;21.2919;18.0651;10.4003;14.7974;14.2927;2.2134;9.9753;8.4165;11.7431
0.5;16.7561;5.501;17.9511;3.8716;22.9601;15.6375;9.8194;15.0146;12.6598;2.6489;11.2612;8.6088;12.1217
0.5;14.0946;5.5468;16.9969;3.239;23.5706;15.4289;10.8398;16.149;12.7821;2.6521;12.1768;8.1021;12.1069
0.5;12.741;5.3434;17.319;3.9145;23.7548;13.8905;10.8873;15.4778;13.2616;2.9036;12.7654;7.829;11.0128
5;11.491;5.4265;17.5656;3.8288;23.4148;12.6942;10.9835;14.1238;13.2799;3.6511;11.2951;8.3391;12.0268
5;13.5733;5.9307;17.6229;4.1638;27.0457;16.8091;11.8331;12.9379;16.2627;5.0489;12.0768;10.4897;11.4324
5;17.6136;9.5342;18.0199;4.4457;29.6217;25.9103;11.5648;12.6405;22.7651;13.6447;12.6717;15.5525;10.2505
5;18.2766;10.7533;18.176;5.3713;27.8472;23.4535;11.1133;12.9541;26.7914;16.8494;11.8598;17.0425;9.6388
5;18.7444;10.4423;19.1509;5.3733;26.5356;24.6634;11.1452;13.3022;26.5089;14.7677;11.4037;16.9872;9.3366
5;22.035;9.2745;20.001;5.8637;24.4012;22.0646;10.7044;13.9192;29.9727;14.9602;11.1738;17.068;9.4286
5;22.6246;9.7955;19.1902;5.392;23.0768;21.0393;9.9112;17.0436;29.9847;19.6445;11.0715;15.714;9.7673
5;22.3886;10.0078;18.7508;5.1863;22.7059;22.5462;10.4516;20.2176;29.7387;20.6491;11.6063;16.2955;11.1647
5;22.6344;9.595;18.8894;4.9246;23.863;24.5949;10.2044;23.2191;28.8985;22.1476;12.89;16.5015;11.5052
5;23.1643;10.6059;17.4679;4.5808;25.2094;26.0026;10.2207;24.9382;29.9051;21.4992;11.5134;16.3142;10.019
5;25.1906;11.2423;16.849;4.4591;25.3157;28.2165;10.2419;24.7636;29.126;22.4119;11.39;15.9832;9.1121
5;23.7164;13.1306;16.9762;4.6378;25.2874;29.2763;11.5274;23.8052;27.9939;21.2788;12.5194;16.3783;8.5968
5;20.1587;11.8157;17.3475;4.9847;23.3348;29.4721;11.0045;21.366;29.2511;19.9013;11.94;16.4413;8.0114
5;17.1082;10.5577;15.2092;5.4947;24.4904;29.9041;9.0941;18.5193;27.3495;20.0113;12.1227;16.0552;7.2623
5;17.0862;10.7486;14.4869;5.3708;22.7179;30.7581;8.7543;16.0053;24.6311;17.3083;10.9176;14.9937;6.3993
5;15.5135;12.2234;16.2034;5.4757;22.2758;31.7632;9.3536;14.4541;22.6064;17.0776;10.7374;14.6093;6.9175
5;16.1173;12.6072;15.0073;5.1053;19.7509;29.2153;9.286;13.6502;21.2101;17.8243;9.0384;13.3305;7.0991
5;16.3508;12.0156;11.4827;4.8827;18.1509;30.7093;9.963;12.8745;19.0427;16.3747;9.9133;13.5302;6.9
5;15.3439;11.894;15.3401;5.2651;17.32;30.4906;10.138;12.3806;18.8961;16.0181;9.7724;13.3689;6.5073
5;13.7663;11.7999;16.4826;5.6429;17.068;28.9611;12.398;12.5363;17.5301;15.8253;8.2261;12.6849;7.0171
5;13.9969;11.7849;16.4707;5.7578;16.2216;26.3864;11.7754;12.1569;18.508;15.3686;8.3552;13.0464;6.3271
5;14.9464;11.501;14.6406;5.8278;13.983;24.635;11.1924;11.9906;20.1863;15.041;8.6271;13.4436;7.4295
5;15.6938;11.1974;14.429;4.7356;14.6419;23.1799;10.0672;12.3715;20.2429;13.4575;8.8353;13.3286;8.9705
5;17.2021;9.9768;14.4921;5.2569;13.2673;21.8249;11.2964;12.1477;20.1416;13.0615;9.6194;13.7212;8.8902
5;15.6515;10.5165;13.7439;4.9863;11.5365;21.6214;10.5549;12.335;19.8833;11.7344;10.4463;13.8551;8.936
5;17.9782;11.7748;15.0365;4.6902;11.4048;19.4436;10.5118;12.6995;20.4917;13.3791;9.3546;14.1585;9.7873
5;19.6218;10.6592;15.0166;5.333;11.2677;17.875;9.8951;14.7358;20.8352;15.1984;9.6384;14.6853;10.4857
5;19.0478;10.0567;15.7267;5.3699;12.1951;15.0087;9.2786;14.1818;22.6028;13.7622;10.1947;14.9923;11.0577
5;19.7414;10.179;16.205;5.548;12.5323;16.8821;9.7184;12.8565;19.9253;14.9307;10.8691;15.7046;11.5793
1;19.9445;9.6909;15.9094;5.489;11.9952;14.3791;9.2079;12.4574;17.7473;13.6056;10.1523;15.763;12.2665
1;20.106;9.756;16.2567;5.5421;11.4469;11.6542;8.1249;12.6755;16.7505;13.544;10.4469;15.0064;11.9767
1;18.4429;8.9736;15.6797;5.3949;12.1676;10.8074;7.7429;13.2029;16.4825;11.0999;11.4669;13.4198;11.724
1;19.1657;8.7852;15.3016;4.442;12.6385;9.8134;8.8266;13.2638;16.7172;12.7631;10.1552;11.7749;13.3045
1;19.5128;8.2664;15.6859;4.6492;13.0039;10.7501;9.7783;13.0304;15.1956;13.3708;10.0102;11.7437;12.4536
1;19.6353;8.052;14.9448;4.7738;15.5739;13.6915;9.4644;13.5465;15.5184;15.5961;11.848;11.8189;12.2818
1;16.6571;7.2144;16.2754;5.358;22.0532;15.8445;8.4972;14.9418;16.1056;17.9261;11.0495;12.35;11.3349
1;15.7651;7.2078;16.4081;6.6261;23.1102;14.855;8.785;17.6065;15.0674;20.8908;11.2133;12.4476;12.63
1;19.2751;6.1105;16.0091;7.5626;24.9932;16.3139;8.7475;20.248;16.8271;20.3882;12.1088;12.601;12.3294
1;20.89;5.9552;16.6228;7.4649;27.8385;16.363;8.4864;21.4627;17.8471;21.9686;10.2252;12.5654;11.6314
1;20.7628;6.4359;16.9131;7.0082;29.3168;19.9442;9.4155;21.8533;20.7232;21.4575;10.3371;12.1655;12.0318
1;21.0804;5.615;16.8728;6.9193;28.9811;19.878;10.0621;20.3875;26.5327;19.3571;12.0017;12.7376;11.5354
1;20.5873;6.4018;16.315;6.9554;30.8634;22.0459;8.8553;19.4814;29.5633;19.1222;11.647;13.4499;10.3192
1;16.6079;6.5215;16.46;7.2246;31.3767;23.0459;9.349;17.745;31.8732;16.4477;12.2882;13.1688;10.0402
1;16.2281;6.1911;16.0671;7.5462;32.3944;19.7642;8.3525;15.4183;29.1186;15.7082;13.5;12.7589;10.5162
1;14.9518;5.2146;15.9203;8.0271;33.2945;16.5592;8.3511;12.4984;28.6141;15.8755;13.393;13.914;9.7836
1;15.0904;5.844;14.0866;8.7317;33.0704;14.0082;11.3382;11.3692;28.4889;15.7465;12.1563;14.6065;9.0779
1;16.0851;6.2509;14.8966;8.9577;29.221;11.2329;11.2897;11.6875;25.146;14.6324;11.1805;14.9573;9.3804
1;18.9491;6.4765;16.7747;9.2357;32.5271;10.0687;13.103;11.6133;22.7103;13.6086;10.9609;15.2302;8.3066
1;20.9797;7.219;15.1403;8.3196;34.3214;10.4377;18.1976;12.1461;20.141;13.828;10.5122;14.5862;8.3397
1;19.5152;8.756;16.401;7.1442;33.5713;11.0664;18.8895;11.6644;17.9198;12.1516;10.6452;13.438;7.4769
1;18.4744;8.3367;16.1351;6.545;32.5216;9.7963;20.7357;12.7661;18.4564;10.766;10.5498;12.6641;7.334
1;19.0197;8.9295;17.3628;6.8147;30.9098;8.0256;22.7768;11.4147;17.9427;8.8991;9.6449;12.0007;8.2669
1;19.5284;9.4181;17.2164;6.6933;30.4321;8.5792;23.3818;11.4586;16.804;7.6529;9.0283;12.7603;8.6852
1;19.5394;10.0501;16.5534;8.0337;29.0046;8.485;24.9621;10.9134;13.709;6.7397;8.6876;13.1647;7.7929
1;15.479;9.2447;16.3023;8.3897;26.4608;7.2948;25.5942;9.168;13.8673;6.5325;7.7386;12.2249;10.0446
1;12.6058;8.5318;16.2735;8.3334;24.6675;6.5806;24.3349;10.051;12.1977;7.0973;7.2839;12.5948;8.827
1;13.2493;7.2066;16.1863;7.5592;24.1578;6.4334;24.9383;8.8472;11.1815;6.0623;8.4254;11.9367;8.863
1;11.4411;7.0517;15.6909;7.4583;22.7355;6.9941;26.055;8.7029;10.3759;5.1567;8.2893;11.5147;8.4946
1;12.1612;7.5693;15.929;8.1717;21.8448;7.521;24.7312;9.3749;10.7869;5.5395;8.3944;10.1015;8.8873
1;12.5558;6.5498;15.0139;9.4778;20.9627;7.2413;24.0121;7.9174;10.4537;6.1468;8.5934;10.3795;10.0857
1;11.458;5.2552;15.6812;10.4482;21.9312;7.7438;25.3314;8.0547;10.1237;6.0632;8.3082;9.3795;9.1188
1;11.5021;4.7619;14.6554;10.5949;20.1319;6.9643;26.1845;8.1111;10.6707;4.95;7.7991;8.3087;8.3341
1;11.0951;4.4896;14.9068;10.703;22.791;7.5201;27.3055;8.3635;9.9787;5.4249;7.1652;7.6082;8.0024
1;11.134;4.3186;13.6098;10.5713;23.8474;6.8935;28.212;8.5231;11.8157;5.4346;8.2654;8.0966;7.4204
1;11.9298;4.6905;14.1791;10.3555;25.7553;7.8678;26.0674;8.4207;9.8985;7.367;8.2618;9.1147;7.6816
1;10.564;5.5107;13.1887;7.4303;25.6729;7.1792;24.6166;6.9536;9.0429;8.0034;8.5522;10.0608;8.0563
1;12.8972;5.5942;13.8542;7.2844;27.0832;7.1564;29.2945;7.2094;10.3968;10.7774;9.3665;11.4407;8.8912
1;13.8527;4.6129;13.8471;9.1614;26.2973;6.6547;30.4266;7.9285;11.2319;11.3293;9.2048;11.3727;8.3391
1;14.1296;4.7988;13.9895;9.2207;25.9227;7.2275;28.2583;7.2398;13.2204;13.7664;8.0146;11.1964;8.942
1;13.4401;4.5706;13.0941;8.3023;26.3782;7.8462;30.8375;10.2019;13.8302;14.2506;8.347;12.515;9.3233
1;15.19;5.2214;13.0121;9.8489;24.3868;8.0066;29.39;14.0367;13.8067;13.8572;8.1685;12.3997;9.3494
1;17.4367;5.1722;13.1201;9.0902;27.5453;7.1886;30.4128;16.9642;13.3612;14.2336;7.9467;13.8732;9.5586
1;18.8617;5.5501;13.4263;9.2221;28.9249;8.0528;30.0022;17.3139;12.3802;13.8626;7.0768;16.4027;8.7508
1;19.5065;5.0385;13.318;10.0605;32.8482;7.8501;30.2863;18.1298;10.6748;13.7976;6.4939;16.8129;9.8981
1;19.7694;4.4456;13.2833;11.4843;32.8057;8.707;29.8227;18.2219;10.1355;13.148;6.4616;16.4177;9.5322
1;22.791;4.1111;13.2597;12.5477;33.46;8.0944;30.1237;19.3888;10.5264;14.0075;6.2229;17.2159;9.5761
1;21.2649;4.1267;13.445;12.0601;31.9231;8.9182;30.1154;19.9687;10.3597;13.8445;6.9266;16.9506;10.398
1;19.8888;3.6383;13.9069;11.7736;30.8036;7.7383;27.7572;19.9449;10.8894;13.8973;7.8343;15.6933;9.0152
1;19.2616;3.0751;13.9088;11.6736;28.4353;7.3591;28.1078;19.2034;11.5164;14.2012;8.6116;14.0441;10.8646
1;21.316;3.2999;13.7971;9.7178;28.3762;7.5983;26.8471;18.6953;11.0223;12.9834;7.8842;12.8905;12.7626
1;20.716;3.9353;13.4768;8.2667;29.3245;7.8919;25.4987;18.8425;10.683;12.2652;8.0509;12.3944;14.4871
1;20.2662;4.6908;13.3253;9.6052;28.2086;7.4153;25.7188;18.1714;9.6462;10.9561;7.8918;11.4292;13.7511
1;19.0284;4.0282;14.4082;10.0205;28.0451;7.796;24.6486;17.9007;10.0282;10.6897;7.7072;10.3991;11.3702
1;19.0924;4.2686;14.1567;9.415;28.336;8.8193;23.5192;18.2366;9.0801;8.6012;8.8475;10.4153;10.4882
1;19.1566;4.8696;13.9876;10.3388;26.1069;8.997;23.7088;16.8409;10.2436;6.7044;7.7687;11.3264;11.025
1;18.9031;4.0936;13.1245;10.8014;26.4522;10.601;23.9935;15.3101;9.6515;5.1246;7.7525;11.1854;11.8648
1;17.0483;3.4394;13.7571;10.3622;24.377;10.3905;24.9925;15.24;10.1734;4.8967;8.3691;10.7817;13.0064
1;15.6471;3.9272;14.2061;11.3373;23.9313;10.9079;24.8;15.1515;9.4535;4.1693;8.681;10.6801;15.1851
1;16.4164;3.6629;14.0703;11.2903;23.6254;10.4431;23.5933;14.3201;10.4944;5.3175;10.226;10.0451;15.7731
1;17.0088;3.8335;14.1402;9.8597;25.6434;11.2241;25.611;13.2534;11.4355;4.3901;9.7092;8.6117;15.2578
1;17.7664;3.9208;13.9981;10.14;26.0642;10.3813;25.2052;13.7649;12.0732;4.2291;10.3676;9.0997;13.7958
1;17.6883;3.6795;13.6868;8.8684;26.4722;8.8111;22.8772;13.882;13.19;3.3134;10.3159;8.3234;14.2281
1;18.4661;3.9293;13.6355;8.2483;28.2928;9.9464;24.118;13.5219;12.485;3.5164;11.199;9.1461;14.5574
1;16.7134;3.9267;13.6277;7.6044;27.8605;9.5127;22.6731;13.7897;12.6551;3.9692;10.3803;10.2105;14.8397
1;15.0481;3.9331;13.4163;7.2427;28.1649;9.5507;22.8757;14.386;12.8914;4.0461;9.989;10.6185;15.1354
1;15.8277;4.7554;13.9872;5.8486;29.6676;8.6785;22.8294;14.7943;15.5132;4.3164;10.6919;10.1273;12.7134
1;15.6913;5.4312;14.2148;5.8358;27.2268;8.1419;22.6134;14.4287;15.0316;4.6891;9.7673;9.6392;10.7968
1;17.2598;5.2116;14.1656;5.7289;23.1283;8.8418;22.4002;14.6199;15.08;4.2398;9.7986;9.6931;9.4114
1;18.8844;4.9031;14.629;7.7474;25.024;9.8062;22.9583;15.9649;22.1383;7.5688;10.2915;10.4474;10.1139
1;17.4234;4.6255;14.3798;9.2784;25.4096;8.8928;23.369;19.2808;24.4097;12.0435;9.8006;12.3373;13.9771
1;15.7263;4.8202;15.1659;9.3627;21.1424;9.2997;22.6561;19.002;23.939;13.6175;10.4517;14.233;14.5364
1;15.6376;4.8519;14.9968;10.1968;24.906;8.2801;20.2779;17.2705;25.4885;16.2942;9.4628;14.7139;18.606
1;15.186;4.7163;15.3074;9.4742;27.1318;9.0102;19.41;18.0081;23.9874;15.1408;10.8573;13.8268;16.9897
1;15.7869;5.0729;14.5885;8.4349;26.2306;9.649;20.5168;16.9234;22.1193;15.3359;9.4602;13.8877;18.6057
1;15.2547;5.1084;14.4632;7.2658;29.0331;8.9268;19.5318;14.0069;23.7408;16.2158;9.502;12.8326;21.3176
1;18.0502;4.0374;15.3819;7.4514;30.3394;9.6015;16.7162;11.3154;21.4683;18.6363;10.3071;11.4146;22.9246
1;20.2501;3.7748;15.9048;5.9408;28.7032;11.5608;14.3875;9.9486;21.1481;18.999;10.8588;12.7993;23.1837
1;21.3546;4.0181;15.5025;7.6357;28.3258;12.1582;19.5593;8.2065;20.0138;20.7531;11.6093;12.2326;23.2358
1;19.612;4.034;15.5732;7.8962;27.5583;13.5765;22.2754;6.9156;18.6922;18.4545;12.0717;11.2337;22.0609
1;19.0032;3.7497;14.7846;8.9809;26.6972;12.9279;20.3204;6.353;16.1002;18.6236;11.2558;10.9283;18.3392
1;18.8529;3.7672;15.4396;7.6863;27.4291;12.4074;18.2632;6.1736;13.2101;16.8423;11.2974;11.6412;17.1448
1;19.58;3.3509;16.1605;6.7317;25.1344;12.3512;16.292;7.5443;12.6873;14.8512;11.7749;11.3338;18.4083
1;19.6519;3.148;16.301;5.1918;25.2097;11.4228;15.1582;8.4403;10.677;14.9409;11.7075;11.3951;18.6339
1;20.1687;3.0557;16.5253;6.5459;23.6358;11.125;13.8974;7.9351;11.1592;14.5842;12.3901;11.9655;18.2722
1;20.1358;2.5702;15.7463;4.8324;21.3041;12.8106;13.1047;7.3281;11.8548;14.6386;13.2186;11.4977;18.6946
1;18.2937;3.4267;16.3526;6.1506;20.6364;11.916;12.7639;8.6737;12.6744;13.1084;11.8401;10.3493;17.2393
1;18.3614;3.7427;15.5505;5.738;20.7754;11.5729;11.4575;9.6383;15.2161;14.2077;11.7667;10.1278;17.0651
1;17.8897;3.6963;15.3195;7.3561;22.1694;10.2676;9.8398;10.875;16.5317;12.5552;11.5491;8.8276;15.5165
1;16.4473;3.6673;16.8767;6.4876;22.4466;8.7924;11.0316;13.1317;15.4438;11.8728;10.1977;7.5386;13.1166
1;13.1001;3.9307;17.0891;6.028;19.5595;7.4928;10.3974;14.4063;15.0913;11.9494;10.112;7.3229;11.3897
1;12.4192;4.8041;16.5436;5.226;19.5755;7.7381;11.1001;14.3953;13.5393;10.3175;9.9343;7.4602;11.7115
1;11.18;5.5837;18.1384;6.0222;19.6015;8.5993;10.2837;14.607;11.349;10.579;10.5698;7.0903;11.7349
1;10.3935;6.503;17.9356;6.1168;19.4299;8.9703;9.3974;15.3038;10.0586;10.8817;10.4914;7.4875;12.119
1;11.9325;6.9687;18.511;7.1357;18.465;8.8282;10.3322;16.7244;10.4103;11.0096;10.0393;7.8803;11.6903
1;11.3545;7.5873;18.5613;7.2446;17.2359;7.7057;11.0634;17.4412;10.2489;11.302;8.4176;8.2535;11.6455
1;11.9834;8.2124;18.388;8.2411;17.9783;8.3046;10.7665;18.1872;9.6001;10.2444;8.1969;9.4698;12.2079
1;11.0152;9.3245;18.2281;7.5578;18.2811;8.9967;11.5238;17.6081;8.5254;9.6602;8.8904;9.7662;12.2295
1;10.2818;8.7004;17.2997;7.925;18.6756;8.9177;12.0474;15.435;8.6067;11.2151;8.7438;10.0582;12.5477
1;11.6354;9.4182;17.7244;8.2045;18.471;9.9719;11.1458;13.5298;7.6996;9.6963;8.8035;10.1983;12.0724
1;12.063;10.8663;17.7336;8.5863;17.5481;8.9406;11.4346;12.1841;6.7698;9.9061;8.2168;9.8338;12.576
1;13.6099;10.7173;18.3093;9.5242;19.9508;8.7597;12.3291;12.3932;7.5735;11.2376;9.2615;10.5643;12.8632
1;13.8677;9.1913;21.2834;11.1692;21.1813;8.6491;13.4215;11.5198;8.3978;9.0182;7.8497;9.9754;18.2025
1;14.3123;8.2682;24.7687;12.3317;20.796;9.7449;11.5685;11.2581;13.1973;11.1033;6.7073;10.0052;20.6298
1;14.6353;9.2926;26.141;12.6515;20.2125;10.0333;11.1548;10.8127;15.7896;11.5664;6.4393;10.8751;19.8655
1;12.8741;8.6335;25.1174;12.0419;20.4736;9.8043;9.8044;11.4654;16.039;11.4576;5.7082;12.3267;21.4579
1;14.4288;8.8993;24.2017;10.2448;20.8319;10.4544;8.8874;11.6029;18.7538;11.8542;6.2811;13.4732;21.3101
1;17.1829;8.8057;23.6047;9.6205;20.01;10.1227;8.5081;11.4292;18.5237;10.4998;5.8433;13.9108;19.8098
1;17.3509;8.0014;24.4425;10.5777;19.8086;9.6449;9.8466;11.199;18.6063;12.3877;5.7031;14.6745;19.9574
1;17.4837;6.8141;25.3337;12.5278;20.3348;10.4726;10.0014;12.6387;16.9301;13.9944;6.6912;15.8595;21.346
1;16.9651;6.4211;25.6813;15.0637;21.2468;10.1418;8.9886;13.2516;16.3686;14.2515;6.9811;16.2376;21.8108
1;15.0421;7.5534;25.4499;15.7086;21.6797;10.3579;9.3449;12.7508;15.8079;14.1843;7.732;17.2739;20.4713
1;13.4759;7.4676;25.0069;15.4316;20.469;10.6004;10.0611;13.2535;16.6611;11.9204;7.3374;16.7939;20.0882
1;15.5584;8.5182;23.2854;14.2546;23.5266;10.0334;10.6361;14.4014;16.9416;9.2435;6.2803;16.2493;18.058
1;15.2509;9.0106;22.7622;12.6292;23.6485;10.1784;11.2136;15.546;16.5952;7.2096;5.634;14.7883;16.7931
1;14.5764;9.0944;22.549;12.1447;22.9927;9.3822;11.9992;16.0145;15.8487;6.0596;5.8033;14.3237;14.9783
1;15.15;9.9411;22.1943;9.9733;23.734;10.1598;11.8837;16.2396;16.1182;4.7707;7.3622;13.2415;13.828
1;14.8618;10.7765;23.094;10.0947;20.9394;10.6465;11.0242;17.5892;16.6615;4.2458;6.679;11.1827;14.3021
1;16.6972;10.4154;21.5464;8.8894;22.4287;10.3076;13.596;18.9021;17.3547;3.8092;6.9599;9.9867;14.0926
1;15.6507;10.1847;21.3523;8.4489;23.3652;10.784;15.1849;19.2039;16.6053;3.7567;6.5184;9.5393;14.1015
1;15.6003;10.3137;20.1381;7.0266;21.8106;10.6608;15.4381;19.1403;15.9997;4.1954;6.4004;8.3965;13.1734
1;12.8384;9.8106;18.2673;5.9103;22.0891;10.9801;16.7951;19.5491;15.7836;3.3267;6.9129;8.4771;12.6634
1;12.248;9.1907;17.9987;4.2574;21.7556;10.5751;16.803;18.6999;15.8216;2.8533;7.8264;8.5176;11.4732
1;13.172;8.6811;18.116;6.5995;20.9272;12.142;15.747;16.4545;17.3618;2.2196;8.9763;8.1446;12.3559
1;14.0741;7.4886;15.7478;5.4876;21.3042;11.4396;14.7813;15.4926;17.617;3.1213;8.6188;6.9503;12.1969
1;12.6345;6.8296;16.6506;6.3735;22.5163;11.28;15.5232;14.7933;16.6262;4.9879;9.4275;6.8768;10.988
1;12.3555;6.8559;17.7085;6.546;21.4814;12.1406;15.7737;14.1714;14.7052;4.6075;8.2771;7.8942;9.8977
1;12.2431;6.2176;17.4911;5.8505;21.1526;13.1452;16.6694;13.8412;12.4119;4.3414;9.4788;8.3139;9.1166
1;12.2285;7.4943;15.8784;6.2745;20.2013;11.5593;16.3552;12.1915;11.5769;4.0606;9.3909;8.4537;7.7159
1;11.1383;8.0925;15.3612;5.722;18.2045;11.2988;15.8436;11.0574;10.9361;5.1872;9.311;8.3432;7.2157
1;10.3714;7.6627;15.8683;6.0099;18.3808;9.6846;17.5907;12.9549;10.1358;5.5805;9.566;8.5954;6.2692
1;10.7903;7.8019;14.9382;5.9575;20.8619;10.4071;17.9361;13.4607;10.7356;4.6757;8.7578;8.5903;6.1779
1;11.8055;9.1453;15.2137;6.5735;22.3739;11.3046;19.1001;13.8585;11.7881;5.1409;9.0998;8.3179;6.3766
1;12.7381;8.8369;16.5357;6.16;19.8186;12.5782;18.4504;14.1735;13.0134;5.7847;7.8042;7.7365;5.8237
1;12.9663;8.1796;22.5428;6.714;21.3223;12.3612;17.4858;15.084;13.7716;5.7128;7.615;8.5667;8.7676
1;12.938;6.9279;23.0778;7.6846;19.7253;11.8749;16.1532;14.055;19.7389;6.6967;6.6498;7.9274;11.5558
1;11.6841;7.1276;23.6027;8.767;21.2464;12.1755;16.0519;13.5741;20.7093;5.3614;5.6757;8.2839;14.102
1;10.625;8.2118;23.8943;7.7555;22.921;10.3188;16.3216;12.5555;20.7743;6.0731;4.7092;8.5168;18.089
