odour stim;07/12/2020 Female10;09/12/2020 Male4;09/12/2020 Female11;11/12/2020 Female3;11/12/2020 Male8;14/12/2020 Male3;14/12/2020 Male7;15/12/2020 Male3;15/12/2020 Female8;08/02/2021 Female2;09/02/2021 Female5;10/02/2021 Female2
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
1;11.4247;11.2122;6.3367;11.7651;12.223;14.0772;23.1922;13.1986;20.2905;8.7079;13.5712;11.7228
1;10.0979;10.9635;6.7663;12.8629;11.382;16.8629;21.5427;13.8958;21.5853;9.1073;12.7044;11.4604
1;9.366;10.8408;6.5527;13.8057;10.7458;16.8387;21.9109;14.0378;16.2903;9.5614;12.8246;9.7983
1;8.7489;10.315;6.6039;13.5668;13.8673;15.1519;22.1657;15.2693;13.9067;9.622;12.7911;9.7039
1;9.2727;11.348;6.4818;16.7352;15.3098;14.6284;27.3792;15.5187;13.8854;9.6708;12.6582;9.9205
1;9.5724;11.1697;6.7846;16.4654;16.7707;13.7288;25.6461;16.8374;12.652;9.7062;13.0954;9.7074
1;8.8445;11.0368;6.4608;17.2828;16.0575;13.3537;25.734;16.0606;11.8997;9.381;12.6893;8.4233
1;8.718;11.4837;6.5024;15.9417;15.4652;13.8136;25.4829;17.2323;13.816;10.3519;14.2055;8.7055
1;10.1154;10.894;6.3055;15.2341;15.416;13.1674;22.9564;20.4891;15.1764;10.1592;13.9763;9.6609
1;10.1856;12.485;6.4773;16.8488;13.8943;12.2086;25.6467;24.7283;15.1662;8.912;16.5258;8.9727
1;11.8044;13.0863;6.4482;19.4929;12.7343;13.9475;27.8166;26.8742;15.0712;8.5033;17.5702;9.6995
1;10.4999;12.0599;6.6312;18.5063;15.6818;14.0925;25.854;27.5828;13.5407;9.413;16.0212;9.0709
1;9.7009;12.4135;6.4349;17.7076;16.792;13.1713;23.5327;24.6763;13.4056;9.0287;14.1658;10.7317
1;11.7322;12.3827;6.6112;15.9543;17.6173;12.3898;26.6635;21.6928;14.0735;8.9408;13.2539;9.5371
1;12.3421;13.9343;6.58;14.6106;16.4797;11.8156;29.2256;20.8982;14.9677;9.8661;12.8511;10.196
1;13.833;15.3725;6.7016;14.6821;14.8246;11.3915;27.2447;19.3816;15.6988;9.787;12.5292;9.3317
1;12.8647;15.4864;6.5478;16.4854;15.167;10.719;27.2817;17.3656;15.5586;8.6102;12.1026;10.4084
1;11.7548;16.8245;6.6741;15.6392;14.1282;10.6876;23.3106;16.3425;15.1071;8.7516;12.295;10.8124
1;12.3259;18.0999;6.3196;18.3342;12.8849;10.0452;21.5704;14.6915;17.3922;10.2526;12.0931;10.4967
1;11.4219;16.5293;6.4793;19.6631;12.4286;9.6745;23.3443;13.862;16.5249;9.5295;12.2612;10.6548
1;11.2116;16.9001;6.5319;22.4477;14.0827;10.784;23.4089;15.7027;18.9648;8.9742;11.9724;11.3381
1;10.1113;17.361;6.2935;20.7743;15.9772;11.8255;23.256;16.0185;17.7025;8.9357;11.6688;10.5623
1;8.8458;17.8546;6.1427;21.6361;15.6969;11.5091;25.2059;15.9294;18.1751;8.0785;11.2628;12.7029
1;9.3469;17.5453;6.1613;22.6377;17.5553;12.0525;25.4566;16.5679;16.9672;7.9109;11.5366;10.4989
1;8.6186;18.4476;6.3792;22.2335;17.9637;11.4309;23.3798;18.2034;16.2736;8.5009;11.4612;10.497
1;9.8786;17.8349;6.5024;25.1538;19.7071;11.1021;23.309;18.7957;16.9384;8.2562;11.3693;10.9016
1;10.6344;18.1847;6.7062;23.1098;18.8127;10.7473;22.5159;17.9096;18.3903;8.3558;11.067;12.6921
1;9.8773;17.3535;6.6381;19.8634;19.7189;10.3938;21.3685;18.2277;19.2178;7.9421;11.0429;11.0579
1;9.021;17.6443;6.7419;18.854;21.1384;10.1261;22.7825;21.5803;18.2507;8.4011;10.9121;13.1768
1;9.2782;21.315;6.5987;19.2579;20.385;9.7597;20.8563;19.1734;16.5605;7.7893;11.4762;12.695
1;8.6642;20.027;6.7076;19.8892;20.3136;9.2178;21.384;20.6505;19.1764;8.803;10.8658;12.1281
1;9.8506;18.9468;6.5955;21.8983;20.2187;10.1764;21.9216;22.9786;19.1324;9.5504;10.7405;12.6793
1;12.285;20.4348;6.8333;20.6864;20.7827;10.2606;19.7575;22.1846;23.1291;10.4052;10.9278;12.09
1;13.5593;19.2286;6.3113;19.9307;23.1418;9.8067;25.2691;24.4456;24.3334;10.848;10.8387;10.5879
1;12.7289;21.1282;6.3018;18.1524;21.24;12.2832;27.6862;22.4542;21.9615;11.2186;10.8962;12.0383
1;13.4395;19.7049;6.2569;18.9067;20.426;11.9167;25.7343;21.6094;21.6598;11.5204;12.0373;10.952
1;11.8392;18.601;7.054;21.4639;22.2062;13.4524;23.1879;21.292;21.3621;11.3343;12.2272;10.3961
1;10.0348;19.1813;6.957;19.5804;22.1977;13.899;24.5169;21.1969;19.9907;12.3468;15.2201;10.9804
1;9.915;19.2005;6.9681;19.1877;22.8476;14.5949;24.7779;23.8539;19.904;12.021;14.2246;11.2725
1;11.6154;17.9385;6.5248;23.5824;20.2409;17.6827;27.3515;24.2318;21.1404;11.2507;13.849;11.4346
1;10.5835;16.8509;6.5705;22.4426;18.8573;17.5997;26.757;24.4329;19.3054;10.9938;13.4325;12.5595
1;9.2348;14.8081;6.4533;21.1486;17.6178;18.4634;23.5837;22.6134;20.5422;10.5295;14.1282;11.6856
1;8.8358;13.1446;6.5022;19.3274;19.4181;18.9175;24.6705;19.9757;21.1567;9.3878;15.3183;12.668
1;8.2312;11.7734;6.5104;18.8243;21.1087;18.9703;22.4103;17.8824;18.7588;8.9297;15.8844;11.8714
1;9.5012;11.3;6.5743;17.4187;18.7284;20.4594;21.408;16.8657;17.5618;7.9724;15.2813;11.4475
1;10.5976;10.6786;6.6177;16.1113;18.8892;21.1386;22.736;16.6991;16.2684;6.8975;14.0659;11.3755
1;12.6526;11.9242;7.1165;15.0865;17.0625;19.6439;25.9778;16.0174;17.536;7.4436;13.8927;12.6516
1;11.2135;11.8171;7.2839;16.4491;18.4761;18.9414;30.2844;16.2387;17.388;7.1608;12.9664;11.957
1;9.9016;11.8646;7.0318;17.2504;18.4223;21.9512;27.2426;15.2039;18.9148;6.252;12.9107;11.4926
1;8.9877;11.4257;6.9227;16.1596;19.584;20.2857;25.2467;16.3598;20.2524;6.2278;12.5702;10.2725
1;8.8837;12.113;7.0698;14.89;18.857;18.1777;26.095;14.0608;18.3813;5.4903;12.6812;9.6459
1;8.8506;13.1931;7.2829;13.9256;18.8385;17.9798;23.5512;12.757;19.2524;6.1252;13.9691;11.7205
1;9.268;12.2285;8.0361;14.0575;20.0236;18.6688;25.1708;12.4191;21.9684;5.7312;14.8726;11.7722
1;10.7182;11.7983;7.8868;14.6491;19.6745;18.3263;26.4407;11.3977;22.8609;6.1563;14.1546;10.0609
1;10.0576;12.2115;7.7318;13.7223;21.833;18.2392;28.895;11.0674;25.2174;6.5633;13.4618;11.3304
1;8.9555;11.3798;8.0555;13.2451;19.6567;16.572;28.0331;11.1497;23.6261;6.1589;15.7797;10.4021
1;9.5465;10.7196;7.9133;12.5644;21.0667;18.4679;27.6347;12.1728;20.0145;6.1121;14.8731;10.257
1;8.7985;10.3767;7.6415;12.1259;22.1786;20.2011;24.6441;12.6398;18.502;5.3406;16.0209;10.0176
1;8.1261;11.4592;7.2534;11.8413;22.441;19.5965;23.2068;13.2497;20.7837;4.8948;14.6766;11.8049
1;8.0848;10.684;7.4312;14.6491;22.9551;18.4143;21.1673;12.7154;22.775;5.0479;13.4788;10.8821
1;8.8956;9.7504;8.2243;13.7348;23.5479;17.4238;20.4039;11.6968;24.6348;4.4768;12.6462;11.0825
1;8.0745;10.9452;7.8771;13.2759;22.9794;15.5213;19.878;13.2025;27.0157;4.9451;12.945;10.7068
1;8.4648;10.3061;7.5639;14.0526;22.5126;15.4347;21.4796;12.757;25.9952;5.5821;12.5138;12.6218
1;7.8525;11.9268;7.6303;15.3048;19.9157;17.5143;24.145;12.6593;23.7394;4.9876;11.3715;10.8514
1;7.3572;13.9124;7.5994;17.1449;21.153;20.1223;22.2302;13.9446;23.9367;5.1872;14.4464;10.7791
1;8.1425;13.5977;7.3751;18.6881;22.0132;21.9307;22.6178;16.4785;23.5188;5.5529;14.775;10.3406
1;8.5702;12.4736;7.1723;17.3723;20.7281;23.8951;22.6896;16.028;24.038;5.2693;16.9486;11.1783
1;8.0872;12.3386;7.0749;16.0308;22.765;22.9237;23.5873;15.8292;23.4046;4.9681;18.3524;10.054
1;8.6939;13.8037;6.5244;15.2869;22.7997;20.5739;25.9355;15.6455;22.7688;4.6982;16.7833;11.5106
1;8.6349;15.5297;6.5892;15.2138;20.7778;21.3787;29.4246;16.1397;23.092;4.4464;17.7533;9.8184
1;10.9044;16.4785;6.2703;18.3702;21.2868;18.7715;30.4168;16.9705;27.0987;5.1915;15.8576;11.1725
1;13.546;15.6032;6.421;18.1514;21.8005;17.7;29.7401;15.752;21.2693;5.9699;14.397;11.4064
1;12.2382;15.4359;6.4815;17.8286;19.2669;16.2602;27.9322;14.3673;22.4352;5.9666;16.2724;11.2459
1;10.7294;15.7093;6.5991;16.7442;17.3674;14.8837;28.8533;14.7989;20.4982;5.2802;16.5698;11.086
1;9.059;16.6816;6.4314;19.2642;15.82;13.8105;26.1604;13.692;21.3211;5.702;15.3123;12.3294
1;8.6023;17.3177;6.7924;20.5941;14.5943;13.1021;25.8519;12.5208;20.7731;5.3122;14.5956;11.3674
1;8.5195;19.536;6.5243;18.8189;13.3778;12.2297;24.9167;11.7296;19.2232;5.4424;13.7052;11.4572
1;9.8092;20.3505;6.6776;17.2079;12.3905;11.3997;26.4048;13.7763;17.1288;5.1892;12.9733;10.517
1;8.889;17.6564;6.4321;15.6697;12.0372;11.1236;24.2863;13.3122;16.2904;5.8064;12.8213;11.3341
1;8.3145;18.4935;6.544;14.4119;10.4425;10.7927;25.4829;14.4231;16.8518;5.1695;12.9731;9.9557
1;7.6498;17.1283;6.583;15.8827;11.375;10.7949;25.9517;16.0315;17.8373;5.1568;12.4429;11.9024
1;6.9446;18.8938;6.6503;14.704;11.1144;10.5815;25.629;15.9158;15.0607;5.2567;13.4218;11.893
1;6.6898;19.0739;6.4832;13.9987;9.8263;13.5195;27.2917;17.0225;13.5236;4.7976;13.6644;13.6191
1;7.1919;18.4291;6.4664;17.486;9.4734;12.8403;28.7395;16.4088;14.6553;5.309;13.2679;12.4456
1;6.8594;16.7867;6.5127;19.7791;10.7941;12.6642;25.8988;16.9189;13.8649;5.6387;13.0259;12.9792
1;6.4416;17.6085;6.5122;21.6087;10.157;13.3979;23.9377;17.476;12.6113;5.1482;12.1842;11.0637
1;6.2806;18.0465;6.2571;24.2527;10.8077;13.0313;25.7547;17.5557;11.9399;4.9611;12.3757;12.2336
1;7.0729;18.7282;6.1616;24.1833;11.751;12.1553;26.2941;18.2633;11.0333;5.3126;11.7141;10.464
1;7.6178;20.3776;6.4386;24.4053;11.0876;11.4459;27.5586;18.3494;11.0329;5.3512;12.1016;10.3615
1;7.0235;19.6607;6.5156;26.3516;10.4564;11.3148;24.3588;19.6926;12.0958;5.2068;12.0902;9.4109
1;6.6518;19.8594;6.3071;24.0308;10.8504;10.3926;25.3679;19.351;11.8993;4.812;12.3305;11.1748
1;6.5554;20.5794;6.4922;26.4322;10.3567;10.8952;26.6432;20.5766;11.3572;4.8044;13.4414;11.1036
1;6.0352;21.3496;6.3109;26.4496;11.5568;12.3395;30.2901;22.8672;10.7559;4.6276;12.9405;11.8994
1;7.5497;21.3234;6.378;29.1044;11.2756;12.6935;28.0529;23.3993;10.8002;4.3137;12.5467;11.6667
1;9.8073;23.4871;6.2171;29.585;13.9464;14.4981;25.5361;26.221;10.8459;5.4308;11.4234;11.2812
1;11.7346;23.3391;6.5242;26.1884;14.0294;14.304;20.8772;25.4777;10.0631;5.5467;10.5803;9.6725
1;12.6953;21.8911;6.4135;26.2095;16.0139;13.5777;17.2228;22.9025;9.9685;5.1239;10.9326;10.1536
1;13.0935;20.7347;6.4807;29.8909;17.6394;12.5868;17.9215;21.7072;11.1407;5.0315;10.6155;10.6336
1;14.0802;21.4343;6.4671;30.3319;16.0344;12.3754;18.4055;22.6917;10.6094;6.2488;11.0575;9.988
1;16.1159;21.3797;6.5623;35.2683;16.8523;13.4082;18.7168;22.1389;9.6664;7.3272;11.0603;10.0789
1;17.8945;22.414;6.8007;32.3139;18.3768;12.9382;19.1815;23.7809;9.0082;7.9485;10.8055;10.4345
1;16.6302;22.5971;6.7035;30.6698;17.2302;12.2071;18.8255;20.8848;10.2421;8.0056;10.7032;9.8964
1;15.8026;22.6068;7.0558;32.1553;17.5327;12.9285;16.8507;21.2753;10.6623;10.1765;10.8624;11.5891
1;17.3562;22.1777;6.7447;33.3839;15.4812;12.3399;15.9862;22.0444;9.7365;9.3544;11.0299;11.6162
1;13.75;21.9965;6.8533;31.5648;14.8201;13.259;15.9103;21.9552;12.2017;8.8115;10.6997;11.9707
1;11.8187;19.7891;6.5451;31.3251;12.6061;13.0147;18.3914;22.0545;11.2673;8.7064;10.6704;11.056
1;14.832;21.7392;6.771;32.8975;13.1976;13.1213;18.8506;23.1728;12.516;8.8751;10.716;11.6774
1;15.3189;22.6955;6.5605;34.1823;12.7825;12.8926;18.3272;21.6855;11.5182;8.4199;10.8277;11.0721
1;13.0438;19.7665;6.8653;34.7307;13.7025;11.7135;21.1778;21.6646;11.0128;8.735;10.506;12.2039
1;12.0753;20.9686;6.5834;34.2712;13.2922;11.6832;19.3515;23.4136;10.236;8.453;10.3981;12.6837
1;10.3933;24.0992;6.6354;37.2901;15.2551;11.1395;18.2824;25.4542;10.9282;7.0675;10.7171;12.0702
1;9.8471;27.4056;6.6708;37.6799;14.2872;12.2189;20.6034;24.0563;10.4822;7.3013;10.5382;12.4486
1;10.9586;26.3365;6.7371;35.4297;13.3599;11.5058;20.1775;23.988;10.0429;7.4827;10.4157;14.106
1;11.051;24.072;6.5753;34.2702;12.3299;10.8128;18.6951;25.3072;9.7191;7.6343;9.8306;13.2631
1;11.2084;23.5109;6.7405;32.2688;14.9074;11.2621;19.3407;25.0295;10.6348;8.5998;10.3845;11.517
1;11.7332;24.0284;6.7011;30.3171;14.1794;11.3537;21.6207;23.453;10.9699;8.4964;10.5221;10.678
1;13.8435;23.8117;6.8671;28.2439;13.2841;12.3241;19.85;24.1393;10.4903;7.8538;10.4648;9.7666
1;14.1071;24.8502;6.7449;28.9774;12.282;15.1353;21.5595;24.8366;9.9845;7.2789;11.4708;10.0176
1;12.8597;23.4961;6.7484;29.0995;13.1257;15.7336;23.8434;25.5961;10.6198;7.305;12.1005;10.0566
1;10.8167;24.9195;7.2666;29.8632;13.5619;14.9114;21.7893;25.6245;10.3562;7.1358;12.0023;9.9196
0;12.9556;25.1538;7.1465;28.493;13.1397;14.8399;19.5941;28.7428;10.0783;6.5852;11.5758;9.8924
0;12.6747;24.4157;6.8479;25.7871;12.668;15.4136;18.5704;27.2065;9.7059;8.3171;13.6969;9.2912
0;11.159;23.8813;6.9698;27.9768;13.4461;14.9598;18.8629;28.8171;10.423;8.0794;14.8818;8.676
0;9.5496;24.2502;6.6712;29.2195;15.815;15.4934;19.161;27.3825;10.4332;7.6416;15.176;9.4526
0;9.7618;21.9855;6.6765;27.2502;14.183;16.0172;20.401;23.5367;10.8259;8.8989;14.3565;8.7342
0;10.3974;22.7889;6.7138;24.2282;16.2414;18.2764;20.7299;22.1925;11.6305;8.6637;13.5653;8.5206
0;10.5864;22.2545;7.2576;24.631;14.0548;16.7244;19.4586;19.6745;11.2854;8.8543;13.0602;7.6298
0;10.1602;19.747;7.4823;29.3108;17.2306;15.283;19.8489;18.5206;13.987;8.0961;13.6962;8.8613
0;10.0711;20.4019;7.0905;29.4799;18.8493;14.8826;17.7338;16.701;18.1966;6.9616;15.2764;8.2596
0;9.3153;19.6552;7.4391;26.6052;20.0578;17.0926;19.6789;14.2808;19.7279;6.3139;14.4708;9.4308
0;10.4985;20.2493;7.446;24.4771;21.5842;16.9352;18.847;13.1046;18.6682;5.8335;14.0927;9.0135
0;10.9509;18.8568;7.7;23.9382;20.6868;17.8325;21.0831;12.0703;16.8851;5.651;13.5998;8.522
0;9.9192;17.0961;7.3258;25.8043;21.9311;16.4929;19.2351;11.2226;15.2069;5.4674;13.626;9.0067
0;9.8636;16.5285;7.0852;24.1543;20.9521;16.3721;17.6641;10.2807;15.7355;5.8041;14.4929;10.1804
0;10.5583;17.4203;7.085;24.3686;21.143;17.6315;16.6717;11.3162;14.6582;6.3523;13.3831;9.6081
0;9.5535;18.2065;7.0683;26.4039;22.3532;16.2725;15.7889;10.6923;16.1502;6.6176;12.96;9.2079
0;8.7564;18.0489;6.9166;24.8754;20.3469;18.4689;16.6939;10.847;16.5976;6.368;14.5223;8.3118
0;10.4604;17.673;7.1324;26.6164;18.3251;16.9473;17.4348;10.0992;16.363;5.9282;14.1534;7.4155
0;11.5731;16.5593;6.7784;30.172;16.8699;18.0844;17.2252;9.6523;14.2416;6.9072;15.1616;7.8546
0;11.6895;18.7743;6.935;30.1817;15.4268;18.6036;17.7954;9.6424;13.1115;8.082;16.1231;8.6998
0;11.5764;18.337;7.0343;28.4052;15.8423;17.8592;16.9666;9.2952;13.6546;7.7223;17.7031;10.5725
0;10.0758;19.5813;6.9062;28.9699;17.5973;19.532;15.88;9.3802;11.2454;8.376;15.4524;10.6064
0;11.3374;18.814;6.7126;26.5039;17.449;19.0765;18.0562;10.3176;11.1405;7.7453;15.964;10.083
0;10.654;21.0756;6.8294;25.504;17.2297;18.7813;17.1417;10.3996;11.5285;8.3253;15.1784;10.9912
0;11.6318;22.5288;7.4613;27.0408;17.2145;16.732;18.0996;11.1575;11.4918;8.2082;19.1676;12.1698
0;13.7121;19.2977;7.5972;27.4105;18.5668;18.4257;19.0761;12.1278;12.2542;6.8108;20.56;11.0961
0;15.3825;16.2368;7.5583;26.818;20.7715;19.6061;21.4519;13.3148;17.3526;6.9127;18.3301;11.577
0;14.8572;14.2786;8.0374;25.8324;20.8908;18.5835;24.0119;13.2133;20.7475;6.679;16.1608;10.6819
0;13.1685;12.632;7.9447;25.4064;18.6146;17.1786;26.2334;14.8712;21.6007;7.1032;15.4438;9.3302
0;14.9642;11.7954;7.6702;26.3375;16.7268;17.6281;24.4138;15.5953;20.0589;6.3624;14.0462;9.4121
0;14.4824;13.3318;7.2975;28.1153;15.7262;18.0663;26.4741;14.8335;20.9603;6.7376;13.8605;8.2596
0;16.2728;12.5676;7.3935;25.7568;15.9315;20.4332;28.0154;14.1105;19.101;5.8686;13.1175;9.9004
0;16.9249;11.6258;7.4327;26.3807;17.4377;18.7154;28.6351;14.7127;20.5673;5.8836;13.05;9.7739
0;18.1358;10.825;7.7918;28.6059;22.0525;18.8041;24.8368;14.4742;20.4719;6.1793;12.9979;10.523
0;17.3542;10.6668;8.0491;27.3061;20.1472;19.6753;23.0193;13.194;19.0143;7.7581;12.6959;9.0276
0;17.9659;11.6526;7.7967;25.9736;18.4075;17.958;24.4819;13.3153;17.0852;6.8478;12.4472;8.7236
0;20.5603;12.0236;7.0382;26.5578;17.3345;20.1781;24.6541;12.3751;19.3354;6.222;13.143;7.5114
0;18.8941;12.2147;7.3059;26.0464;15.0837;18.6807;27.6304;11.7914;21.5168;6.8816;13.0453;8.9983
0;18.4472;11.5802;7.5025;28.2926;14.8738;17.6736;28.5618;10.8369;25.4828;7.169;12.2891;7.7604
0;17.7574;10.695;7.0681;26.221;13.6847;17.3322;28.656;10.2855;25.2428;6.4838;11.9822;8.45
0;17.0131;9.8522;7.1861;24.8258;15.533;17.8255;29.7168;9.7039;25.9905;7.5958;11.1779;8.6962
0;17.6802;10.941;6.9002;24.7368;17.3489;17.0057;30.5068;11.3711;23.7681;7.0095;11.7507;9.0269
0;18.1256;11.4876;6.9176;22.6291;18.2014;17.2204;26.6209;10.7923;22.0861;6.2055;11.0599;10.6296
0;17.5825;11.3942;6.7411;24.5288;17.6198;17.6138;26.8677;10.235;22.458;5.6186;10.8713;10.1875
0;18.6436;11.5082;6.4163;28.6761;16.372;16.8193;26.4136;10.6789;23.1062;5.7416;10.6823;9.1762
0;17.9377;12.0556;6.5453;26.8923;18.2307;15.9538;27.6237;11.3654;23.173;5.9903;10.5985;8.1088
0;19.1331;12.9056;6.5882;25.955;18.0436;14.7649;30.4146;11.7075;18.7176;5.4689;11.265;7.769
0;18.0754;12.2067;6.5137;24.6398;16.8051;17.1697;36.5328;12.7461;20.6529;5.5353;10.7154;7.1372
0;17.9957;11.8697;6.7112;25.9466;15.1222;17.942;34.5408;13.7613;19.0139;5.8259;10.4334;8.107
0;17.7243;11.2926;6.4908;25.8679;15.9752;17.0048;28.3105;15.6099;21.1694;5.8523;10.312;7.6143
0;20.3531;12.0735;6.9901;25.7275;14.9238;15.7524;25.6936;17.9755;21.5272;5.9398;10.8187;7.2387
0;21.1646;11.5192;6.52;23.3456;14.5289;17.1672;23.9072;16.875;21.699;5.1869;10.6055;7.4757
0;19.7113;10.4463;6.9165;21.5885;15.9574;17.667;26.1299;18.1423;22.6919;5.3879;11.3621;8.0103
0;19.6093;9.7049;6.6185;21.4155;15.0034;17.1451;25.4574;18.0171;21.6585;5.8769;11.4313;9.1454
0;17.0985;10.8697;6.6532;19.8947;13.7684;18.3041;28.1893;18.9836;21.6834;5.2143;10.8463;8.0064
0;22.8833;10.4334;6.5897;17.8355;15.8284;16.6559;28.48;20.7827;19.0756;4.9511;10.318;7.6579
0;24.0632;10.8624;6.695;18.3643;17.48;15.6116;29.2976;20.9045;20.8638;5.8834;10.1487;9.5742
0;19.0714;10.0107;6.5442;19.4497;15.6797;14.1934;31.8018;20.3016;21.3939;5.4772;10.5979;9.8196
0;17.361;10.8315;6.6086;18.9003;15.211;17.2016;32.8034;19.0686;22.9003;5.043;10.473;9.1827
0;19.0622;10.9899;6.6298;19.8054;16.1062;16.3164;34.5335;20.9562;22.6756;5.3567;10.4883;10.3379
0;18.6389;11.1271;6.5329;18.6534;17.9115;16.5725;30.4896;22.8455;21.1324;5.2067;10.5488;11.2341
0;19.3184;13.3559;6.2671;16.2601;18.907;15.0133;30.6249;24.6628;21.1772;5.0014;10.9416;12.0739
0;16.6877;14.3313;6.3399;16.127;20.2709;13.8391;27.1729;26.2316;25.2945;4.4519;11.1311;10.5012
0;15.1346;14.7845;6.2945;14.2414;20.7685;13.4545;29.2737;25.2569;22.3356;4.6698;11.5251;11.8703
